id,utt,annot_utt
7173,eyða,eyða
7174,aflýsa,aflýsa
7175,fjarlægðu,fjarlægðu
7176,vinsamlegast merktu daginn fyrsta febrúar tvö þúsund og sautján og settu áminningu klukkan fimm e. h. til að bóka tíma hjá herra ríkharði,vinsamlegast merktu daginn [date : fyrsta febrúar tvö þúsund og sautján] og settu áminningu klukkan [time : fimm e. h.] til að [event_name : bóka tíma] hjá [person : herra ríkharði]
7177,vinsamlegast sendu tölvupóst á herra ríkharð sem segir að ég muni hitta hann fyrsta febrúar tuttugu sautján klukkan fimm e. h. á skrifstofunni,vinsamlegast sendu tölvupóst á [person : herra ríkharð] sem segir að ég muni [event_name : hitta hann] [date : fyrsta febrúar tuttugu sautján] klukkan [time : fimm e. h.] á [place_name : skrifstofunni]
7178,vinsamlegast senda hljóðskilaboð á skrifstofu herra ríkharðs um að hitta hann á fyrsta febrúar tvö þúsund og sautján klukkan fimm eftir hádegi,vinsamlegast senda hljóðskilaboð á skrifstofu [person : herra ríkharðs] um að [event_name : hitta] hann á [date : fyrsta febrúar tvö þúsund og sautján] klukkan [time : fimm eftir hádegi]
7179,vinsamlegast gefðu mér tveggja tíma áminningu fyrir fundinn næsta laugardag,vinsamlegast gefðu mér tveggja tíma áminningu fyrir [event_name : fundinn] [date : næsta laugardag]
7180,minntu mig klukkan tvö eftir hádegi á þriðjudag á fundinn með yfirmanninum klukkan þrjú e. h.,minntu mig klukkan tvö eftir hádegi á [date : þriðjudag] á [event_name : fundinn] með [relation : yfirmanninum] klukkan [time : þrjú e. h.]
7181,vektu mig klukkan sex um morguninn á fimmtudaginn svo ég hafi tíma fyrir fundinn,vektu mig klukkan [time : sex um morguninn] á [date : fimmtudaginn] svo ég hafi tíma fyrir [event_name : fundinn]
7182,bæta við fundi með fransisku á morgun klukkan tvö eftir hádegi,bæta við [event_name : fundi] með [person : fransisku] [date : á morgun] klukkan [time : tvö eftir hádegi]
7183,bæta afmæli söru við dagatalið á laugardaginn klukkan tíu e. h.,bæta [event_name : afmæli] [person : söru] við dagatalið á [date : laugardaginn] klukkan [time : tíu e. h.]
7184,ég vill fara í afmælið hennar söru á laugardag klukkan tíu um kvöldið,ég vill fara í [event_name : afmælið] hennar [person : söru] á [date : laugardag] klukkan [time : tíu um kvöldið]
7185,hvenær er næsti tíminn minn hjá doktor sigurði,hvenær er næsti [event_name : tíminn] minn hjá [person : doktor sigurði]
7186,er ég með eitthvað á dagskrá á morgun,er ég með eitthvað á dagskrá [date : á morgun]
7187,á hvaða vikudegi er afmælið mitt á þessu ári,á hvaða vikudegi er [event_name : afmælið] mitt á þessu ári
7188,hver er næsti viðburðurinn minn,hver er næsti viðburðurinn minn
7189,er ég með eitthvað planað,er ég með eitthvað planað
7190,hvað er í dagatalinu í dag,hvað er í dagatalinu [date : í dag]
7191,búðu til áminningu um afmæliskveðju fyrir morgundaginn klukkan tíu um morguninn,búðu til áminningu um [event_name : afmæliskveðju] fyrir [date : morgundaginn] klukkan [time : tíu um morguninn]
7192,settu áminningu um að óska vini á morgun klukkan tíu f. h.,settu áminningu um að [event_name : óska] [relation : vini] [date : á morgun] klukkan [time : tíu f. h.]
7194,ég er að fara á fund á morgun settu hann,ég er að fara á [event_name : fund] [date : á morgun] settu hann
7195,settu áminningu á morgun fyrir fund með andra,settu áminningu [date : á morgun] fyrir [event_name : fund] með [person : andra]
7196,minntu mig á fundinn með andra þann fimmtánda mars,minntu mig á [event_name : fundinn] með [person : andra] þann [time : fimmtánda mars]
7197,minntu mig á afmælispartí systur minnar á morgun klukkutíma áður en það byrjar,minntu mig á [event_name : afmælispartí] [relation : systur] minnar [date : á morgun] klukkutíma áður en það byrjar
7198,ekki leyfa mér að gleyma dýralækna tímanum hjá snata þann tuttugasta og fimmta,ekki leyfa mér að gleyma [event_name : dýralækna tímanum hjá snata] þann [date : tuttugasta og fimmta]
7199,setja tilkynningu þremur tveimur og einum tíma fyrir lokaprófið í ensku í næstu viku,setja tilkynningu þremur tveimur og einum tíma fyrir [event_name : lokaprófið í ensku] í [date : næstu viku]
7200,tæmdu dagatalið mitt,tæmdu dagatalið mitt
7201,hvað er ég með skipulagt í næstu viku,hvað er ég með skipulagt [date : í næstu viku]
7202,segðu mér frá dagskránni minni næsta mánuðinn,segðu mér frá dagskránni minni [date : næsta mánuðinn]
7203,hvaða viðburði hef ég á dagskrá fyrir næstu tvær vikur,hvaða viðburði hef ég á dagskrá fyrir [time : næstu tvær vikur]
7204,geturðu skipulagt fund með mér,geturðu skipulagt [event_name : fund] með mér
7205,það eru margir mikilvægir viðburðir í þessum mánuði skráðu það niður,það eru margir mikilvægir viðburðir í [date : þessum mánuði] skráðu það niður
7206,skráðu niður mikilvæga viðburði þessa vikuna,skráðu niður mikilvæga viðburði [date : þessa vikuna]
7207,getur þú minnt mig á að athuga með fötin mín eftir klukkutíma,getur þú minnt mig á að [event_name : athuga með fötin mín] [time : eftir klukkutíma]
7208,geturðu gefið mér tíu mínútna tímamæli,geturðu gefið mér [time : tíu mínútna] tímamæli
7209,geturðu minnt mig á að fara út með ruslið á þriðjudag,geturðu minnt mig á að fara [event_name : út með ruslið] á [date : þriðjudag]
7210,olly minntu mig á að fara út með ruslið á þriðjudaginn,olly minntu mig á að fara út með ruslið á [date : þriðjudaginn]
7211,ekki leyfa mér að gleyma fundinum með stellu á morgun,ekki leyfa mér að gleyma [event_name : fundinum] með [person : stellu] [date : á morgun]
7212,minntu mig á næsta vinnufund klukkutíma áður,minntu mig á næsta [event_name : vinnufund] klukkutíma áður
7214,viðhorf,viðhorf
7215,væntingar,væntingar
7216,góð við fyrstu sýn,góð við fyrstu sýn
7217,vinsamlegast athugaðu og segðu mér frá áminningum sem ég hef sett í dag,vinsamlegast athugaðu og segðu mér frá áminningum sem ég hef sett [date : í dag]
7218,hversu margar áminningar eru fyrir morgundaginn,hversu margar áminningar eru fyrir [date : morgundaginn]
7219,stilltir þú áminninguna fyrir fundinn á morgun,stilltir þú áminninguna fyrir [event_name : fundinn] [date : á morgun]
7220,þarf ég að mæta á fund næsta miðvikudag klukkan tvö,þarf ég að mæta á [event_name : fund] næsta [date : miðvikudag] klukkan [time : tvö]
7221,var fundurinn minn í dag endur skipulagður,var [event_name : fundurinn] minn [date : í dag] endur skipulagður
7222,er partýinu hans jóhanns frestað á föstudag,er [event_name : partýinu] hans [person : jóhanns] frestað á [date : föstudag]
7223,segðu mér hvaða dag vígslan á fyrirtækinu hjá vini mínum samúel er,segðu mér hvaða dag [event_name : vígslan] á fyrirtækinu hjá [relation : vini] mínum [person : samúel] er
7224,hvar er vettvangurinn sem að gifting tómasar a að fara fram í,hvar er vettvangurinn sem að [event_name : gifting] tómasar a að fara fram í
7225,minntu mig á afmæli barnsins míns,minntu mig á [event_name : afmæli] [relation : barnsins] míns
7226,rifja upp næstu viku toyota fundinn,rifja upp [date : næstu viku] [event_name : toyota fundinn]
7227,getur þú tímasett mig í klippingu fyrsta apríl hjá hárkompaníinu,getur þú tímasett mig í [event_name : klippingu] [date : fyrsta apríl] hjá [place_name : hárkompaníinu]
7228,geturðu minnt mig á að fara í búðina á horninu á þriðjudag,geturðu minnt mig á að fara í [event_name : búðina á horninu] á [date : þriðjudag]
7229,vinsamlegast merktu í dagatalið mitt frí til kúbu annan apríl,vinsamlegast merktu í dagatalið mitt [event_name : frí] til [place_name : kúbu] [date : annan apríl]
7230,í dag er mánudagur er það,[date : í dag] er [date : mánudagur] er það
7231,í dag er fimmti mars er það ekki,[date : í dag] er [date : fimmti mars] er það ekki
7232,hvaða viðburðir eru í næstu viku,hvaða viðburðir eru [date : í næstu viku]
7233,listaðu viðburði næsta mánuðs,listaðu viðburði [date : næsta mánuðs]
7234,segðu viðburð næsta dags,segðu viðburð [date : næsta dags]
7235,vinsamlegast afbókaðu tímann minn í næstu klippingu,vinsamlegast afbókaðu tímann minn í [event_name : næstu klippingu]
7236,vinsamlegast fjarlægðu bókunina fyrsta apríl,vinsamlegast fjarlægðu [event_name : bókunina] [date : fyrsta apríl]
7237,fjarlægðu karatemótið af tímaáætluninni minni þann annan apríl,fjarlægðu [event_name : karatemótið] af tímaáætluninni minni þann [date : annan apríl]
7238,opna endurtekið,opna endurtekið
7239,minntu mig á að taka lyfin mín klukkan átta í kvöld,minntu mig á að taka [event_name : lyfin] mín klukkan [time : átta í kvöld]
7241,skrifaðu þennan viðburð á dagatalið mitt,skrifaðu þennan viðburð á dagatalið mitt
7242,þetta er mikilvægur viðburður vinsamlegast merktu það á dagatalinu mínu,þetta er mikilvægur viðburður vinsamlegast merktu það á dagatalinu mínu
7244,hvenær byrjar leikurinn,hvenær byrjar [event_name : leikurinn]
7245,hvenær byrjar liðsfundur,hvenær byrjar [event_name : liðsfundur]
7246,hvenær er brúðkaupsafmælið mitt,hvenær er [event_name : brúðkaupsafmælið] mitt
7247,í dag er fimmti mars,[date : í dag] er [date : fimmti mars]
7248,í dag er afmæli jóns,[date : í dag] er [event_name : afmæli] [person : jóns]
7249,í dag er frídagur,[date : í dag] er [event_name : frídagur]
7251,hætta við partýið hans sigga,hætta við [event_name : partýið] hans [person : sigga]
7252,endurskipulagðu partýið á fimmtudaginn,endurskipulagðu [event_name : partýið] á [date : fimmtudaginn]
7254,hvernig kaupi ég miða á það,hvernig kaupi ég miða á það
7255,hvað hef ég skipulagt á morgun sem ég þarf að aflýsa,hvað hef ég skipulagt [date : á morgun] sem ég þarf að aflýsa
7256,hvenær er næsti tíminn minn og hvern hef ég samband við til að endurbóka,hvenær er næsti [event_name : tíminn] minn og hvern hef ég samband við til að endurbóka
7257,vinsamlegast minntu mig á að hringja í mömmu eftir hálftíma,vinsamlegast minntu mig á að [event_name : hringja í] [relation : mömmu] [time : eftir hálftíma]
7258,minntu mig á að senda tölvupóst á yfirmanninn eftir eina klukkustund,minntu mig á að senda tölvupóst á [relation : yfirmanninn] eftir eina klukkustund
7259,vinsamlegast minntu mig á að taka kaffið af eldavélinni eftir tíu mínútur,vinsamlegast minntu mig á að [event_name : taka kaffið af eldavélinni] [time : eftir tíu mínútur]
7260,settu á áminningu fyrir fund klukkan þrjú síðdegis á morgun,settu á áminningu fyrir [event_name : fund] klukkan [time : þrjú síðdegis] [date : á morgun]
7261,minttu mig á fundinn klukkan þrjú eftir hádegi á morgun þrjátíu mínútum fyrir,minttu mig á [event_name : fundinn] klukkan [time : þrjú eftir hádegi] [date : á morgun] þrjátíu mínútum fyrir
7262,búðu til áminningu fyrir fundinn á morgun,búðu til áminningu fyrir [event_name : fundinn] [date : á morgun]
7263,ég kláraði það einu sinni,ég kláraði það einu sinni
7264,hvaða fundi er ég með þessa vikuna,hvaða [event_name : fundi] er ég með [date : þessa vikuna]
7265,dragðu upp dagskrána mína,dragðu upp dagskrána mína
7266,hver eru verkefnin mín sem þarf að gera,hver eru verkefnin mín sem þarf að gera
7267,hei sjáðu til þess að ég fari í afmælispartíið hennar söru þann tólfta,hei sjáðu til þess að ég fari í [event_name : afmælispartíið] hennar [person : söru] þann [date : tólfta]
7268,merktu afmælispartíið hennar söru þann tólfta,merktu [event_name : afmælispartíið] hennar [person : söru] þann [date : tólfta]
7269,merkja afmælis partý söru tólfta,merkja [event_name : afmælis partý] [person : söru] [date : tólfta]
7270,skráðu mig niður fyrir afmælisveisluna hennar söru þann tólfta,skráðu mig niður fyrir [event_name : afmælisveisluna] hennar [person : söru] þann [date : tólfta]
7271,hvað er á dagskránni minni,hvað er á dagskránni minni
7272,minntu mig á kvöld fundinn fimm mínútum áður,minntu mig á [timeofday : kvöld] [event_name : fundinn] fimm mínútum áður
7273,minntu mig á afmælisdaga alla vina minna á facebook,minntu mig á [event_name : afmælisdaga] alla [relation : vina] minna á [media_type : facebook]
7274,minntu mig á sambandsafmælið með fyrirvara,minntu mig á [event_name : sambandsafmælið] með fyrirvara
7275,sýndu mér listann af fundum á bið,sýndu mér listann af [event_name : fundum] á bið
7276,sýndu mér lista af vinum sem áttu afmæli í gær og ég hef ekki óskað þeim,sýndu mér lista af [relation : vinum] sem áttu [event_name : afmæli] [date : í gær] og ég hef ekki óskað þeim
7277,stilltu vekjara klukkan sjö f. h. útaf vinnu,stilltu vekjara klukkan [time : sjö f. h.] útaf [event_name : vinnu]
7278,minntu mig á afmæli rósu tuttugu og fjórum tímum fyrir,minntu mig á [event_name : afmæli] [person : rósu] [time : tuttugu og fjórum tímum fyrir]
7279,minntu mig á að ná í þvottinn næsta mánudag,minntu mig á að [event_name : ná í þvottinn] næsta [date : mánudag]
7280,hvað er ég með í gangi í dag,hvað er ég með í gangi [date : í dag]
7281,hvenær er ég bókuð í dag,hvenær er ég [event_name : bókuð] [date : í dag]
7282,hversu upptekin er dagskráin mín í dag,hversu upptekin er dagskráin mín [date : í dag]
7283,fjarlægðu bókunina mína klukkan hálf tvö,fjarlægðu bókunina mína klukkan [time : hálf tvö]
7284,eyða tannlæknatímanum mínum,eyða [event_name : tannlæknatímanum] mínum
7285,eyddu öllum komandi jóga tímum,eyddu öllum [event_name : komandi jóga tímum]
7286,minntu mig á næsta fund fyrirfram,minntu mig á næsta [event_name : fund] fyrirfram
7287,minntu mig á sambandsafmælið með eins dags fyrirvara,minntu mig á [event_name : sambandsafmælið] með [date : eins dags fyrirvara]
7288,minntu mig á afmæli eiginkonunnar í góðan tíma,minntu mig á [event_name : afmæli] [relation : eiginkonunnar] í góðan tíma
7289,eyða öllum viðburðum með jóni,eyða öllum viðburðum með [person : jóni]
7290,eyða öllum tímabókunum mínum í dag,eyða öllum [event_name : tímabókunum] mínum [date : í dag]
7291,blokka eina klukkustund frá klukkan tíu á morgun um morguninn,blokka [time : eina klukkustund] frá klukkan [time : tíu] [date : á morgun] [timeofday : um morguninn]
7292,ég er ekki tiltækur frá fjögur til sex á morgun um kvöldið merktu við dagatalið mitt,ég er ekki tiltækur frá [time : fjögur] til [time : sex] [date : á morgun] um [timeofday : kvöldið] merktu við dagatalið mitt
7293,skipuleggðu klukkutíma viðtal á laugardag,skipuleggðu [time : klukkutíma] viðtal á [date : laugardag]
7294,fjarlægðu hittinginn með garðari adamssyni úr dagatalinu mínu,fjarlægðu [event_name : hittinginn] með [person : garðari adamssyni] úr dagatalinu mínu
7295,vinsamlegast hreinsaðu dagatalið mitt,vinsamlegast [time : hreinsaðu] dagatalið mitt
7296,gætir þú fjarlægt plönuðu viðburðina úr dagatalinu mínu,gætir þú fjarlægt plönuðu viðburðina úr dagatalinu mínu
7297,taka dagatalið mitt og hreinsaðu það,taka dagatalið mitt og [time : hreinsaðu] það
7298,vinsamlegast settu að ég þarf á fund klukkan fimm síðdegis,vinsamlegast settu að ég þarf á [event_name : fund] klukkan [time : fimm síðdegis]
7299,setja áminningu um fund klukkan níu f. h. á morgun,setja áminningu um [event_name : fund] klukkan [time : níu f. h.] [date : á morgun]
7300,settu áminningu að ég þarf að heimsækja pabba á morgun,settu áminningu að ég þarf að heimsækja [relation : pabba] [date : á morgun]
7301,vinsamlegast skipuleggðu fund með starfsfólki fyrirtækisins míns,vinsamlegast skipuleggðu [event_name : fund] með [relation : starfsfólki fyrirtækisins] míns
7302,einhverjar uppástungur um góðan tíma fyrir klukkustundar langan fund í þessari viku,einhverjar uppástungur um góðan tíma fyrir [time : klukkustundar] langan [event_name : fund] [date : í þessari viku]
7303,náum okkur í eitthvað í dagatalið fyrir þriðjudag,náum okkur í eitthvað í dagatalið fyrir [date : þriðjudag]
7305,bæta við dagatalið endurfunda viðburði fyrir seinni partinn,bæta við dagatalið [event_name : endurfunda] viðburði fyrir [timeofday : seinni partinn]
7306,búa til nýjan viðburð á hverjum föstudegi á hádegi,búa til nýjan viðburð á hverjum [date : föstudegi] á [timeofday : hádegi]
7307,eyddu öllum viðburðum fyrir þennan mánuðinn,eyddu öllum viðburðum fyrir [date : þennan mánuðinn]
7308,eyddu dagatalinu mínu,eyddu dagatalinu mínu
7309,hver er fyrsta bókunin mín í dag,hver er fyrsta [event_name : bókunin] mín [date : í dag]
7310,hvað er á dagskránni minni í dag,hvað er á dagskránni minni [date : í dag]
7311,bættu við hádegismat með láru á fimmtudaginn klukkan eitt,bættu við [meal_type : hádegismat] með [person : láru] á [date : fimmtudaginn] klukkan [time : eitt]
7312,minntu mig á að hitta jóa í hádegismat á morgun,minntu mig á að hitta [person : jóa] í [meal_type : hádegismat] [date : á morgun]
7313,kirkja með mömmu og pabba á sunnudag,[event_name : kirkja] með [relation : mömmu] og [relation : pabba] á [date : sunnudag]
7314,hvað er í dag,hvað er [date : í dag]
7315,er ég bókuð fyrir eitthvað,er ég bókuð fyrir eitthvað
7316,hef ég einhverjar tímabókanir,hef ég einhverjar [event_name : tímabókanir]
7317,geturðu sett staðsetninguna heima hjá systur minni við þennan viðburð,geturðu sett staðsetninguna [place_name : heima hjá] [relation : systur] minni við þennan viðburð
7318,ég þarf að vera á hawaii fyrir þennan komandi viðburð getur þú bætt því við,ég þarf að vera á [place_name : hawaii] fyrir þennan komandi viðburð getur þú bætt því við
7319,hvað er í gangi í dag frá tvö fjögur e. h.,hvað er í gangi [date : í dag] frá [time : tvö fjögur e. h.]
7320,hvaða viðburðir eru að gerast á milli tvö fjögur e. h. í dag,hvaða viðburðir eru að gerast á milli [time : tvö fjögur e. h.] [date : í dag]
7321,hvaða viðburðir eiga sér stað í borginni minni á milli tvö og fjögur síðdegis í dag,hvaða viðburðir eiga sér stað í [place_name : borginni] minni á milli [time : tvö og fjögur síðdegis] [date : í dag]
7322,merktu næsta þriðjudag í dagatalinu mínu sem afmæli hans stefáns,merktu næsta [date : þriðjudag] í dagatalinu mínu sem [event_name : afmæli] [person : hans stefáns]
7323,vinsamlegast settu inn í dagatalið mitt tíma með brynjari lækni á föstudaginn klukkan sex e. h.,vinsamlegast settu inn í dagatalið mitt [event_name : tíma] með [person : brynjari lækni] á [date : föstudaginn] klukkan [time : sex e. h.]
7324,minntu mig hvenær ég á að mæta á dans sýninguna fimmta mars,minntu mig hvenær ég á að mæta á [event_name : dans sýninguna] [date : fimmta mars]
7325,láta mig vita daginn fyrir hestaveðhlaupið á akureyri sjöunda mars,láta mig vita daginn fyrir [event_name : hestaveðhlaupið] á [place_name : akureyri] [date : sjöunda mars]
7326,gefðu mér tilkynningu þann ellefta mars daginn sem tímabókunin mín er,gefðu mér tilkynningu þann [date : ellefta mars] daginn sem [event_name : tímabókunin] mín er
7327,eyddu öllu efni í dagatalinu mínu,eyddu öllu efni í dagatalinu mínu
7328,eyddu öllum viðburðum úr dagatalinu mínu,eyddu öllum viðburðum úr dagatalinu mínu
7329,vinsamlegast stilltu tveggja daga tilkynningu fyrir afmæli maríu,vinsamlegast stilltu tveggja daga tilkynningu fyrir [event_name : afmæli] [person : maríu]
7330,vinsamlegast gefðu mér þriggja daga áminningu fyrir efnafræðiprófið mitt,vinsamlegast gefðu mér þriggja daga áminningu fyrir [event_name : efnafræðiprófið] mitt
7331,slökkva á þráðlausu neti þegar þú ferð að heiman til að spara rafmagn,slökkva á [device_type : þráðlausu neti] þegar þú ferð að heiman til að spara rafmagn
7332,senda skilaboð á týnda android símann þinn að hækka upp hljóðstyrkinn um eitt prósent,senda skilaboð á týnda android símann þinn að hækka upp hljóðstyrkinn um eitt prósent
7333,bæta viðburð á dagatalið mitt,bæta viðburð á dagatalið mitt
7334,skipuleggja viðburðinn minn með manneskju á stað og tíma,skipuleggja viðburðinn minn með manneskju á stað og tíma
7335,taktu niður viðburðinn með manneskju á dagsetningu á stað,taktu niður viðburðinn með manneskju á dagsetningu á stað
7336,hvað hef ég á áætluninni fyrir næstu viku,hvað hef ég á áætluninni fyrir [date : næstu viku]
7337,hvað er í dagatalinu mínu á morgun,hvað er í dagatalinu mínu [date : á morgun]
7338,hversu marga hluti hef ég planaða í kvöld,hversu marga hluti hef ég planaða [timeofday : í kvöld]
7339,eyddu fundinum á morgun,eyddu [event_name : fundinum] [date : á morgun]
7340,hætta við fundinn minn á morgun,hætta við [event_name : fundinn] minn [date : á morgun]
7341,fjarlægja næsta viðburð úr dagatalinu,fjarlægja næsta viðburð úr dagatalinu
7342,athuga viðburðina á dagatalinu og eyða næsta viðburði,athuga viðburðina á dagatalinu og eyða næsta viðburði
7343,eyddu öllu í dagatalinu mínu,eyddu öllu í dagatalinu mínu
7344,eyða öllum dagatals viðburðum,eyða öllum dagatals viðburðum
7345,bættu afmæli báru á tólfta júlí í dagatalið mitt,bættu [event_name : afmæli] [person : báru] á [date : tólfta júlí] í dagatalið mitt
7346,dagatalið mitt verður bætt inn í afmæli báru þann tólfta júlí,dagatalið mitt verður bætt inn í [event_name : afmæli] [person : báru] þann [date : tólfta júlí]
7347,tólfti júlí er afmæli jónu og dagatalið mitt á að vera uppfært með þessari dagsetningu,[date : tólfti júlí] er [event_name : afmæli] [person : jónu] og dagatalið mitt á að vera uppfært með þessari dagsetningu
7348,bæta öllum viðburðum í mars sem eru að gerast í keflavík á dagatalið mitt,bæta öllum viðburðum í [date : mars] sem eru að gerast í [place_name : keflavík] á dagatalið mitt
7349,öllum viðburðum í mars á ccp á að vera bætt í dagatalið mitt,öllum viðburðum í [date : mars] á [place_name : ccp] á að vera bætt í dagatalið mitt
7350,ég vil að dagatalið mitt sé uppfært um alla þjóðkirkju viðburði í mars,ég vil að dagatalið mitt sé uppfært um alla [place_name : þjóðkirkju] viðburði í [date : mars]
7351,setja í dagatalið að við erum að fara að borða kvöldverð með frikka klukkan átta níunda ágúst,setja í dagatalið að við erum að fara að borða [meal_type : kvöldverð] með frikka klukkan átta níunda ágúst
7352,viltu setja í dagatalið að jón óli og konan hans ætla að hitta okkur klukkan fjögur e. h. á morgun,viltu setja í dagatalið að [person : jón óli] og [person : konan hans] ætla að [event_name : hitta] okkur klukkan [time : fjögur e. h.] [date : á morgun]
7353,láttu mig bara vita um veður næstu vikur á reykjanesi,láttu mig bara vita um veður [time : næstu vikur] á [place_name : reykjanesi]
7354,geturðu látið mig vita hvernig veðrið er á akureyri á morgun,geturðu látið mig vita hvernig veðrið er á [place_name : akureyri] [date : á morgun]
7355,minntu mig á að athuga kássuna klukkan sex,minntu mig á að [event_name : athuga kássuna] klukkan [time : sex]
7356,minntu mig á að keyra í garðinn eftir þrettán mínútur,minntu mig á að [event_name : keyra í garðinn] eftir [time : þrettán mínútur]
7357,hvernig er listinn af viðburðum í dagatalinu mínu í mars,hvernig er listinn af viðburðum í dagatalinu mínu í [date : mars]
7358,segðu alla viðburði í mars dagatalinu mínu,segðu alla viðburði í [date : mars] dagatalinu mínu
7359,viðburðir í mars dagatalinu mínu verða að vera skráðir,viðburðir í [date : mars] dagatalinu mínu verða að vera skráðir
7360,eyddu næsta brúðkaups viðburði,eyddu næsta [event_name : brúðkaups] viðburði
7361,vinsamlegast eyddu næsta afmælis viðburði,vinsamlegast eyddu næsta [event_name : afmælis] viðburði
7362,eyddu bara næsta trúlofunar viðburði,eyddu bara næsta [event_name : trúlofunar] viðburði
7363,farðu í dagatal og eyddu þriðja viðburði sem er tuttugasta og sjöunda mars tvöþúsund og sautján,farðu í dagatal og eyddu þriðja viðburði sem er [date : tuttugasta og sjöunda mars tvöþúsund og sautján]
7364,hentu út fyrsta viðburði tuttugasta og þriðja mars tuttugu og sautján,hentu út fyrsta viðburði [date : tuttugasta og þriðja mars tuttugu og sautján]
7366,vinsamlegast settu áminningu um brúðkaup ragnars þrítugasta og fyrsta mars tvö þúsund og sautján,vinsamlegast settu áminningu um [event_name : brúðkaup] [person : ragnars] [date : þrítugasta og fyrsta mars tvö þúsund og sautján]
7368,bættu öllum strætó viðburðum í mars á dagatalið mitt,bættu öllum [place_name : strætó] viðburðum í [date : mars] á dagatalið mitt
7369,allir keflavíkur mars viðburðir eiga að vera bætt á dagatalið mitt,allir [place_name : keflavíkur] [date : mars] viðburðir eiga að vera bætt á dagatalið mitt
7370,dagatalið mitt þarf að vera uppfært við alla þjóðkirkju viðburði í mars,dagatalið mitt þarf að vera uppfært við alla [place_name : þjóðkirkju] viðburði í [date : mars]
7371,hvaða viðburði er ég með á dagskránni þennan mánuð,hvaða viðburði er ég með á dagskránni [date : þennan mánuð]
7372,hvaða tímar eða fundir á ég framundan í þessari viku,hvaða [event_name : tímar] eða [event_name : fundir] á ég framundan í [date : þessari viku]
7373,hvenær er brúðkaupið skipulagt,hvenær er [event_name : brúðkaupið] skipulagt
7374,hvaða fundir eru í boði í mars,hvaða [event_name : fundir] eru í boði í [date : mars]
7375,í mars hvaða fundir eru lausir,í [date : mars] hvaða [event_name : fundir] eru lausir
7376,lausir fundir í mars eru hverjir,lausir [event_name : fundir] í [date : mars] eru hverjir
7377,skipulegðu hádegismat með mömmu á þriðjudaginn í þessum mánuði,skipulegðu [meal_type : hádegismat] með [relation : mömmu] á [date : þriðjudaginn] í [date : þessum mánuði]
7378,skipuleggja læknatíma á föstudaginn klukkan,skipuleggja [event_name : læknatíma] á [date : föstudaginn] klukkan
7379,vinsamlegast sýndu fundinn í dag með viðskiptavinum,vinsamlegast sýndu fundinn [date : í dag] með [relation : viðskiptavinum]
7380,vinsamlegast sýndu fundi dagsins með viðskiptavinum,vinsamlegast sýndu fundi [date : dagsins] með [relation : viðskiptavinum]
7381,vinsamlegast athugaðu þriðja viðburðinn tuttugasta og annan mars tuttugu og sautján,vinsamlegast athugaðu þriðja viðburðinn [date : tuttugasta og annan mars tuttugu og sautján]
7382,eru fleiri en tveir læknatímar í dagatalinu mínu,eru fleiri en tveir [event_name : læknatímar] í dagatalinu mínu
7383,settu upp fund tuttugasta október klukkan tíu þrjátíu f. h.,settu upp [event_name : fund] [date : tuttugasta október] klukkan [time : tíu þrjátíu f. h.]
7384,gerðu lista yfir stjórnendur fyrir fundinn tuttugasta október,gerðu lista yfir [event_name : stjórnendur] fyrir [event_name : fundinn] [date : tuttugasta október]
7385,minntu mig á að hringja í alla þátttakendur,minntu mig á að hringja í alla [person : þátttakendur]
7386,sýndu mér áminningarnar mínar,sýndu mér áminningarnar mínar
7387,hversu margar áminningar á ég væntanlegar,hversu margar áminningar á ég væntanlegar
7388,mig langar að sjá allar áminningarnar mínar sem eru í bið,mig langar að sjá allar áminningarnar mínar sem eru í bið
7389,vinsamlegast fjarlægðu kvöldmatar stefnumótið sem er á föstudaginn klukkan níu eftir hádegi,vinsamlegast fjarlægðu [meal_type : kvöldmatar] stefnumótið sem er á [date : föstudaginn] klukkan [time : níu eftir hádegi]
7390,afbókaðu tannlæknatímann í þessari viku,afbókaðu [event_name : tannlæknatímann] [date : í þessari viku]
7391,ég mun ekki lengur fara með mömmu í hádegismat á morgun,ég mun ekki lengur fara með [relation : mömmu] í [meal_type : hádegismat] [date : á morgun]
7392,hvað þarf ég að gera á morgun,hvað þarf ég að gera [date : á morgun]
7393,hvað er á dagatalinu mínu,hvað er á dagatalinu mínu
7394,hvað næst,hvað næst
7395,hvaða viðburðir eru á dagskrá í þessum mánuði,hvaða viðburðir eru á dagskrá í [date : þessum mánuði]
7396,eru einhverjir viðburðir á dagskrá þessa vikuna,eru einhverjir viðburðir á dagskrá [date : þessa vikuna]
7397,eru einverjir viðburðir planaðir fyrir næstu þrjá mánuði,eru einverjir viðburðir planaðir fyrir [time : næstu þrjá mánuði]
7398,bæta gleðilegt nýtt ár við dagatal,bæta [event_name : gleðilegt nýtt ár] við dagatal
7399,búa til nýjan viðburð í dagatali afmæli jóns,búa til nýjan viðburð í dagatali [event_name : afmæli] [person : jóns]
7400,bæta við jól á dagatal,bæta við [event_name : jól] á dagatal
7401,bæta við valentínusardag með henni á morgun,bæta við [event_name : valentínusardag] með henni [date : á morgun]
7402,bæta við afmæli með mömmu næsta mánuð,bæta við [event_name : afmæli] með [relation : mömmu] [date : næsta mánuð]
