id,utt,annot_utt
8811,гурван цагийн дараа надад мэдэгд,гурван цагийн дараа надад мэдэгд
8812,лхагва гарагийн оройн зургаан цагт сушины газарт оройн хоолонд орох сануулга тавь,[date : лхагва гарагийн] [time : оройн зургаан цагт] [place_name : сушины газарт] [meal_type : оройн хоолонд] орох сануулга тавь
8813,миний календарийг цэвэрлэ,миний календарийг цэвэрлэ
8814,арга хэмжээтэй өдрийг олж устгаарай,арга хэмжээтэй өдрийг олж устгаарай
8815,арга хэмжээний сар дээр очоод устга,арга хэмжээний сар дээр очоод устга
8816,үйл явдлын жил рүү очоод устгана уу,үйл явдлын жил рүү очоод устгана уу
8817,таван сарын долоонд арван хоёр гучид цитрусд болох хүслэнгийн төрсөн өдрийг нэм,[date : таван сарын долоонд] [time : арван хоёр гучид] [place_name : цитрусд] болох [person : хүслэнгийн] [event_name : төрсөн өдрийг] нэм
8818,миний ахын төрсөн өдрийн хоолыг гурван сарын гурванд зайсан хиллд гээд нэмье,миний [relation : ахын] [event_name : төрсөн өдрийн хоолыг] [date : гурван сарын гурванд] [place_name : зайсан хиллд] гээд нэмье
8819,өглөө арван цагт оффис дээр доржтой хийх ажлын уулзалтыг нэмээрэ,[time : өглөө арван цагт] [place_name : оффис дээр] [person : доржтой] хийх [event_name : ажлын уулзалтыг] нэмээрэ
8820,удахгүй болох ямар нэг арга хэмжээ байна уу,удахгүй болох ямар нэг арга хэмжээ байна уу
8821,ирэх арга хэмжээнүүдийн мэдээлэл,ирэх арга хэмжээнүүдийн мэдээлэл
8822,болох гэж буй арга хэмжээнүүдийн тухай мэдээлэл,болох гэж буй арга хэмжээнүүдийн тухай мэдээлэл
8823,нэг сарын арван есны үдээс хойш би хэнтэй уулзалттай вэ,нэг сарын арван [date : есны] [time : үдээс хойш] би хэнтэй [event_name : уулзалттай] вэ
8824,арван есөнд өдрийн хоёр цагт би юу төлөвлөсөн байгаа вэ,[date : арван есөнд] [time : өдрийн хоёр цагт] би юу төлөвлөсөн байгаа вэ
8825,дараагийн тав дахид төрөөтэй уулзах сануулгыг над руу явуул,дараагийн [date : тав дахид] [person : төрөөтэй] [event_name : уулзах] сануулгыг над руу явуул
8826,дараагийн пүрэв гарагт банк руу залгахыг надад сануулаарай,дараагийн [date : пүрэв гарагт] [event_name : банк руу залгахыг] надад сануулаарай
8827,дараагийн пүрэв гарагт банк руу залгах сануулага надад хэрэгтэй,дараагийн [date : пүрэв гарагт] [event_name : банк руу залгах] сануулага надад хэрэгтэй
8828,энэ календарийн арга хэмжээ зөв үү,энэ календарийн арга хэмжээ зөв үү
8829,хуанлиний арга хэмжээ буруу юу,хуанлиний арга хэмжээ буруу юу
8830,календариас бүх мэдээллийг арилга,календариас бүх мэдээллийг арилга
8831,хуанлийн бүх мэдээллийг цэвэрлэ,хуанлийн бүх мэдээллийг цэвэрлэ
8832,календариас өгөгдөлийг устга,календариас өгөгдөлийг устга
8833,өдрийн үлдсэн хэсэгт миний календарийг цэвэрлэ,[time : өдрийн үлдсэн хэсэгт] миний календарийг цэвэрлэ
8834,долоо хоногийн үлдсэн хугацааны бүх уулзалтуудыг арилга,[time : долоо хоногийн үлдсэн хугацааны] бүх [event_name : уулзалтуудыг] арилга
8835,календарь дээр байгаа дараагийн хоёр долоо хоногийн бүх зүйлсийг устга,календарь дээр байгаа [time : дараагийн хоёр долоо хоногийн] бүх зүйлсийг устга
8836,арван сарын нэгэнд өдрийн хоёр цагт содоотой хоол идэхийг хуанлид нэмье,[date : арван сарын нэгэнд] [time : өдрийн хоёр цагт] [person : содоотой] [meal_type : хоол идэхийг] хуанлид нэмье
8837,арван сарын нэгэнд өдөр хоёр цагт мөнхөөтэй үдийн хоол иднэ,[date : арван сарын нэгэнд] [time : өдөр хоёр цагт] [person : мөнхөөтэй] [meal_type : үдийн хоол] иднэ
8838,дараагийн арга хэмжээнүүд юу байна,дараагийн арга хэмжээнүүд юу байна
8839,дараагийн арга хэмжээ юу вэ,дараагийн арга хэмжээ юу вэ
8840,дараагийн арга хэмжээг хэдэн цагт товлосон бэ,дараагийн арга хэмжээг хэдэн цагт товлосон бэ
8841,жил болгоны таван сарын хоёронд нандингийн төрсөн өдөр гэж хуанлид нэм,[general_frequency : жил болгоны] [date : таван сарын хоёронд] [person : нандингийн] [event_name : төрсөн өдөр гэж] хуанлид нэм
8842,таван сарын хоёрон билгээгийн төрсөн өдөр гэж календарьт нэмээд жил бүр давт,[date : таван сарын хоёрон] [person : билгээгийн] [event_name : төрсөн өдөр] гэж календарьт нэмээд [general_frequency : жил бүр] давт
8843,лауратай уулзалт товло,[person : лауратай] [event_name : уулзалт] товло
8844,миний календарийн бүх дэлгэрэнгүйг устга,миний календарийн бүх дэлгэрэнгүйг устга
8845,миний календарийг хоосон болго,миний календарийг хоосон болго
8846,энэ жил долоон сарын дөрвөнд надад төлөвлөсөн ямар нэг зүйл байна уу,[date : энэ жил долоон сарын дөрвөнд] надад төлөвлөсөн ямар нэг зүйл байна уу
8847,бороо орж магадгүй учир надад борооны цув авахыг сануулаарай,бороо орж магадгүй учир надад [event_name : борооны цув авахыг] сануулаарай
8848,өнөөдөр маш халуун байх тул зонтик авч явахыг сануулаарай,[date : өнөөдөр] маш халуун байх тул [event_name : зонтик авч явахыг] сануулаарай
8849,өнөөдөр төрсөн өдрийн үдэшлэг байна уу,[date : өнөөдөр] [event_name : төрсөн өдрийн үдэшлэг] байна уу
8850,надад ямар нэгэн дуусгаагүй зүйл байгаа юу,надад ямар нэгэн [event_name : дуусгаагүй] зүйл байгаа юу
8851,дараагийн арга хэмжээг цуцал,дараагийн арга хэмжээг цуцал
8852,дараагийн ажлыг устга,дараагийн ажлыг устга
8853,миний дараагийн үйл ажиллагааг арилгая,миний дараагийн үйл ажиллагааг арилгая
8854,календарийн арга хэмжээнүүдийг арилга,календарийн арга хэмжээнүүдийг арилга
8855,хуанлийн бүх арга хэмжээг устгана уу,хуанлийн бүх арга хэмжээг устгана уу
8856,календардах бүх арга хэмжээнүүдийг устгаарай,календардах бүх арга хэмжээнүүдийг устгаарай
8857,хүрэлсүхтэй уулзах дараагийн уулзалтыг сануулаарай,[person : хүрэлсүхтэй] [event_name : уулзах] дараагийн [event_name : уулзалтыг] сануулаарай
8858,даваа гарагийн уулзалтыг надад сануул,[date : даваа гарагийн] [event_name : уулзалтыг] надад сануул
8859,хоёр мянга арван долоон оны зургаан сарын арван дөрөвний хуваарь юу байна,[date : хоёр мянга арван долоон оны зургаан сарын арван дөрөвний] хуваарь юу байна
8862,өнөөдрийн арван есөн цагаас хойшхи бүх уулзалтуудыг устга,[date : өнөөдрийн] [time : арван есөн цагаас хойшхи] [event_name : бүх уулзалтуудыг] устга
8863,ням гарагийн бүх сануулгуудыг устгаарай,[date : ням гарагийн] бүх сануулгуудыг устгаарай
8864,драмын театрт тоглох өнөөдрийн ромео жульетта жүжиг хэдэн цагт билээ,[place_name : драмын театрт] тоглох [date : өнөөдрийн] [event_name : ромео жульетта жүжиг] хэдэн цагт билээ
8866,сануулах сэрүүлэг тавь,сануулах сэрүүлэг тавь
8867,олли сануулах сэрүүлэг тавь,олли сануулах сэрүүлэг тавь
8868,мягмар гараг бүрийн арван цагт ээж рүү ярих ёстойг надад сануул,[general_frequency : мягмар гараг бүрийн] [time : арван цагт] [event_name : ээж рүү ярих ёстойг] надад сануул
8869,бурмаатай дөрөвдөх болгоны өглөө аравт уулзалт тохируулъя,[person : бурмаатай] [general_frequency : дөрөвдөх болгоны] [time : өглөө аравт] [event_name : уулзалт] тохируулъя
8870,өглөө бүр долоон цагт витамин уухыг минь сануулаарай,[general_frequency : өглөө бүр] [time : долоон цагт] [event_name : витамин уухыг] минь сануулаарай
8871,гурван сарын хорин дөрөвний уулзалтыг хуваариас арилга,[date : гурван сарын хорин дөрөвний] [event_name : уулзалтыг] хуваариас арилга
8872,мөнхөөтэй үдийн хоол устга,[person : мөнхөөтэй] [meal_type : үдийн хоол] устга
8873,пицца хатад болох пүрэв гарагиийн өдрийн хоолыг санаарай,[place_name : пицца хатад болох] [date : пүрэв гарагиийн] [meal_type : өдрийн хоолыг] санаарай
8874,ирэх долоо хоногийн лхагва гарагт эмчийн цаг авсан гэж тэмдэглэл оруул,[date : ирэх долоо хоногийн лхагва гарагт] [event_name : эмчийн цаг] авсан гэж тэмдэглэл оруул
8875,өнөөдөр ямар нэг зүйл байна уу,[date : өнөөдөр] ямар нэг зүйл байна уу
8876,нэг сарын нэгнийг өдөр бүр шинэ жил гэж тэмдэглэ,[date : нэг сарын нэгнийг] [general_frequency : өдөр бүр] [event_name : шинэ жил] гэж тэмдэглэ
8877,жил бүрийн дөрөвдүгээр сарын хорин нэгнийг аавын төрсөн өдөр гэж тэмдэглэ,[general_frequency : жил бүрийн] [date : дөрөвдүгээр сарын хорин нэгнийг] [relation : аавын] [event_name : төрсөн өдөр] гэж тэмдэглэ
8878,ирэх баасан гарагт би юу хийхээр байна,ирэх [date : баасан гарагт] би юу хийхээр байна
8879,өнөөдөр орой надад ямар нэг зүйл байгаа юу,[timeofday : өнөөдөр орой] надад ямар нэг зүйл байгаа юу
8880,маргаашийн хурлын сэрүүлгийг өглөөний есөн цагт тавина уу,[date : маргаашийн] [event_name : хурлын] сэрүүлгийг [time : өглөөний есөн цагт] тавина уу
8881,дараа долоо хоногийн шүдний эмчийн цаг дээр сэрүүлэг тавь,[date : дараа долоо хоногийн] [event_name : шүдний эмчийн цаг] дээр сэрүүлэг тавь
8882,өнөөдөр болдтой уулзах уулзалтанд долоон цагт сэрүүлэг тавь,[date : өнөөдөр] [person : болдтой] уулзах [event_name : уулзалтанд] [time : долоон] цагт сэрүүлэг тавь
8883,миний төрсөн өдрийн сануулга үүсгэ,миний [event_name : төрсөн өдрийн] сануулга үүсгэ
8884,дараагийн мягмар гарагийн уулзалтанд сэрүүлэг тавь,дараагийн [date : мягмар гарагийн] [event_name : уулзалтанд] сэрүүлэг тавь
8885,харилцагчтай хийх мягмар гарагийн уулзалтыг өглөөний арван цагт сануул,[relation : харилцагчтай] хийх [date : мягмар гарагийн] [event_name : уулзалтыг] [time : өглөөний арван цагт] сануул
8886,мягмар гарагт өглөө арван цагт үйлчлүүлэгчтэй уулзалттайг миний календарьт сануулга тавь,[date : мягмар гарагт] өглөө [time : арван цагт] [relation : үйлчлүүлэгчтэй] [event_name : уулзалттайг] миний календарьт сануулга тавь
8887,мягмар гарагт өглөө арван цагт болох харилцагчтай хийх миний уулзалтыг хоёр цагийн өмнө сануул,[date : мягмар гарагт] [timeofday : өглөө] [time : арван цагт] болох харилцагчтай хийх миний [event_name : уулзалтыг] хоёр цагийн өмнө сануул
8888,үүнийг устга,үүнийг устга
8889,үүнийг устга,үүнийг устга
8890,сануулга үүсгэх,сануулга үүсгэх
8891,миний календир дээр тэмдэглээрэй,миний календир дээр тэмдэглээрэй
8892,анна нэртэй шинэ арга хэмжээг календарьт нэм,[event_name : анна] нэртэй шинэ арга хэмжээг календарьт нэм
8893,календарт шинэ арга хэмжээ нэмээд сараа гэж нэр өг,календарт шинэ арга хэмжээ нэмээд [event_name : сараа] гэж нэр өг
8894,эдгээр хүмүүстэй уулзалтыг нэмм,эдгээр хүмүүстэй уулзалтыг нэмм
8895,эдгээр хүмүүстэй хамт календарийн арга хэмжээ,эдгээр хүмүүстэй хамт календарийн арга хэмжээ
8896,өнөөдрийн миний хуваарийг утсгаарай,[date : өнөөдрийн] миний хуваарийг утсгаарай
8897,өнөөдрийн бүх миний уулзалтуудыг арилга,[date : өнөөдрийн] бүх [event_name : миний уулзалтуудыг] арилга
8898,мэдээлэл,мэдээлэл
8899,дэлгэрэнгүй,дэлгэрэнгүй
8900,бүтэнсайн болгонд сануулга давтахаар тохируулах,[general_frequency : бүтэнсайн болгонд] сануулга давтахаар тохируулах
8901,энэ арга хэмжээг нэгдэхэд товло,энэ арга хэмжээг [date : нэгдэхэд] товло
8902,мягмар гарагт арга хэмжээ товлоорой,[date : мягмар гарагт] арга хэмжээ товлоорой
8903,хамгийн сүүлийн арга хэмжээний тухай хэлээрэй,хамгийн сүүлийн арга хэмжээний тухай хэлээрэй
8904,сүүлийн үеийн арга хэмжээнүүдийн мэдээлэл,сүүлийн үеийн арга хэмжээнүүдийн мэдээлэл
8905,арга хэмжээг календарьд нэмж бусдад мэдэгд,арга хэмжээг календарьд нэмж бусдад мэдэгд
8906,календарьт бусад хүмүүстэй хамт арга хэмжээний өдөр товло,календарьт бусад хүмүүстэй хамт арга хэмжээний өдөр товло
8907,арга хэмжээг сануул,арга хэмжээг сануул
8908,зүгээр,зүгээр
8909,өнгөрсөн долоо хоногт зохиогдсон уулзалтуудыг надад харуул,[date : өнгөрсөн долоо хоногт] зохиогдсон [event_name : уулзалтуудыг] надад харуул
8910,өнгөрсөн сард болсон уулзалтуудыг надад харуул,[date : өнгөрсөн сард] болсон [event_name : уулзалтуудыг] надад харуул
8911,өнөөдрийн хуваарь дээр надад арван хоёроос хоёрын хооронд юу байна,[date : өнөөдрийн] хуваарь дээр надад [time : арван хоёроос хоёрын] хооронд юу байна
8912,өнөөдрийн календарь дээрээс оройн зургаан цагаас хойшхи арга хэмжээг гарга,[date : өнөөдрийн] календарь дээрээс оройн [time : зургаан цагаас хойшхи] арга хэмжээг гарга
8913,өнөөдөр өдрийн хоолны дараа би юу хийх ёстой вэ,[date : өнөөдөр] [time : өдрийн хоолны дараа] би юу хийх ёстой вэ
8914,дөрвөн сарын дөрвөнд миний уулзалт хэдэн цагт вэ,[date : дөрвөн сарын дөрвөнд] миний [event_name : уулзалт] хэдэн цагт вэ
8915,өнөөдөр надад ямар арга хэмжээнүүд байна,[date : өнөөдөр] надад ямар [event_name : арга хэмжээнүүд] байна
8916,өнөөдрийн миний хуваарь юу байна,[date : өнөөдрийн] миний хуваарь юу байна
8917,календарийн арга хэмжээг давтах,календарийн арга хэмжээг давтах
8918,арван хоёроос арван зургаан цаг хүртэл надад ямар хуваарь байна,[time : арван хоёроос арван зургаан цаг хүртэл] надад ямар хуваарь байна
8919,өдрийн арван хоёроос өдрийн дөрвөн цаг хүртэл надад ямар уулзалтууд байна,[time : өдрийн арван хоёроос өдрийн дөрвөн цаг хүртэл] надад ямар [event_name : уулзалтууд] байна
8920,арван хоёр цагаас арван дөрвөн цагийн хооронд надад ямар арга хэмжээ байна,[time : арван хоёр цагаас арван дөрвөн цагийн] хооронд надад ямар арга хэмжээ байна
8921,өнөөдрийн гарчигийг шинэчлээрэй,[date : өнөөдрийн] гарчигийг шинэчлээрэй
8922,миний хуваарийг яаж оруулснаа харуулна уу,миний хуваарийг яаж оруулснаа харуулна уу
8923,энэ долоо хоног надад ямар нэгэн арга хэмжээ байгаа юу,[date : энэ долоо хоног] надад ямар нэгэн [event_name : арга хэмжээ] байгаа юу
8924,энэ сарын календарийг маань уншиж өгнө үү,[date : энэ сарын] календарийг маань уншиж өгнө үү
8925,миний хуанли дахь бүх арга хэмжээг устгая,миний хуанли дахь бүх арга хэмжээг устгая
8926,миний хуанлигаас арга хэмжээ бүрийг арилга,миний хуанлигаас арга хэмжээ бүрийг арилга
8927,миний бүх хуанлиас бүх арга хэмжээнүүдийг устга,миний бүх хуанлиас бүх арга хэмжээнүүдийг устга
8928,уулзалтууд хэзээ байна,[event_name : уулзалтууд] хэзээ байна
8929,хэдэн уулзалт байна вэ,хэдэн [event_name : уулзалт] байна вэ
8930,сүүлийн уулзалт хэзээ байна,сүүлийн [event_name : уулзалт] хэзээ байна
8931,энэ уулзалтанд сэрүүлэг тавь,энэ [event_name : уулзалтанд] сэрүүлэг тавь
8933,үдэшлэг хэзээ товлогдсон бэ,[event_name : үдэшлэг] хэзээ товлогдсон бэ
8934,дараагийн долоо хоногийн бүх үйл ажиллагаануудыг надад мэдэгд,[time : дараагийн долоо хоногийн] бүх үйл ажиллагаануудыг надад мэдэгд
8935,удахгүй болох арга хэмжээнүүд юу байна,удахгүй болох арга хэмжээнүүд юу байна
8936,дараа сарын бүх арга хэмжээнүүдийн жагсаалтыг гаргаж бүгдэд нь мэдэгдэл тохируул,[date : дараа сарын] бүх арга хэмжээнүүдийн жагсаалтыг гаргаж бүгдэд нь мэдэгдэл тохируул
8938,ариунболдын хуримын ой,[person : ариунболдын] [event_name : хуримын ой]
8939,хаянаагийн охины төрсөн өдөр,[person : хаянаагийн] [event_name : охины төрсөн өдөр]
8940,миний охиний төрсөн өдөр хэзээ билээ,миний [relation : охиний] [event_name : төрсөн өдөр] хэзээ билээ
8941,энэ сард хэзээ баяртай вэ,[time : энэ сард] хэзээ [event_name : баяртай] вэ
8942,энэ сард товлогдсон бүгдийг устгаарай,[date : энэ сард] товлогдсон бүгдийг устгаарай
8943,бүх арга хэмжээг устга,бүх арга хэмжээг устга
8944,сануулга нэм,сануулга нэм
8945,сэрүүлэг нэм,сэрүүлэг нэм
8946,баатар бас заяатай уулзалт товлоорой,[person : баатар] бас [person : заяатай] [event_name : уулзалт] товлоорой
8947,өнөөдөр манай ахын төрсөн өдөр үү,[date : өнөөдөр] манай [relation : ахын] [event_name : төрсөн өдөр] үү
8948,хүлгээтэй уулзах арга хэмжээ нэм,[person : хүлгээтэй] [event_name : уулзах] арга хэмжээ нэм
8949,сануулгыг арилга,сануулгыг арилга
8950,сануулгыг олж устга,сануулгыг олж устга
8951,мягмар гарагийн уулзалтыг надад сануулаарай,[date : мягмар гарагийн] [event_name : уулзалтыг] надад сануулаарай
8952,уулзалтыг надад хоёрдахид мэдэгдээрэй,[event_name : уулзалтыг] надад [date : хоёрдахид] мэдэгдээрэй
8953,хоёрдохын уулзалтыг надад мэдэгдээч,[date : хоёрдохын] [event_name : уулзалтыг] надад мэдэгдээч
8954,пүрэв гарагт өдрийн гурван цагт багштай хийх уулзалтыг надад сануул,[date : пүрэв гарагт] [time : өдрийн гурван цагт] [event_name : багштай хийх уулзалтыг] надад сануул
8955,пүрэв гараг өдрийн гурван цаг т багш нарын уулзалт гэж сануулах сануулга хэрэгтэй байна,[date : пүрэв гараг] [time : өдрийн гурван цаг] т [event_name : багш нарын уулзалт] гэж сануулах сануулга хэрэгтэй байна
8956,энэ хагас сайнд баярмаагийн төрсөн өдөрт зориулж таван цаг гаргамаар байна,[date : энэ хагас сайнд] [person : баярмаагийн] [event_name : төрсөн өдөрт] зориулж [time : таван цаг] гаргамаар байна
8957,сануулгыг нээж уулзалтын цагийг ол,сануулгыг нээж [event_name : уулзалтын] цагийг ол
8958,уулзалтын цагийг нээ,[event_name : уулзалтын] цагийг нээ
8959,оройны хөтөлбөрийг надад сануулаарай,[event_name : оройны хөтөлбөрийг] надад сануулаарай
8960,орой удахгүй болох уулзалтын сануулга дохио хий гэж би хүсэж байна,[timeofday : орой] удахгүй болох [event_name : уулзалтын] сануулга дохио хий гэж би хүсэж байна
8961,хоёр мянга арван найман он өндөр жил үү,[date : хоёр мянга арван найман он] өндөр жил үү
8962,надад хоёр мянга арван долоон оны гуравдугаар сарын хорин дөрвөнд товлосон уулзалтууд байна уу,надад [date : хоёр мянга арван долоон оны гуравдугаар сарын хорин дөрвөнд] товлосон [event_name : уулзалтууд] байна уу
8963,миний төрсөн өдрийг надад мэдэгд,миний [event_name : төрсөн өдрийг] надад мэдэгд
8964,миний ойн баярын талаар надад мэдэгдээрэй,миний [event_name : ойн баярын] талаар надад мэдэгдээрэй
8966,таван сарын арван найманд ямар нэгэн төрсөн өдөр байна уу,[date : таван сарын арван найманд] ямар нэгэн [event_name : төрсөн өдөр] байна уу
8967,эхнэрийн төрсөн өдрөөс хоёр өдрийн өмнө надад сануулаарай,[relation : эхнэрийн] [event_name : төрсөн өдрөөс] хоёр өдрийн өмнө надад сануулаарай
8968,энэ долоо хоногт санах ямар нэгэн зүйл хэл,[date : энэ долоо хоногт] санах ямар нэгэн зүйл хэл
8969,миний ажиллаж байсан газраас ирэх цаашдын арга хэмжээг цуцлая,миний ажиллаж байсан газраас ирэх [event_name : цаашдын арга хэмжээг] цуцлая
8970,бүх концертын хуваарийг арилга,бүх [list_name : концертын хуваарийг] арилга
8971,өнөөдрөөс хойших долоо хоногийн хуваарийг цуцлаарай,[date : өнөөдрөөс] хойших [date : долоо хоногийн] хуваарийг цуцлаарай
8972,зургаан сард ямар нэг төрсөн өдөр байна уу,[date : зургаан сард] ямар нэг [event_name : төрсөн өдөр] байна уу
8973,есдүгээр сарын хорин хоёрон д ямар нэг арга хэмжээтэй байна уу,[date : есдүгээр сарын хорин хоёрон] д ямар нэг арга хэмжээтэй байна уу
8974,миний уулзалтын жагсаалтыг надад харуулаач,[list_name : миний уулзалтын] жагсаалтыг надад харуулаач
8975,өнөөдөр хуваарилагдсан уулзалт байна уу,[date : өнөөдөр] хуваарилагдсан [event_name : уулзалт] байна уу
8976,хамтран ажиллагсадтайгаа уулзалттай гэсэн сануулга оруул,[event_name : хамтран ажиллагсадтайгаа уулзалттай] гэсэн сануулга оруул
8977,хүлээгдэж буй төлбөрүүд сануулга тавь,[event_name : хүлээгдэж буй төлбөрүүд] сануулга тавь
8978,долоо хоногт даргатай хийх миний чухал уулзалтуудыг л надад мэдэгд,[time : долоо хоногт] [event_name : даргатай хийх миний чухал уулзалтуудыг] л надад мэдэгд
8979,арга хэмжээнүүдээс энхээгийн төрсөн өдрийг хасаарай,арга хэмжээнүүдээс [person : энхээгийн] [event_name : төрсөн өдрийг] хасаарай
8980,дөрвөн сарын гуравны уулзалтыг цуцал,[date : дөрвөн сарын гуравны] [event_name : уулзалтыг] цуцал
8981,миний төрсөн өдрийн үдэшлэгийг цуцла,миний [event_name : төрсөн өдрийн үдэшлэгийг] цуцла
8982,миний тэмүүлэнтэй хийсэн уулзалтыг арилга,миний [person : тэмүүлэнтэй] хийсэн [event_name : уулзалтыг] арилга
8983,намайг гэртээ очихоор ид гэж сануул,намайг [time : гэртээ очихоор] [event_name : ид] гэж сануул
8984,чингүүний төрсөн өдрийг календариас устга,[event_name : чингүүний төрсөн өдрийг] календариас устга
8985,google тэнүүний төрсөн өдрийг миний календариас хас,google [event_name : тэнүүний төрсөн өдрийг] миний календариас хас
8986,долоон сарын миний амралтын хуваарийг устга,[date : долоон сарын] миний [event_name : амралтын] хуваарийг устга
8987,би хэдэн цагт содоогийн төрсөн өдрийн үдэшлэгээр орох вэ,би хэдэн цагт содоогийн төрсөн өдрийн [event_name : үдэшлэгээр] орох вэ
8988,арга хэмжээнүүдийг оруул,арга хэмжээнүүдийг оруул
8989,арга хэмжээ нэмэх,арга хэмжээ нэмэх
8990,үйл явдал үүсгэ,үйл явдал үүсгэ
8991,гэнэтийн уулзалт,гэнэтийн [event_name : уулзалт]
8992,уулзалтууд харуул,[event_name : уулзалтууд] харуул
8993,уулзалтууд,[event_name : уулзалтууд]
8994,хуанли дээр давтагдах арга хэмжээ гэж тэмдэглэ,хуанли дээр [event_name : давтагдах арга хэмжээ] гэж тэмдэглэ
8995,дахин давтагдах арга хэмжээ гэж тэмдэглэ,[event_name : дахин давтагдах арга хэмжээ] гэж тэмдэглэ
8996,хуанлид давтагддаг арга хэмжээ тохируулах,хуанлид [event_name : давтагддаг арга хэмжээ] тохируулах
8997,гуравдугаар сарын хорин хоёрны өдөр энканто спорт комплекст агаарын теннис тоглохоор товло,[date : гуравдугаар сарын хорин хоёрны өдөр] [place_name : энканто спорт комплекст] [event_name : агаарын теннис тоглохоор] товло
8998,долоон сарын арван найманд драммын театрт хөгжмийн тоглолт болно гэж тэмдэглэ,[date : долоон сарын арван найманд] [place_name : драммын театрт] [event_name : хөгжмийн тоглолт] болно гэж тэмдэглэ
8999,тавин минутын дараа надад сануул,тавин минутын дараа надад сануул
9000,нэг цагийн дараа дэлгүүр хэсэхийг надад сануул,нэг цагийн дараа [event_name : дэлгүүр хэсэхийг] надад сануул
9001,хоёр мянга арван долооны гурван сарын хорин нэгний өдөр сангийн сайдтай уулзалт хуваарил,[date : хоёр мянга арван долооны гурван сарын хорин нэгний] өдөр [relation : сангийн сайдтай] [event_name : уулзалт] хуваарил
9002,хоёр мянга арван долоон оны гурван сарын хорин нэгэн д хэлтсийн захирал тай уулзалт товло ok google,[date : хоёр мянга арван долоон оны гурван сарын хорин нэгэн] д хэлтсийн [relation : захирал] тай [event_name : уулзалт] товло ok google
9003,google би дөрөвдөхөд санхүүгийн захиралтай уулзалт хийх хэрэгтэй,google би [date : дөрөвдөхөд] [relation : санхүүгийн захиралтай] [event_name : уулзалт] хийх хэрэгтэй
9004,би санхүүгийн захиралтай пүрэв гарагт уулзалт хийх хэрэгтэй,би [relation : санхүүгийн захиралтай] [date : пүрэв гарагт] [event_name : уулзалт хийх] хэрэгтэй
9005,мягмар гарагт ойн баяр арга хэмжээ тохируул,[date : мягмар гарагт] [event_name : ойн баяр] арга хэмжээ тохируул
9006,лхагва гарагт төрсөн өдрийн арга хэмжээ тохируул,[date : лхагва гарагт] [event_name : төрсөн өдрийн] арга хэмжээ тохируул
9007,баасан гарагт талархлын баярын арга хэмжээ тохируул,[date : баасан гарагт] [event_name : талархлын баярын] арга хэмжээ тохируул
9008,төрсөн өдрийн арга хэмжээг миний хуанлигаас устгая,[event_name : төрсөн өдрийн] арга хэмжээг миний хуанлигаас устгая
9009,миний календариас ойн арга хэмжээг устга,миний календариас [event_name : ойн] арга хэмжээг устга
9010,энэ сарын арван тавны төрсөн өдрийн арга хэмжээ зөв үү,[date : энэ сарын арван тавны] [event_name : төрсөн өдрийн] арга хэмжээ зөв үү
9011,талархлын баярын энэ сарын арван дөрөвний арга хэмжээ үнэн үү,[event_name : талархлын баярын] [date : энэ сарын арван дөрөвний] арга хэмжээ үнэн үү
9012,гурван сарын гурванд компанийн уулзалтын мэдэгдэл тохируул,[date : гурван сарын гурванд] [event_name : компанийн уулзалтын] мэдэгдэл тохируул
9013,дөрвөн сарын таванд даргатай уулзана гэж надад сануул,[date : дөрвөн сарын таванд] [relation : даргатай] [event_name : уулзана] гэж надад сануул
9014,хамт олонтойгоо арван сарын хорин гурванд хийх уулзалтын талаар мэдэгдэл тохируул,[relation : хамт олонтойгоо] [date : арван сарын хорин гурванд] хийх [event_name : уулзалтын] талаар мэдэгдэл тохируул
9015,миний хуанли арга хэмжээнүүдийг устагна уу,миний хуанли арга хэмжээнүүдийг устагна уу
9016,хуанлийн бүх арга хэмжээг арилга,хуанлийн [event_name : бүх] арга хэмжээг арилга
9017,бүх хуанлиг устга,бүх хуанлиг устга
9018,таван сарын арван ба арван гурваны хооронд болох бүх уулзалтууд,[time : таван сарын арван ба арван гурваны] хооронд болох бүх [event_name : уулзалтууд]
9019,зургаан сарын хориноос хорин таван хүртэлх уулзалтууд,[time : зургаан сарын хориноос хорин таван хүртэлх] [event_name : уулзалтууд]
9020,гурван сарын эхний долоо хоногийн уулзалтууд,[time : гурван сарын эхний долоо хоногийн] [event_name : уулзалтууд]
9021,дараагийн гурван өдөр ажлын уулзалтын сануулга тохируул,[time : дараагийн гурван өдөр] [event_name : ажлын уулзалтын] сануулга тохируул
9022,хуанилид өдөр бүр угаалга хийх сануулга нэм,хуанилид [general_frequency : өдөр бүр] [event_name : угаалга хийх] сануулга нэм
9023,энэ пүрэв гарагт виз мэдүүлэхэд сануулга үүсгэ,энэ [date : пүрэв гарагт] [event_name : виз мэдүүлэхэд] сануулга үүсгэ
9024,арга хэмжээ,арга хэмжээ
9025,төрсөн өдрийн мэнд,төрсөн өдрийн мэнд
9026,дараагийн гурван өдөр ажлын уулзалт гэж календарьт нэм,[time : дараагийн гурван өдөр] [event_name : ажлын уулзалт] гэж календарьт нэм
9027,ирэх таван саруудын эхний өдөрт эрүүл мэндийн цаг товлолт календарт нэм,[time : ирэх таван саруудын эхний өдөрт] [event_name : эрүүл мэндийн цаг товлолт] календарт нэм
