id,utt,annot_utt
8604,مجھے کل ساجدہ کے ساتھ ملاقات ترتیب دینی ہے,مجھے [date : کل] [person : ساجدہ] کے ساتھ [event_name : ملاقات] ترتیب دینی ہے
8605,الیگزا مجھے کل سلمیٰ کے ساتھ ایک میٹنگ منظم کرنے کی ضرورت ہے,الیگزا مجھے [date : کل] [person : سلمیٰ] کے ساتھ ایک [event_name : میٹنگ] منظم کرنے کی ضرورت ہے
8606,میں کل سارہ سے ملنا چاہتا ہوں,میں [date : کل] [person : سارہ] سے ملنا چاہتا ہوں
8607,لاریب کو فون کرو اور اسے یاد دلانا کہ مجھے بال کرانے کے لیے اٹھانا,[person : لاریب] کو فون کرو اور اسے یاد دلانا کہ مجھے [event_name : بال کرانے کے لیے اٹھانا]
8608,میں اپنے چھوٹے سے گروپ کو جگہ کی تبدیلی کا بتانا چاہتا ہوں,میں اپنے چھوٹے سے گروپ کو جگہ کی تبدیلی کا بتانا چاہتا ہوں
8609,منگل کو میری فروا کے ساتھ میٹنگ منسوخ کر دو اور اسے جمعرات کے لیے دوبارہ شیڈول کر دو,[date : منگل] کو میری [person : فروا] کے ساتھ [event_name : میٹنگ] منسوخ کر دو اور اسے [date : جمعرات] کے لیے دوبارہ شیڈول کر دو
8610,تقریب کب شروع ہو گی,[event_name : تقریب] کب شروع ہو گی
8611,ملاقات کی ترتیب کیا ہے,[event_name : ملاقات] کی ترتیب کیا ہے
8612,جمعرات کا دوپہر کا کھانا کا میرے کیلنڈر سے ہٹا دو,[date : جمعرات کا] [meal_type : دوپہر کا کھانا] کا میرے کیلنڈر سے ہٹا دو
8613,میری تازہ ترین تقریب حذف کریں,میری تازہ ترین تقریب حذف کریں
8614,ہر بدھ کے لیے تقریب شیڈول کرو,[general_frequency : ہر بدھ] کے لیے تقریب شیڈول کرو
8615,مہینے کے ہر دوسرے جمعہ کو ایونٹ شامل کریں,[general_frequency : مہینے کے ہر دوسرے جمعہ] کو ایونٹ شامل کریں
8616,صرف پیر کے لیے تقریب میں داخل ہوں,صرف [date : پیر] کے لیے تقریب میں داخل ہوں
8617,اگلے دو ہفتوں کے لیے ہر روز شام سات بجے مجھے میری دوائی لینا یاد دلانا,اگلے دو [date : ہفتوں] کے لیے [general_frequency : ہر روز] [time : شام سات بجے] مجھے میری [event_name : دوائی] لینا یاد دلانا
8618,مجھے ہر منگل جمعرات اور ہفتہ کو اپنے پودوں کو پانی دینا یاد دلائیں,مجھے [general_frequency : ہر منگل جمعرات اور ہفتہ] کو [event_name : اپنے پودوں کو پانی دینا] یاد دلائیں
8619,یاد دہانی کے لیے ہر مہینے کی پندرہ تاریخ کو تقریب سیٹ کرو جس میں میرا انٹرنیٹ کا بل ادا کرنا ہے,یاد دہانی کے لیے [general_frequency : ہر مہینے کی پندرہ تاریخ] کو تقریب سیٹ کرو جس میں [event_name : میرا انٹرنیٹ کا بل ادا کرنا] ہے
8620,میرے کلینڈر میں دوبارہ تاریخ سیٹ کرو,میرے کلینڈر میں [event_name : دوبارہ تاریخ] سیٹ کرو
8622,میرے کیلنڈر میں درج ذیل تاریخ اور وقت شامل کریں,میرے کیلنڈر میں درج ذیل تاریخ اور وقت شامل کریں
8623,کیا آپ مجھے کل کی ملاقات کے بارے میں یاد دلا سکتے ہیں,کیا آپ مجھے [date : کل] کی [event_name : ملاقات] کے بارے میں یاد دلا سکتے ہیں
8624,برائے مہربانی اس سہ پہر مجھے میری میٹنگ کے بارے میں یاد دلانا,برائے مہربانی اس [timeofday : سہ پہر] مجھے میری [event_name : میٹنگ] کے بارے میں یاد دلانا
8625,آج رات کی ملاقات کا مجھے یاد دہانی کا پیغام بھیجنا,[timeofday : آج رات] کی [event_name : ملاقات] کا مجھے یاد دہانی کا پیغام بھیجنا
8626,تقریب کب ہے,تقریب کب ہے
8627,تقریب کا دورانیہ کتنا ہوگا,تقریب کا دورانیہ کتنا ہوگا
8628,مجھے ہر روز صبح پانچ بجے یاد دلانا,مجھے [general_frequency : ہر روز] [time : صبح پانچ بجے] یاد دلانا
8629,ياد کروانا ہر مہینے کے شروع ميں,ياد کروانا [general_frequency : ہر مہینے] کے شروع ميں
8630,مجھے ہر مہینے کی پندرہ تاریخ کو یاد کرو,مجھے [general_frequency : ہر مہینے] کی [date : پندرہ] تاریخ کو یاد کرو
8631,وہ میرے کیلنڈر سے مٹا دو,وہ میرے کیلنڈر سے مٹا دو
8632,کیا اس کو میرے کیلنڈر سے ہٹاؤگے,کیا اس کو میرے کیلنڈر سے ہٹاؤگے
8633,مجھے بتائیں کہ تقریبات کب شروع ہوتا ہے,مجھے بتائیں کہ تقریبات کب شروع ہوتا ہے
8634,کریڈٹ کارڈ کی ادایئگی باقی ہے مجھے ایک ہفتے پہلے بتانا,[event_name : کریڈٹ کارڈ کی ادایئگی باقی ہے] مجھے ایک ہفتے پہلے بتانا
8635,کیا آپ مجھے تھینکس گیونگ سے تین ہفتے پہلے ٹرکی منگوانا یاد دلا سکتے ہیں,کیا آپ مجھے تھینکس گیونگ سے تین ہفتے پہلے [event_name : ٹرکی منگوانا] یاد دلا سکتے ہیں
8636,کیا آپ میری جو منگل کی ڈاکٹرز اپوائنٹمنٹ تھی وہ خارج کر سکتے ہیں,کیا آپ میری جو [date : منگل] کی [event_name : ڈاکٹرز اپوائنٹمنٹ] تھی وہ خارج کر سکتے ہیں
8637,کیا آپ میرے کیلنڈر پر اگلی تقریب اتار سکتے ہیں,کیا آپ میرے کیلنڈر پر اگلی تقریب اتار سکتے ہیں
8638,مجھے مزید ڈاکٹر سے ملنے کی ضرورت نہیں ہے کیا تم اسے مٹا سکتے ہو,مجھے مزید [event_name : ڈاکٹر] سے ملنے کی ضرورت نہیں ہے کیا تم اسے مٹا سکتے ہو
8639,کیا آپ میکڈونلڈز میں پیر کو چھ بجے تقریب ترتیب دے سکتے ہیں,کیا آپ [place_name : میکڈونلڈز] میں [date : پیر] کو [time : چھ] بجے تقریب ترتیب دے سکتے ہیں
8640,میں کتب خانہ میں کل ہونے والے پروگرام کے لیے اپنے کیلنڈر پر ایک نوٹ بنانا چاہتا ہوں,میں [place_name : کتب خانہ] میں [date : کل] ہونے والے پروگرام کے لیے اپنے کیلنڈر پر ایک نوٹ بنانا چاہتا ہوں
8641,مجھے تین بج کر پنتالیس منٹ پر میری کاروباری اجلاس کے بارے میں یاد دلائیں,مجھے [time : تین بج کر پنتالیس منٹ] پر میری [event_name : کاروباری اجلاس] کے بارے میں یاد دلائیں
8642,آج کی میری یاد دہانیوں میں شام چار بجے کانفرنس کال شامل کریں,[date : آج] کی میری یاد دہانیوں میں [time : شام چار بجے] [event_name : کانفرنس کال] شامل کریں
8643,اس تاریخ کا شیڈول کیا ہے,اس تاریخ کا شیڈول کیا ہے
8644,ہائے اولی ڈیٹ کا ایجنڈا کیا ہے,ہائے اولی ڈیٹ کا ایجنڈا کیا ہے
8645,ہیلو کیا تم اس تاریخ کی معلومات مجھے پڑھ کر سنا سکتے ہو,ہیلو کیا تم اس تاریخ کی معلومات مجھے پڑھ کر سنا سکتے ہو
8646,کیا میرے ایسے کوئی ریمائنڈرز ہیں جو میری قطار میں انتظار کر رہے ہیں,کیا میرے ایسے کوئی ریمائنڈرز ہیں جو میری قطار میں انتظار کر رہے ہیں
8647,میرے پاس کون سی یاد دہانی زیر غور ہے,میرے پاس کون سی یاد دہانی زیر غور ہے
8648,اس جمعرات مجھے صبح سات بجے کی سیلز میٹنگ یاد دلانا اور اسے کیلنڈر میں ایڈ کر دو,اس [date : جمعرات] مجھے [event_name : صبح سات بجے] کی [event_name : سیلز میٹنگ] یاد دلانا اور اسے کیلنڈر میں ایڈ کر دو
8649,براہ کرم مجھے مطلع کریں اور کیلنڈر میں شامل کریں کہ اس جمعرات کو صبح کے سات بجے میری خرید اری کی ملاقات ہے,براہ کرم مجھے مطلع کریں اور کیلنڈر میں شامل کریں کہ اس [date : جمعرات] کو [time : صبح کے سات بجے] میری [event_name : خرید اری کی ملاقات] ہے
8650,ایک نوٹیفکیشن یاد دہانی اور کیلنڈر تقریب جمعرات کے لیے صبح سات بجے لیبل والی سیلز میٹنگ شامل کریں,ایک نوٹیفکیشن یاد دہانی اور کیلنڈر تقریب [date : جمعرات] کے لیے [time : صبح سات بجے] لیبل والی [event_name : سیلز میٹنگ] شامل کریں
8651,میرے کیلنڈر سے اس تقریب کے بارے میں بتانا,میرے کیلنڈر سے اس تقریب کے بارے میں بتانا
8652,کیا آپ میرے کیلنڈر میں تقریب کی اطلاع دے سکتے ہیں,کیا آپ میرے کیلنڈر میں تقریب کی اطلاع دے سکتے ہیں
8653,مجھے اپنے کیلنڈر میں واقعہ یاد دلائیں,مجھے اپنے کیلنڈر میں واقعہ یاد دلائیں
8654,پا نچ مئی کو ڈومینو میں عمر کی گریجو ئشن پا رٹی کا لیبل والا واقعہ شامل کریں,[date : پا نچ مئی] کو [place_name : ڈومینو] میں [event_name : عمر کی گریجو ئشن پا رٹی] کا لیبل والا واقعہ شامل کریں
8655,پانچ مئی کو دوپہر کے تین بجے گلشن کراچی میں شروع ہونے والی گریجویشن تقریب شامل کریں,[date : پانچ مئی] کو [time : دوپہر کے تین بجے] [place_name : گلشن کراچی] میں شروع ہونے والی [event_name : گریجویشن تقریب] شامل کریں
8656,مجھے حسن کی گر یجو ئیشن پا رٹی کے لیے پانچ مئی دو ہزار سترہ کے مقام آرینہ کو ایک تقریب شامل کرنے کی ضرورت ہے,مجھے [event_name : حسن کی گر یجو ئیشن پا رٹی] کے لیے پانچ [date : مئی دو ہزار سترہ] کے مقام [place_name : آرینہ] کو ایک تقریب شامل کرنے کی ضرورت ہے
8657,برائے مہربانی میرے کیلنڈر سے ہر چیز ڈیلیٹ کر دو,برائے مہربانی میرے کیلنڈر سے ہر چیز ڈیلیٹ کر دو
8658,برائے مہربانی میں کیلنڈر سے ہر چیز ڈیلیٹ کرنا چاہتا ہوں,برائے مہربانی میں کیلنڈر سے ہر چیز ڈیلیٹ کرنا چاہتا ہوں
8659,برائے مہربانی میرے کیلنڈر کو مکمل طور پر صاف کر دو,برائے مہربانی میرے کیلنڈر کو مکمل طور پر صاف کر دو
8660,برائے مہربانی ہر منگل صبح نو بجے کے لیے ایک ریمائنڈر سیٹ کرو,برائے مہربانی ہر [date : منگل] [time : صبح نو بجے] کے لیے ایک ریمائنڈر سیٹ کرو
8661,ہر جمعے کے لیے میرے کیلنڈر میں کام شامل کریں,[general_frequency : ہر جمعے] کے لیے میرے کیلنڈر میں [event_name : کام] شامل کریں
8662,ہر دوسری جمعرات کے لیے میرے کیلنڈر میں تنخواہ کا دن شامل کریں,[general_frequency : ہر دوسری جمعرات] کے لیے میرے کیلنڈر میں [event_name : تنخواہ کا دن] شامل کریں
8663,لاہور میں اس ہفتے کے آخر میں کون سی تقریبات ہو رہی ہیں,[place_name : لاہور] میں [date : اس ہفتے کے آخر میں] کون سی تقریبات ہو رہی ہیں
8664,اس ہفتے کے آخر میں زمان ٹاؤن میں کیا واقعات ہو رہے ہیں,[date : اس ہفتے کے آخر میں] [place_name : زمان ٹاؤن] میں کیا واقعات ہو رہے ہیں
8665,میرے کیلنڈر سے سب کچھ حذف کریں,میرے کیلنڈر سے سب کچھ حذف کریں
8666,تمام تقریبات میرے کیلنڈر سے ہٹا دو,تمام تقریبات میرے کیلنڈر سے ہٹا دو
8667,پچھلے تین مہینے کے اندر کتنی ملاقاتیں کی ميں نے جناب کامران کے ساتھ,[time : پچھلے تین مہینے] کے اندر کتنی [event_name : ملاقاتیں] کی ميں نے [person : جناب کامران] کے ساتھ
8668,پچھلے سال میں کتنے گھنٹے میٹنگز میں رہا ہوں,[time : پچھلے سال] میں کتنے گھنٹے [event_name : میٹنگز] میں رہا ہوں
8669,اگلے مہینے کے لیے میرے پاس میٹنگ کے کتنے دن دستیاب ہیں جو میرے لیے آسان ہیں,[date : اگلے مہینے] کے لیے میرے پاس میٹنگ کے کتنے دن دستیاب ہیں جو میرے لیے آسان ہیں
8670,کیلنڈر سے تقریبات کو ہٹا دیں,کیلنڈر سے تقریبات کو ہٹا دیں
8671,عاطف اسلم کا کانسرٹ کب ہے,[event_name : عاطف اسلم] کا [event_name : کانسرٹ] کب ہے
8672,نیو ایئر کانسرٹ کہاں ہے,[event_name : نیو ایئر کانسرٹ] کہاں ہے
8673,صبح نو بجے میری کون سی میٹنگ ہے,صبح [time : نو] بجے میری کون سی [event_name : میٹنگ] ہے
8674,میری ملاقات صبح نو بجے کہاں ہے,میری [event_name : ملاقات] [time : صبح نو بجے] کہاں ہے
8675,جو صبح نو بجے میری میٹنگ میں جا رہا ہے,جو [time : صبح نو بجے] میری [event_name : میٹنگ] میں جا رہا ہے
8677,ملاقات ختم,[event_name : ملاقات] ختم
8678,ملاقات کو دوبارہ ترتیب دیں,[event_name : ملاقات] کو دوبارہ ترتیب دیں
8679,کیا آج سینٹ پیٹرکس دن ہے,کیا [date : آج] [event_name : سینٹ پیٹرکس دن] ہے
8680,کیا آج میری کوئی میٹنگز ہیں,کیا [date : آج] میری کوئی [event_name : میٹنگز] ہیں
8681,کیا یہ کسی کی سالگرہ ہے,کیا یہ کسی کی [event_name : سالگرہ] ہے
8682,تقریبات مٹا دو,تقریبات مٹا دو
8683,کلینڈر سے تقریب خارج کردو,کلینڈر سے تقریب خارج کردو
8684,تنخواہ کا دن کونسا ہے,[event_name : تنخواہ کا دن] کونسا ہے
8686,umf پر تفصیلات کیا ہیں,[event_name : umf] پر تفصیلات کیا ہیں
8687,کیا آپ کیلنڈر میں نام کا مقام شامل کر سکتے ہیں,کیا آپ کیلنڈر میں [event_name : نام] کا [place_name : مقام] شامل کر سکتے ہیں
8688,براہ کرم کیلنڈر میں سالگرہ شامل کریں,براہ کرم کیلنڈر میں [event_name : سالگرہ] شامل کریں
8689,ہفتہ کو میری بہن کے ساتھ رات کا کھانا رکھو,[date : ہفتہ] کو [relation : میری بہن] کے ساتھ [meal_type : رات کا کھانا] رکھو
8690,میں اس ہفتے کو اپنی بہن کے ساتھ رات کا کھانا کھا رہا ہوں,میں [date : اس ہفتے] کو اپنی [relation : بہن] کے ساتھ [meal_type : رات کا کھانا] کھا رہا ہوں
8691,کیا آج میری کوئی تقریب طے ہے,کیا [date : آج] میری کوئی تقریب طے ہے
8694,تقریب میں علی اور احمد شامل ہوں گے,تقریب میں [person : علی] اور [person : احمد] شامل ہوں گے
8695,جو اس تقریب کے مہمان خصوصی تھے,جو اس تقریب کے [person : مہمان خصوصی] تھے
8696,منگل کو علی کے ساتھ ملاقات کا شیڈول بنائیں,[date : منگل] کو [person : علی] کے ساتھ [event_name : ملاقات] کا شیڈول بنائیں
8697,میری علی کے ساتھ اکیس مارچ کو دس بجے ملاقات ہے,میری [person : علی] کے ساتھ [date : اکیس مارچ] کو [time : دس] بجے [event_name : ملاقات] ہے
8698,مجھے منگل اکیس کے روز پہلے دس بجے امل کے ساتھ داخل کرو,مجھے [date : منگل اکیس] کے روز پہلے [time : دس] بجے [person : امل] کے ساتھ داخل کرو
8699,مجھے ملاقات کی تیاری کرنی تھی,مجھے [event_name : ملاقات] کی تیاری کرنی تھی
8700,مجھے میٹنگز کے بارے میں مطلع کرو,مجھے [event_name : میٹنگز] کے بارے میں مطلع کرو
8701,اس آدمی کے ساتھ وقت اور تاریخ کیلنڈر میں سیٹ کرو,اس آدمی کے ساتھ وقت اور تاریخ کیلنڈر میں سیٹ کرو
8702,ان لوگوں کے ساتھ تاریخ اور وقت کے لیے تقریب شامل کریں,ان لوگوں کے ساتھ تاریخ اور وقت کے لیے تقریب شامل کریں
8703,یہ تاریخ اور وقت ان لوگوں کے ساتھ کیلنڈر میں درج کر دو,یہ تاریخ اور وقت ان لوگوں کے ساتھ کیلنڈر میں درج کر دو
8704,پچیس جنوری کے لیے ملاقات طے کریں,[date : پچیس جنوری] کے لیے [event_name : ملاقات] طے کریں
8705,پچیس جنوری کو بارہ بجے کی ملاقات سیٹ کرو,[date : پچیس جنوری] کو [time : بارہ] بجے کی [event_name : ملاقات] سیٹ کرو
8706,ان لوگوں کے ساتھ کیلنڈر میں تاریخ اور وقت شامل کریں,ان لوگوں کے ساتھ کیلنڈر میں تاریخ اور وقت شامل کریں
8707,میرے آنے والے تقریبات دکھائیں,میرے آنے والے تقریبات دکھائیں
8708,تقریبات کے لیے کیلنڈر چیک کریں,تقریبات کے لیے کیلنڈر چیک کریں
8709,کیا میری یوم یادگار پر چھٹی ہے,کیا میری [date : یوم یادگار] پر چھٹی ہے
8710,اس سال جمعہ کو شادی ہے,اس سال جمعہ کو [event_name : شادی] ہے
8711,آج کے لیے میرا کیلنڈر چیک کریں,[date : آج] کے لیے میرا کیلنڈر چیک کریں
8712,آج کے لیے میرا ایجنڈا چیک کریں,[date : آج] کے لیے میرا ایجنڈا چیک کریں
8713,پچیس مارچ کے لیے بک کیے گئے ریسٹوران میں دوپہر کا کھانا منسوخ کر دیا,پچیس مارچ کے لیے بک کیے گئے [business_type : ریسٹوران] میں [meal_type : دوپہر کا کھانا] منسوخ کر دیا
8714,اگلی تقریب کو کیلنڈر سے حذف کریں,اگلی تقریب کو کیلنڈر سے حذف کریں
8715,کیا اگلی بدھ کو میرے پاس تقرری ہے,کیا اگلی [date : بدھ] کو میرے پاس [event_name : تقرری] ہے
8716,کیا آج میرا شیڈول فارغ ہے,کیا [date : آج] میرا شیڈول فارغ ہے
8717,ڈاکٹر کی اپائنٹمنٹ کب ہے,[event_name : ڈاکٹر کی اپائنٹمنٹ] کب ہے
8718,اس جمعہ کو میرا تقرری بنانا,اس [date : جمعہ] کو میرا [event_name : تقرری] بنانا
8719,میرے کیلنڈر میں شادی ایڈ کر دو,میرے کیلنڈر میں [event_name : شادی] ایڈ کر دو
8720,میرے کلینڈر میں لڑکیوں کی باہر رات کو شامل کرو,میرے کلینڈر میں [event_name : لڑکیوں کی باہر رات] کو شامل کرو
8721,میرے کیلنڈر میں رات کے کھانے کے منصوبے شامل کریں,میرے کیلنڈر میں [event_name : رات کے کھانے کے منصوبے] شامل کریں
8722,کیا ہفتہ شام پانچ بجے میں کچھ کر رہا ہوں,کیا [date : ہفتہ] [time : شام پانچ بجے] میں کچھ کر رہا ہوں
8723,کیا میرا کیلنڈر کہتا ہے کہ میں ایک اپریل دو ہزار سترہ کو فارغ ہوں,کیا میرا کیلنڈر کہتا ہے کہ میں [date : ایک اپریل دو ہزار سترہ] کو فارغ ہوں
8724,میری سالگرہ کتنی جلدی ہے,میری [event_name : سالگرہ] کتنی جلدی ہے
8725,میری سالگرہ کس تاریخ کو ہے,میری [event_name : سالگرہ] کس تاریخ کو ہے
8726,ہر تقریب کو حذف کریں,ہر تقریب کو حذف کریں
8727,تمام تقریبات کو مٹا دیں,تمام تقریبات کو مٹا دیں
8728,تمام تقریبات کو لے لو,تمام تقریبات کو لے لو
8729,ہفتہ وار ملاقات کی یاد دہانی مقرر کریں,[general_frequency : ہفتہ وار] ملاقات کی یاد دہانی مقرر کریں
8730,براہ کرم میرے کیلنڈر میں پچیس مارچ کو ہونے والی میری ملاقات کے لیے ایک یاد دہانی مقرر کریں,براہ کرم میرے کیلنڈر میں [date : پچیس مارچ] کو ہونے والی میری [event_name : ملاقات] کے لیے ایک یاد دہانی مقرر کریں
8731,فیس بک ایونٹ کے لیے ایک بار بار یاد دہانی کا الارم سیٹ کریں جس میں مجھے سات اپریل کو شرکت کرنی ہے,[media_type : فیس بک] ایونٹ کے لیے ایک بار بار یاد دہانی کا الارم سیٹ کریں جس میں مجھے [date : سات اپریل] کو شرکت کرنی ہے
8732,تمام تاریخوں کو حذف کریں,تمام تاریخوں کو حذف کریں
8733,برائے مہربانی تمام ڈیٹس ردی کی ٹوکری میں منتقل کر دو,برائے مہربانی تمام ڈیٹس ردی کی ٹوکری میں منتقل کر دو
8734,آج میرے پاس کون سی یاد دہانی ہے,[date : آج] میرے پاس کون سی یاد دہانی ہے
8735,کل سے میری یاددہانی دہرائیں,[date : کل] سے میری یاددہانی دہرائیں
8737,اس تاریخ کے لیے میرا شیڈول صاف کریں,اس تاریخ کے لیے میرا شیڈول صاف کریں
8738,واقعہ کو تقریب سے ہٹا دیں,واقعہ کو تقریب سے ہٹا دیں
8739,تقریبات حذف کریں,تقریبات حذف کریں
8740,دو بجے کے لیے الارم سیٹ کریں,[time : دو بجے] کے لیے الارم سیٹ کریں
8741,دوپہر کے دو بجے کے لیے الرٹ سیٹ کریں,[time : دوپہر کے دو بجے] کے لیے الرٹ سیٹ کریں
8742,میں نے اگلے پیر کو دوپہر سے تین تک کیا پلان کیا ہے,میں نے اگلے [date : پیر] کو [time : دوپہر] سے [time : تین] تک کیا پلان کیا ہے
8743,میرے کیلنڈر پر اگلی تقریب حذف کریں تاکہ میں اسے دوبارہ نہ دیکھ سکوں,میرے کیلنڈر پر اگلی تقریب حذف کریں تاکہ میں اسے دوبارہ نہ دیکھ سکوں
8744,کیا تم اگلی کیلنڈری تقریب ڈیلیٹ کر سکتے ہو جس میں مجھے دعوت دی گئی تھی,کیا تم اگلی کیلنڈری تقریب ڈیلیٹ کر سکتے ہو جس میں مجھے دعوت دی گئی تھی
8745,براہ کرم اگلا کیلنڈر ایونٹ حذف کریں جو میں نے بنایا ہے,براہ کرم اگلا کیلنڈر ایونٹ حذف کریں جو میں نے بنایا ہے
8746,مجھے یاد دلائیں کہ جاوید کو آج رات آٹھ بجے ایئرپورٹ سے پک کر لینا,مجھے یاد دلائیں کہ [event_name : جاوید کو] [timeofday : آج رات] [time : آٹھ] بجے [event_name : ایئرپورٹ سے پک] کر لینا
8747,یاد رکھیں کہ مجھے آج رات گیارہ بجے تک اپنی ریاضی کی اسائنمنٹ میں آنا ہے,یاد رکھیں کہ مجھے [timeofday : آج] رات [time : گیارہ بجے تک] اپنی [event_name : ریاضی کی اسائنمنٹ میں] آنا ہے
8748,اس سال تیرہ اکتوبر کو میری سالگرہ کے طور پر نشان زد کریں,[date : اس سال تیرہ اکتوبر کو] [event_name : میری سالگرہ] کے طور پر نشان زد کریں
8749,اس دن کے بعد دو دن میری چھٹی کے طور پر پرچم,[date : اس دن کے بعد دو دن] [event_name : میری چھٹی] کے طور پر پرچم
8750,منگل کی دوپہر ملاقات,[date : منگل] کی [timeofday : دوپہر] [event_name : ملاقات]
8751,منگل کی دوپہر کی میٹنگ,[date : منگل] کی [timeofday : دوپہر] کی [event_name : میٹنگ]
8752,کیا میں نے کچھ سات مارچ کے لیے اطلاع کی ہے,کیا میں نے کچھ [date : سات مارچ] کے لیے اطلاع کی ہے
8753,جمعہ کو دوپہر دو بجے میری ڈاکٹر سے ملاقات کا وقت طے کریں,[date : جمعہ] کو [time : دوپہر دو بجے] میری [event_name : ڈاکٹر سے ملاقات] کا وقت طے کریں
8754,جمعہ کو دوپہر دو بجے میری ڈاکٹروں کی ملاقات کا شیڈول بنائیں,[date : جمعہ] کو [time : دوپہر دو بجے] میری [event_name : ڈاکٹروں کی ملاقات] کا شیڈول بنائیں
8755,برائے مہربانی کیا تم میرے عشائیے کی بکنگ میرے کیلنڈر میں ایڈ کر سکتے ہو,برائے مہربانی کیا تم میرے [event_name : عشائیے کی بکنگ] میرے کیلنڈر میں ایڈ کر سکتے ہو
8756,اولی کیا تم برائے مہربانی میری عشائیے کی بکنگ میرے کیلنڈر میں درج کر سکتی ہو,اولی کیا تم برائے مہربانی میری [event_name : عشائیے کی بکنگ] میرے کیلنڈر میں درج کر سکتی ہو
8757,آٹھ a. m. سے بارہ p. m. میٹنگ,[time : آٹھ a. m.] سے [time : بارہ p. m.] میٹنگ
8758,مجھے آٹھ a. m. سے بارہ p. m. کی میٹنگ کے بارے میں یاد دلانا,مجھے [time : آٹھ a. m.] سے [time : بارہ p. m.] کی [event_name : میٹنگ] کے بارے میں یاد دلانا
8759,آج کی تقریب کہاں ہے,[date : آج] کی تقریب کہاں ہے
8760,اس تقریب کے بارے میں کیا ہے,اس تقریب کے بارے میں کیا ہے
8761,دعوت کہاں ہے,[event_name : دعوت] کہاں ہے
8762,اس سہ پہر مجھے میرا شیڈول بتاؤ,[timeofday : اس سہ پہر] مجھے میرا شیڈول بتاؤ
8763,آج رات کا کیا پلان ہے,[timeofday : آج رات] کا کیا پلان ہے
8765,آج رات نو بجے قصر الحمراء میں میرا عشائیہ کیلنڈر میں ایڈ کر دو,[date : آج] رات [time : نو] بجے [place_name : قصر الحمراء] میں میرا [meal_type : عشائیہ] کیلنڈر میں ایڈ کر دو
8766,کیا ہفتہ پچیس مارچ کو میری میٹنگ ہے,کیا [date : ہفتہ پچیس مارچ] کو میری [event_name : میٹنگ] ہے
8767,کیا سارہ کی سالگرہ بارہ اپریل کو ہے,کیا [person : سارہ کی] سالگرہ [date : بارہ اپریل] کو ہے
8768,کیا مدرز ڈے اتوار کو ہے,کیا [event_name : مدرز ڈے] [date : اتوار] کو ہے
8769,آنے والی تقریب کو حذف کریں,آنے والی تقریب کو حذف کریں
8770,آنے والی کیلنڈری تقریب مٹا دو,آنے والی کیلنڈری تقریب مٹا دو
8771,خریداری کا دورہ جو میں نے تیئیس مارچ کو شیڈول کیا تھا وہ ڈیلیٹ کر دو,[event_name : خریداری کا دورہ] جو میں نے [date : تیئیس] مارچ کو شیڈول کیا تھا وہ ڈیلیٹ کر دو
8772,چار جولائی کو شیڈول کیا گیا دورہ ڈیلیٹ کر دو,[date : چار جولائی] کو شیڈول کیا گیا دورہ ڈیلیٹ کر دو
8773,مجھے بتاؤ کہ سات جولائی کا کیا شیڈول ہے,مجھے بتاؤ کہ [date : سات جولائی] کا کیا شیڈول ہے
8774,کیا میرا سات جولائی کا شیڈول مکمل طور پر کھلا ہے,کیا میرا [date : سات جولائی] کا شیڈول مکمل طور پر کھلا ہے
8775,تین p. m. کا نیا ریمائنڈر,[time : تین p. m.] کا نیا ریمائنڈر
8776,تین p. m. کا ریمائنڈر لگاؤ,[time : تین p. m.] کا ریمائنڈر لگاؤ
8777,سحرش کی شادی کے لیے نئی کیلنڈری تقریب,[event_name : سحرش کی شادی] کے لیے نئی کیلنڈری تقریب
8778,ارباز کی شادی کے لیے کیلنڈری معلومات سیٹ کرو,[event_name : ارباز کی شادی] کے لیے کیلنڈری معلومات سیٹ کرو
8779,پندرہ منٹ میں مجھے یاد دلانا تندور چیک کریں,[time : پندرہ منٹ میں] مجھے یاد دلانا [event_name : تندور چیک کریں]
8780,بارہ تیس پر مالک کے ساتھ میٹنگ کا ریمائنڈر سیٹ کرو,[time : بارہ تیس] پر [relation : مالک] کے ساتھ [event_name : میٹنگ] کا ریمائنڈر سیٹ کرو
8781,کیا میں چار p. m. پر فارغ ہوں,کیا میں [time : چار p. m.] پر فارغ ہوں
8782,کیا میری اس سہ پہر کو کوئی میٹنگ ہے,کیا میری [timeofday : اس سہ پہر] کو کوئی [event_name : میٹنگ] ہے
8783,کیا آج میری کوئی کیلنڈری تقریبات ہیں,کیا [date : آج] میری کوئی کیلنڈری تقریبات ہیں
8784,کیا تقریب کی یہ تاریخ درست ہے,کیا تقریب کی یہ تاریخ درست ہے
8785,ہمارے ملازمین کے ساتھ بونس سے متعلق میٹنگ شیڈول کرو,ہمارے [relation : ملازمین] کے ساتھ بونس سے متعلق [event_name : میٹنگ] شیڈول کرو
8786,اپنے مقام پر چھٹی کے دن تلاش کر رہا ہوں,اپنے مقام پر [event_name : چھٹی کے دن] تلاش کر رہا ہوں
8787,ہمارے ملک میں کسی خاص تعطیلات کی تلاش,[place_name : ہمارے ملک میں] کسی [event_name : خاص تعطیلات] کی تلاش
8788,خاص تاریخوں میں حالیہ واقعات کو ڈھونڈ رہا,خاص تاریخوں میں حالیہ واقعات کو ڈھونڈ رہا
