id,utt,annot_utt
7733,budź mnie w każdy dzień powszedni o siódmej rano,budź mnie w każdy dzień powszedni o [time : siódmej rano]
7734,przypomnij mi żebym poszedł do sklepu w każdy piątek,przypomnij mi żebym poszedł do sklepu w [date : każdy piątek]
7735,muszę zorganizować spotkanie z jackiem,muszę zorganizować [event_name : spotkanie] [person : z jackiem]
7736,wprowadź spotkanie z jackiem we wtorek,wprowadź [event_name : spotkanie] z [person : jackiem] we [date : wtorek]
7737,usuń przyjęcie urodzinowe witolda z mojego kalendarza,usuń [event_name : przyjęcie urodzinowe] [person : witolda] z mojego kalendarza
7738,usuń zakupy spożywcze z mojego sobotniego harmonogramu,usuń zakupy spożywcze z mojego [date : sobotniego] harmonogramu
7739,nie mogę jednak iść na przyjęcie urodzinowe waldka,nie mogę jednak iść na [event_name : przyjęcie urodzinowe waldka]
7740,usuń przyjęcie urodzinowe wojtka z mojego kalendarza,usuń [event_name : przyjęcie urodzinowe] [person : wojtka] z mojego kalendarza
7741,wyczyść mój kalendarz sobota,wyczyść mój kalendarz [date : sobota]
7742,usuń zakupy z mojej listy rzeczy do zrobienia w niedzielę,usuń zakupy z mojej listy rzeczy [list_name : do zrobienia] w [date : niedzielę]
7743,czy możesz sprawdzić ostatnią godzinę żebym się nie spóźnił na spotkanie,czy możesz sprawdzić ostatnią godzinę żebym się nie spóźnił na [event_name : spotkanie]
7744,czy jestem wolny o piątej po południu w niedzielę,czy jestem wolny [time : o piątej po południu] [date : w niedzielę]
7745,czy przyjęcie urodzinowe wojtka jest o dwudziestej drugiej,czy [event_name : przyjęcie urodzinowe] [person : wojtka] jest o [time : dwudziestej drugiej]
7746,czy mam w tym tygodniu wakacje,czy mam [date : w tym tygodniu] [event_name : wakacje]
7747,usuń wszystkie dane z mojego kalendarza,usuń wszystkie dane z mojego kalendarza
7748,usuń wszystkie moje wydarzenia w moim kalendarzu,usuń wszystkie moje wydarzenia w moim kalendarzu
7749,ustaw cykliczne wyjście do sklepu spożywczego w każdą niedzielę,ustaw cykliczne [event_name : wyjście do sklepu spożywczego] [date : w każdą niedzielę]
7750,co drugi poniedziałek przypomnij mi żebym wyniósł śmieci recyklingowane,co drugi [date : poniedziałek] przypomnij mi żebym wyniósł śmieci recyklingowane
7751,przypominaj mi w każdy poniedziałek żeby wynieść śmieci,przypominaj mi [general_frequency : w każdy poniedziałek] żeby wynieść śmieci
7752,co jest dzisiaj w moim kalendarzu,co jest [date : dzisiaj] w moim kalendarzu
7753,co mam zrobić w poniedziałek,co mam zrobić w [date : poniedziałek]
7754,ustaw powtarzające się wydarzenie w moim kalendarzu,ustaw powtarzające się wydarzenie w moim kalendarzu
7755,powtórz wydarzenie w moim kalendarzu,powtórz wydarzenie w moim kalendarzu
7756,jakie jest następne wydarzenie w moim kalendarzu,jakie jest następne wydarzenie w moim kalendarzu
7757,co jest następne w moim kalendarzu,co jest następne w moim kalendarzu
7758,kiedy jest moje następne wydarzenie,kiedy jest moje następne wydarzenie
7759,proszę usuń to wydarzenie z mojego kalendarza,proszę usuń to wydarzenie z mojego kalendarza
7760,usuń to wydarzenie z mojego kalendarza,usuń to wydarzenie z mojego kalendarza
7761,zmień mój dzisiejszy kalendarz,zmień mój [date : dzisiejszy] kalendarz
7762,jakie mam przypomnienia,jakie mam przypomnienia
7763,co mam dziś w moim kalendarzu,co mam [date : dziś] w moim kalendarzu
7764,usuń wszystkie wydarzenia z mojego kalendarza,usuń wszystkie wydarzenia z mojego kalendarza
7765,czy mogę jakoś wyczyścic mój kalendarz,czy mogę jakoś wyczyścic mój kalendarz
7766,czy można oczyścić mój kalendarz na cały miesiąc,czy można oczyścić mój kalendarz na cały [date : miesiąc]
7767,dodaj trening do kalendarza czwartego lutego w parku saskim o drugiej po południu,dodaj trening do kalendarza [date : czwartego lutego] [place_name : w parku saskim] [time : o drugiej po południu]
7768,proszę dodaj trening czwartego lutego na polu mokotowskim o drugiej po południu,proszę dodaj trening [date : czwartego lutego] [place_name : na polu mokotowskim] [time : o drugiej po południu]
7769,dodaj moją praktykę na polu mokotowskim czwartego lutego o drugiej po południu,dodaj moją praktykę na [place_name : polu mokotowskim] [date : czwartego lutego] [time : o drugiej po południu]
7770,czy mam ustawione jakieś przypomnienia,czy mam ustawione jakieś przypomnienia
7771,jaki jest mój plan na dzisiaj,jaki jest mój plan na [date : dzisiaj]
7772,pokaż mi spotkanie w tym tygodniu,pokaż mi [event_name : spotkanie] w tym [date : tygodniu]
7773,jaki jest mój plan,jaki jest mój plan
7774,dodaj zakupy do mojego kalendarza na jutro,dodaj zakupy do mojego kalendarza na [date : jutro]
7775,dodaj jogę do mojego kalendarza na piątek,dodaj [event_name : jogę] do mojego kalendarza na [date : piątek]
7776,dodaj bieganie do mojego kalendarza w czwartek,dodaj [event_name : bieganie] do mojego kalendarza w [date : czwartek]
7777,czy mam dzisiaj spotkanie,czy mam [date : dzisiaj] [event_name : spotkanie]
7778,przypomnij mi co robię w niedzielę po południu,przypomnij mi co robię w [date : niedzielę] [timeofday : po południu]
7779,czy trzydziestego marca mam jakieś spotkania,czy [date : trzydziestego marca] mam jakieś [event_name : spotkania]
7780,przypomnij mi proszę o urodzinach szymona,przypomnij mi proszę o [event_name : urodzinach] [person : szymona]
7781,przypomnij mi jeśli pominę mój wieczorny spacer,przypomnij mi jeśli pominę mój [event_name : wieczorny spacer]
7782,jak wygląda dzisiejszy plan,jak wygląda [date : dzisiejszy] plan
7783,czy mam w ten weekend mecz piłki nożnej,czy mam [date : w ten weekend] mecz [event_name : piłki nożnej]
7784,opisz zaplanowane wydarzenia,opisz zaplanowane wydarzenia
7785,przypomnij mi o urodzinach zosi na trzy dni przed czasem,przypomnij mi o [event_name : urodzinach] [person : zosi] na [date : trzy dni] przed czasem
7786,przypomnij mi kiedy jest czas na lunch,przypomnij mi kiedy jest [time : czas na lunch]
7787,przypomnij mi dzień wcześniej o wizycie u lekarza,przypomnij mi [date : dzień wcześniej] o [event_name : wizycie u lekarza]
7789,nie pozwól mi zapomnieć o telefonie do aleksa,nie pozwól mi zapomnieć o telefonie do [person : aleksa]
7790,przypomnij mi o spotkaniu biznesowym o jedenastej rano,przypomnij mi o [event_name : spotkaniu biznesowym] o [time : jedenastej rano]
7791,mam ważne spotkanie w niedzielę w południe o drugiej po południu nie zapomnij mi przypomnieć,mam ważne [event_name : spotkanie] w [date : niedzielę] [timeofday : w południe] [time : o drugiej po południu] nie zapomnij mi przypomnieć
7792,zadzwoń do sylwii,zadzwoń [person : do sylwii]
7793,wyślij mail do sary o posiłku dzisiaj,wyślij mail do [person : sary] o [event_name : posiłku] [date : dzisiaj]
7794,czy w poniedziałkowe spotkanie o ósmej rano włącza tomka kwiatkowskiego,czy w [date : poniedziałkowe] [event_name : spotkanie] [time : o ósmej rano] włącza [person : tomka kwiatkowskiego]
7795,gdzie jest wtorkowe poranne spotkanie,gdzie jest [date : wtorkowe] [timeofday : poranne] [event_name : spotkanie]
7796,o której godzinie jest piątkowa wizyta u lekarza,o której godzinie jest [date : piątkowa] [event_name : wizyta] [relation : u lekarza]
7797,otwórz mój kalendarz,otwórz mój kalendarz
7798,kiedy to się wydarzy,kiedy to się wydarzy
7799,pokaż mi ostatnio dodane wydarzenia,pokaż mi ostatnio dodane wydarzenia
7800,ustaw przypomnienie,ustaw przypomnienie
7801,dodaj notatkę,dodaj notatkę
7802,otwórz moje przypomnienia,otwórz moje przypomnienia
7803,dodaj powtarzające się przypomnienie o zajęciach jogi codziennie w południe,dodaj powtarzające się przypomnienie o [event_name : zajęciach jogi] [general_frequency : codziennie] [timeofday : w południe]
7804,utwórz cykliczne przypomnienie o moich zadaniach w pracy każdego dnia o ósmej rano,utwórz cykliczne przypomnienie o moich zadaniach w pracy [general_frequency : każdego dnia] [time : o ósmej rano]
7805,ustaw miesięczne przypomnienie żeby zapłacić czynsz,ustaw [general_frequency : miesięczne] przypomnienie żeby [event_name : zapłacić czynsz]
7806,co drugą środę przypomnij mi żeby iść na zakupy,[date : co drugą środę] przypomnij mi żeby [event_name : iść na zakupy]
7807,nie pozwól mi zapomnieć że mam konferencję nauczycieli i rodziców w ten poniedziałek o czwartej po południu,nie pozwól mi zapomnieć że mam [event_name : konferencję nauczycieli i rodziców] w ten [date : poniedziałek] [time : o czwartej po południu]
7808,przypomnij mi że zabieram mamę do fryzjera w czwartek o jedenastej rano,przypomnij mi że zabieram [relation : mamę] do [relation : fryzjera] w [date : czwartek] [time : o jedenastej rano]
7809,mam spotkanie szefów działów w piątek punktualnie o dziewiątej rano,mam [event_name : spotkanie szefów działów] w [date : piątek] punktualnie [time : o dziewiątej rano]
7810,dodaj wydarzenie,dodaj wydarzenie
7811,dodaj wydarzenie,dodaj wydarzenie
7812,pokaż mi moją wizytę u dentysty w poprzedzającą noc,pokaż mi moją [event_name : wizytę] [relation : u dentysty] w poprzedzającą [time : noc]
7813,kiedy jest moja wizyta u dentysty,kiedy jest moja [event_name : wizyta] [relation : u dentysty]
7814,wyświetl nadchodzące wydarzenia w tej okolicy,wyświetl nadchodzące wydarzenia w tej okolicy
7815,wyświetl nadchodzące wydarzenia w chicago,wyświetl nadchodzące wydarzenia w [place_name : chicago]
7816,wyświetl zbliżające się wydarzenia w trójmieście,wyświetl zbliżające się wydarzenia w [place_name : trójmieście]
7817,czy to prawda o tym dniu,czy to prawda o tym dniu
7818,czy mam jutro spotkanie,czy mam [date : jutro] [event_name : spotkanie]
7819,czy powinienem iść na jarmark pojutrze,czy powinienem iść na [place_name : jarmark] [date : pojutrze]
7820,usuń wszystkie wydarzenia z kalendarza,usuń wszystkie wydarzenia z kalendarza
7821,usuń wszystkie przypomnienia z kalendarza,usuń wszystkie przypomnienia z kalendarza
7822,jakie spotkania mam dzisiaj w moim kalendarzu,jakie [event_name : spotkania] mam [date : dzisiaj] w moim kalendarzu
7823,co mam dzisiaj,co mam [date : dzisiaj]
7824,co się dzieje dzisiaj,co się dzieje [date : dzisiaj]
7825,proszę zaplanuj wizytę u fryzjera o pierwszej po południu w sobotę,proszę zaplanuj [event_name : wizytę u fryzjera] [time : o pierwszej po południu] [date : w sobotę]
7826,proszę ustaw spotkanie u lekarza na badanie prostaty w piątek,proszę ustaw [event_name : spotkanie] [relation : u lekarza] na [event_name : badanie prostaty] w [date : piątek]
7827,przypomnij mi żeby zadzwonić do młodego o trzynastej w czwartek,przypomnij mi żeby zadzwonić do [person : młodego] o [time : trzynastej] w [date : czwartek]
7828,co robić dalej,co robić dalej
7829,co jeszcze jest na liście,co jeszcze jest na liście
7830,wyczyść mój kalendarz,wyczyść mój kalendarz
7831,usuń wszystkie spotkania,usuń wszystkie [event_name : spotkania]
7832,czy mam wizytę u lekarza w ten czwartek,czy mam [event_name : wizytę u lekarza] w ten [date : czwartek]
7833,czy mam jakieś spotkania zaplanowane w weekend po następnym,czy mam jakieś [event_name : spotkania] zaplanowane w [date : weekend po następnym]
7834,w dniu w którym mam oddać pierwszy projekt czy moja córka ma recital,w dniu w którym mam oddać pierwszy projekt czy moja [relation : córka] ma [event_name : recital]
7835,proszę dodaj wydarzenie do mojego kalendarza,proszę dodaj wydarzenie do mojego kalendarza
7836,usuń wszystkie wydarzenia,usuń wszystkie wydarzenia
7837,usuń wszystko,usuń wszystko
7838,co się dzieje dzisiaj między ósmą rano a piątą po południu,co się dzieje [date : dzisiaj] między [time : ósmą rano] a [time : piątą po południu]
7839,wydarzenie ma miejsce pomiędzy ósmą rano dzisiaj a piątą po południu,wydarzenie ma miejsce pomiędzy [time : ósmą rano] [date : dzisiaj] a [time : piątą po południu]
7840,czy muszę być gdzieś dzisiaj między ósmą rano a piątą po południu,czy muszę być gdzieś [date : dzisiaj] między [time : ósmą rano] a [time : piątą po południu]
7841,przypomnij mi żebym jutro o siódmej dwadzieścia po południu kupił więcej karmy dla psów w biedronce,przypomnij mi żebym [date : jutro] [time : o siódmej dwadzieścia po południu] [event_name : kupił więcej karmy dla psów] w [place_name : biedronce]
7842,przypomnij mi że w przyszły wtorek o dwudziestej drugiej muszę zobaczyć się z hanią w sprawie naszego projektu matematycznego,przypomnij mi że w przyszły [date : wtorek] [time : o dwudziestej drugiej] muszę zobaczyć się z [person : hanią] w sprawie naszego [event_name : projektu matematycznego]
7843,daj mi znać za dwie godziny że muszę wyjść na moją lekcję skrzypiec o czwartej po południu w fabryce muzyki,daj mi znać za [time : dwie godziny] że muszę wyjść na moją [event_name : lekcję skrzypiec] [time : o czwartej po południu] [place_name : w fabryce muzyki]
7844,jakie przypomnienia ja ustawiłem,jakie przypomnienia ja ustawiłem
7845,ile zrobiłem przypomnień,ile zrobiłem przypomnień
7846,jakie mam przypomnienia w tym tygodniu,jakie mam przypomnienia [date : w tym tygodniu]
7847,powiadom mnie kiedy otwierają rejestrację,powiadom mnie kiedy otwierają [event_name : rejestrację]
7848,daj mi znać dzień przed moim wyjazdem na mazury,daj mi znać [date : dzień przed] moim [event_name : wyjazdem] na [place_name : mazury]
7849,powiedz mi kiedy jest moja następna wizyta u lekarza,powiedz mi kiedy jest moja następna [event_name : wizyta u lekarza]
7850,powiadom mnie kiedy muszę zapłacić mój czynsz,powiadom mnie kiedy [event_name : muszę zapłacić] mój [event_name : czynsz]
7851,mam dziś spotkanie w południe,mam [date : dziś] [event_name : spotkanie] w [timeofday : południe]
7852,dodaj trening piłki nożnej o piątej po południu dziś wieczorem,dodaj [event_name : trening piłki nożnej] [time : o piątej po południu] [timeofday : dziś wieczorem]
7853,cotygodniowe zajęcia badmintona zaczynają się jutro i zakończą się pierwszego maja,[event_name : cotygodniowe zajęcia badmintona] zaczynają się [date : jutro] i zakończą się [date : pierwszego maja]
7854,umów się na spotkanie z wiceprezesem w poniedziałek,umów się na [event_name : spotkanie] z [relation : wiceprezesem] w [date : poniedziałek]
7855,ustaw na piątek spotkanie z nauczycielem mojego syna,ustaw na [date : piątek] [event_name : spotkanie] z [relation : nauczycielem] mojego [relation : syna]
7856,ustaw na koniec miesiąca spotkanie z działem h. r.,ustaw na [date : koniec miesiąca] [event_name : spotkanie] z [person : działem h. r.]
7857,gdzie jest moje spotkanie dzisiaj o dwunastej po południu,gdzie jest moje [event_name : spotkanie] [date : dzisiaj] [time : o dwunastej po południu]
7858,gdzie jutro odbywa się trening piłki nożnej,gdzie [date : jutro] odbywa się [event_name : trening piłki nożnej]
7859,ile jutro zajmie mi dojazd na koncert dawida podsiadło,ile [date : jutro] zajmie mi dojazd na [event_name : koncert dawida podsiadło]
7860,mam ćwiczenia jutro w bielanach o szóstej,mam ćwiczenia [date : jutro] w [place_name : bielanach] o [time : szóstej]
7861,przypomnij mi o ósmej rano jutro że mam lunch w południe w sali konferencyjnej,przypomnij mi [time : o ósmej rano] [date : jutro] że mam [event_name : lunch] [timeofday : w południe] [place_name : w sali konferencyjnej]
7862,idę na koncert voo voo w warszawie dwudziestego czwartego marca,idę na [event_name : koncert voo voo] w [place_name : warszawie] [date : dwudziestego czwartego marca]
7863,przypomnij mi aby zacząć kolacje po południu o piątej,przypomnij mi aby zacząć [event_name : kolacje] [time : po południu o piątej]
7864,czy możesz mi powiedzieć kiedy będzie druga,czy możesz mi powiedzieć kiedy będzie [time : druga]
7865,ustaw alarm na dwudziestą zero zero dziś wieczorem,ustaw alarm na [time : dwudziestą zero zero] [timeofday : dziś wieczorem]
7866,co mam w planie jutro rano,co mam w planie [date : jutro] [timeofday : rano]
7867,jak wygląda jutro mój poranek,jak wygląda [date : jutro] mój [timeofday : poranek]
7868,co jest w moim kalendarzu jutro od dziewiątej do jedenastej rano,co jest w moim kalendarzu [date : jutro] [time : od dziewiątej do jedenastej rano]
7869,usuń wydarzenie z kalendarza,usuń wydarzenie z kalendarza
7870,usuń wydarzenie z kalendarza,usuń wydarzenie z kalendarza
7871,kto będzie obecny na spotkaniu w ten piątek,kto będzie obecny na [event_name : spotkaniu] [date : w ten piątek]
7872,o której zaczyna się spotkanie w poniedziałki,o której zaczyna się [event_name : spotkanie] w [date : poniedziałki]
7873,ile mam w tym tygodniu spotkań firmowych,ile mam [date : w tym tygodniu] [event_name : spotkań firmowych]
7874,muszę ustalić spotkanie z anią za trzy dni od teraz,muszę ustalić spotkanie z [person : anią] za [date : trzy dni od teraz]
7875,co wydarzyło się w zeszłym tygodniu,co wydarzyło się [date : w zeszłym tygodniu]
7876,co się działo przez ostatnie dwa miesiące,co się działo przez [date : ostatnie dwa miesiące]
7877,co wydarzyło się między drugim a piętnastym,co wydarzyło się między [date : drugim] a [date : piętnastym]
7878,wyczyść mój kalendarz,wyczyść mój kalendarz
7879,jakie są moje następne trzy wydarzenia,jakie są moje następne trzy wydarzenia
7880,pokaż mi wszystkie wydarzenia od dzisiaj do dwudziestego pierwszego,pokaż mi wszystkie wydarzenia od [date : dzisiaj] do [date : dwudziestego pierwszego]
7881,jakie wydarzenie jest następne,jakie wydarzenie jest następne
7882,proszę dodaj fryzjera na dwudziestego siódmego marca o trzeciej po południu,proszę dodaj [event_name : fryzjera] na [date : dwudziestego siódmego marca] o [time : trzeciej po południu]
7883,proszę przypomnij mi odebrać jana ze szkoły dzisiaj o pierwszej po południu,proszę przypomnij mi odebrać [person : jana] ze [place_name : szkoły] [date : dzisiaj] o [time : pierwszej po południu]
7884,olly zaplanuj spotkanie o siódmej po południu,olly zaplanuj [event_name : spotkanie] o [time : siódmej po południu]
7885,ustaw spotkanie o siódmej po południu,ustaw [event_name : spotkanie] [time : o siódmej po południu]
7886,przypomnij mi że ja mam spotkanie o siódmej po południu,przypomnij mi że ja mam [event_name : spotkanie] [time : o siódmej po południu]
7887,jakie spotkania miałam w zeszłym tygodniu,jakie [event_name : spotkania] miałam [date : w zeszłym tygodniu]
7888,proszę powiedz mi gdzie będą targi w tym roku,proszę powiedz mi gdzie będą targi [date : w tym roku]
7889,o której zaczyna się mecz piłki nożnej dziś wieczorem,o której zaczyna się [event_name : mecz piłki nożnej] [timeofday : dziś wieczorem]
7890,skasuj dzisiaj fryzjera,skasuj [date : dzisiaj] [event_name : fryzjera]
7891,anuluj kolację dziś wieczorem,anuluj [meal_type : kolację] [timeofday : dziś wieczorem]
7892,usuń następne wydarzenie dzisiaj,usuń następne wydarzenie [date : dzisiaj]
7893,proszę daj mi aktualizację na wybory co trzydzieści minut,proszę daj mi aktualizację na [event_name : wybory] co [time : trzydzieści minut]
7894,podaj mi najnowsze wiadomości o wyborach za godzinę,podaj mi najnowsze wiadomości o [event_name : wyborach] za [time : godzinę]
7895,poinformuj mnie o wyborach jutro w południe,poinformuj mnie o [event_name : wyborach] [date : jutro] [timeofday : w południe]
7896,czy ja mam jutro spotkanie,czy ja mam [date : jutro] [event_name : spotkanie]
7897,czy ja mam jakieś spotkania ustawione na jutro,czy ja mam jakieś [event_name : spotkania] ustawione na [date : jutro]
7899,co się dzieje dziś między trzecią a czwartą po południu,co się dzieje dziś [time : między trzecią a czwartą po południu]
7900,czy mam coś zaplanowane między trzecią a czwartą po południu,czy mam coś zaplanowane [time : między trzecią a czwartą po południu]
7901,co ja mam dzisiaj między trzecią a czwartą po południu,co ja mam dzisiaj [time : między trzecią a czwartą po południu]
7902,ustaw spotkanie między mną a jasiem jutro o drugiej po południu,ustaw [event_name : spotkanie] między mną a [person : jasiem] [date : jutro] [time : o drugiej po południu]
7903,ustaw przypomnienie dla spotkania z mietkiem jutro o czternastej,ustaw przypomnienie dla [event_name : spotkania] z [person : mietkiem] [date : jutro] o [time : czternastej]
7904,mam spotkanie jutro o czternastej z jankiem dodaj to do kalendarza,mam [event_name : spotkanie] [date : jutro] o [time : czternastej] z [person : jankiem] dodaj to do kalendarza
7905,ustaw spotkanie w kalendarzu,ustaw [event_name : spotkanie] w kalendarzu
7906,wyznacz spotkanie,wyznacz [event_name : spotkanie]
7907,czy mam dziś jakieś spotkania,czy mam [date : dziś] jakieś [event_name : spotkania]
7908,czy muszę dzisiaj coś zrobić,czy muszę [date : dzisiaj] coś zrobić
7909,czy muszę dzisiaj odebrać dzieci,czy muszę [date : dzisiaj] odebrać dzieci
7910,usuń moje spotkanie jutro o ósmej,usuń moje [event_name : spotkanie] [date : jutro] o [time : ósmej]
7911,usuń kolację z michałem z mojego kalendarza,usuń [meal_type : kolację] z [person : michałem] z mojego kalendarza
7912,alexa usuń kolację z wojtkiem z mojego kalendarza,alexa usuń [meal_type : kolację] z [person : wojtkiem] z mojego kalendarza
7913,usuń wydarzenie z poniedziałku,usuń wydarzenie [date : z poniedziałku]
7914,opis wydarzeń,opis wydarzeń
7915,zaplanowane wydarzenia więcej informacji,zaplanowane wydarzenia więcej informacji
7916,przypomnij mi wyrzucić śmieci o szóstej po południu,przypomnij mi wyrzucić śmieci o [time : szóstej po południu]
7917,przypomnij mi o telefonie do mamy o piętnastej,przypomnij mi o telefonie do [relation : mamy] o [time : piętnastej]
7918,wyślij zaproszenie do bill malinda na wydarzenie,wyślij zaproszenie do [person : bill malinda] na wydarzenie
7919,nowe spotkanie dodaj kubę i melindę jako uczestników,nowe [event_name : spotkanie] dodaj [person : kubę i melindę] jako uczestników
7920,otwórz kalendarz i usuń wszystkie wydarzenia,otwórz kalendarz i usuń wszystkie wydarzenia
7921,usuń wszystkie zaplanowane wydarzenia,usuń wszystkie zaplanowane wydarzenia
7922,otwórz zadania usuń przyszłe wydarzenia,otwórz zadania usuń przyszłe wydarzenia
7923,o której jest moje spotkanie,o której jest moje [event_name : spotkanie]
7924,gdzie jest moje spotkanie,gdzie jest moje [event_name : spotkanie]
7925,z kim mam moje spotkanie,z kim mam moje [event_name : spotkanie]
7926,co jest w moim planie w tym tygodniu,co jest w moim planie [date : w tym tygodniu]
7927,co mam do zrobienia w tym tygodniu,co mam do zrobienia [date : w tym tygodniu]
7928,nowe wydarzenie lunch w sfinksie,nowe wydarzenie [event_name : lunch w sfinksie]
7929,dodaj wydarzenie klub książki u basi w środę wieczorem,dodaj wydarzenie [place_name : klub książki u basi] w [date : środę] [time : wieczorem]
7930,przypomnij mi o teście z biologii na uniwersytecie w piątek,przypomnij mi o [event_name : teście z biologii] [place_name : na uniwersytecie] w [date : piątek]
7931,przypomnij mi o moim badaniu wzroku w auchanie dwudziestego szóstego,przypomnij mi o moim [event_name : badaniu wzroku] w [place_name : auchanie] [date : dwudziestego szóstego]
7932,przypomnij o moim badaniu wzroku w walmarcie dwudziestego szóstego,przypomnij o moim [event_name : badaniu wzroku] w [place_name : walmarcie] [date : dwudziestego szóstego]
7933,ustaw dowolne spotkanie na to wydarzenie w kalendarzu,ustaw dowolne [event_name : spotkanie] na to wydarzenie w kalendarzu
7934,daj mi znać kiedy będzie trzy dni przed tym wydarzeniem w moim kalendarzu,daj mi znać kiedy będzie [date : trzy dni] przed tym wydarzeniem w moim kalendarzu
7935,przypomnij mi którego dnia to wydarzenie ma mieć miejsce,przypomnij mi którego dnia to wydarzenie ma mieć miejsce
7936,co jest zaplanowane na dziś,co jest zaplanowane na dziś
7937,na jaki dzień zaplanowano to wydarzenie,na jaki dzień zaplanowano to wydarzenie
7938,proszę pokaż mi na jaki dzień jest ustawione to przypomnienie o wydarzeniu,proszę pokaż mi na jaki dzień jest ustawione to przypomnienie o wydarzeniu
7940,jakie mam następne spotkanie,jakie mam następne [event_name : spotkanie]
7941,powiedz mi co się dzieje jutro,powiedz mi co się dzieje [date : jutro]
7942,powiedz mi co się jutro dzieje,powiedz mi co się [date : jutro] dzieje
7943,dzisiejsze wydarzenia,[date : dzisiejsze] wydarzenia
7944,wydarzenia w tym tygodniu,wydarzenia w tym tygodniu
7945,co jest dwudziestego listopada,co jest [date : dwudziestego listopada]
7946,jakie są nadchodzące koncerty w dallas,jakie są nadchodzące koncerty w [place_name : dallas]
7947,jaki jest plan następnego koncertu moniki brodki,jaki jest plan następnego [event_name : koncertu moniki brodki]
7948,dodaj to wydarzenie do mojego kalendarza,dodaj to wydarzenie do mojego kalendarza
7949,zarezerwuj ten dzień na to wydarzenie z kalendarza,zarezerwuj ten dzień na to wydarzenie z kalendarza
7950,potrzebuje żebyś dodał to wydarzenie do mojego kalendarza,potrzebuje żebyś dodał to wydarzenie do mojego kalendarza
7951,co dzieje się między trzecią trzydzieści a czwartą,co dzieje się [time : między trzecią trzydzieści a czwartą]
7952,czy mam jakieś plany o piątej,czy mam jakieś plany o [time : piątej]
7953,usuń wizytę u mojego lekarza w sobotę,usuń [event_name : wizytę] [relation : u mojego lekarza] [date : w sobotę]
7954,czy możesz usunąć imprezę na którą idę w ten weekend z mojego kalendarza,czy możesz usunąć [event_name : imprezę] na którą idę [date : w ten weekend] z mojego kalendarza
7955,wpisz to wydarzenie na stałe do mojego kalendarza,wpisz to wydarzenie na stałe do mojego kalendarza
7956,zamień to wydarzenie na cykliczne,zamień to wydarzenie na cykliczne
7957,potrzebuję aby to wydarzenie był powtarzalne w moim kalendarzu,potrzebuję aby to wydarzenie był [event_name : powtarzalne] w moim kalendarzu
7958,dodaj ślub ani w następną sobotę o ósmej,dodaj [event_name : ślub ani] w następną [date : sobotę] [time : o ósmej]
7960,skasuj wszystko z menu,skasuj wszystko z menu
7961,usuń wszystkie moje spotkania,usuń wszystkie moje [event_name : spotkania]
7962,sformatuj kalendarz,sformatuj kalendarz
7963,czy mam jakieś nadchodzące przypomnienia,czy mam jakieś nadchodzące przypomnienia
7964,chcę wiedzieć czy mam jakieś nowe przypomnienia,chcę wiedzieć czy mam jakieś nowe przypomnienia
7965,chcę wiedzieć czy mam jakieś nowe przypomnienia,chcę wiedzieć czy mam jakieś nowe przypomnienia
7966,czy kazałam o czymś sobie przypomnieć,czy kazałam o czymś sobie przypomnieć
7967,opowiedz mi coś o tym programie,opowiedz mi coś o tym programie
7968,co muszę wiedzieć o przedstawieniu,co muszę wiedzieć o przedstawieniu
7969,co i dlaczego grają dziś wieczorem w teatrze,co i dlaczego grają [timeofday : dziś wieczorem] [place_name : w teatrze]
7970,przypomnij mi na czas o ślubie żebym zdążyła kupić prezent,przypomnij mi na czas o [event_name : ślubie] żebym zdążyła kupić prezent
7971,ustaw przypomnienie na dwa dni przed wydarzeniem,ustaw przypomnienie na [date : dwa dni] przed wydarzeniem
7973,co mam w kalendarzu na dzisiaj,co mam w kalendarzu na [date : dzisiaj]
7974,jakie mam plany na dzisiaj,jakie mam plany na [date : dzisiaj]
7975,czy podczas wydarzenia będzie osoba parkująca samochody,czy podczas wydarzenia będzie [relation : osoba parkująca samochody]
7976,jaki ubiór jest wymagany na dziś wieczór,jaki ubiór jest wymagany na [timeofday : dziś wieczór]
7977,czy mam dzisiaj jakieś przypomnienia,czy mam [date : dzisiaj] jakieś przypomnienia
7978,jakie przypomnienia mam zaplanowane jutro przed południem,jakie przypomnienia mam zaplanowane [date : jutro] przed [timeofday : południem]
7979,przypomnij mi o spotkaniu w przyszłym tygodniu,przypomnij mi o [event_name : spotkaniu] [date : w przyszłym tygodniu]
7980,pokaż mi kiedy mam wydarzenie,pokaż mi kiedy mam wydarzenie
7981,wyślij przypomnienie przed spotkaniem,wyślij przypomnienie przed [event_name : spotkaniem]
7982,usuń wszystkie wydarzenia na dzisiaj,usuń wszystkie wydarzenia na [date : dzisiaj]
7983,usuń wszystkie wydarzenia i zadania na dzisiaj,usuń wszystkie wydarzenia i zadania na [date : dzisiaj]
7984,usuń mój cały kalendarz na dzisiaj,usuń mój cały kalendarz na [date : dzisiaj]
7985,usuń to wydarzenie z trzeciego marca,usuń to wydarzenie z [date : trzeciego marca]
7986,czy możesz usunąć tę kolację z wydarzeń,czy możesz usunąć tę [event_name : kolację] z wydarzeń
7987,usuń to wydarzenie z mojego kalendarza,usuń to wydarzenie z mojego kalendarza
7988,co robię jutro wieczorem,co robię [date : jutro wieczorem]
