id,utt,annot_utt
10866,ilista sa akin ang mga natitira ng bagay sa listahan,ilista sa akin ang mga natitira ng bagay sa listahan
10867,olly ilista ang mga paalala ng mga bagay na natira sa listahan,olly ilista ang mga paalala ng mga bagay na natira sa listahan
10868,olly anumang bagay na natira sa listahan,olly anumang bagay na natira sa listahan
10869,anumang bagay na natitira sa listahan,anumang bagay na natitira sa listahan
10870,idagdaga sa pamimili ng bilihin sa listahan ngayon,idagdaga sa pamimili ng bilihin sa listahan [date : ngayon]
10871,idagdag ang pagsundo sa mga bata sa listahan ng mga gagawin ngayon,idagdag ang pagsundo sa mga bata sa listahan ng mga [list_name : gagawin] [date : ngayon]
10872,magdagdag ng ketchup sa listahan,magdagdag ng ketchup sa listahan
10873,alisin ang aking listahan ng pamimili,alisin ang aking listahan ng [list_name : pamimili]
10874,maaari mo bang alisin ang aking listahan ng gagawin,maaari mo bang alisin ang aking listahan ng [list_name : gagawin]
10875,alisin ang listahan kong ito,alisin ang listahan kong ito
10876,umpisahan ang bagong listahan ng pamimili,umpisahan ang bagong listahan ng [list_name : pamimili]
10877,panimulang listahan,panimulang listahan
10878,gusto kong gumawa ng listahan at dapat automayiko na nakatago na text file sa pamagat na listahan,gusto kong gumawa ng listahan at dapat automayiko na nakatago na text file sa pamagat na listahan
10879,anong listahan ang ginawa ko ngayon,anong listahan ang ginawa ko [date : ngayon]
10880,ipakita ang listahan ng groseri,ipakita ang listahan ng [list_name : groseri]
10881,hanapin ang aking listahan ng pamimili at tanggalin ito,hanapin ang aking listahan ng [list_name : pamimili] at tanggalin ito
10882,tanggalin ang mga listahan ng paghirang bukas,tanggalin ang mga listahan ng [list_name : paghirang] [date : bukas]
10883,mangyaring sabihin sa akin paano ko aalisin ang bagay,mangyaring sabihin sa akin paano ko aalisin ang bagay
10884,paano ko matatanggal ang isang item,paano ko matatanggal ang isang item
10885,magtanggal ng item,magtanggal ng item
10886,pwedeng tingnan ko ang aking mga listahan,pwedeng tingnan ko ang aking mga listahan
10887,tanggalin ang aking listahan,tanggalin ang aking listahan
10888,kanselahin ang listahan,kanselahin ang listahan
10889,gumawa ba ako nh listahan ng pamimili,gumawa ba ako nh listahan ng [list_name : pamimili]
10890,ibigay sa akin ang listahan ng pamimili,ibigay sa akin ang listahan ng [list_name : pamimili]
10892,gumawa ng bagong listahan na nang tawag ay tindahan ng groseri,gumawa ng bagong listahan na nang tawag ay [list_name : tindahan ng groseri]
10893,mangyaring gumawa ng isang listahan ng bilihin,mangyaring gumawa ng isang listahan ng [list_name : bilihin]
10894,gusto kong gumawa ng listahan ng groseri,gusto kong gumawa ng listahan ng [list_name : groseri]
10895,alisin ang bagay sa aking listahan,alisin ang bagay sa aking listahan
10896,alisin ang bagay sa aking listahan,alisin ang bagay sa aking listahan
10897,olly alisin ang aking listahan,olly alisin ang aking listahan
10898,idagdag sa listahan ng mga bagay na bibilhin para sa salo salo,idagdag sa listahan ng mga bagay na bibilhin para sa [event_name : salo salo]
10899,idagdag sa listahan ng mga kaibigan na mag imbita para sa salo salo,idagdag sa listahan ng [relation : mga kaibigan] na mag imbita para sa [event_name : salo salo]
10900,tulungan mo akong magtakda ng listahan ng,tulungan mo akong magtakda ng listahan ng
10901,gumawa ng bagong listahan,gumawa ng bagong listahan
10902,ilagay ang pizza sa listahan,ilagay ang pizza sa listahan
10903,kumuha ng mga itlog sa listahan ko,kumuha ng mga itlog sa listahan ko
10904,sabihin ang listahan,sabihin ang listahan
10906,gumawa ng bagong listahan para sa akin,gumawa ng bagong listahan para sa akin
10907,maaari ka bang gumawa ng bagong listahan para sa akin,maaari ka bang gumawa ng bagong listahan para sa akin
10908,olly ano ang nasa aking mga listahan,olly ano ang nasa aking mga listahan
10909,olly basahin ang mga listahan sa akin,olly basahin ang mga listahan sa akin
10910,basahin mo sa akin ang mga listahan ko,basahin mo sa akin ang mga listahan ko
10911,sabihin sa akin ang mga kasalukuyang listahan ko,sabihin sa akin ang mga kasalukuyang listahan ko
10912,olly sabihin mo sa akin kung anong mga listahan ang mayroon ako sa kasalukuyan,olly sabihin mo sa akin kung anong mga listahan ang mayroon ako sa kasalukuyan
10913,pangalanan ang lahat ng mga listahan,pangalanan ang lahat ng mga listahan
10914,mangyaring sabihin sa akin kung anong mga listahan ang mayroon ako,mangyaring sabihin sa akin kung anong mga listahan ang mayroon ako
10915,umpisahan ang bagong listahan,umpisahan ang bagong listahan
10916,mangyaring alisin ang unang listahan ko,mangyaring alisin ang unang listahan ko
10917,puwede mo bang alisin ang huling listahan para sa akin,puwede mo bang alisin ang huling listahan para sa akin
10918,gusto kong tanggalin ang nasa gitna na listahan,gusto kong tanggalin ang nasa gitna na listahan
10919,magdagdag ng bagong item,magdagdag ng bagong item
10920,ilang mga bagay ang aking nasa listahan,ilang mga bagay ang aking nasa listahan
10921,ano ang mga kailangan para makompleto sa unang listahan,ano ang mga kailangan para makompleto sa unang listahan
10922,gumawa ng listahan,gumawa ng listahan
10923,alisin ang pananghalian kasama ang trabahador sa kumpanya niting huwebes,alisin ang [meal_type : pananghalian] kasama ang [relation : trabahador sa kumpanya] niting [date : huwebes]
10924,tanggalin ang pagpupulong para sa miyerkules ng umaga,tanggalin ang pagpupulong para sa [date : miyerkules] ng [timeofday : umaga]
10925,gumawa ng bagong listahan ng aking mga nakabinbing mga bayarin,gumawa ng bagong listahan ng aking mga [list_name : nakabinbing mga bayarin]
10927,dingging ko ang aking listahan,dingging ko ang aking listahan
10928,basahun ang listahan sa akin,basahun ang listahan sa akin
10929,ibigay sa akin ang aking listahan,ibigay sa akin ang aking listahan
10930,ano ang nasa aking listahan ng t. v.,ano ang nasa aking listahan ng [list_name : t. v.]
10931,ano ang aking nasa playlist,ano ang aking nasa playlist
10932,anong mga kanta ang nasa aking listahan ng paborito,anong mga kanta ang nasa aking listahan ng [list_name : paborito]
10933,ilagay sa hugasan ng sasakyan ang listahan ng gagawin,ilagay sa hugasan ng sasakyan ang listahan ng [list_name : gagawin]
10934,gusto kong ilagay sa listahan ng gagawin ang ilakad ang aking aso,gusto kong ilagay sa listahan ng [list_name : gagawin] ang ilakad ang aking aso
10935,alisin ang listahan ng groseri,alisin ang listahan ng [list_name : groseri]
10936,alisin ang listahan sa mga paboritong album,alisin ang listahan sa [list_name : mga paboritong album]
10937,malinaw na listahan ng mga bagay na gagawin ngayong linggo,malinaw na listahan ng mga bagay na gagawin [date : ngayong linggo]
10938,mangyaring dagdagan ang asukal sa listahan ng groseri,mangyaring dagdagan ang asukal sa listahan ng [list_name : groseri]
10939,kailangan kong magdagdag ng tubig sa listahan ng kroger,kailangan kong magdagdag ng [drink_type : tubig] sa listahan ng [list_name : kroger]
10940,gumawa ng bagong listahan ng pamimili,gumawa ng bagong listahan ng [list_name : pamimili]
10941,gumawa ng listahan sa trabaho,gumawa ng listahan sa trabaho
10942,ano ang nasa rap playlist ko,ano ang nasa [music_genre : rap] playlist ko
10943,maaari mo bang sabihin sa akin kung ano ang nasa listahan ng aking pamimili,maaari mo bang sabihin sa akin kung ano ang nasa listahan ng aking [list_name : pamimili]
10944,basahin mo sa akin kung ano ang nasa listahan ng bibilhin ko,basahin mo sa akin kung ano ang nasa listahan ng [list_name : bibilhin] ko
10945,gusto kong alisin ang pagtatala na meron ako sa d. v. r. na listahn ngayong umaga,gusto kong alisin ang pagtatala na meron ako sa [list_name : d. v. r.] na listahn ngayong [timeofday : umaga]
10946,ano ang bukas na mga listahan ko,ano ang bukas na mga listahan ko
10947,sabihin mo sa akin ang listahan na meron ako,sabihin mo sa akin ang listahan na meron ako
10948,anong klaseng mga listahan mayroon ako,anong klaseng mga listahan mayroon ako
10949,buksan ang listahan ng groseri at idagdag ang gatas,buksan ang listahan ng [list_name : groseri] at idagdag ang gatas
10950,idagdag ang gatas sa listahan ng groseri,idagdag ang gatas sa listahan ng [list_name : groseri]
10951,muling buksan ang mga groseri at idagdag ang gatas,muling buksan ang mga groseri at idagdag ang gatas
10952,mangyaring tanggalin ang listahan na pinamagatang kickball,mangyaring tanggalin ang listahan na pinamagatang [list_name : kickball]
10953,alisin ang listahan ng kickball pero siguraduhin na manatili ang mga koneksyon,alisin ang listahan ng [list_name : kickball] pero siguraduhin na manatili ang mga koneksyon
10954,ilang mga listahan ang mayroon ako sa mga kontak,ilang mga listahan ang mayroon ako sa mga kontak
10955,ano ang mga pamagat ng mga listahan sa mga kontak,ano ang mga pamagat ng mga listahan sa mga kontak
10956,ano ang grupo ang aking nasa listahan sa mga koneksyon,ano ang grupo ang aking nasa listahan sa mga koneksyon
10957,paalalahanan ako kung ilan ang aking mga listahan,paalalahanan ako kung ilan ang aking mga listahan
10958,ano lahat ang mga pangalan sa aking nakatagong mga listahan,ano lahat ang mga pangalan sa aking nakatagong mga listahan
10959,idagdag sa aking mga groseri,idagdag sa aking [list_name : mga groseri]
10960,alisan iyang isa sa listahan,alisan iyang isa sa listahan
10961,alisin ang huling bagay,alisin ang huling bagay
10962,hindi ko na gusto ang listahang ito,hindi ko na gusto ang listahang ito
10963,mangyaring sirain ang listahan na ito,mangyaring sirain ang listahan na ito
10964,ano ang listahn ng mga gagawin ang meron ako,ano ang listahn ng mga gagawin ang meron ako
10965,maryoon ba akong anumang mga gagawin sa listahan ko,maryoon ba akong anumang [list_name : mga gagawin] sa listahan ko
10966,anong mga listahan ang mayroon ka ngayon,anong mga listahan ang mayroon ka ngayon
10967,ano ang mga listahan na kasalukuyang magagamit ngayon,ano ang mga listahan na kasalukuyang magagamit ngayon
10968,ano ang magagamit na stock na mga listahan,ano ang magagamit na [list_name : stock] na mga listahan
10969,tanggalin ang huling linya,tanggalin ang huling linya
10970,tanggalin ang huling parilala,tanggalin ang huling parilala
10971,magdagdag ng lapis sa listahan ng mga gamit sa paaralan,magdagdag ng lapis sa listahan ng [list_name : mga gamit sa paaralan]
10972,gumawa ng bagong listahan ng mga gamit sa eskwelahan,gumawa ng bagong listahan ng [list_name : mga gamit sa eskwelahan]
10973,gumawa ng bagong listahan para sa mga kagamitan sa eskwelahan,gumawa ng bagong listahan para sa [list_name : mga kagamitan sa eskwelahan]
10974,ilagay sa screen ang mga listahan nga mayroon ako,ilagay sa [device_type : screen] ang mga listahan nga mayroon ako
10975,sabihin sa akin ang mga pangalan sa listahan,sabihin sa akin ang mga pangalan sa listahan
10976,sa listahan sabihin mo sa akin ang mga panagalan,sa listahan sabihin mo sa akin ang mga panagalan
10977,hoy tanggalin mo ang listahan ng mga bagay na kailangan na pumunta sa tindahan,hoy tanggalin mo ang [list_name : listahan ng mga bagay] na kailangan na pumunta sa [place_name : tindahan]
10978,gusti kong alisin mo ang listahan ng pamimili noong nakaraang buwan,gusti kong alisin mo ang listahan ng [list_name : pamimili] noong [date : nakaraang buwan]
10979,ano ang nasa listahan mo ngayon,ano ang nasa listahan mo ngayon
10980,sabihin sa akin kung ano ang nasa iyong listahan,sabihin sa akin kung ano ang nasa iyong listahan
10981,ipaalam sa akin ang listahan,ipaalam sa akin ang listahan
10982,ilagay ang hamburger sa aking listahan ng bilihin,ilagay ang hamburger sa aking listahan ng [list_name : bilihin]
10983,gumawa ng tala sa aking listahan ng gagawin para tawagan ang rieltor,gumawa ng tala sa aking listahan ng [list_name : gagawin] para tawagan ang rieltor
10984,basahin ang magagamit na listahan,basahin ang magagamit na listahan
10985,alisin ang mga gawain ngayong linggo,alisin ang [list_name : mga gawain] [date : ngayong linggo]
10986,tanggalin ang listahan ng aking grocery,tanggalin ang listahan ng aking [list_name : grocery]
10987,tanggalin ang listahan ng mga bagay na dapat gawin sa bakasyon,tanggalin ang listahan ng mga bagay na dapat [list_name : gawin] sa bakasyon
10988,tanggalin ang tawag na pahayagan sa aking listahan ng bakasyon,tanggalin ang tawag na pahayagan sa aking listahan ng bakasyon
10989,gupitin ang red peppers sa mga groseri,gupitin ang red peppers sa [list_name : mga groseri]
10990,sa mga gagawin ko alisin ang panlampaso sa kusina,sa [list_name : mga gagawin] ko alisin ang panlampaso sa kusina
10991,anong mga listahan ang mayroon ako na hindi ko naupdate sa isang paraan o iba pa sa nakaraang linggo,anong mga listahan ang mayroon ako na hindi ko naupdate sa isang paraan o iba pa sa [date : nakaraang linggo]
10992,mayroon ba akong anumang bagay na natitira sa anumang mga listahan,mayroon ba akong anumang bagay na natitira sa anumang mga listahan
10993,olly mayroon ba akong anumang natitira sa anumang mga listahan,olly mayroon ba akong anumang natitira sa anumang mga listahan
10994,umpisahan ang bagong listahan,umpisahan ang bagong listahan
10995,magdagdag ng sopas sa aking listahan ng pamimili,magdagdag ng sopas sa aking listahan ng [list_name : pamimili]
10996,idagdag si bob sa aking listahan ng mga kontak,idagdag si [person : bob] sa aking [list_name : listahan ng mga kontak]
10997,pwede mo bang idagdag si gloria sa listahan ng mga kliyente ko,pwede mo bang idagdag si [person : gloria] sa [list_name : listahan ng mga kliyente] ko
10998,ano ang nasa listahan,ano ang nasa listahan
10999,sabihun ang listahan,sabihun ang listahan
11000,mangyaring gumawa ng bagong listahan,mangyaring gumawa ng bagong listahan
11001,gumawa ng bagong listahan para sa akin,gumawa ng bagong listahan para sa akin
11002,suriin ang aking gagawin na listahan,suriin ang aking [list_name : gagawin] na listahan
11003,basahin ang listahan ng gagawin,basahin ang listahan ng [list_name : gagawin]
11004,basahin ang aking listahan ng pamimili para sa araw na ito,basahin ang aking listahan ng [list_name : pamimili] para sa [date : araw na ito]
11005,lumikha ng isang blangko na listahan,lumikha ng isang blangko na listahan
11006,gumawa ka ng bagong listahan para sa akin,gumawa ka ng bagong listahan para sa akin
11007,ano ang nasa listahan ngayon,ano ang nasa listahan [date : ngayon]
11008,ano ang mga trabaho na dapat gawin ngayon,ano ang mga trabaho na dapat gawin [date : ngayon]
11009,pakibasa abg listahan ng mga gawain oara sa ngayon,pakibasa abg listahan ng mga gawain oara sa [date : ngayon]
11010,maglabas ng bagong listahan ng pamimili,maglabas ng bagong listahan ng [list_name : pamimili]
11011,buksan ang talaan,buksan ang talaan
11012,ano ang susunod na bagay sa aking listahan ng mga tipanan,ano ang susunod na bagay sa aking listahan ng [list_name : mga tipanan]
11013,pakibasa ang listahan na iyan pabalik sa akin,pakibasa ang listahan na iyan pabalik sa akin
11014,isama ang isang aytem sa isang listahan,isama ang isang aytem sa isang listahan
11015,ilagay ang bagay sa listahan,ilagay ang bagay sa listahan
11016,ano ang nasa listahan ng mga gagawin ngayon,ano ang nasa listahan ng [list_name : mga gagawin] [date : ngayon]
11017,ano ang iniwan ng aking asawa upang gawin,ano ang iniwan ng aking [relation : asawa] upang gawin
11018,may aayusin ba ako ngayon,may aayusin ba ako [date : ngayon]
11019,magdagdag ng mow lawn sa mga listahan ng gagawin,magdagdag ng mow lawn sa mga listahan ng [list_name : gagawin]
11020,alisin ang pagbili ng groseri sa listahan,alisin ang pagbili ng groseri sa listahan
11021,hindi ako magpapapalit ng langis para sa aking sasakyan ngayon,hindi ako magpapapalit ng langis para sa aking sasakyan [date : ngayon]
11022,wala na kaming pintura kaya alisin sa listahan ang pagpinta sa banyo,wala na kaming pintura kaya alisin sa listahan ang pagpinta sa banyo
11023,alisin ang listahan ng pamimili,alisin ang listahan ng [list_name : pamimili]
11024,tanggalin ang listahan ng gagawin,tanggalin ang listahan ng [list_name : gagawin]
11025,burahin ang listahan ng bibilhin,burahin ang listahan ng [list_name : bibilhin]
11026,magdagdag ng bagong aytem sa listahan,magdagdag ng bagong aytem sa listahan
11027,olly ayusin ang listahan,olly ayusin ang listahan
11028,iedit ang listahan,iedit ang listahan
11029,idagdag sa listahan,idagdag sa listahan
11030,listahan ng entry,listahan ng entry
11031,mayroon ba akong anumang bagay sa aking honey do list,mayroon ba akong anumang bagay sa aking [list_name : honey do list]
11032,magsimula ng listahan ng groseri,magsimula ng listahan ng [list_name : groseri]
11033,gumawa ng listahan ng mga bagay na gagawin,gumawa ng listahan ng mga bagay na [list_name : gagawin]
11034,gumawa ng bagong listahan,gumawa ng bagong listahan
11035,burahin ang item,burahin ang item
11036,alisin ang mga saging mula sa aking listahan ng groseri,alisin ang mga saging mula sa aking listahan ng [list_name : groseri]
11037,alisin si nanay sa aking listahan ng kontak,alisin si [relation : nanay] sa aking listahan ng kontak
11038,alisin ang butterfly clips mula sa aking listahan ng gusto,alisin ang butterfly clips mula sa aking [list_name : listahan ng gusto]
11039,gumawa ng bagong listahan kasama ang sumusunod,gumawa ng bagong listahan kasama ang sumusunod
11040,alisin ang listahan,alisin ang listahan
11041,ipaalala sa akin na mag order pa ng maraming sabon,ipaalala sa akin na mag order pa ng maraming sabon
11042,kailangan ko pa ng gatas,kailangan ko pa ng gatas
11043,alisin ang groseri sa listahan ng mga hanay ng mga listahan,alisin ang [list_name : groseri] sa listahan ng mga [list_name : hanay ng mga listahan]
11044,check ng listahan,check ng listahan
11045,buksan ang aking listahan,buksan ang aking listahan
11046,kunin ang aking listahan ng mga kaibigan,kunin ang aking [list_name : listahan ng mga kaibigan]
11047,alisin ang nakaraang pinatugtog na kanta,alisin ang nakaraang pinatugtog na kanta
11048,nasaan ang aking listahan,nasaan ang aking listahan
11049,pwedeng kunin ang aking listahan,pwedeng kunin ang aking listahan
11050,sabihin ang aking listahan,sabihin ang aking listahan
11051,ano ang aking nasa listahan,ano ang aking nasa listahan
11052,mangyaring sabihin sa akin kung ano ang nasa listahan,mangyaring sabihin sa akin kung ano ang nasa listahan
11053,tanggalin ang listahan ng google,tanggalin ang listahan ng google
11054,google gusto kong tanggalin mo ang kasalukuyang listahan,google gusto kong tanggalin mo ang kasalukuyang listahan
11055,ibasura ang mga bukas na listahan sa google,ibasura ang mga bukas na listahan sa google
11056,ano ang kailangan kong gawin ngayong araw,ano ang kailangan kong gawin [date : ngayong] araw
11057,ano ang mga bukas na mga listahan,ano ang mga bukas na mga listahan
11058,ilang mga listahan ang bukas,ilang mga listahan ang bukas
11059,pangalanan ang mga listahan na magagamit,pangalanan ang mga listahan na magagamit
11060,idagdag sa papel na tuwalya sa listahan ng groseri,idagdag sa papel na tuwalya sa [list_name : listahan ng groseri]
11061,mangyaring idagdag si tom sa aking listahan ng kontak,mangyaring idagdag si [person : tom] sa aking listahan ng kontak
11062,magdagdag ng paalala para tawagan ang aking nanay sa aking mga paalala,magdagdag ng paalala para tawagan ang aking [relation : nanay] sa aking mga paalala
11063,pakibasa sa kin ang aking listahan,pakibasa sa kin ang aking listahan
11064,hoy ano ang aking mga listahan,hoy ano ang aking mga listahan
11065,hoy olly ano ang nasa aking listahan,hoy olly ano ang nasa aking listahan
11066,hello ilabas ang aking mga listahan,hello ilabas ang aking mga listahan
11067,idagdag sa listahan ng mga groseri ang mga dalandan,idagdag sa listahan ng mga [list_name : groseri] ang mga dalandan
11068,kailangan ko ang dalandan sa groseri ng listahan,kailangan ko ang dalandan sa [list_name : groseri] ng listahan
11069,sa aking listahan ng bilihin mangyaring magdagdag ng mga dalandan,sa aking listahan ng [list_name : bilihin] mangyaring magdagdag ng mga dalandan
11070,sabihin sa akin ang mga bagay sa listahan ng groseri,sabihin sa akin ang mga bagay sa listahan ng [list_name : groseri]
11071,mangyaring alisin ang mga kamatis sa listahan ng groseri,mangyaring alisin ang mga kamatis sa listahan ng [list_name : groseri]
11072,alisin car insurance sa mga listahan ng bayarin,alisin car insurance sa mga listahan ng bayarin
11073,alisin ang depositong tseke mula sa listahan ng gagawin ko,alisin ang depositong tseke mula sa listahan ng [list_name : gagawin] ko
11074,mga listahan,mga listahan
11075,ilang mga listahan ang mayroon ako,ilang mga listahan ang mayroon ako
11076,ano iyang nasa listahan,ano iyang nasa listahan
11077,sabihin sa akin ano ang nasa aking listahan,sabihin sa akin ano ang nasa aking listahan
11078,ano ang mga bagay na ang aking nasa listahan,ano ang mga bagay na ang aking nasa listahan
11079,alisin ang listahan,alisin ang listahan
11080,mangyaring alisin itong listahan,mangyaring alisin itong listahan
11081,ano ang mga listahan sa aking kuwaderno,ano ang mga listahan sa aking kuwaderno
11082,hanapin ang aking mga listahan,hanapin ang aking mga listahan
11083,alisin ang gatas sa listahan ng pamimili,alisin ang gatas sa listahan ng [list_name : pamimili]
11084,kanselahin ang gatas mula sa listahan ng pamimili,kanselahin ang gatas mula sa listahan ng [list_name : pamimili]
11085,alisin ang gatas sa listahan ng pamimili,alisin ang gatas sa listahan ng [list_name : pamimili]
11086,idagdag ang gatas sa listahan ng groseri,idagdag ang gatas sa listahan ng [list_name : groseri]
11087,gusto ko ng gatas,gusto ko ng gatas
11088,ilagay ang gatas sa listahan ng pamimili,ilagay ang gatas sa listahan ng [list_name : pamimili]
11089,kumuha ng bagong listahan,kumuha ng bagong listahan
11090,i refresh ang listahan gamit ang bago,i refresh ang listahan gamit ang bago
11091,ipasok ang bagay na ito,ipasok ang bagay na ito
11092,isama ang aytem na ito,isama ang aytem na ito
11093,idagdag din ito,idagdag din ito
11094,tanggalin ang listahan,tanggalin ang listahan
11095,hanapin ang listahan na gusto mong tanggalin,hanapin ang listahan na gusto mong tanggalin
11096,alisin ang santana music na listahan,alisin ang [list_name : santana music] na listahan
11097,tanggalin ang mga sikat na artista sa listahan,tanggalin ang [list_name : mga sikat na artista] sa listahan
11098,alisin ang buwis sa listahan ng labing siyam at siyamnapu,alisin ang [list_name : buwis] sa listahan ng [date : labing siyam at siyamnapu]
11099,idagdag ito,idagdag ito
11100,ilagay ito sa listahan,ilagay ito sa listahan
11101,magbigay ng entry sa listahan na ito,magbigay ng entry sa listahan na ito
11102,mga listahan ng mga groseri,mga listahan ng [list_name : mga groseri]
11105,listahan ng mga gagawin,listahan ng mga [list_name : gagawin]
11106,ilista ang aking tanong,ilista ang aking tanong
11107,ano ang aking kasalukuyang listahan,ano ang aking [list_name : kasalukuyang] listahan
11108,mayroon anuman na nasa aking listahan,mayroon anuman na nasa aking listahan
11109,ano itong nasa partikular na listahan,ano itong nasa partikular na listahan
11110,basahin mo sa akin ang nilalaman ng listahang ito,basahin mo sa akin ang nilalaman ng listahang ito
11111,basahin ang listahan ko ngayon,basahin ang listahan ko [date : ngayon]
11112,basahin ang kasalukuyang listahan ng groseri,basahin ang [list_name : kasalukuyang] listahan ng [list_name : groseri]
11113,gusto kong dinggin ang aking mga listahan,gusto kong dinggin ang aking mga listahan
11114,gumawa ng listahan sa mga sumusunod,gumawa ng listahan sa mga sumusunod
11115,bagong senaryo ng oras o kalendaryo sa bagong listahan,bagong senaryo ng oras o kalendaryo sa bagong listahan
11116,idagdag nga bagong bagay sa listahan ng hudyat,idagdag nga bagong bagay sa listahan ng [list_name : hudyat]
11117,maaari mo bang alisin ang mga detalye ng aking kard sa pitaka,maaari mo bang alisin ang mga detalye ng aking kard sa [list_name : pitaka]
11118,mayroon ba akong anumang mga listahan para sa paparating na linggo,mayroon ba akong anumang mga listahan para sa paparating na linggo
11119,pwedeng ipakita ang aking mga listahan,pwedeng ipakita ang aking mga listahan
11120,alisin ang mga mansanas mula sa aking listahan ng pamimili,alisin ang mga mansanas mula sa aking listahan ng [list_name : pamimili]
11121,hindi ko kailangan ang mga mansanas alisin ito mula sa aking listahan ng bibilhin na listahan,hindi ko kailangan ang mga mansanas alisin ito mula sa aking [list_name : listahan ng bibilhin] na listahan
11122,idagdag ito sa listahan,idagdag ito sa listahan
11123,sabihin sa akin ang mga bagay na nasa listahan ng pamimili,sabihin sa akin ang mga bagay na nasa listahan ng [list_name : pamimili]
11124,ilista ang mga bagay sa aking listahan ng trabaho,ilista ang mga bagay sa aking listahan ng [list_name : trabaho]
11125,bigyan mo ako ng mga detalye sa purchase order,bigyan mo ako ng mga detalye sa purchase order
11126,gusto kong malaman ang mga detalye ng listahan sa pamimili,gusto kong malaman ang mga detalye ng listahan sa [list_name : pamimili]
11127,ano ang kasama sa listahan ng paglilibot,ano ang kasama sa listahan ng [list_name : paglilibot]
11128,gunawa ng listahan ng mga gawain ngayon,gunawa ng listahan ng [list_name : mga gawain ngayon]
11129,ano ang nasa listahan ko na gagawin ngayong gabi,ano ang nasa listahan ko na gagawin [date : ngayong] [timeofday : gabi]
11131,mangyaring alisin ang aking listahan ng gagawin mula ngayon,mangyaring alisin ang aking listahan ng [list_name : gagawin] mula [date : ngayon]
11132,alisin ang aking listahan ng pamimili,alisin ang aking listahan ng [list_name : pamimili]
11133,alisin ang listahan ng bisita na ginawa ko noong nakaraang linggo,alisin ang listahan ng [list_name : bisita] na ginawa ko noong [date : nakaraang linggo]
11134,alisin ang listahan ng mga papalabas na tawag,alisin ang listahan ng mga [list_name : papalabas na tawag]
11135,gumawa ng playlist na bago sa kamakailan na mga kanta,gumawa ng playlist na bago sa [music_descriptor : kamakailan] na mga kanta
11136,gumawa ng listahan ng mga larawan ng camera,gumawa ng listahan ng [list_name : mga larawan ng camera]
11137,gumawa ng bagong listahan ng nakaraang pagsasanay,gumawa ng bagong listahan ng [list_name : nakaraang pagsasanay]
11138,mangyaring alisin ang listahan,mangyaring alisin ang listahan
11139,i save ang bagong listahan,i save ang bagong listahan
11140,magtakda ng listahan,magtakda ng listahan
11141,hanapin lahat ang mga pangalan na nagsisimula sa alpabeto at gumawa ng listahan,hanapin lahat ang mga pangalan na nagsisimula sa alpabeto at gumawa ng listahan
11142,mangyaring lumikha ng isang listahan ng nararapat na pagbabayad sa mga hindi nakatanggap ng higit sa sampung buwan,mangyaring lumikha ng isang listahan ng nararapat na pagbabayad sa mga hindi nakatanggap ng higit sa sampung buwan
11143,hanapin lahat ang mga pangalan na nagsisimula sa alpabeto na g. at gumawa ng listahan,hanapin lahat ang mga pangalan na nagsisimula sa alpabeto na g. at gumawa ng listahan
11144,dagdagan ng bagong mga kanta ang playlist,dagdagan ng bagong mga kanta ang playlist
11145,magpabago ng listahan sa pageehersisyo sa listahan ng mga bagong bagay,magpabago ng listahan sa [list_name : pageehersisyo] sa listahan ng mga bagong bagay
11146,idagdag ang mga koneksyon sa listahan ng koneksyon,idagdag ang mga koneksyon sa [list_name : listahan ng koneksyon]
11147,ang listahan ay naglalaman ng kung ano,ang listahan ay naglalaman ng kung ano
11148,banggitin ang bagay sa listahan,banggitin ang bagay sa listahan
11149,mangyaring alisin ang listahan,mangyaring alisin ang listahan
11150,alisin ang listahan,alisin ang listahan
11151,magdagdag ng chives sa aking listahan ng pamimili,magdagdag ng chives sa aking listahan ng [list_name : pamimili]
11152,idagdag sa listahan ng gawain ang palitan ang langis,idagdag sa listahan ng [list_name : gawain] ang palitan ang langis
11153,idagdag ang mop sa listahan ng hardware store,idagdag ang mop sa [list_name : listahan ng hardware store]
11154,suriin ang listahan ng mga gagawin kamakailanman,suriin ang listahan ng mga [list_name : gagawin] kamakailanman
11155,bagong listahan po,bagong listahan po
11156,gumawa ng bagong listahan,gumawa ng bagong listahan
11157,gumawa ng bagong listahan,gumawa ng bagong listahan
11158,igawan ako ng bagong listahan,igawan ako ng bagong listahan
11159,alisin ang mga yam,alisin ang mga yam
11160,ayaw ko ng itlog,ayaw ko ng itlog
11161,alisin ang mga gisantes,alisin ang mga gisantes
11162,gusto kong tanggalin ang mga mansanas sa listahan,gusto kong tanggalin ang mga mansanas sa listahan
11163,alisin ang isang bagay sa aking listahan,alisin ang isang bagay sa aking listahan
11164,malayo sa listahan,malayo sa listahan
11165,buksan ang note pad,buksan ang [app_name : note pad]
11166,buksan ang google keep,buksan ang [app_name : google keep]
11167,magdagdag ng gatas sa aking listahan ng bibilhin,magdagdag ng gatas sa aking listahan ng [list_name : bibilhin]
11168,ibasura ang aking listahan,ibasura ang aking listahan
11169,ilista ang mga meron,ilista ang mga meron
11170,ibigay ang listahan,ibigay ang listahan
11171,makuha ang lahat ng magagamit,makuha ang lahat ng magagamit
11172,ibigay mo sa akin ang lahat na mga listahan,ibigay mo sa akin ang lahat na mga listahan
