id,utt,annot_utt
8495,apa jadual saya untuk pagi esok,apa jadual saya untuk [timeofday : pagi] [date : esok]
8496,beritahu mesyuarat saya untuk pagi esok,beritahu [event_name : mesyuarat] saya untuk [timeofday : pagi] [date : esok]
8497,apa yang ada dalam jadual saya untuk esok pagi,apa yang ada dalam jadual saya untuk [date : esok] [timeofday : pagi]
8498,mari lihat semua peringatan,mari lihat semua peringatan
8499,tetapkan mesyuarat mingguan setiap jumaat sembilan pagi,tetapkan [event_name : mesyuarat mingguan] setiap [date : jumaat] [time : sembilan pagi]
8500,beritahu saya sejam sebelum dua petang temu janji saya di pengedar kereta,beritahu saya sejam sebelum [time : dua petang] [event_name : temu janji] saya di pengedar kereta
8501,sila ingatkan saya pada jam lima petang hari ini saya ada acara pagi pada pukul lapan pagi,sila ingatkan saya pada jam [time : lima petang] [date : hari ini] saya ada acara [timeofday : pagi] pada pukul [time : lapan pagi]
8502,tetapkan acara baru,tetapkan acara baru
8503,berapa banyak peringatan yang saya ada belum selesai,berapa banyak peringatan yang saya ada belum selesai
8504,apa yang perlu saya ingat,apa yang perlu saya ingat
8505,apa ada dalam kalendar saya bulan ini,apa ada dalam kalendar saya [date : bulan ini]
8506,bilakah temu janji saya yang seterusnya,bilakah [event_name : temu janji] saya yang seterusnya
8507,sesibuk mana saya minggu ini,sesibuk mana saya [date : minggu ini]
8508,adak tak pertandingan memasak cili pada hujung minggu ini,adak tak pertandingan memasak cili pada [date : hujung minggu ini]
8509,adakah terdapat pertandingan memasak hujung minggu ini,adakah terdapat pertandingan memasak [date : hujung minggu ini]
8510,bila wan muhammad datang ke kuala lumpur,bila [person : wan muhammad] datang ke [place_name : kuala lumpur]
8511,adakah terdapat sebarang acara m. m. a. yang akan datang di stadium putra bukit jalil,adakah terdapat sebarang [event_name : acara m. m. a.] yang akan datang di [place_name : stadium putra bukit jalil]
8512,tetapkan peringatan untuk pergi ke wayang dengan rayyan pada dua puluh tujuh mac,tetapkan peringatan untuk pergi ke wayang dengan rayyan pada [date : dua puluh tujuh mac]
8514,adakah saya mempunyai sebarang kekosongan dalam jadual saya untuk esok,adakah saya mempunyai sebarang kekosongan dalam jadual saya untuk [date : esok]
8515,olly saya ada apa apa dalam jadual esok ke,olly saya ada apa apa dalam jadual [date : esok] ke
8516,padamkan perkara kalendar,padamkan perkara kalendar
8517,tambah peringatan untuk pergi jumpa doktor gigi pada empat april,tambah peringatan untuk pergi jumpa [relation : doktor gigi] pada [date : empat april]
8518,tetapkan peringatan untuk pukul tiga,tetapkan peringatan untuk pukul [time : tiga]
8519,ingatkan saya masa ini,ingatkan saya masa ini
8520,tambah peristiwa pada aplikasi kalendar,tambah peristiwa pada aplikasi kalendar
8521,tetapkan peringatan dalam kalendar,tetapkan peringatan dalam kalendar
8522,saya ingin menambah sesuatu pada kalendar saya,saya ingin menambah sesuatu pada kalendar saya
8523,buatkan acara baru dalam kalendar saya,buatkan acara baru dalam kalendar saya
8524,ingatkan saya tentang peristiwa berikut,ingatkan saya tentang peristiwa berikut
8525,peringatan mesyuarat pukul tiga hingga lima,peringatan [event_name : mesyuarat] pukul [time : tiga hingga lima]
8526,keluarkan sampel mesyuarat daripada aplikasi kalendar,keluarkan sampel [event_name : mesyuarat] daripada [app_name : aplikasi kalendar]
8527,batalkan mesyuarat pukul tiga,batalkan [event_name : mesyuarat] pukul [time : tiga]
8528,padamkan acara daripada kalendar dan segar semula,padamkan acara daripada kalendar dan segar semula
8529,bagi saya cuaca di klang pukul tiga petang,bagi saya cuaca di [place_name : klang] pukul [time : tiga petang]
8530,janji temu apa yang saya ada di antara satu hingga tiga petang,janji temu apa yang saya ada di antara [time : satu hingga tiga petang]
8531,cari acara tempatan,cari acara tempatan
8532,dapatkan peristiwa tempatan,dapatkan peristiwa tempatan
8533,ingatkan saya tentang temu janji doktor gigi saya dalam masa dua jam,ingatkan saya tentang [event_name : temu janji doktor gigi] saya dalam masa [time : dua jam]
8534,beritahu saya temu janji doktor gigi saya pukul dua petang,beritahu saya [event_name : temu janji doktor gigi] saya pukul [time : dua petang]
8535,tolong ingatkan saya tentang janji temu doktor gigi lagi dua jam,tolong ingatkan saya tentang [event_name : janji temu doktor gigi] lagi [time : dua jam]
8536,ingatkan saya untuk isi borang permohonan kolej setiap dua hari dari sekarang,ingatkan saya untuk [event_name : isi borang permohonan kolej] [date : setiap dua hari dari sekarang]
8537,ingatkan saya untuk beli hadiah sekali waktu pagi dan sekali waktu malam,ingatkan saya untuk [event_name : beli hadiah] sekali waktu pagi dan sekali waktu malam
8538,ingatkan saya untuk bayar bil bil saya setiap awal bulan,ingatkan saya untuk [event_name : bayar bil bil saya] setiap awal bulan
8539,ingatkan saya tentang,ingatkan saya tentang
8540,maklumkan kepada saya berkenaan,maklumkan kepada saya berkenaan
8541,tolong ingatkan saya,tolong ingatkan saya
8542,apa temu janji saya hari ini,apa [event_name : temu janji] saya [date : hari ini]
8543,apa acara saya yang akan datang,apa acara saya yang akan datang
8544,padam semua acara dalam kalendar saya,padam semua acara dalam kalendar saya
8545,padam kalendar saya,padam kalendar saya
8546,kosongkan kalendar saya,kosongkan kalendar saya
8547,alih keluar acara kalendar yang akan datang,alih keluar acara kalendar yang akan datang
8548,padamkan acara seterusnya dari kalendar,padamkan acara seterusnya dari kalendar
8549,tolong batalkan acara selepas ini dalam kalendar saya,tolong batalkan acara selepas ini dalam kalendar saya
8550,apakah masa bagi parti percutian di pejabat,apakah masa bagi [event_name : parti percutian] di pejabat
8551,hari apa acara kerja amal remaja itu,hari apa acara kerja amal remaja itu
8552,tetapkan mesyuarat dengan fahmi hari selasa sembilan pagi,tetapkan [event_name : mesyuarat] dengan [person : fahmi] hari [date : selasa] [time : sembilan pagi]
8553,tambah mesyuarat dalam kalendar saya pukul sembilan pagi dengan fairuz,tambah [event_name : mesyuarat] dalam kalendar saya pukul [time : sembilan pagi] dengan [person : fairuz]
8554,padam parti krismas di gereja hari rabu depan,padam [event_name : parti krismas] di gereja hari [date : rabu] depan
8555,padamkan pengumpulan dana untuk dolfin dalam bulan april,padamkan [event_name : pengumpulan dana untuk dolfin] dalam bulan [date : april]
8556,padam makan tengah hari pejabat hari jumaat ini,padam [event_name : makan tengah hari pejabat] hari [date : jumaat ini]
8557,setiap rabu malam pukul lima petang ingatkan saya untuk jumpa fauzi,[general_frequency : setiap rabu] malam pukul [time : lima petang] ingatkan saya untuk jumpa [person : fauzi]
8558,tetapkan dalam kalendar setiap rabu lima petang untuk mesyuarat dengan fahmi,tetapkan dalam kalendar setiap [date : rabu] [time : lima petang] untuk [event_name : mesyuarat] dengan [person : fahmi]
8559,saya ada sebarang acara yang dijadualkan hari ini ke,saya ada sebarang acara yang dijadualkan [date : hari ini] ke
8560,adakah saya perlu buat sesuatu nanti,adakah saya perlu buat sesuatu nanti
8561,semak kalendar saya untuk saya,semak kalendar saya untuk saya
8562,padamkan mesyuarat saya untuk pukul dua petang hari ini,padamkan [event_name : mesyuarat] saya untuk pukul [time : dua petang] hari ini
8563,padam janji temu saya esok pukul tiga petang,padam [event_name : janji temu] saya [date : esok] pukul [time : tiga petang]
8565,sebarang mesyuarat pukul enam ke tujuh malam,sebarang [event_name : mesyuarat] pukul [time : enam ke tujuh malam]
8566,saya lapang tak pada pukul enam petang hingga tujuh malam,saya lapang tak pada pukul [time : enam petang hingga tujuh malam]
8567,tolong jadualkan sarapan tengah hari pukul sepuluh pagi dan jemput aliza dan rosminazuin,tolong jadualkan [event_name : sarapan tengah hari] pukul [time : sepuluh pagi] dan jemput [person : aliza dan rosminazuin]
8568,tolong hantarkan jemputan kalendar kepada zaidi dan zamilah untuk sarapan tengah hari pukul sebelas pagi hari selasa,tolong hantarkan jemputan kalendar kepada [person : zaidi dan zamilah] untuk [event_name : sarapan tengah hari] pukul [time : sebelas pagi] hari [date : selasa]
8569,saya mahu kamu jadualkan mesyuarat dengan atikah suhaimi dan katrina untuk esok pada sembilan pagi,saya mahu kamu jadualkan [event_name : mesyuarat] dengan [person : atikah suhaimi dan katrina] untuk [date : esok] pada [time : sembilan pagi]
8570,tolong tandakan yang saya sibuk untuk acara esok pukul dua petang,tolong tandakan yang saya sibuk untuk acara [date : esok] pukul [time : dua petang]
8571,tolong tutup slot hari jumaat pukul lapan pagi dia kalendar saya,tolong tutup slot hari [date : jumaat] pukul [time : lapan pagi] dia kalendar saya
8572,masukkan satu acara dalam kalendar saya,masukkan satu acara dalam kalendar saya
8573,buka kalendar dan buat peristiwa baru,buka kalendar dan buat peristiwa baru
8574,saya sibuk ke hari ini,saya sibuk ke [date : hari ini]
8575,apa yang saya lakukan minggu ini,apa yang saya lakukan [date : minggu ini]
8576,bilakan saya akan sibuk bulan ini,bilakan saya akan sibuk [date : bulan ini]
8577,padamkan semuanya dalam kalendar,padamkan semuanya dalam kalendar
8578,apakah mesyuarat yang saya ada antara lapan sepuluh hari ini,apakah [event_name : mesyuarat] yang saya ada antara [time : lapan sepuluh] [date : hari ini]
8579,maklumat apa yang saya patut tahu untuk mesyuarat saya hari ini,maklumat apa yang saya patut tahu untuk [event_name : mesyuarat] saya [date : hari ini]
8580,mesyuarat hari ini pukul berapa,mesyuarat [date : hari ini] pukul berapa
8581,beritahu saya lokasi mesyuarat saya hari ini,beritahu saya lokasi [event_name : mesyuarat] saya [date : hari ini]
8582,tunjukkan saya mesyuarat untuk hari ini,tunjukkan saya [event_name : mesyuarat] untuk hari ini
8583,tambah satu acara untuk tiga puluh julai dinamakan hari jadi,tambah satu acara untuk [date : tiga puluh julai] dinamakan [event_name : hari jadi]
8584,sila letak parti hari jadi saya di kalendar,sila letak [event_name : parti hari jadi] saya di kalendar
8585,ingatkan saya yang saya ada sambutan hari jadi pada tiga puluh haribulan,ingatkan saya yang saya ada [event_name : sambutan hari jadi] pada [date : tiga puluh haribulan]
8586,apa yang saya telah jadualkan hari ini,apa yang saya telah jadualkan [date : hari ini]
8587,jadual hari ini,jadual [date : hari ini]
8588,jadualkan mesyuarat dengan azrul pada satu april pukul sepuluh pagi,jadualkan [event_name : mesyuarat] dengan [person : azrul] pada [date : satu april] pukul [time : sepuluh pagi]
8589,tolong jadualkan mesyuarat dengan rafali pukul sepuluh pagi pada satu april,tolong jadualkan [event_name : mesyuarat] dengan [person : rafali] pukul [time : sepuluh pagi] pada [date : satu april]
8590,bawa kalendar dan jadual mesyuarat dengan syazwan satu april sepuluh pagi,bawa kalendar dan jadual [event_name : mesyuarat] dengan [person : syazwan] [date : satu april] [time : sepuluh pagi]
8591,tetapkan peringatan untuk esok pukul dua petang,tetapkan peringatan untuk [date : esok] pukul [time : dua petang]
8592,ingatkan saya pukul dua petang esok,ingatkan saya pukul [time : dua petang] [date : esok]
8593,tetapkan penggera esok pukul dua petang,tetapkan penggera [date : esok] pukul [time : dua petang]
8594,jadualkan satu acara di dalam kalendar saya untuk majlis tepi kolam di rumah nur azizah sabtu ini,jadualkan satu acara di dalam kalendar saya untuk [event_name : majlis tepi kolam] [place_name : di rumah nur azizah] [date : sabtu ini]
8595,adakah saya mempunyai masa lapang untuk satu temu janji doktor pada pagi selasa,adakah saya mempunyai masa lapang untuk satu [event_name : temu janji] doktor pada [timeofday : pagi] [event_name : selasa]
8596,tengok kalendar bilakah saya punya mesyuarat kewangan pada hari jumaat,tengok kalendar bilakah saya punya [event_name : mesyuarat kewangan] pada [date : hari jumaat]
8597,sila beritahu saya bila mesyuarat kewangan saya,sila beritahu saya bila [event_name : mesyuarat kewangan] saya
8598,ingatkan saya untuk ambil mark dekat lapangan terbang pukul enam petang,ingatkan saya untuk [event_name : ambil mark] dekat [place_name : lapangan terbang] pukul [time : enam petang]
8599,ingatkan saya pada waktu pagi untuk telefon mak saya,ingatkan saya pada waktu [timeofday : pagi] untuk telefon [relation : mak] saya
8600,alexa berikan lebih maklumat tentang acara yang dijadualkan pada tiga puluh mac,alexa berikan lebih maklumat tentang acara yang dijadualkan pada [date : tiga puluh mac]
8601,apakah tarikh acara yang dijadualkan pada dua puluh februari itu,apakah tarikh acara yang dijadualkan pada [date : dua puluh februari] itu
8602,apakah alamat untuk peristiwa yang dijadualkan pada satu januari,apakah alamat untuk peristiwa yang dijadualkan pada [date : satu januari]
8603,alexa apakah alamat untuk peristiwa yang dijadualkan pada satu januari,alexa apakah alamat untuk peristiwa yang dijadualkan pada [date : satu januari]
8604,saya perlu aturkan satu mesyuarat dengan saedah esok,saya perlu aturkan satu [event_name : mesyuarat] dengan [person : saedah] [date : esok]
8605,alexa saya mesti aturkan satu mesyuarat dengan sarah esok,alexa saya mesti aturkan satu [event_name : mesyuarat] dengan [person : sarah] [date : esok]
8606,saya nak jumpa dengan sheera esok,saya nak jumpa dengan [person : sheera] [date : esok]
8607,telefon azlinda dan ingatkan dia ambil saya untuk main boling,telefon [person : azlinda] dan ingatkan dia [event_name : ambil saya untuk main boling]
8608,saya perlu memaklumkan kepada kumpulan kecil saya tentang perubahan tempat,saya perlu memaklumkan kepada kumpulan kecil saya tentang perubahan tempat
8609,batalkan mesyuarat saya dengan azlita hari selasa dan jadualkan semula hari khamis,batalkan [event_name : mesyuarat] saya dengan [person : azlita] hari [date : selasa] dan jadualkan semula hari [date : khamis]
8610,kat mana parti itu akan diadakan,kat mana [event_name : parti] itu akan diadakan
8611,apa jadual mesyuarat itu,apa jadual [event_name : mesyuarat] itu
8612,padamkan makan tengah hari khamis dari kalendar saya,padamkan [meal_type : makan tengah hari] [date : khamis] dari kalendar saya
8613,padam acara saya yang terkini,padam acara saya yang terkini
8614,jadualkan acara untuk setiap rabu,jadualkan acara untuk [general_frequency : setiap rabu]
8615,tambah acara pada jumaat kedua setiap bulan,tambah acara pada [general_frequency : jumaat kedua setiap bulan]
8616,masukkan acara untuk hari isnin sahaja,masukkan acara untuk [date : hari isnin] sahaja
8617,ingatkan saya untuk makan ubat saya setiap hari pada pukul tujuh petang untuk dua minggu akan datang,ingatkan saya untuk [event_name : makan ubat saya] [general_frequency : setiap hari] pada [time : pukul tujuh petang] untuk [date : dua minggu akan datang]
8618,ingatkan nak siram pokok saya setiap selasa khamis dan sabtu,ingatkan nak [event_name : siram pokok saya] [general_frequency : setiap selasa khamis] dan [general_frequency : sabtu]
8619,tetapkan peristiwa untuk lima belas setiap bulan untuk ingatkan saya untuk bayar bil internet saya,tetapkan peristiwa untuk [general_frequency : lima belas setiap bulan] untuk ingatkan saya untuk [event_name : bayar bil internet saya]
8620,tetapkan tarikh berulang dalam kalendar saya,tetapkan [event_name : tarikh berulang] dalam kalendar saya
8622,tambah tarikh dan masa berikut pada kalendar saya,tambah tarikh dan masa berikut pada kalendar saya
8623,tolong ingatkan saya tentang mesyuarat saya esok,tolong ingatkan saya tentang [event_name : mesyuarat] saya [date : esok]
8624,tolong ingatkan saya tentang mesyuarat saya tengah hari ini,tolong ingatkan saya tentang [event_name : mesyuarat] saya [timeofday : tengah hari ini]
8625,hantarkan peringatan untuk mesyuarat saya malam ini,hantarkan peringatan untuk [event_name : mesyuarat] saya [timeofday : malam ini]
8626,bila acara itu,bila acara itu
8627,acara itu akan berlangsung berapa lama,acara itu akan berlangsung berapa lama
8628,ingatkan saya setiap hari pada pukul lima pagi,ingatkan saya [general_frequency : setiap hari] pada pukul [time : lima pagi]
8629,ingatkan saya pada permulaan bagi setiap bulan,ingatkan saya pada permulaan bagi [general_frequency : setiap bulan]
8630,ingatkan saya pada lima belas hari bulan setiap bulan,ingatkan saya pada [date : lima belas] hari bulan [general_frequency : setiap bulan]
8631,padamkan itu dari kalendar saya,padamkan itu dari kalendar saya
8632,boleh buangkan itu daripada kalendar saya,boleh buangkan itu daripada kalendar saya
8633,beritahu saya bila acara itu bermula,beritahu saya bila acara itu bermula
8634,ingatkan saya seminggu sebelum tarikh akhir pembayaran kad kredit,ingatkan saya seminggu sebelum [event_name : tarikh akhir pembayaran kad kredit]
8635,boleh kah anda ingatkan saya untuk pesan ayam belanda tiga minggu sebelum hari kesyukuran,boleh kah anda ingatkan saya untuk [event_name : pesan ayam belanda] tiga minggu sebelum hari kesyukuran
8636,tolong padam temu janji doktor hari selasa,tolong padam [event_name : temu janji doktor] hari [date : selasa]
8637,boleh awak keluarkan acara seterusnya pada kalendar saya,boleh awak keluarkan acara seterusnya pada kalendar saya
8638,bolehkah peristiwa itu dibuang saya tidak perlu lagi berjumpa doktor,bolehkah peristiwa itu dibuang saya tidak perlu lagi berjumpa [event_name : doktor]
8639,tolong tetapkan acara untuk hari isnin pukul enam kat mcdonalds,tolong tetapkan acara untuk hari [date : isnin] pukul [time : enam] kat [place_name : mcdonalds]
8640,saya nak buat nota dalam kalendar saya tentang acara esok di perpustakaan,saya nak buat nota dalam kalendar saya tentang acara [date : esok] di [place_name : perpustakaan]
8641,ingatkan saya mengenai mesyuarat perniagaan saya pada pukul tiga empat puluh lima petang,ingatkan saya mengenai [event_name : mesyuarat perniagaan] saya pada [time : pukul tiga empat puluh lima petang]
8642,tambah panggilan persidangan pukul empat petang dalam peringatan saya hari ini,tambah [event_name : panggilan persidangan] pukul [time : empat petang] dalam peringatan saya [date : hari ini]
8643,apakah jadual untuk tarikh ini,apakah jadual untuk tarikh ini
8644,hei siri apa agenda untuk tarikh tersebut,hei siri apa agenda untuk tarikh tersebut
8645,hello bolehkah kamu membaca maklumat untuk tarikh ini,hello bolehkah kamu membaca maklumat untuk tarikh ini
8646,ada sebarang peringatan yang masih menunggu ke,ada sebarang peringatan yang masih menunggu ke
8647,apakah peringatan yang saya ada yang belum selesai,apakah peringatan yang saya ada yang belum selesai
8648,ingatkan saya mengenai mesyuarat jualan tujuh pagi khamis ini dan tembah ke kalendar,ingatkan saya mengenai [event_name : mesyuarat jualan tujuh pagi] [date : khamis] ini dan tembah ke kalendar
8649,saya ada mesyuarat jualan khamis ini pada tujuh pagi sila maklumkan saya dan tambahkan pada kalendar,saya ada [event_name : mesyuarat jualan] [date : khamis] ini pada [time : tujuh pagi] sila maklumkan saya dan tambahkan pada kalendar
8650,sila tambahkan peringatan pemberitahuan dan peristiwa kalendar untuk hari khamis pada tujuh pagi yang dilabelkan mesyuarat jualan,sila tambahkan peringatan pemberitahuan dan peristiwa kalendar untuk hari [date : khamis] pada [time : tujuh pagi] yang dilabelkan [event_name : mesyuarat jualan]
8651,beritahu saya tentang acara dalam kalendar saya,beritahu saya tentang acara dalam kalendar saya
8652,boleh maklumkan acara itu di dalam kalendar saya,boleh maklumkan acara itu di dalam kalendar saya
8653,ingatkan saya tentang acara dalam kalendar saya,ingatkan saya tentang acara dalam kalendar saya
8654,tambah peristiwa yang dilabelkan parti graduasi danim pada lima mei di kuala lumpur,tambah peristiwa yang dilabelkan [event_name : parti graduasi danim] pada [date : lima mei] di [place_name : kuala lumpur]
8655,tambah acara bermula tiga petang di kuala lumpur malaysia pada lima mei untuk graduasi dan,tambah acara bermula [time : tiga petang] di [place_name : kuala lumpur malaysia] pada [date : lima mei] untuk [event_name : graduasi dan]
8656,saya perlu menambah peristiwa pada lima mei dua ribu tujuh belas lokasi kuala lumpur untuk parti graduasi harul,saya perlu menambah peristiwa pada [date : lima mei dua ribu tujuh belas] lokasi [place_name : kuala lumpur] untuk [event_name : parti graduasi harul]
8657,tolong padam semuanya dari kalendar saya,tolong padam semuanya dari kalendar saya
8658,saya perlu padamkan semua dari kalendar,saya perlu padamkan semua dari kalendar
8659,tolong kosongkan kalendar saya sepenuhnya,tolong kosongkan kalendar saya sepenuhnya
8660,sila tetapkan peringatan untuk hari selasa pada sembilan pagi,sila tetapkan peringatan untuk hari [date : selasa] pada [time : sembilan pagi]
8661,tambah kerja dalam kalendar saya setiap jumaat,tambah [event_name : kerja] dalam kalendar saya [general_frequency : setiap jumaat]
8662,tambah matta fair dalam kalendar saya untuk setiap khamis yang lain,tambah [event_name : matta fair] dalam kalendar saya untuk [general_frequency : setiap khamis yang lain]
8663,acara apa yang berlangsung di sri rampai hujung minggu ini,acara apa yang berlangsung di [place_name : sri rampai] [date : hujung minggu ini]
8664,hujung minggu ini apakah peristiwa yang sedang berlaku di serendah,[date : hujung minggu ini] apakah peristiwa yang sedang berlaku di [place_name : serendah]
8665,padam semuanya dari kalendar saya,padam semuanya dari kalendar saya
8666,padam semua acara daripada kalendar saya,padam semua acara daripada kalendar saya
8667,dalam tempoh tiga bulan lepas berapa kali mesyuarat saya dengan riduan,dalam tempoh [time : tiga bulan lepas] berapa kali [event_name : mesyuarat] saya dengan [person : riduan]
8668,sepanjang tahun lepas berapa jam saya habiskan dalam mesyuarat,sepanjang [time : tahun lepas] berapa jam saya habiskan dalam [event_name : mesyuarat]
8669,untuk bulan depan berapa banyak hari mesyuarat yang ada adakah saya ada yang sesuai untuk saya,untuk [date : bulan depan] berapa banyak hari mesyuarat yang ada adakah saya ada yang sesuai untuk saya
8670,buangkan acara dari kalendar,buangkan acara dari kalendar
8671,bila konsert elite,bila [event_name : konsert elite]
8672,dimanakah konsert awie romantika,dimanakah [event_name : konsert awie romantika]
8673,mesyuarat apa yang saya akan hadiri pukul sembilan pagi,[event_name : mesyuarat] apa yang saya akan hadiri pukul [time : sembilan pagi]
8674,kat mana mesyuarat saya pukul sembilan pagi,kat mana [event_name : mesyuarat] saya pukul [time : sembilan pagi]
8675,siapa yang akan pergi ke mesyuarat saya pada pukul sembilan pagi,siapa yang akan pergi ke [event_name : mesyuarat] saya pada pukul [time : sembilan pagi]
8677,padam mesyuarat,padam [event_name : mesyuarat]
8678,jadual semula mesyuarat,jadual semula [event_name : mesyuarat]
8679,hari ini hari mauludirasul nabi muhamad s. a. w. ke,[date : hari ini] hari [event_name : mauludirasul nabi muhamad s. a. w.] ke
8680,saya ada mesyuarat ke hari ini,saya ada [event_name : mesyuarat] ke [date : hari ini]
8681,adakah hari jadi sesiapa,adakah [event_name : hari jadi] sesiapa
8682,padam acara,padam acara
8683,padam acara kalendar,padam acara kalendar
8684,gaji hari apa,[event_name : gaji] hari apa
8686,apakah maklumat umf,apakah maklumat [event_name : umf]
8687,tolong tambah nama lokasi ke dalam kalendar,tolong tambah [event_name : nama] [place_name : lokasi] ke dalam kalendar
8688,tolong tambah superbowl dalam kalendar,tolong tambah [event_name : superbowl] dalam kalendar
8689,masukkan makan malam dengan kakak saya hari sabtu,masukkan [meal_type : makan malam] dengan [relation : kakak saya] hari [date : sabtu]
8690,saya ada makan malam dengan kakak saya pada hari sabtu ini,saya ada [meal_type : makan malam] dengan [relation : kakak] saya pada hari [date : sabtu ini]
8691,adakah saya ada sebarang acara dijadualkan hari ini,adakah saya ada sebarang acara dijadualkan [date : hari ini]
8694,acara ini termasuk wahid dan emma,acara ini termasuk [person : wahid] dan [person : emma]
8695,siapa ketua tetamu untuk acara itu,siapa [person : ketua tetamu] untuk acara itu
8696,jadualkan mesyuarat dengan azam pada hari selasa,jadualkan [event_name : mesyuarat] dengan [person : azam] pada hari [date : selasa]
8697,saya ada mesyuarat dengan alizam pada dua puluh satu mac pukul sepuluh,saya ada [event_name : mesyuarat] dengan [person : alizam] pada [date : dua puluh satu mac] pukul [time : sepuluh]
8698,masukkan saya pada selasa dua puluh satu hari bulan pukul sepuluh pagi dengan ali,masukkan saya pada [date : selasa dua puluh satu hari bulan] pukul [time : sepuluh] pagi dengan [person : ali]
8699,saya kena bersedia untuk mesyuarat,saya kena bersedia untuk [event_name : mesyuarat]
8700,beritahu saya tentang mesyuarat,beritahu saya tentang [event_name : mesyuarat]
8701,tetapkan kalendar untuk tarikh dan masa dengan orang ini,tetapkan kalendar untuk tarikh dan masa dengan orang ini
8702,tambah acara untuk tarikh dan masa dengan orang ini,tambah acara untuk tarikh dan masa dengan orang ini
8703,tambah pada kalendar pada tarikh dan masa ini dengan orang ini,tambah pada kalendar pada tarikh dan masa ini dengan orang ini
8704,tetapkan mesyuarat untuk dua puluh lima januari,tetapkan [event_name : mesyuarat] untuk [date : dua puluh lima januari]
8705,pada dua puluh lima januari tetapkan mesyuarat pukul dua belas,pada dua puluh lima januari tetapkan [event_name : mesyuarat] pukul [time : dua belas]
8706,tambah tarikh dan masa dalam kalendar dengan orang ini,tambah tarikh dan masa dalam kalendar dengan orang ini
8707,tunjuk peristiwa saya yang akan datang,tunjuk peristiwa saya yang akan datang
8708,periksa kalendar untuk acara,periksa kalendar untuk acara
8709,saya cuti ke pada hari memperingati,saya cuti ke pada [date : hari memperingati]
8710,halloween tahun ini jatuh pada hari jumaat ke,[event_name : halloween] tahun ini jatuh pada hari jumaat ke
8711,periksa kalendar saya hari ini,periksa kalendar saya [date : hari ini]
8712,semak agenda saya pada hari ini,semak agenda saya pada [date : hari ini]
8713,batalkan makan tengah hari di restoran yang ditempah untuk dua puluh lima mac,batalkan [meal_type : makan tengah hari] di [business_type : restoran] yang ditempah untuk [date : dua puluh lima mac]
8714,padam acara seterusnya dari kalendar,padam acara seterusnya dari kalendar
8715,saya ada sebarang janji temu tak hari rabu depan,saya ada sebarang [event_name : janji temu] tak hari [date : rabu] depan
8716,jadual saya lapang tak hari ini,jadual saya lapang tak [date : hari ini]
8717,bila temu janji doktor,bila [event_name : temu janji doktor]
8718,buat temu janji untuk jumaat depan,buat [event_name : temu janji] untuk [date : jumaat] depan
8719,tambah perkahwinan ke kalendar saya,tambah [event_name : perkahwinan] ke kalendar saya
8720,tambah malam keluar dengan kawan perempuan ke kalendar saya,tambah [event_name : malam keluar dengan kawan perempuan] ke kalendar saya
8721,tambah rancangan makan malam dalam kalendar saya,tambah [event_name : rancangan makan malam] dalam kalendar saya
8722,saya ada apa apa ke pada hari sabtu pukul lima petang,saya ada apa apa ke pada hari [date : sabtu] pukul [time : lima petang]
8723,dalam kalendar saya pada satu april dua ribu tujuh belas saya lapang tak,dalam kalendar saya pada [date : satu april dua ribu tujuh belas] saya lapang tak
8724,berapa lama lagi ulang tahun saya,berapa lama lagi [event_name : ulang tahun] saya
8725,apakah tarikh ulang tahun saya,apakah tarikh [event_name : ulang tahun] saya
8726,padam setiap peristiwa,padam setiap peristiwa
8727,padam semua acara,padam semua acara
8728,padam semua acara,padam semua acara
8729,tetapkan peringatan temu janji setiap minggu,tetapkan peringatan temu janji [general_frequency : setiap minggu]
8730,sila tetapkan peringatan dalam kalendar saya untuk mesyuarat saya pada dua puluh lima mac,sila tetapkan peringatan dalam kalendar saya untuk [event_name : mesyuarat] saya pada [date : dua puluh lima mac]
8731,pasangkan penggera peringatan yang berulang untuk acara facebook yang saya perlu hadiri pada tujuh april,pasangkan penggera peringatan yang berulang untuk acara [media_type : facebook] yang saya perlu hadiri pada [date : tujuh april]
8732,padam semua tarikh,padam semua tarikh
8733,sila pindahkan semua tarikh ke tong sampah,sila pindahkan semua tarikh ke tong sampah
8734,apakah peringatan yang saya ada hari ini,apakah peringatan yang saya ada [date : hari ini]
8735,ulangkan saya punya peringatan daripada semalam,ulangkan saya punya peringatan daripada [date : semalam]
8737,kosongkan jadual saya pada tarikh ini,kosongkan jadual saya pada tarikh ini
8738,buangkan acara dari kalendar saya,buangkan acara dari kalendar saya
8739,padam acara,padam acara
8740,pasangkan penggera untuk dua petang,pasangkan penggera untuk [time : dua petang]
8741,tetapkan amaran untuk dua petang,tetapkan amaran untuk [time : dua petang]
8742,apa yang saya dah rancangkan isnin depan dari tengah hari hingga pukul tiga,apa yang saya dah rancangkan [date : isnin] depan dari [time : tengah hari] hingga pukul [time : tiga]
8743,padam acara seterusnya dalam kalendar supaya saya tak boleh nampak lagi,padam acara seterusnya dalam kalendar supaya saya tak boleh nampak lagi
8744,tolong padam acara kalendar seterusnya di mana saya dijemput,tolong padam acara kalendar seterusnya di mana saya dijemput
8745,tolong padam acara kalendar seterusnya yang saya dah buat,tolong padam acara kalendar seterusnya yang saya dah buat
