id,utt,annot_utt
7893,пожалуйста давай мне обновление о выборах каждые полчаса,пожалуйста давай мне обновление о [event_name : выборах] каждые [time : полчаса]
7894,сообщи мне последние новости о выборах через час,сообщи мне последние новости о [event_name : выборах] через [time : час]
7895,сообщи мне последние новости о выборах завтра в полдень,сообщи мне последние новости о [event_name : выборах] [date : завтра] в [timeofday : полдень]
7896,у меня назначена завтра встреча,у меня назначена [date : завтра] [event_name : встреча]
7897,есть ли у меня какие нибудь встречи завтра,есть ли у меня какие нибудь [event_name : встречи] [date : завтра]
7899,что запланировано сегодня между тремя и четырьмя вечера,что запланировано сегодня [time : между тремя и четырьмя вечера]
7900,у меня что-то запланировано сегодня между тремя и четырьмя часами вечера,у меня что-то запланировано сегодня [time : между тремя и четырьмя часами вечера]
7901,что у меня сегодня запланировано между тремя и четырьмя вечера,что у меня сегодня запланировано [time : между тремя и четырьмя вечера]
7902,поставь встречу со мной и димой в два часа дня завтра,поставь [event_name : встречу] со мной и [person : димой] в [time : два часа дня] [date : завтра]
7903,установи напоминание о встрече между мной и павлом на завтра на два часа дня,установи напоминание о [event_name : встрече] между мной и [person : павлом] на [date : завтра] на [time : два часа дня]
7904,у меня завтра встреча в два часа дня с данилом запиши это в мой календарь,у меня [date : завтра] [event_name : встреча] в [time : два часа дня] с [person : данилом] запиши это в мой календарь
7905,открой календарь запланируй встречу,открой календарь запланируй [event_name : встречу]
7906,совещание по задачам,[event_name : совещание] по задачам
7907,у меня есть какие-нибудь встречи сегодня,у меня есть какие-нибудь [event_name : встречи] [date : сегодня]
7908,должен ли я что-нибудь сделать сегодня,должен ли я что-нибудь сделать [date : сегодня]
7909,нужно ли мне откуда нибудь забирать детей сегодня,нужно ли мне откуда нибудь забирать детей [date : сегодня]
7910,отмени мою встречу завтра в восемь,отмени мою [event_name : встречу] [date : завтра] в [time : восемь]
7911,удали ужин с мишей из моего календаря,удали [meal_type : ужин] с [person : мишей] из моего календаря
7912,алекса удали обед с михаилом из моего календаря,алекса удали [meal_type : обед] с [person : михаилом] из моего календаря
7913,удали мероприятие с понедельника,удали мероприятие с [date : понедельника]
7914,опиши событие,опиши событие
7915,запланированные мероприятия больше информации,запланированные мероприятия больше информации
7916,напомни мне вынести мусор в шесть часов вечера,напомни мне вынести мусор в [time : шесть часов вечера]
7917,мне нужно напоминание позвонить маме в три часа дня,мне нужно напоминание позвонить [relation : маме] в [time : три часа дня]
7918,в календарь событие пригласить сашу иванова,в календарь событие пригласить [person : сашу иванова]
7919,новая встреча добавь павла и анжелику в участники,новая [event_name : встреча] добавь [person : павла и анжелику] в участники
7920,открой календарь удали все события,открой календарь удали все события
7921,удалить все запланированные события,удалить все запланированные события
7922,открой задачи удали будущие события,открой задачи удали будущие события
7923,во сколько у меня встреча,во сколько у меня [event_name : встреча]
7924,где моя встреча,где моя [event_name : встреча]
7925,с кем моя встреча,с кем моя [event_name : встреча]
7926,что у меня в расписании на этой неделе,что у меня в расписании [date : на этой неделе]
7927,что я должен сделать на этой неделе,что я должен сделать [date : на этой неделе]
7928,новое событие обед в шоколаднице,новое событие [event_name : обед в шоколаднице]
7929,добавь событие лотте отель в среду ночью,добавь событие [place_name : лотте отель] [date : в среду] [time : ночью]
7930,напомни мне о моем тесте по биологии м. г. у. в пятницу,напомни мне о моем [event_name : тесте по биологии] [place_name : м. г. у.] в [date : пятницу]
7931,напомни мне об осмотре глаз в ашане двадцать шестого,напомни мне об [event_name : осмотре глаз] в [place_name : ашане] [date : двадцать шестого]
7932,olly напомни мне о проверке зрения в ауре двадцать шестого,olly напомни мне о [event_name : проверке зрения] в [place_name : ауре] [date : двадцать шестого]
7933,установи встречу для этого события в моём календаре,установи [event_name : встречу] для этого события в моём календаре
7934,сообщи мне когда в моём календаре будет три дня до этого события,сообщи мне когда в моём календаре будет [date : три дня] до этого события
7935,напомни мне день когда это событие должно произойти,напомни мне день когда это событие должно произойти
7936,что запланировано на сегодня,что запланировано на сегодня
7937,на какой день это событие запланировано,на какой день это событие запланировано
7938,пожалуйста скажи на какой день поставлено напоминание об этом событии,пожалуйста скажи на какой день поставлено напоминание об этом событии
7940,какая у меня следующая встреча,какая у меня следующая [event_name : встреча]
7941,скажи мне что будет завтра,скажи мне что будет [date : завтра]
7942,расскажи мне что будет завтра,расскажи мне что будет [date : завтра]
7943,сегодняшние события,[date : сегодняшние] события
7944,события этой недели,события этой недели
7945,что есть на двадцатое ноября,что есть на [date : двадцатое ноября]
7946,какие ближайшие концерты в москве,какие ближайшие концерты в [place_name : москве]
7947,когда запланирован следующий концерт монеточки,когда запланирован следующий [event_name : концерт монеточки]
7948,добавь это событие в мой календарь,добавь это событие в мой календарь
7949,выдели этот день в календаре для этого события,выдели этот день в календаре для этого события
7950,мне нужно чтобы ты добавил это событие в мой календарь,мне нужно чтобы ты добавил это событие в мой календарь
7951,что происходит с трех тридцати до четырех,что происходит [time : с трех тридцати до четырех]
7952,у меня будет что-то в пять,у меня будет что-то в [time : пять]
7953,удали мою запись с моим врачом в субботу пожалуйста,удали мою [event_name : запись] с [relation : моим врачом] в [date : субботу] пожалуйста
7954,не мог бы ты пожалуйста в моём календаре не обращать внимания на вечеринку на которую я пойду в эти выходные,не мог бы ты пожалуйста в моём календаре не обращать внимания на [event_name : вечеринку] на которую я пойду в [date : эти выходные]
7955,поставь это событие в режим повтора в моем календаре,поставь это событие в режим повтора в моем календаре
7956,можешь сделать это событие повторяющимся,можешь сделать это событие повторяющимся
7957,мне нужно это событие чтобы повторялось в моём календаре,мне нужно это событие [event_name : чтобы повторялось] в моём календаре
7958,добавь свадьбу лили в следующую субботу в восемь часов,добавь [event_name : свадьбу лили] в следующую [date : субботу] в [time : восемь часов]
7960,удали все в меню,удали все в меню
7961,удали все мои встречи,удали все мои [event_name : встречи]
7962,отформатируй календарь,отформатируй календарь
7963,есть ли какие-нибудь напоминания,есть ли какие-нибудь напоминания
7964,olly мне надо узнать есть ли у меня какие-нибудь новые напоминания,olly мне надо узнать есть ли у меня какие-нибудь новые напоминания
7965,мне надо узнать есть ли у меня какие-то новые напоминания,мне надо узнать есть ли у меня какие-то новые напоминания
7966,просил ли я тебя напомнить о чём-то,просил ли я тебя напомнить о чём-то
7967,расскажи мне больше о шоу,расскажи мне больше о шоу
7968,что мне надо знать о представлении,что мне надо знать о представлении
7969,кто и почему в театре сегодня вечером,кто и почему в [place_name : театре] [timeofday : сегодня вечером]
7970,напомни мне о свадьбе вовремя чтобы купить подарок,напомни мне о [event_name : свадьбе] вовремя чтобы купить подарок
7971,установи уведомление за два дня до мероприятия,установи уведомление за [date : два дня] до мероприятия
7973,что в моём календаре сегодня,что в моём календаре [date : сегодня]
7974,что у меня сегодня запланировано,что у меня [date : сегодня] запланировано
7975,есть ли на мероприятии услуги парковщика,есть ли на мероприятии [relation : услуги парковщика]
7976,какой сегодня вечером дресс код,какой [timeofday : сегодня вечером] дресс код
7977,есть ли какое-нибудь напоминание установленное на сегодня,есть ли какое-нибудь напоминание установленное на [date : сегодня]
7978,какие напоминания у меня установлены на завтра до полудня,какие напоминания у меня установлены на [date : завтра] до [timeofday : полудня]
7979,напомни мне о встрече на следующей неделе,напомни мне о [event_name : встрече] на [date : следующей неделе]
7980,скажи когда у меня мероприятие,скажи когда у меня мероприятие
7981,отправь мне уведомление перед встречей,отправь мне уведомление перед [event_name : встречей]
7982,удали все записи на сегодня,удали все записи на [date : сегодня]
7983,удали все события и задачи на сегодня,удали все события и задачи на [date : сегодня]
7984,очисти весь мой календарь на сегодня,очисти весь мой календарь на [date : сегодня]
7985,удали это событие на третье марта,удали это событие на [date : третье марта]
7986,ты можешь удалить этот праздничный ужин,ты можешь удалить этот [event_name : праздничный ужин]
7987,удали это событие из моего календаря,удали это событие из моего календаря
7988,что будет завтра ночью,что будет [date : завтра ночью]
7989,что будет четырнадцатого после обеда чтобы можно было делать с двухлетними близнецами,что будет [date : четырнадцатого] [timeofday : после обеда] чтобы можно было делать с [relation : двухлетними близнецами]
7991,можешь добавить в мой календарь мероприятие на следующую пятницу,можешь добавить в мой календарь мероприятие на следующую [date : пятницу]
7992,пометь в моём календаре что у меня есть мероприятие на следующую пятницу,пометь в моём календаре что у меня есть мероприятие на следующую [date : пятницу]
7993,удали все записи в моём календаре,удали все записи в моём календаре
7994,очисти мой календарь от всех событий,очисти мой календарь от всех событий
7995,удали мои текущие события из моего календаря,удали мои текущие события из моего календаря
7996,удали моё следующее событие календаря,удали моё следующее событие календаря
7997,какое моё предстоящее календарное событие,какое моё предстоящее календарное событие
7998,сотри следующее событие в моём календаре,сотри следующее событие в моём календаре
7999,пожалуйста удали родительское собрание запланированное на седьмое марта,пожалуйста удали [event_name : родительское собрание] запланированное на [date : седьмое марта]
8000,пожалуйста удали мой обед из расписания на двадцать третье марта,пожалуйста удали мой [meal_type : обед] из расписания на [date : двадцать третье марта]
8001,можешь удалить запись на стрижку которую я запланировал на пятницу,можешь удалить запись на [event_name : стрижку] которую я запланировал на [date : пятницу]
8002,удали мою встречу на завтра,удали мою [event_name : встречу] на [date : завтра]
8003,отмени мою встречу в пятницу,отмени мою [event_name : встречу] в [date : пятницу]
8004,нина хочет поговорить о разводе ты можешь добавить встречу как можно раньше,[person : нина] хочет поговорить о [event_name : разводе] ты можешь добавить [event_name : встречу] как можно раньше
8005,в понедельник двадцатого мне нужно поговорить с георгием о нашей поездке на выходные,в понедельник [date : двадцатого] мне нужно [event_name : поговорить] с [person : георгием] о нашей [event_name : поездке на выходные]
8006,олег пришлет мне письмо в четверг и пожалуйста назначь в календаре нашу встречу на дату которую он укажет в письме,[person : олег] пришлет мне письмо в [date : четверг] и пожалуйста назначь в календаре нашу [event_name : встречу] на дату которую он укажет в письме
8007,у меня запись к дантисту утром понедельника так ли это,у меня [event_name : запись к дантисту] [date : утром понедельника] так ли это
8008,во сколько моя запись к стоматологу в понедельник,во сколько моя [event_name : запись к стоматологу] в [date : понедельник]
8009,измени мой план удали мое следующее событие,измени мой план удали мое следующее событие
8010,обнови мой календарь и удали следующее мероприятие,обнови мой календарь и удали следующее мероприятие
8011,покажи мне мои события за месяц,покажи мне мои события за [date : месяц]
8012,расскажи мне о встречах на неделе,расскажи мне [event_name : о встречах] на [date : неделе]
8013,покажи мою встречу на следующий месяц,покажи мою [event_name : встречу] на [date : следующий месяц]
8014,есть ли у меня встреча на сегодня в моём календаре,есть ли у меня [event_name : встреча] на [date : сегодня] в моём календаре
8015,у меня сегодня вечером есть свидание,у меня [timeofday : сегодня вечером] есть свидание
8016,есть ли у меня в календаре запись о вечеринке завтра,есть ли у меня в календаре запись о [event_name : вечеринке] [date : завтра]
8017,добавь встречу с мамой на следующее воскресенье,добавь [event_name : встречу] с [relation : мамой] на [date : следующее воскресенье]
8018,добавь вечеринку в москве в эту субботу,добавь [event_name : вечеринку] в [place_name : москве] в эту [date : субботу]
8019,сохрани время сегодня после полудня для моего свидания,сохрани время [timeofday : сегодня после полудня] для моего свидания
8020,установи напоминание о завтрашней встрече с сергеем,установи напоминание о [date : завтрашней] [event_name : встрече] с [person : сергеем]
8021,мне нужно напоминание о моей пятничной встрече,мне нужно напоминание о моей [date : пятничной] [event_name : встрече]
8022,что произойдёт в эти выходные,что произойдёт в [date : эти выходные]
8023,что запланировано на выходные через три недели,что запланировано на [date : выходные через три недели]
8024,что мы делаем на следующей неделе,что мы делаем на [date : следующей неделе]
8026,пожалуйста запланируй встречу на завтра в моём календаре,пожалуйста запланируй [event_name : встречу] на [date : завтра] в моём календаре
8028,какие события в моём расписании на сегодня,какие события в моём расписании на [date : сегодня]
8029,какие события произойдут сегодня,какие события произойдут [date : сегодня]
8030,какие мероприятия запланированы для меня сегодня,какие мероприятия запланированы для меня [date : сегодня]
8031,когда у меня запись к стоматологу в календаре,когда у меня [event_name : запись к стоматологу] в календаре
8032,когда сашин школьный спектакль,когда [person : сашин] [event_name : школьный спектакль]
8033,на какой день выпадает пасха,на какой день выпадает [event_name : пасха]
8034,напомни мне сходить за продуктами сегодня,напомни мне сходить за продуктами [date : сегодня]
8035,напомни мне что нужно поменять масло,напомни мне что нужно поменять масло
8036,напомни мне включить мультиварку в два часа ночи,напомни мне включить [event_name : мультиварку] в [date : два часа ночи]
8037,напомни мне о чём-то когда-то,напомни мне о чём-то когда-то
8038,пожалуйста установи для меня напоминание о кое-чём через какое-то время,пожалуйста установи для меня напоминание о кое-чём через какое-то время
8039,пожалуйста поставь напоминание о том что через десять минут мне нужно идти на работу,пожалуйста поставь напоминание о том что через [time : десять минут] мне нужно [event_name : идти на работу]
8040,не мог бы ты напомнить мне кое о чём как нибудь,не мог бы ты напомнить мне кое о чём как нибудь
8041,во сколько моя следующая встреча,во сколько моя следующая [event_name : встреча]
8042,сколько человек придут на мою следующую встречу,сколько человек придут на мою следующую [event_name : встречу]
8043,во сколько у меня следующая встреча,во сколько у меня следующая [event_name : встреча]
8044,каково моё расписание на сегодня,каково моё расписание на [date : сегодня]
8045,какие события запланированы на эту неделю,какие события запланированы на [date : эту неделю]
8046,сколько встреч у меня есть на следующей неделе,сколько встреч у меня есть на [date : следующей неделе]
8047,четырнадцатого февраля забронируй ужин в ресторане,[date : четырнадцатого февраля] забронируй [meal_type : ужин] в [business_type : ресторане]
8048,на день рождение сестры пошли ей цветы,на [event_name : день рождение] [relation : сестры] пошли ей цветы
8049,не забудь вызвать няню вечером в пятницу,не забудь [event_name : вызвать няню вечером] в [date : пятницу]
8050,добавь событие в календарь,добавь событие в календарь
8051,добавь посещение врача в три тридцать дня седьмого марта,добавь [event_name : посещение врача] в [time : три тридцать дня] [date : седьмого марта]
8052,когда в этом году день рождения моего мужа,когда [date : в этом году] [event_name : день рождения] моего [event_name : мужа]
8053,нужно ли мне на работу двадцать четвертого,нужно ли мне на работу [date : двадцать четвертого]
8054,почисти все события с седьмого марта,почисти все события с [date : седьмого марта]
8055,удали мой приём на седьмое марта,удали мой [event_name : приём] на [date : седьмое марта]
8056,есть ли у меня свидание в пятницу,есть ли у меня свидание в [date : пятницу]
8057,что запланировано в эти выходные,что запланировано [date : в эти выходные]
8058,есть ли у меня сегодня совещание по продажам,есть ли у меня [date : сегодня] [event_name : совещание по продажам]
8059,вывоз мусора на этой неделе,вывоз мусора на [date : этой неделе]
8060,сколько людей придет сегодня вечером на ужин,сколько людей придет [timeofday : сегодня вечером] на [meal_type : ужин]
8061,во сколько сегодня вечером начинается вечеринка,во сколько [timeofday : сегодня вечером] начинается [event_name : вечеринка]
8063,когда моё следующее напоминание,когда моё следующее напоминание
8064,когда мне нужно оплатить счета,когда мне нужно оплатить счета
8065,когда у меня срок оплаты по ипотеке,когда у меня срок оплаты по ипотеке
8066,во сколько официально начинается фестиваль,во сколько официально начинается [event_name : фестиваль]
8067,сообщи лайнап на концерт и время начала,сообщи лайнап на [event_name : концерт] и время начала
8068,расскажи мне все известные подробности о турнире двадцать второго марта,расскажи мне все известные подробности о [event_name : турнире] [date : двадцать второго марта]
8069,запланируйте обед в шоколаднице в москве завтра в полдень,запланируйте [meal_type : обед] в [place_name : шоколаднице в москве] [date : завтра] в [timeofday : полдень]
8070,напомни мне встретить анну в пятёрочке во всеволожске ленинградской области в полдень,напомни мне встретить [person : анну] в [place_name : пятёрочке во всеволожске ленинградской области] в [timeofday : полдень]
8071,попадает ли двадцать второе на вторник,попадает ли [date : двадцать второе] на [date : вторник]
8072,есть ли у меня свидание в пятницу,есть ли у меня свидание в [date : пятницу]
8073,запланировать совещание по продажам на среду в одиннадцать утра,запланировать [event_name : совещание по продажам] на [date : среду] в [time : одиннадцать утра]
8074,добавь новое событие на завтра на пять часов вечера встретимся с леной в спортивном зале,добавь новое событие на [date : завтра] на [time : пять часов вечера] встретимся с [person : леной] в [place_name : спортивном зале]
8075,у меня есть сегодня встреча за ланчем,у меня есть [date : сегодня] [event_name : встреча за ланчем]
8076,сегодня день когда моя статья должна быть готова,[date : сегодня] день когда моя статья должна быть готова
8077,напомни мне забрать почту через десять минут,напомни мне забрать почту через [time : десять минут]
8078,пришли мне напоминание забрать собаку от грумера в час дня,пришли мне напоминание [event_name : забрать собаку] от [place_name : грумера] в [time : час дня]
8079,поставь напоминание через час когда мой хлеб испечётся,поставь напоминание через [time : час] когда мой [event_name : хлеб испечётся]
8080,есть ли у меня встречи завтра,есть ли у меня [event_name : встречи] [date : завтра]
8081,есть ли у меня свободное время на следующий вторник чтобы запланировать встречу,есть ли у меня свободное время на следующий [date : вторник] чтобы запланировать [event_name : встречу]
8082,время начала встречи,время начала [event_name : встречи]
8084,какая программа мероприятия,какая программа мероприятия
8085,я бы хотел назначить дату на эту неделю,я бы хотел назначить дату на [date : эту неделю]
8086,хочу обновить свой календарь,хочу обновить свой календарь
8087,могу я удалить напоминание,могу я удалить напоминание
8088,когда у меня тот тест,когда у меня тот тест
8089,когда у меня встреча,когда у меня [event_name : встреча]
8090,во сколько у меня запись в субботу,во сколько у меня [event_name : запись] в [date : субботу]
8092,свободен ли я в воскресенье,свободен ли я в [date : воскресенье]
8093,где будет встреча,где будет [event_name : встреча]
8094,когда начнётся встреча,когда начнётся [event_name : встреча]
8095,можешь назвать мне мои встречи на эту неделю,можешь назвать мне мои [event_name : встречи] на [date : эту неделю]
8096,можешь сообщить мне о том что у меня происходит на этой неделе,можешь сообщить мне о том что у меня происходит на [date : этой неделе]
8098,привет google пожалуйста отмени все мои планы на пятницу,привет google пожалуйста отмени все мои планы на [date : пятницу]
8099,привет google пожалуйста удали запланированный ужин в четверг,привет google пожалуйста удали запланированный [meal_type : ужин] в [date : четверг]
8100,отправь и-мейл мои встречи надо перенести,отправь и-мейл мои [event_name : встречи] надо перенести
8101,olly отправь и-мейл мои встречи надо перенести,olly отправь и-мейл мои [event_name : встречи] надо перенести
8102,alexa отметь мой календарь как недоступный сегодня,alexa отметь мой календарь как недоступный [date : сегодня]
8103,пометь мой календарь как недоступный сегодня,пометь мой календарь как недоступный [date : сегодня]
8104,пожалуйста удали все встречи на сегодня,пожалуйста удали все [event_name : встречи] на [date : сегодня]
8105,alexa пожалуйста удали все встречи на сегодня,alexa пожалуйста удали все [event_name : встречи] на [date : сегодня]
8106,добавь вечеринку с соседями на следующей неделе,добавь [event_name : вечеринку с соседями] [date : на следующей неделе]
8107,поставь уведомление о дне рождения филиппа,поставь уведомление о [event_name : дне рождения] [person : филиппа]
8108,удали следующую запись в календаре,удали следующую запись в календаре
8109,удали следующее событие в календаре,удали следующее событие в календаре
8110,пожалуйста добавь наблюдение в мой календарь,пожалуйста добавь [event_name : наблюдение] в мой календарь
8111,добавь машин день рождения двадцать второго в мой календарь пожалуйста,добавь [person : машин] [event_name : день рождения] [date : двадцать второго] в мой календарь пожалуйста
8113,пожалуйста назначь вечеринку из за дня рождения марии на двадцать второе в семь вечера,пожалуйста назначь [event_name : вечеринку из за дня рождения] [person : марии] на [date : двадцать второе] в [time : семь вечера]
8114,какие встречи произошли между первым и двенадцатым января,какие [event_name : встречи] произошли между [date : первым и двенадцатым января]
8115,между первым мая и тридцать первым декабря какие встречи происходили,между [date : первым мая и тридцать первым декабря] какие [event_name : встречи] происходили
8116,какие встречи прошли в период между первым февраля и шестнадцатым марта,какие [event_name : встречи] прошли в период между [date : первым февраля и шестнадцатым марта]
8117,предупреди меня за тридцать минут до начала встречи в три часа дня завтра,предупреди меня за [time : тридцать минут] до начала [event_name : встречи] в [time : три часа дня] [date : завтра]
8118,напомни мне что у меня встреча в три часа дня завтра,напомни мне что у меня [event_name : встреча] в [time : три часа дня] [date : завтра]
8119,где проходит вечеринка по случаю машиного дня рождения,где проходит вечеринка по случаю [person : машиного] [event_name : дня рождения]
8120,машин день рождения вечером,[person : машин] [event_name : день рождения] [timeofday : вечером]
8121,измени событие мамин день рождения так чтобы оно повторялось каждый год в один и тот же день,измени событие [relation : мамин] [event_name : день рождения] так чтобы оно повторялось [general_frequency : каждый год] в один и тот же день
8122,измени обеденное событие чтобы оно повторялось каждую пятницу,измени [meal_type : обеденное] событие чтобы оно повторялось [date : каждую пятницу]
8123,у меня есть какие-то предстоящие встречи,у меня есть какие-то предстоящие [event_name : встречи]
8124,расскажи мне что будет на этой неделе,расскажи мне что будет [date : на этой неделе]
8125,создай в моём календаре событие встреча,создай в моём календаре событие [event_name : встреча]
8126,запланируй встречу в моём календаре,запланируй [event_name : встречу] в моём календаре
8127,встреча обнови мой календарь и отобрази встречи,встреча обнови мой календарь и [event_name : отобрази встречи]
8128,расскажи мне подробности об александре панайотове,расскажи мне подробности об [artist_name : александре панайотове]
8129,какие напоминания у меня еще есть,какие напоминания у меня еще есть
8130,сколько я прошёл сегодня утром,сколько я прошёл сегодня [timeofday : утром]
8131,сколько калорий я сжег между тремя и пятью сегодня,сколько калорий я сжег между [time : тремя и пятью] [date : сегодня]
8132,во сколько завтра начнут ходить поезда,во сколько [date : завтра] начнут ходить поезда
8133,установи напоминание в три часа дня забрать женю,установи напоминание в [time : три часа дня] забрать [person : женю]
8134,установи напоминание на двенадцать дня на обед,установи напоминание на [time : двенадцать дня] на [meal_type : обед]
8135,напомни мне о моём совещании в три часа дня завтра за четыре часа,напомни мне о моём [event_name : совещании] в [time : три часа дня] [date : завтра] за [time : четыре часа]
8136,в одиннадцать часов утра завтра напомни мне о моей встрече в три часа дня,в [time : одиннадцать часов утра] [date : завтра] напомни мне о моей встрече в [time : три часа дня]
8137,три часа дня встреча завтра напомни мне за четыре часа до этой встречи,[time : три часа дня] встреча [date : завтра] напомни мне за [time : четыре часа] до этой встречи
8138,сегодня ночью полнолуние,[timeofday : сегодня ночью] полнолуние
8139,завтра четверг,[date : завтра четверг]
8140,поставь напоминание на тринадцатое что у меня обед с алёной,поставь напоминание на [date : тринадцатое] что у меня [meal_type : обед] с алёной
8141,запланируй двухчасовое свободное окно в субботу,запланируй [time : двухчасовое] свободное окно в [date : субботу]
8142,пожалуйста добавь вечеринку по случаю дня рождения в субботу вечером,пожалуйста добавь [event_name : вечеринку по случаю дня рождения] в [date : субботу] [timeofday : вечером]
8143,добавь в мои напоминания вечеринку сегодня вечером,добавь в мои напоминания [event_name : вечеринку] [timeofday : сегодня вечером]
