id,utt,annot_utt
8586,wat het ek geskeduleer vandag,wat het ek geskeduleer [date : vandag]
8587,vandag se skedule,[date : vandag se] skedule
8588,skeduleer 'n vergadering met anna op die eerste april tien voormiddag,skeduleer 'n [event_name : vergadering] met [person : anna] op die [date : eerste april] [time : tien voormiddag]
8589,skeduleer asseblief 'n vergadering met amanda om tien v. m. op die eerste april,skeduleer asseblief 'n [event_name : vergadering] met [person : amanda] om [time : tien v. m.] op die eerste april
8590,maak die vergadering met anna op die eerste april om tien v. m. oop,maak die [event_name : vergadering] met [person : anna] op die [date : eerste april] om [time : tien v. m.] oop
8591,stel 'n herinnering vir môre om twee n. m.,stel 'n herinnering vir [date : môre] om [time : twee n. m.]
8592,herinner my môre om twee n. m.,herinner my [date : môre] om [time : twee n. m.]
8593,stel alarm vir môre om twee n. m.,stel alarm vir [date : môre] om [time : twee n. m.]
8594,skedudleer 'n aktiwiteit in my kalender vir die swembad partytjie by pieter se plek hierdie saterdag,skedudleer 'n aktiwiteit in my kalender vir die [event_name : swembad partytjie] by [place_name : pieter se plek] [date : hierdie saterdag]
8595,het ek enige beskikbare tyd vir n doktersafspraak op dinsdag oggend,het ek enige beskikbare tyd vir n [event_name : doktersafspraak] op [event_name : dinsdag] [timeofday : oggend]
8596,wanneer is my finansiële vergadering vrydag op my kalender,wanneer is my [event_name : finansiële vergadering] [date : vrydag] op my kalender
8597,wanneer is my finansiële vergadering,wanneer is my [event_name : finansiële vergadering]
8598,herinner my om mari op te tel by die lughawe om ses n. m.,herinner my om [event_name : mari op te tel] by die [place_name : lughawe] om [time : ses n. m.]
8599,herinner my soggens om my ma te bel,herinner my [timeofday : soggens] om my [relation : ma] te bel
8600,gee my meer informasie oor die geskeduleerde aktiwiteit op die dertiende van maart alexa,gee my meer informasie oor die geskeduleerde aktiwiteit op die [date : dertiende van maart] alexa
8601,wat is die afspraak geskeduleer vir twintig februarie,wat is die afspraak geskeduleer vir [date : twintig februarie]
8602,wat is die adres vir die gebeurtenis geskeduleer vir die eerste januarie,wat is die adres vir die gebeurtenis geskeduleer vir die [date : eerste januarie]
8603,wat is die adres vir die gebeurtenis geskeduleer op die eerste januarie alexa,wat is die adres vir die gebeurtenis geskeduleer op die [date : eerste januarie] alexa
8604,i benodig om ŉ vergadering met sara môre te organiseer,i benodig om ŉ [event_name : vergadering] met [person : sara] [date : môre] te organiseer
8605,ek moet 'n vergadering organiseer met sara vir môre alexa,ek moet 'n [event_name : vergadering] organiseer met [person : sara] vir [date : môre] alexa
8606,ek wil môre met sara ontmoet,ek wil [date : môre] met [person : sara] ontmoet
8607,bel linda en onthou haar om my op te tel vir kegelbal,bel [person : linda] en onthou haar om my op te tel vir kegelbal
8608,ek moet my klein groep laat die ligging het verander,ek moet my klein groep laat die ligging het verander
8609,kanselleer my vergadering met lisa van dinsdag en herskeduleer dit vir donderdag,kanselleer my [event_name : vergadering] met [person : lisa] van [date : dinsdag] en herskeduleer dit vir [date : donderdag]
8610,waar die partytjie begin,waar die [event_name : partytjie] begin
8611,wat is die vergadering skedule,wat is die [event_name : vergadering] skedule
8612,verwyder donderdag se middagete van my kalender,verwyder [date : donderdag se] [meal_type : middagete] van my kalender
8613,skrap my laaste gebeurtenis,skrap my laaste gebeurtenis
8614,skeduleer die afspraak vir elke woensdag,skeduleer die afspraak vir [general_frequency : elke woensdag]
8615,voeg by gebeurtenis elke tweede vrydag van die maand,voeg by gebeurtenis [general_frequency : elke tweede vrydag van die maand]
8616,skep gebeurtenis slegs vir maandae,skep gebeurtenis slegs vir [date : maandae]
8617,herinner my oor die volgende twee weke om my medikasie te neem elke dag om sewe n. m.,herinner my oor die [date : volgende twee weke] om my [event_name : medikasie te neem] [general_frequency : elke dag] om [time : sewe n. m.]
8618,herinner my om my plante water te gee elke dinsdag donderdag en saterdag,herinner my om [event_name : my plante water te gee] [general_frequency : elke dinsdag donderdag en saterdag]
8619,stel 'n kennisgewing die vyftiende van elke maand om my te herinner om my internet rekening te betaal,stel 'n kennisgewing die [general_frequency : vyftiende van elke maand] om my te herinner om my internet rekening te betaal
8620,stel herhalende datum op my kalender op,stel [event_name : herhalende datum] op my kalender op
8622,voeg die volgende datum en tyd by my kalender,voeg die volgende datum en tyd by my kalender
8623,kan jy my herinner oor my vergadering môre,kan jy my herinner oor my [event_name : vergadering] [date : môre]
8624,herinner my asseblief van my vergadering vanmiddag,herinner my asseblief van my [event_name : vergadering] [timeofday : vanmiddag]
8625,herinner my oor my vergadering van vannaand,herinner my oor my [event_name : vergadering] van [timeofday : vannaand]
8626,wanneer is die aktiwiteit,wanneer is die aktiwiteit
8627,hoe lank gaan die gebeurtenis duur,hoe lank gaan die gebeurtenis duur
8628,herinner my elke dag om vyf v. m.,herinner my [general_frequency : elke dag] om [time : vyf v. m.]
8629,herinner my aan die begin van elke maand,herinner my aan die begin van [general_frequency : elke maand]
8630,herinner my op die vyftiende van elke maand,herinner my op die [date : vyftiende] van [general_frequency : elke maand]
8631,kanselleer daardie inskrywing op my kalender,kanselleer daardie inskrywing op my kalender
8632,kan jy daardie van my kalender verwyder,kan jy daardie van my kalender verwyder
8633,sê my hoe laat die afspraak begin,sê my hoe laat die afspraak begin
8634,herinner my 'n week voor my kredietkaartbetaling verskuldig is,herinner my 'n week voor my [event_name : kredietkaartbetaling verskuldig is]
8635,herinner my om die kalkoen drie weke voor danksegging dag te bestel,herinner my om die [event_name : kalkoen] drie weke voor danksegging dag te bestel
8636,kanselleer die doktersafspraak geskeduleer vir dinsdag,kanselleer die [event_name : doktersafspraak] geskeduleer vir [date : dinsdag]
8637,kan jy die volgende gebeurtenis op my kalender afhaal,kan jy die volgende gebeurtenis op my kalender afhaal
8638,ek het nie meer nodig om die dokter te sien nie kanselleer die afspraak,ek het nie meer nodig om die [event_name : dokter] te sien nie kanselleer die afspraak
8639,kan jy die gebeurtenis vir maandag om ses by mcdonald's stel,kan jy die gebeurtenis vir [date : maandag] om [time : ses] by [place_name : mcdonald's] stel
8640,ek wil 'n nota toevoeg om die afspraak môre by die biblioteek,ek wil 'n nota toevoeg om die afspraak [date : môre] by [place_name : die biblioteek]
8641,herinner my van my besigheidsvergadering om kwart voor vier,herinner my van my [event_name : besigheidsvergadering] om [time : kwart voor vier]
8642,voeg 'n konferensie oproep om vier n. m. by my herinneringe vir vandag,voeg 'n [event_name : konferensie oproep] om [time : vier n. m.] by my herinneringe vir [date : vandag]
8643,wat is die skedule vir hierdie datum,wat is die skedule vir hierdie datum
8644,hey ossie wat is die agenda vir die dag,hey ossie wat is die agenda vir die dag
8645,hallo kan jy die inligting lees vir hierdie datum,hallo kan jy die inligting lees vir hierdie datum
8646,is daar enige herinneringe wat vir my wag in die ry,is daar enige herinneringe wat vir my wag in die ry
8647,watter opkomende herinneringe het ek,watter opkomende herinneringe het ek
8648,onthou my van die sewe v. m. verkoopsvergadering hierdie donderdag en plaas op kalender,onthou my van die [event_name : sewe v. m. verkoopsvergadering] hierdie [date : donderdag] en plaas op kalender
8649,ek het donderdag om sewe v. m. n verkoopsvergadering stel my asseblief in kennis en voeg by my kalender,ek het [date : donderdag] om [time : sewe v. m.] n [event_name : verkoopsvergadering] stel my asseblief in kennis en voeg by my kalender
8650,plaas asseblief 'n afspraak en kennisgewing vir donderdag om sewe v. m. op my kalender en noem dit verkoopsvergadering,plaas asseblief 'n afspraak en kennisgewing vir [date : donderdag] om [time : sewe v. m.] op my kalender en noem dit [event_name : verkoopsvergadering]
8651,gee my kennis van die aktiwiteit in my kalender,gee my kennis van die aktiwiteit in my kalender
8652,kan jy my herinner oor die afspraak in my kalender,kan jy my herinner oor die afspraak in my kalender
8653,herinner my van die afspraak in my kalender,herinner my van die afspraak in my kalender
8654,skep 'n afspraak vir die vyfde mei in krugersdorp genaamd susan se gradeplegtigheid partytjie,skep 'n afspraak vir die [date : vyfde mei] in [place_name : krugersdorp] genaamd [event_name : susan se gradeplegtigheid partytjie]
8655,voeg 'n geleentheid by wat begin om drie n. m. in tamboerskloof kaapstad op mei vyfde vir sara se gradeplegtigheid,voeg 'n geleentheid by wat begin om [time : drie n. m.] in [place_name : tamboerskloof kaapstad] op [date : mei vyfde] vir [event_name : sara se gradeplegtigheid]
8656,stel 'n gebeurtenis op vir danny se gradeplegtigheid partytjie in durbanville op die vyfde mei twee duisend en sewentien,stel 'n gebeurtenis op vir [event_name : danny se gradeplegtigheid partytjie] in [place_name : durbanville] op die vyfde mei twee duisend en sewentien
8657,verwyder asseblief alles van my kalender af,verwyder asseblief alles van my kalender af
8658,ek benodig om alles op my kalender verwyder te he asseblief,ek benodig om alles op my kalender verwyder te he asseblief
8659,maak asb my kalender heeltemal skoon,maak asb my kalender heeltemal skoon
8660,stel 'n herinnering op dinsdae om nege v. m.,stel 'n herinnering op [date : dinsdae] om [time : nege v. m.]
8661,voeg werk by my kalender vir elke vrydag,voeg [event_name : werk] by my kalender vir [general_frequency : elke vrydag]
8662,voeg 'n betaaldag op my kalender vir elke ander donderdag,voeg 'n [event_name : betaaldag] op my kalender vir [general_frequency : elke ander donderdag]
8663,watter gebeure vind hierdie naweek in newcastle plaas,watter gebeure vind [date : hierdie naweek] in [place_name : newcastle] plaas
8664,hierdie naweek watter gebeure in pietermaritzburg is aan die gang,[date : hierdie naweek] watter gebeure in [place_name : pietermaritzburg] is aan die gang
8665,skrap alles van my kalender af,skrap alles van my kalender af
8666,vee alle gebeurtenisse uit my kalender uit,vee alle gebeurtenisse uit my kalender uit
8667,binne die afgelope drie maande hoeveel vergaderings het ek met meneer richards,binne die [time : afgelope drie maande] hoeveel [event_name : vergaderings] het ek met [person : meneer richards]
8668,in die afgelope jaar hoeveel ure was ek in vergaderings,in die [time : afgelope jaar] hoeveel ure was ek in [event_name : vergaderings]
8669,hoeveel vergaderingsdae het ek beskikbaar vir die volgende maand wat gerieflik is vir my,hoeveel vergaderingsdae het ek beskikbaar vir die [date : volgende maand] wat gerieflik is vir my
8670,verwyder gebeure van kalender,verwyder gebeure van kalender
8671,wanneer is die heuwels fantasties konsert,wanneer is [event_name : die heuwels fantasties konsert]
8672,waar is die heuwels fantasties konsert,waar is [event_name : die heuwels fantasties konsert]
8673,wat is my vergadering vir nege v. m.,wat is my [event_name : vergadering] vir [time : nege v. m.]
8674,waar is my vergadering te nege v. m.,waar is my [event_name : vergadering] te [time : nege v. m.]
8675,wie woon my vergadering om nege v. m. by,wie woon my [event_name : vergadering] om [time : nege v. m.] by
8677,skrap vergadering,skrap [event_name : vergadering]
8678,herskeduleer vergadering,herskeduleer [event_name : vergadering]
8679,is vandag kersdag,is [date : vandag] [event_name : kersdag]
8680,het ek vergaderings vandag,het ek [event_name : vergaderings] [date : vandag]
8681,verjaar enigiemand vandag,[event_name : verjaar] enigiemand vandag
8682,skrap gebeurtenisse,skrap gebeurtenisse
8683,skrap gebeurtenis kalender,skrap gebeurtenis kalender
8684,watter dag is betaaldag,watter dag is [event_name : betaaldag]
8686,wat is die besonderhede op rave,wat is die besonderhede op [event_name : rave]
8687,kan jy die naam ligging op my kalender toevoeg,kan jy die [event_name : naam] [place_name : ligging] op my kalender toevoeg
8688,voeg die curriebeker by my kalender,voeg die [event_name : curriebeker] by my kalender
8689,sit aandete saam my suster op vir saterdag,sit [meal_type : aandete] saam [relation : my suster] op vir [date : saterdag]
8690,ek het hierdie saterdag aandete met my suster,ek het [date : hierdie saterdag] [meal_type : aandete] met my [relation : suster]
8691,het ek enige gebeurtenisse geskeduleer vir vandag,het ek enige gebeurtenisse geskeduleer vir [date : vandag]
8694,die gebeurtenis sluit in walter en gemma,die gebeurtenis sluit in [person : walter] en [person : gemma]
8695,wie was die hoofgas van die geleentheid,wie was die [person : hoofgas] van die geleentheid
8696,skeduleer 'n vergadering met jan op dinsdag,skeduleer 'n [event_name : vergadering] met [person : jan] op [date : dinsdag]
8697,ek het 'n afspraak met alan die een en twintigste maart om tien,ek het 'n [event_name : afspraak] met [person : alan] die [date : een en twintigste maart] om [time : tien]
8698,sit my in op dinsdag die een en twintigste om tien met karin,sit my in op [date : dinsdag die een en twintigste] om [time : tien] met [person : karin]
8699,ek moet vir 'n vergadering voorberei,ek moet vir 'n [event_name : vergadering] voorberei
8700,my inlig oor vergaderings,my inlig oor [event_name : vergaderings]
8701,stel kalender vir datum en tyd met hierdie persoon,stel kalender vir datum en tyd met hierdie persoon
8702,voeg by n gebeurtenis met hierdie datum en tyd saam met hierdie mense,voeg by n gebeurtenis met hierdie datum en tyd saam met hierdie mense
8703,voeg by kalender op hierdie datum en tyd met hierdie mense,voeg by kalender op hierdie datum en tyd met hierdie mense
8704,stel vergadering vir vyf en twintig januarie,stel [event_name : vergadering] vir [date : vyf en twintig januarie]
8705,skep 'n vergadering vir die vyf en twintigste januarie om twaalf,skep 'n [event_name : vergadering] vir die [date : vyf en twintigste] januarie om [time : twaalf]
8706,voeg datum en tyd in kalender met hierdie mense,voeg datum en tyd in kalender met hierdie mense
8707,wys my komende gebeurtenisse,wys my komende gebeurtenisse
8708,gaan my kalender na vir gebeurtenisse,gaan my kalender na vir gebeurtenisse
8709,is ek af met werk op menseregtedag,is ek af met werk op [date : menseregtedag]
8710,val halloween op 'n vrydag hierdie jaar,val [event_name : halloween] op 'n [date : vrydag hierdie jaar]
8711,gaan my kalender vir die dag deur,gaan my kalender vir [date : die dag] deur
8712,kyk my agenda vir vandag,kyk my agenda vir [date : vandag]
8713,kanselleer die middagete by die restaurant van vyf en twintig maart,kanselleer die [meal_type : middagete] by die [business_type : restaurant] van [date : vyf en twintig maart]
8714,kanselleer my volgende gebeurtenis op my kalender,kanselleer my volgende gebeurtenis op my kalender
8715,het ek volgende woensdag 'n afspraak,het ek volgende [date : woensdag] 'n [event_name : afspraak]
8716,is my skedule oop vandag,is my skedule oop [date : vandag]
8717,wanneer is die dokter se afspraak,wanneer is die [event_name : dokter se afspraak]
8718,maak 'n afspraak vir volgende vrydag,maak 'n [event_name : afspraak] vir volgende [date : vrydag]
8719,voeg by troue by my kalender,voeg by [event_name : troue] by my kalender
8720,voeg meisies nag uit by my kalender,voeg [event_name : meisies nag uit] by my kalender
8721,voeg planne vir aandete by my kalender,voeg [event_name : planne vir aandete] by my kalender
8722,het ek enigiets aan die gang saterdag vyf n. m.,het ek enigiets aan die gang [date : saterdag] [time : vyf n. m.]
8723,is my kalender beskikbaar op een april twee duisend en sewentien,is my kalender beskikbaar op [date : een april twee duisend en sewentien]
8724,hoe lank tot my herdenking,hoe lank tot my [event_name : herdenking]
8725,watter datum is my herdenking,watter datum is my [event_name : herdenking]
8726,kanselleer elke gebeurtenis,kanselleer elke gebeurtenis
8727,verwyder alle gebeurtenisse,verwyder alle gebeurtenisse
8728,kanselleer alle gebeurtenisse,kanselleer alle gebeurtenisse
8729,stel 'n weeklikse afspraak herinnering,stel 'n [general_frequency : weeklikse] afspraak herinnering
8730,stel asseblief ŉ herinnering in my kalender vir my vergadering op maart twintig vyf,stel asseblief ŉ herinnering in my kalender vir my [event_name : vergadering] op [date : maart twintig vyf]
8731,stel 'n herhalende herhinneringsalarm op vir die facebook geleentheid wat ek moet bywoon op die sewende april,stel 'n herhalende herhinneringsalarm op vir die [media_type : facebook] geleentheid wat ek moet bywoon op die [date : sewende april]
8732,skrap alle datums,skrap alle datums
8733,verplaas asseblief alle datums na die asblik,verplaas asseblief alle datums na die asblik
8734,watter herinneringe het ek vandag,watter herinneringe het ek [date : vandag]
8735,herhaal my herinneringe van gister,herhaal my herinneringe van [date : gister]
8737,maak my skedule vir vandag skoon,maak my skedule vir vandag skoon
8738,verwyder die gebeurtenis van my kalender af,verwyder die gebeurtenis van my kalender af
8739,verwyder gebeurtenisse,verwyder gebeurtenisse
8740,stel alarm vir twee-uur die middag,stel alarm vir [time : twee-uur die middag]
8741,stel 'n kennisgewing vir twee n. m.,stel 'n kennisgewing vir [time : twee n. m.]
8742,wat het ek beplan vir eerskomende maandag tussen twaalf en drie,wat het ek beplan vir eerskomende [date : maandag] tussen [time : twaalf] en [time : drie]
8743,kanselleer die volgende gebeurtenis op my kalender sodat ek dit nie meer sien nie,kanselleer die volgende gebeurtenis op my kalender sodat ek dit nie meer sien nie
8744,kan jy die volgende kalender afspraak kanselleer waarvoor ek genooi was,kan jy die volgende kalender afspraak kanselleer waarvoor ek genooi was
8745,verwyder asseblief die volgende kalender gebeurtenis wat ek geskep het,verwyder asseblief die volgende kalender gebeurtenis wat ek geskep het
8746,tel john op by die lughawe vanaand om agt,[event_name : tel john op by die lughawe] [timeofday : vanaand] om [time : agt]
8747,onthou my om my wiskunde opdrag in te handig vanaand om elf,onthou my om my [event_name : wiskunde opdrag in te handig] [timeofday : vanaand] [time : om elf]
8748,merk dertien oktober van hierdie jaar as my verjaarsdag,merk [date : dertien oktober van hierdie jaar] as [event_name : my verjaarsdag]
8749,merk twee dae na hierdie dag as my vakansie,merk [date : twee dae na hierdie dag] as [event_name : my vakansie]
8750,vergadering dinsdag om twaalf,[event_name : vergadering] [date : dinsdag] [timeofday : om twaalf]
8751,dinsdag vergadering om twaalf,[date : dinsdag] [event_name : vergadering] om [timeofday : twaalf]
8752,het ek enigiets geskeduleer vir die sewende maart,het ek enigiets geskeduleer vir die [date : sewende maart]
8753,skeduleer my doktersafspraak vrydag om twee n. m.,skeduleer my [event_name : doktersafspraak] [date : vrydag] om [time : twee n. m.]
8754,skeduleer my doktersafspraak op vrydag om twee n. m.,skeduleer my [event_name : doktersafspraak] op [date : vrydag] om [time : twee n. m.]
8755,kan jy asseblief my aandete bespreking op my kalender sit,kan jy asseblief my [event_name : aandete bespreking] op my kalender sit
8756,janneman kan jy asseblief my aandete bespreking by my kalender byvoeg,janneman kan jy asseblief my [event_name : aandete bespreking] by my kalender byvoeg
8757,vergadering om agt v. m. tot twaalf n. m.,vergadering om [time : agt v. m.] tot [time : twaalf n. m.]
8758,herinner my omtrent die vergadering vanaf agt v.m. tot twaalf n.m.,herinner my omtrent die [event_name : vergadering] vanaf [time : agt v.m.] tot [time : twaalf n.m.]
8759,waar is die gebeurtenis vandag,waar is die gebeurtenis [date : vandag]
8760,wat van die byeenkoms,wat van die byeenkoms
8761,waar is die partytjie,waar is die [event_name : partytjie]
8762,vertel my skedule vir later vanmiddag,vertel my skedule vir later [timeofday : vanmiddag]
8763,wat is die plan vir vanaand,wat is die plan vir [timeofday : vanaand]
8765,sit my aandete by die blou hond op die kalender vir vandag om nege,sit my [meal_type : aandete] by die [place_name : blou hond] op die kalender vir [date : vandag] om [time : nege]
8766,het ek 'n vergadering saterdag maart vyf-en-twintigste,het ek 'n [event_name : vergadering] [date : saterdag maart vyf-en-twintigste]
8767,is jessica se verjaarsdag op april twaalfde,is [person : jessica se] verjaarsdag op [date : april twaalfde]
8768,is moedersdag op 'n sondag,is [event_name : moedersdag] op 'n [date : sondag]
8769,verwyder opkomende geleentheid,verwyder opkomende geleentheid
8770,verwyder opkomende kalender gebeurtenis,verwyder opkomende kalender gebeurtenis
8771,skrap die inkopie tog wat ek geskeduleer het vir maart drie-en-twintigste,skrap die [event_name : inkopie tog] wat ek geskeduleer het vir [date : maart drie-en-twintigste]
8772,verwyder die reis geskeduleer vir die vierde julie,verwyder die reis geskeduleer vir die [date : vierde julie]
8773,vertel my wat is op die skedule vir die sewende julie,vertel my wat is op die skedule vir die [date : sewende julie]
8774,is my skedule vir sewe julie heeltemal oop,is my skedule vir [date : sewe julie] heeltemal oop
8775,nuwe aanmaning vir drie namiddag,nuwe aanmaning vir [time : drie namiddag]
8776,stel aanmaning vir drie n. m.,stel aanmaning vir [time : drie n. m.]
8777,nuwe kalender geleentheid vir albert se troue,nuwe kalender geleentheid vir [event_name : albert se troue]
8778,stel kalender info vir albert se troue,stel kalender info vir [event_name : albert se troue]
8779,monthou my op na die oond te kyk oor vyftien minute,monthou my op na die [event_name : oond te kyk] [time : oor vyftien minute]
8780,skep 'n kennisgewing van 'n vergadering met die baas om twaalf-dertig,skep 'n kennisgewing van 'n [event_name : vergadering] met die [relation : baas] om [time : twaalf-dertig]
8781,ek is vry om vier n. m.,ek is vry om [time : vier n. m.]
8782,het ek 'n vergadering vanmiddag,het ek 'n [event_name : vergadering] [timeofday : vanmiddag]
8783,het ek enige kalender gebeure vandag,het ek enige kalender gebeure [date : vandag]
8784,is dié geleentheid se datum korrek,is dié geleentheid se datum korrek
8785,skeduleer vergadering met ons werknemers oor die bonus,skeduleer [event_name : vergadering] met ons [relation : werknemers] oor die bonus
8786,soek vir vakansies in my area,soek vir [event_name : vakansies] in my area
8787,soek vir enige spesiale vakansies vir suid-afrika,soek vir enige [event_name : spesiale vakansies] vir [place_name : suid-afrika]
8788,soek vir onlangse gebeurtenisse op die spesifieke datums,soek vir onlangse gebeurtenisse op die spesifieke datums
8789,kry reg vir die vergadering voor die geleentheid begin,kry reg vir die vergadering [time : voor die geleentheid begin]
8790,ek wil meer weet oor my afspraak,ek wil meer weet oor my afspraak
8791,meer informasie oor hierdie gebeurtenis,meer informasie oor hierdie gebeurtenis
8792,wat is die details van hierdie gebeurtenis,wat is die details van hierdie gebeurtenis
8793,gaan kalender na,gaan kalender na
8794,het ek enigiets beplan vir vandag,het ek enigiets beplan vir [date : vandag]
8795,wys hangende aanmanings,wys hangende aanmanings
8796,wys vandag se herinnerings,wys [date : vandag se] herinnerings
8797,sê my asseblief wanneer is die huwelik van mr. jim,sê my asseblief wanneer is die [event_name : huwelik] van [person : mr. jim]
8798,vertel my asseblief wanneer jenny se verjaarsdagpartytjie is,vertel my asseblief wanneer [person : jenny] se [event_name : verjaarsdagpartytjie] is
8799,kan jy my asseblief sê wanneer ons moet betaal vir motorversekering,kan jy my asseblief sê wanneer ons moet [event_name : betaal vir motorversekering]
8800,het ek enige aanmanings op my lys,het ek enige aanmanings op my lys
8801,sê my watter aanmanings het ek vir vandag,sê my watter aanmanings het ek vir [date : vandag]
8802,herinner my asseblief,herinner my asseblief
8803,asseblief stel alarm vir,asseblief stel alarm vir
8804,stel herrindering op kalender vir,stel herrindering op kalender vir
8806,herhinner my van my maandag vergadering met peter francis vyftien minute voor die vergadering,herhinner my van my [date : maandag] [event_name : vergadering] met [person : peter francis] [time : vyftien minute] voor die vergadering
8807,laat weet my wanneer my vergaderings is vir maandag,laat weet my wanneer my [event_name : vergaderings] is vir [date : maandag]
8808,moet ek herinner word van enige vergaderings maandag,moet ek herinner word van enige [event_name : vergaderings] [date : maandag]
8809,stel 'n vergadering op met peter francis vir maandag om twee n. m.,stel 'n vergadering op met [person : peter francis] vir [date : maandag] om [time : twee n. m.]
8810,skeduleer 'n vergadering met peter francis hierdie maandag in die namiddag,skeduleer 'n [event_name : vergadering] met [person : peter francis] [date : hierdie maandag] in die [timeofday : namiddag]
8811,herinner my wanneer drie ure verby is,herinner my wanneer drie ure verby is
8812,stel 'n aanmaning vir aandete om ses n. m. vir woensdag by die spur,stel 'n aanmaning vir [meal_type : aandete] om [time : ses n. m.] vir [date : woensdag] by die [place_name : spur]
8813,maak my kalender skoon asseblief,maak my kalender skoon asseblief
8814,gaan na die byeenkoms dag en kanseleer,gaan na die byeenkoms dag en kanseleer
8815,gaan na die gebeurtenis maand en skrap,gaan na die gebeurtenis maand en skrap
8816,gaan na die geleentheid jaar en skrap,gaan na die geleentheid jaar en skrap
8817,voeg eva se verjaarsdag partytjie by roller jam vir twaalf dertig n. m. op sewe mei,voeg [person : eva se] [event_name : verjaarsdag partytjie] by [place_name : roller jam] vir [time : twaalf dertig n. m.] op [date : sewe mei]
8818,kan jy my broer se verjaarsdagete by rust byvoeg vir drie en twintig maart,kan jy my [relation : broer] se [event_name : verjaarsdagete] by [place_name : rust] byvoeg vir [date : drie en twintig maart]
8819,voeg by my besigheidsvergadering vir tien voormiddag by die kantoor met willie,voeg by my [event_name : besigheidsvergadering] vir [time : tien voormiddag] by [place_name : die kantoor] met [person : willie]
8820,enige opkomende geleenthede,enige opkomende geleenthede
8821,opkomende gebeurtenis informasie,opkomende gebeurtenis informasie
8822,inligting van die opkomende geleenthede,inligting van die opkomende geleenthede
8823,met wie het ek 'n vergadering op negentien januarie die middag,met wie het ek 'n [event_name : vergadering] op [date : negentien januarie] [time : die middag]
8824,wat het ek geskeduleer vir die negentiende om twee n. m.,wat het ek geskeduleer vir [date : die negentiende] om [time : twee n. m.]
8825,stuur my 'n aanmaning vir my vergadering met tom volgende vrydag,stuur my 'n aanmaning vir my [event_name : vergadering] met [person : tom] volgende [date : vrydag]
8826,herinner my om die bank te bel volgende donderdag,herinner my om die bank te bel volgende [date : donderdag]
8827,volgende donderdag moet ek herinner word om die bank te bel,volgende [date : donderdag] moet ek herinner word om die bank te bel
8828,is die kalender gebeurtenis waar,is die kalender gebeurtenis waar
8829,is kalender geleentheid vals,is kalender geleentheid vals
8830,vee alle data uit van kalender,vee alle data uit van kalender
8831,verwyder alle data van kalender,verwyder alle data van kalender
8832,verwyder data van die kalender,verwyder data van die kalender
8833,maak my kalender skoon vir die res van die dag,maak my kalender skoon vir die [time : res van die dag]
8834,verwyder al my vergaderings vir die res van die week,verwyder al my [event_name : vergaderings] vir [time : die res van die week]
8835,verwyder als in my kalender vir die volgende twee weke,verwyder als in my kalender vir [time : die volgende twee weke]
8836,voeg by kalender eerste oktober twee uur middag middagete met ann,voeg by kalender [date : eerste oktober] [time : twee uur middag] [meal_type : middagete] met [person : ann]
8837,die eerste oktober twee n. m. middagete met ann,die [date : eerste oktober] [time : twee n. m.] [meal_type : middagete] met [person : ann]
8838,wat is die opkomende gebeure,wat is die opkomende gebeure
8839,wat is die volgende gebeurtenis,wat is die volgende gebeurtenis
8840,hoe laat is die volgende gebeurtenis geskeduleer,hoe laat is die volgende gebeurtenis geskeduleer
8841,voeg by kalender elke jaar mei tweede as mary se verjaarsdag,voeg by kalender [general_frequency : elke jaar] [date : mei tweede] as [person : mary se] [event_name : verjaarsdag]
8842,voeg by kalender mei twee is marie se verjaarsdag herhaal elke jaar,voeg by kalender [date : mei twee] is [person : marie se] [event_name : verjaarsdag] herhaal [general_frequency : elke jaar]
8843,skeduleer vergadering met laura,skeduleer [event_name : vergadering] met [person : laura]
8844,verwyder alle besonderhede van my kalender af,verwyder alle besonderhede van my kalender af
8845,maak my kalender skoon,maak my kalender skoon
8846,het ek enigiets gestel vir braaidag hierdie jaar,het ek enigiets gestel vir [date : braaidag hierdie jaar]
8847,ek wil hê jy moet my herinner om my reënjas te vat want dit gaan moontlik reën,ek wil hê jy moet my herinner om my reënjas te vat want dit gaan moontlik reën
8848,sê my asseblief om my sambreel te vat want dis baie warm vandag,sê my asseblief om my sambreel te vat want dis baie warm [date : vandag]
8849,is daar 'n verjaardagpartjie vandag,is daar 'n [event_name : verjaardagpartjie] [date : vandag]
8850,het ek enige ongedane take,het ek enige [event_name : ongedane] take
8851,kanselleer volgende gebeurtenis,kanselleer volgende gebeurtenis
8852,verwyder volgende taak,verwyder volgende taak
8853,skrap my volgende aktiwiteit,skrap my volgende aktiwiteit
8854,verwyder kalender gebeure,verwyder kalender gebeure
8855,skrap asseblief alle kalender geleenthede,skrap asseblief alle kalender geleenthede
8856,skrap alle gebeure in kalender,skrap alle gebeure in kalender
8857,herinnering opkomende vergadering met eminem,herinnering opkomende [event_name : vergadering] met [person : eminem]
8858,herinner my aan maandae se vergadering,herinner my aan [date : maandae] se [event_name : vergadering]
8859,wat is my skedule vir veertiende junie twee duisend en sewe,wat is my skedule vir [date : veertiende junie twee duisend en sewe]
8862,kanselleer asseblief alle vergaderings vir vandag na sewe n. m.,kanselleer asseblief [event_name : alle vergaderings] vir [date : vandag] na [time : sewe n. m.]
8863,skrap asseblief alle aanmanings vir sondag,skrap asseblief alle aanmanings vir [date : sondag]
