id,utt,annot_utt
9228,調一個廣播頻道來收聽中廣流行網,調一個廣播頻道來收聽 [radio_name : 中廣流行網]
9229,替我播排名第一的廣播頻道,替我播 [radio_name : 排名第一的] 廣播頻道
9230,alexa ally 請播放中廣流行網廣播,alexa ally 請播放 [app_name : 中廣流行網] 廣播
9231,ally 請播放 pandora 廣播,ally 請播放 [app_name : pandora] 廣播
9232,打開中廣流行網電台,打開 [radio_name : 中廣流行網] 電台
9233,開啟 pandora,開啟 [app_name : pandora]
9236,調到一零六點九頻道,調到 [radio_name : 一零六點九] 頻道
9237,打開廣播並播放中廣流行網頻道,打開廣播並播放 [radio_name : 中廣流行網] 頻道
9238,spotify,[app_name : spotify]
9239,播放 soundcloud,播放 [radio_name : soundcloud]
9240,原聲音樂,[radio_name : 原聲音樂]
9241,我要聽九零年代最佳的鄉村歌曲,我要聽 [time : 九零年代] 最佳的 [music_genre : 鄉村] 歌曲
9242,廣播電台,廣播電台
9243,飛碟電台趙少康時間,[radio_name : 飛碟電台趙少康時間]
9244,播放中廣流行網電台,播放 [radio_name : 中廣流行網] 電台
9245,幫我找到台北警廣電台,幫我找到 [radio_name : 台北警廣] 電台
9246,如果他開始撥放宅女小紅是否在線,如果他開始撥放 [person : 宅女小紅] 是否在線
9247,想聽一些流行音樂廣播,想聽一些流行音樂廣播
9248,收聽廣播中廣流行網,收聽廣播 [radio_name : 中廣流行網]
9249,廣播,廣播
9250,來聽廣播,來聽廣播
9251,現在是在廣播收聽好音樂的時間,現在是在廣播收聽好 [media_type : 音樂] 的時間
9253,hitfm 線上聽,[radio_name : hitfm 線上聽]
9254,請播放中廣流行網 f. m.,請播放 [radio_name : 中廣流行網 f. m.]
9255,打開廣播,打開廣播
9256,開啟廣播,開啟廣播
9257,播放廣播,播放廣播
9258,開啟廣播,開啟廣播
9259,打開中廣流行網,打開中廣流行網
9260,我想聽中廣流行網廣播,我想聽中廣流行網廣播
9261,想聽廣播,想聽廣播
9262,廣播,廣播
9263,開啓廣播 a. p. p.,開啓廣播 a. p. p.
9264,幫我打開電台,幫我打開電台
9265,請打開廣播,請打開廣播
9266,轉到我的最愛廣播電台,轉到我的最愛廣播電台
9267,播放廣播音樂頻道,播放廣播音樂頻道
9268,紀錄片方式播放中廣流行網廣播,紀錄片方式播放中廣流行網廣播
9269,轉到 f. m. 八九七,轉到 [radio_name : f. m. 八九七]
9270,播放中廣流行網,播放 [radio_name : 中廣流行網]
9271,請收聽中廣流行網 f. m.,請收聽 [radio_name : 中廣流行網 f. m.]
9272,播放一些音樂,播放一些音樂
9273,我想聽廣播請把它打開,我想聽廣播請把它打開
9274,播放中廣流行網的廣播,播放 [radio_name : 中廣流行網] 的廣播
9275,只在收音機上播放 f. m. 九百九十九,只在收音機上播放 [radio_name : f. m. 九百九十九]
9276,廣播應該只播放在 f. m. 九九九,廣播應該只播放在 [radio_name : f. m. 九九九]
9277,打開廣播我想收聽一零四八,打開廣播我想收聽 [radio_name : 一零四八]
9278,開始廣播並去九四三頻率,開始廣播並去 [radio_name : 九四三] 頻率
9279,廣播頻率九十點二七,廣播頻率九十點二七
9280,請調至廣播頻道,請調至廣播頻道
9281,我想聽那個廣播頻道,我想聽那個廣播頻道
9282,廣播電臺尋找中廣流行網的財經一路發,廣播電臺尋找中廣流行網的 [radio_name : 財經一路發]
9283,給我一個播放古典音樂的電台,給我一個播放 [music_genre : 古典音樂] 的電台
9284,播放告白氣球,播放告白氣球
9285,告白氣球,告白氣球
9286,播放告白氣球,播放告白氣球
9287,轉到廣播,轉到廣播
9288,來聽中廣流行網,來聽 [radio_name : 中廣流行網]
9289,我想聽中廣流行網,我想聽 [radio_name : 中廣流行網]
9290,請轉到中廣流行網,請轉到 [radio_name : 中廣流行網]
9291,播放音樂,播放音樂
9292,現在輪到播放中廣流行網了,現在輪到播放 [radio_name : 中廣流行網] 了
9293,廣播,廣播
9294,播放告白氣球,播放 [radio_name : 告白氣球]
9295,打開大眾廣播,打開 [radio_name : 大眾廣播]
9296,打開調頻廣播,打開 [radio_name : 調頻廣播]
9297,廣播中廣流行網,廣播 [radio_name : 中廣流行網]
9298,請打開中廣流行網 f. m.,請打開 [radio_name : 中廣流行網 f. m.]
9299,你可以播放中廣流行網廣播頻道嗎,你可以播放 [radio_name : 中廣流行網] 廣播頻道嗎
9300,我要你幫我打開中廣流行網,我要你幫我打開 [radio_name : 中廣流行網]
9301,一個調頻電台,一個調頻電台
9302,搜尋下一個電台,搜尋 [radio_name : 下一個電台]
9303,播放中廣流行網,播放 [radio_name : 中廣流行網]
9304,我想聼饒舌電台的廣播節目,我想聼 [radio_name : 饒舌電台] 的廣播節目
9305,收聽古典金曲,收聽 [radio_name : 古典金曲]
9306,幫我開啟廣播電台,幫我開啟廣播電台
9307,將無線電台打開,將無線電台打開
9308,打開這個頻道收聽廣播,打開這個頻道收聽廣播
9309,我現在想聼這個廣播電台,我現在想聼這個廣播電台
9310,曲子,[media_type : 曲子]
9311,為我打開那廣播,為我打開那廣播
9312,打開廣播到好事電台,打開廣播到 [radio_name : 好事電台]
9313,幫我找中廣流行網 f. m. 頻道,幫我找 [radio_name : 中廣流行網 f. m.] 頻道
9314,給我播放廣播,給我播放廣播
9315,打開廣播收聽中廣流行網 f. m.,打開廣播收聽 [radio_name : 中廣流行網 f. m.]
9316,撥放飛碟聯播網最最愛,撥放 [radio_name : 飛碟聯播網] 最最愛
9317,現在開始播放廣播,現在開始播放廣播
9318,播放我最喜歡的廣播電台,播放我最喜歡的 [device_type : 廣播電台]
9319,你能打開調幅廣播嗎,你能打開 [radio_name : 調幅廣播] 嗎
9320,我厭倦了 pandora 請打開廣播,我厭倦了 [app_name : pandora] 請打開廣播
9321,現在打開廣播電台,現在打開廣播電台
9322,讓我的廣播打開,讓我的廣播打開
9323,kkbox,[app_name : kkbox]
9324,打開 pandora 應用程式,打開 [app_name : pandora] 應用程式
9325,中廣流行網 f. m.,[radio_name : 中廣流行網] f. m.
9326,播放中廣流行網,播放 [radio_name : 中廣流行網]
9327,請馬上掃描收音機上的調幅頻道,請 [date : 馬上] 掃描收音機上的調幅頻道
9328,開啟 pandora 搜尋古典搖滾電台,開啟 [app_name : pandora] 搜尋 [music_genre : 古典搖滾] 電台
9329,隨機廣播電台,隨機廣播電台
9330,播放,播放
9331,播放鄉村音樂電台,播放 [radio_name : 鄉村音樂電台]
9332,換,換
9333,無線電台一零五三,無線電台 [radio_name : 一零五三]
9336,播放台北之音,播放 [radio_name : 台北之音]
9337,在衛星廣播播放中廣流行網,在 [device_type : 衛星廣播] 播放 [app_name : 中廣流行網]
9338,我想聽中廣流行網,我想聽 [radio_name : 中廣流行網]
9339,你能幫我播放台北之音嗎,你能幫我播放 [music_genre : 台北之音] 嗎
9340,打開中廣流行網頻道,打開 [radio_name : 中廣流行網] 頻道
9341,alexa 幫我換到無線電台,alexa 幫我換到無線電台
9342,更換廣播電台,更換廣播電台
9343,請播放廣播,請播放廣播
9344,請打開廣播 f. m. 九七三,請打開廣播 [radio_name : f. m. 九七三]
9345,請打開廣播,請打開廣播
9346,幫我播放這個廣播頻道,幫我播放這個廣播頻道
9347,告訴我我想播放的電台名稱,告訴我我想播放的電台名稱
9348,廣播聽到飽頻道中廣流行網,廣播聽到飽頻道 [radio_name : 中廣流行網]
9349,撥放新的廣播頻道,撥放新的廣播頻道
9351,我想聼一些音樂請打開廣播電台,我想聼一些音樂請打開廣播電台
9352,請播放廣播,請播放廣播
9353,播放一些音樂並開啟廣播,播放一些音樂並開啟廣播
9354,收聽廣播,收聽廣播
9355,打開廣播,打開廣播
9356,播放中廣流行網廣播,播放中廣流行網廣播
9357,播放中廣流行網,播放 [radio_name : 中廣流行網]
9358,開啟電台頻道八八九,開啟電台頻道 [radio_name : 八八九]
9360,打開廣播,打開廣播
9361,聽廣播,聽廣播
9362,廣播頻道,廣播頻道
9363,熱門音樂電台,熱門音樂電台
9364,讓我們播放熱門音樂,讓我們播放熱門音樂
9365,收聽廣播,收聽廣播
9366,請播點音樂,請播點音樂
9367,請播放一些兒童歌曲,請播放一些 [relation : 兒童] 歌曲
9368,播放上一個廣播頻道,播放上一個廣播頻道
9369,去我最愛的廣播頻道,去我最愛的廣播頻道
9370,給我最流行的廣播電台,給我最流行的廣播電台
9371,播一首會讓我微笑的歌曲,播一首會讓我微笑的歌曲
9372,撥放體育廣播,撥放 [radio_name : 體育廣播]
9373,我想聽一些在地談話性廣播,我想聽一些在地談話性廣播
9374,收聽中廣流行網,收聽 [radio_name : 中廣流行網]
9375,播放九百七十一,播放 [radio_name : 九百七十一]
9376,打開廣播,打開廣播
9377,請打開 b. b. c. 廣播一台,請打開 [media_type : b. b. c. 廣播一台]
9378,把這個頻道換到古典 f. m.,把這個頻道換到 [radio_name : 古典 f. m.]
9379,請在廣播播放在地的拉丁音樂頻道,請在廣播播放 [radio_name : 在地的拉丁音樂頻道]
9380,我想聽九八頻道的廣播,我想聽 [radio_name : 九八] 頻道的廣播
9381,請去電台裡飛碟五子奇節目,請去電台裡 [radio_name : 飛碟五子奇] 節目
9382,請播放台北之音,請播放 [radio_name : 台北之音]
9383,播放中廣流行網,播放 [radio_name : 中廣流行網]
9384,播放中廣流行網,播放 [radio_name : 中廣流行網]
9385,我想聽廣播,我想聽廣播
9386,我需要你找到一個好聽的頻道來收聽,我需要你找到一個好聽的頻道來收聽
9387,搜尋並開啓我這附近的搖滾電臺,搜尋並開啓我這附近的 [radio_name : 搖滾電臺]
9388,搜尋最近的搖滾電台,搜尋最近的 [radio_name : 搖滾電台]
9389,現在有什麼廣播節目,現在有什麼廣播節目
9390,撥放中廣流行網,撥放 [radio_name : 中廣流行網]
9391,打開我的調頻廣播然後播放九八七,打開我的 [radio_name : 調頻廣播] 然後播放 [radio_name : 九八七]
9392,你可以找到我昨天在 spotify 上聽的廣播電台嗎,你可以找到我 [date : 昨天] 在 [app_name : spotify] 上聽的廣播電台嗎
9393,嘿 olly 打開廣播,嘿 olly 打開廣播
9394,廣播,廣播
9395,嘿 olly 現在廣播在播什麼,嘿 olly 現在廣播在播什麼
9396,播放 kiss 九九點九,播放 [radio_name : kiss 九九點九]
9397,現在幫我放全民開講,現在幫我放 [radio_name : 全民開講]
9398,在車上的收音機撥放中廣流行網,在車上的收音機撥放 [radio_name : 中廣流行網]
9400,請廣播播放九八點三和九九點九,請廣播播放 [radio_name : 九八點三和九九點九]
9401,打開廣播並調到九百八十一,打開廣播並調到 [radio_name : 九百八十一]
9402,中廣流行網廣播電臺財經一路發,中廣流行網廣播電臺財經一路發
9403,讓調我的中廣流行網廣播去財經一路發,讓調我的中廣流行網廣播去 [radio_name : 財經一路發]
9404,飛碟早餐,[radio_name : 飛碟早餐]
9405,我想聽廣播幫我打開它,我想聽廣播幫我打開它
9406,開始播放中廣流行網,開始播放 [radio_name : 中廣流行網]
9407,播放中廣流行網,播放 [radio_name : 中廣流行網]
9408,開始播放廣播,開始播放廣播
9409,廣播音樂,廣播音樂
9410,開始聽廣播,開始聽廣播
9411,在廣播播放下一集趙少康時間,在廣播播放 [radio_name : 下一集趙少康時間]
9412,我想聽博恩夜夜秀,我想聽 [radio_name : 博恩夜夜秀]
9413,你能播放飛碟電台嗎,你能播放 [radio_name : 飛碟電台] 嗎
9415,打開廣播,打開廣播
9416,幫我播放最新的中廣流行網的播客,幫我播放最新的中廣流行網的播客
9417,轉到 n. p. r.,轉到 [radio_name : n. p. r.]
9418,我想聼台北之音的廣播電台,我想聼 [radio_name : 台北之音] 的廣播電台
9419,一點台語音樂,一點台語音樂
9420,聽運動談話節目,聽 [radio_name : 運動談話節目]
9421,讓我感到幸運 google play,[playlist_name : 讓我感到幸運] [app_name : google play]
9422,在 sirius 播放古典頻道,在 [app_name : sirius] 播放 [radio_name : 古典頻道]
9423,開啟 sirius 播放古典頻道,開啟 [app_name : sirius] 播放 [radio_name : 古典頻道]
9424,打開 spotify 並播放個人頻道,打開 [app_name : spotify] 並播放個人頻道
9425,olly 我想聽撥放藍調歌曲的電台,olly 我想聽 [radio_name : 撥放藍調歌曲的電台]
9426,節奏藍調電台,[radio_name : 節奏藍調電台]
9427,幫我找鄉村音樂的電台,幫我找 [radio_name : 鄉村音樂的電台]
9428,比賽廣播,比賽廣播
9429,播大學棒球比賽,播大學棒球比賽
9430,播放邁阿密熱火隊和勇士隊的比賽,播放邁阿密熱火隊和勇士隊的比賽
9431,從大話新聞播放我最新的播客,從 [podcast_name : 大話新聞] 播放我最新的播客
9432,有多少個體育運動播客新的集數我還沒有聽過,有多少個體育運動播客新的集數我還沒有聽過
9433,播放清單丹麥音樂,播放清單丹麥音樂
9434,開啓一個談論托兒所的討論節目,開啓一個談論 [radio_name : 托兒所] 的討論節目
9435,節目犯罪實錄,節目犯罪實錄
9438,饒舌歌廣播,[music_genre : 饒舌] 歌廣播
9439,我想聼今天的精選,我想聼今天的精選
9440,請在 pandora 播放最佳四十年代熱門歌曲,請在 [app_name : pandora] 播放最佳四十年代熱門歌曲
9441,開啟 media player 並播放熱門歌曲,開啟 media player 並播放熱門歌曲
9442,用 pandora 播放排行歌曲,用 [app_name : pandora] 播放排行歌曲
9446,播放我的中廣流行網廣播電台,播放我的 [radio_name : 中廣流行網] 廣播電台
9447,請在 pandora 流行音樂,請在 [app_name : pandora] 流行音樂
9448,播我最愛的 podcast,播我最愛的 podcast
9449,我想聽新的敏迪集數,我想聽新的 [person : 敏迪] 集數
9451,播放周杰倫的廣播,播放 [person : 周杰倫] 的廣播
9452,在廣播中搜索阮慕驊,在廣播中搜索 [person : 阮慕驊]
9453,為我播放大眾廣播電台,為我播放大眾廣播電台
9454,從大眾廣播電台 f. m. 給我一些音樂,從 [radio_name : 大眾廣播電台 f. m.] 給我一些 [media_type : 音樂]
9455,我想在客廳聽 n. p. r.,我想在 [house_place : 客廳] 聽 [radio_name : n. p. r.]
9456,可以在我所在的地點撥放中廣流行網嗎,可以在我所在的地點撥放 [radio_name : 中廣流行網] 嗎
9457,播放告白氣球,播放 [song_name : 告白氣球]
9458,開始播放音樂,開始播放音樂
9459,請播放最佳鄉村歌曲,請播放最佳 [music_genre : 鄉村歌曲]
9460,播放九零年代嘻哈,播放 [music_genre : 九零年代嘻哈]
9461,幫我播放廣播歌曲,幫我播放廣播歌曲
9462,聽新聞,聽新聞
9463,放最好的早安少女組歌曲,放最好的早安少女組歌曲
9464,在我的手機上播放健康節目,在我的 [device_type : 手機] 上播放健康節目
9465,從廚房播放健康節目,從 [house_place : 廚房] 播放健康節目
9467,開啟我的 pandora 電台,開啟我的 [app_name : pandora] 電台
9468,在我的廣播打開老歌的播放清單,在我的廣播打開 [music_genre : 老歌] 的播放清單
9469,打開中廣流行網廣播,打開 [radio_name : 中廣流行網] 廣播
9471,台語音樂電台,台語音樂電台
9475,播放鄉村音樂,播放 [music_genre : 鄉村音樂]
9476,播放搖滾音樂,播放 [music_genre : 搖滾] 音樂
9477,我想聽一零三點一,我想聽 [radio_name : 一零三點一]
9479,請打開廣播,請打開廣播
9480,早餐俱樂部,[radio_name : 早餐俱樂部]
9481,打開中廣流行網,打開 [radio_name : 中廣流行網]
9483,請轉換到中廣流行網,請轉換到 [radio_name : 中廣流行網]
9484,請播放台北之音,請播放 [radio_name : 台北之音]
9485,服裝,服裝
9486,調頻至大眾廣播,調頻至 [radio_name : 大眾廣播]
9487,打開中廣流行網,打開 [radio_name : 中廣流行網]
9488,開始播 f. m. 一零九,開始播 [radio_name : f. m. 一零九]
9489,播放廣播音樂節目,播放廣播音樂節目
9490,kkbox,[app_name : kkbox]
9491,播放我的已選的電臺,播放我的已選的電臺
9492,播放最近播放清單,播放最近播放清單
9493,能請你為我播放廣播 f. m. 電台中廣流行網嗎,能請你為我播放廣播 [radio_name : f. m.] 電台中廣流行網嗎
9494,f. m. 電臺流行歌曲,[radio_name : f. m.] 電臺流行歌曲
9495,請播放新聞頻道以便我能聽到一些新聞,請播放 [radio_name : 新聞頻道] 以便我能聽到一些新聞
9496,播放爵士樂電台,播放 [music_genre : 爵士樂] 電台
9497,給我古典樂廣播電臺,給我 [music_genre : 古典樂] 廣播電臺
9498,我想聽搖滾,我想聽 [music_genre : 搖滾]
9499,播放電台九五點五的廣播節目,播放電台 [radio_name : 九五點五] 的廣播節目
9500,sirius 找到中廣流行網,[app_name : sirius] 找到中廣流行網
9501,中廣流行網 sirius,中廣流行網 [app_name : sirius]
9502,sirius 上播放周杰倫,[app_name : sirius] 上播放周杰倫
9503,預錄的節目可能會在未來幾天播放,預錄的節目可能會在未來幾天播放
9504,olly 想聽中廣流行網,olly 想聽 [radio_name : 中廣流行網]
9506,olly 讓我們聽聽中廣流行網,olly 讓我們聽聽 [radio_name : 中廣流行網]
9507,請找到廣播電台中廣流行網阮慕華,請找到廣播電台中廣流行網阮慕華
9508,掃描收音機尋找霍華德斯特恩,掃描收音機尋找霍華德斯特恩
9509,廣播,廣播
9510,設定廣播的頻率,設定廣播的頻率
9511,幫放中廣流行網,幫放 [radio_name : 中廣流行網]
9512,電台一零二點四廣播隨便聽,電台一零二點四廣播隨便聽
9517,打開中廣新聞網,打開中廣新聞網
9518,在調幅頻道播放新聞,在 [radio_name : 調幅頻道] 播放新聞
9519,播放任何流行的 f. m. 頻道,播放任何 [music_genre : 流行] 的 [radio_name : f. m.] 頻道
9520,播放 the last doctor who 電台廣播,播放 the last doctor who [media_type : 電台廣播]
9521,播放阮慕驊的財經一路發特集,播放阮慕驊的財經一路發特集
9522,想聽昨天的蔻蔻早餐,想聽 [date : 昨天的] [radio_name : 蔻蔻早餐]
9523,請在媽爹講故事播放小豆子的大冒險,請在 [radio_name : 媽爹講故事] 播放小豆子的大冒險
9524,執行 xmtune 程式,執行 [radio_name : xmtune] 程式
9526,打開中廣流行網廣播,打開 [radio_name : 中廣流行網廣播]
9527,打開寶島聯播網,打開 [radio_name : 寶島聯播網]
9528,開啟大眾廣播並從我的喇叭播放出來,開啟 [radio_name : 大眾廣播] 並從我的 [device_type : 喇叭] 播放出來
9529,播放一些軟式搖滾,播放一些 [music_genre : 軟式搖滾]
9530,情歌,[music_genre : 情歌]
9533,下午一點開始播 fm 九十六點五,[time : 下午一點] 開始播 [radio_name : fm 九十六點五]
9534,f. m. 九十三點五,[radio_name : f. m. 九十三點五]
9535,音樂二三事歌曲廣播,音樂二三事歌曲廣播
9536,調到中廣流行網電台 f. m.,調到 [radio_name : 中廣流行網電台 f. m.]
9537,請播放中廣流行網 f. m.,請播放 [radio_name : 中廣流行網 f. m.]
9538,我想要聽音樂,我想要聽 [media_type : 音樂]
9539,請打開廣播電台,請打開廣播電台
9540,找到廣播,找到廣播
9541,在廣播播放這首甜美的歌曲,在廣播播放這首甜美的歌曲
9542,讓我聽聽廣播的最新新聞節目,讓我聽聽廣播的最新新聞節目
9543,在客廳的收音機上收聽 ryan seacrest,在 [house_place : 客廳的] 收音機上收聽 ryan seacrest
9544,把這個美國生活放在汽車廣播上,把這個美國生活放在 [device_type : 汽車廣播] 上
9545,我想聽陳旻娟節目,我想聽陳旻娟節目
9546,我想周杰倫現在正在廣播裡,我想周杰倫現在正在廣播裡
9547,打開收音機聽古典電台,打開收音機聽 [radio_name : 古典電台]
9548,請打開其中一個預錄製電台,請打開其中一個預錄製電台
9549,打開中廣流行網收聽財經一路發,打開中廣流行網收聽 [radio_name : 財經一路發]
9551,播放中廣流行網,播放 [radio_name : 中廣流行網]
9552,港都九八三聽嘻哈,[radio_name : 港都九八三] 聽 [music_genre : 嘻哈]
9554,中廣流行網播放浪漫的音樂,[radio_name : 中廣流行網] 播放浪漫的音樂
9555,用床邊的收音機播放你好我是宅女小紅,用 [device_type : 床邊的收音機] 播放 [person : 你好我是宅女小紅]
9556,開啟阮慕華並在我床邊播放,開啟 [person : 阮慕華] 並在我床邊播放
9557,目前收視率最高的電視節目,目前收視率最高的電視節目
9558,可以請你放音樂嗎,可以請你放 [media_type : 音樂] 嗎
9559,收聽廣播,收聽廣播
9561,中廣流行網,[radio_name : 中廣流行網]
9562,可以幫我撥放這的頻道嗎,可以幫我撥放這的頻道嗎
9563,播放中廣流行網,播放 [radio_name : 中廣流行網]
9564,廣播鬧鐘早上,廣播鬧鐘 [timeofday : 早上]
9565,播放不停播放歌曲的電台,播放不停播放歌曲的電台
9566,播放中廣流行網廣播,播放 [person : 中廣流行網] 廣播
9568,播放小甜甜布蘭妮現場演唱會系列,播放小甜甜布蘭妮現場演唱會系列
9569,ok google 撥放一百零六點七,ok google 撥放 [radio_name : 一百零六點七]
9572,為我播放星光大道節目,為我播放星光大道節目
9573,想播放音樂,想播放音樂
9574,播放中廣流行網,播放中廣流行網
9575,執行廣播 program,執行廣播 program
9576,請打開調頻至九八電台,請打開調頻至 [radio_name : 九八] 電台
9577,變更頻道為八十二點四,變更頻道為 [radio_name : 八十二點四]
9578,電台八十九點四,電台八十九點四
9579,開啟流行廣播電臺,開啟 [radio_name : 流行廣播電臺]
9580,播放一個新聞電台,播放一個 [radio_name : 新聞電台]
9581,為我播放美國偶像,為我播放美國偶像
9582,中廣流行網,[radio_name : 中廣流行網]
9583,中廣流行網,[radio_name : 中廣流行網]
9584,哈囉哈囉,哈囉哈囉
9585,廣播,廣播
9586,撥放周杰倫,撥放 [person : 周杰倫]
9587,我想聽中廣流行網,我想聽 [radio_name : 中廣流行網]
9588,阮慕華的歌,[person : 阮慕華] 的歌
9589,ok google 能開始周杰倫嗎,ok google 能開始 [person : 周杰倫] 嗎
9590,在 mirch 電台你能播放 feel dil 節目嗎,在 [radio_name : mirch 電台] 你能播放 feel dil 節目嗎
9591,中廣流行網 f. m.,[radio_name : 中廣流行網 f. m.]
9592,搜尋談論男性議題的 podcast,搜尋談論 [podcast_descriptor : 男性議題] 的 [media_type : podcast]
9593,我的最愛電臺晚上九點,我的最愛電臺 [time : 晚上九點]
9594,中廣流行網歌曲,[radio_name : 中廣流行網] [media_type : 歌曲]
9596,中廣流行網文茜的異想世界,[radio_name : 中廣流行網文茜的異想世界]
9597,在調幅頻道廣播撥放中廣流行網,在 [radio_name : 調幅頻道廣播] 撥放 [radio_name : 中廣流行網]
9598,alexa 調幅廣播中廣流行網,alexa [radio_name : 調幅廣播中廣流行網]
9599,中廣流行網,[radio_name : 中廣流行網]
9600,alexa 打開 hit f.m.,alexa 打開 [radio_name : hit f.m.]
9601,播放鄉村電台,播放 [radio_name : 鄉村電台]
9602,播放流行音樂廣播電台,播放 [radio_name : 流行音樂廣播電台]
9603,播放搖滾廣播電臺,播放 [radio_name : 搖滾廣播電臺]
9604,我要你放廣播,我要你放廣播
9605,廣播,廣播
9606,播放此平板的所需要的程式,播放此平板的所需要的程式
9607,在這個平板裡的節目,在這個平板裡的節目
9608,廣播隨便聽中廣流行網,廣播隨便聽 [radio_name : 中廣流行網]
9609,在我的 pandora app 播放五月天,在我的 [app_name : pandora] app 播放 [radio_name : 五月天]
9610,打開 pandora 並播放大眾廣播,打開 [app_name : pandora] 並播放 [radio_name : 大眾廣播]
9611,播放最愛的廣播電台,播放最愛的廣播電台
9612,今天早上哪些電台在播好音樂,今天 [timeofday : 早上] 哪些電台在播好音樂
9613,台北愛樂廣播電台是什麼,[radio_name : 台北愛樂] 廣播電台是什麼
9614,播放中廣流行網 f. m.,播放 [radio_name : 中廣流行網 f. m.]
9615,台語電台,[radio_name : 台語電台]
9616,請播放中廣流行網,請播放 [radio_name : 中廣流行網]
9617,從中廣流行網播放這早上的節目,從 [radio_name : 中廣流行網] 播放這早上的節目
9618,一零五點一,[radio_name : 一零五點一]
9619,在汽車廣播上播放草原家庭伴侶,在 [device_type : 汽車廣播] 上播放草原家庭伴侶
9620,我可以在臥室的廣播裡收聽財經一路發嗎,我可以在 [house_place : 臥室] 的廣播裡收聽財經一路發嗎
9621,翹班 dj 廣播廚房,翹班 dj 廣播 [house_place : 廚房]
9622,播放音樂從那張周杰倫作曲的專輯,播放音樂從那張周杰倫作曲的專輯
9623,播放新聞節目,播放新聞節目
9624,請閱讀我剛從 messenger 收到的訊息,請閱讀我剛從 messenger 收到的訊息
9625,播放財經一路發最新的一集,播放財經一路發最新的一集
9626,請轉到早安台灣,請轉到早安台灣
9627,我想要在中廣流行網聽文茜的異想世界,我想要在 [radio_name : 中廣流行網] 聽文茜的異想世界
9629,你能幫我聽廣播嗎,你能幫我聽廣播嗎
9630,幫我播放中廣流行網,幫我播放 [radio_name : 中廣流行網]
9631,打開廣播及播放中廣流行網,打開廣播及播放 [radio_name : 中廣流行網]
9632,請廣播,請廣播
9633,開啟宅女小紅秀,開啟宅女小紅秀
9634,請播放中廣流行網早間節目,請播放 [radio_name : 中廣流行網] 早間節目
9635,我想聽台北愛樂電台的古典音樂,我想聽 [radio_name : 台北愛樂電台] 的古典音樂
9636,我想在一零三點三收聽你好我是宅女小紅,我想在 [radio_name : 一零三點三] 收聽你好我是宅女小紅
9637,中廣流行網開始我的播放列表,[radio_name : 中廣流行網] 開始我的播放列表
9638,我想聽中廣流行網,我想聽 [radio_name : 中廣流行網]
9639,打開 pandora 並進行健身,打開 [app_name : pandora] 並進行 [music_descriptor : 健身]
9640,打開 spotify 開啟健身歌單,打開 spotify 開啟健身歌單
9641,spotify,spotify
9642,播放 b. b. c. 廣播四台,播放 [radio_name : b. b. c. 廣播四台]
9643,廣播搖滾音樂,廣播 [music_genre : 搖滾] 音樂
9644,中廣流行網,[radio_name : 中廣流行網]
9645,廣播電台九三點二五,[radio_name : 廣播電台九三點二五]
9646,廣播,廣播
9647,播放廣播電台,播放 [radio_name : 廣播電台]
9648,開始中廣流行網廣播電台 f. m.,開始 [radio_name : 中廣流行網廣播電台 f. m.]
9649,開啟 sirius 並播放熱門金曲頻道,開啟 [app_name : sirius] 並播放熱門金曲頻道
9650,我想在中廣流行網聽第一節目,我想在 [radio_name : 中廣流行網] 聽第一節目
9651,在我的 ps 四遊戲機播放 netflix,在我的 [device_type : ps 四遊戲機] 播放 [app_name : netflix]
9652,olly 在我的 p. s. 四播放 netflix,olly 在我的 [device_type : p. s. 四] 播放 [app_name : netflix]
9653,olly 在我的電視播放一部不錯的電影,olly 在我的 [device_type : 電視] 播放一部不錯的電影
9654,我的電視播放好的電影,我的電視播放好的電影
9655,olly 通過告白氣球給我播放一首歡快的歌曲,olly 通過告白氣球給我播放一首 [music_descriptor : 歡快的] 歌曲
9656,從你的喇叭給我一首樂觀的歌曲,從你的喇叭給我一首 [music_descriptor : 樂觀的] 歌曲
9659,使用此程式,使用此程式
9660,播放這個節目,播放這個節目
9661,打開這個程式,打開這個程式
9663,我想聽港都電台,我想聽 [radio_name : 港都電台]
9665,倒帶有聲書三十秒,[player_setting : 倒帶] 有聲書 [time : 三十秒]
9666,播有聲書,播有聲書
9667,繼續播放聖修伯里的小王子,[player_setting : 繼續播放] [audiobook_author : 聖修伯里] 的 [audiobook_name : 小王子]
9668,我想把一九八四這本書從我暫停處聽完,我想把 [time : 一九八四] 這本書從我暫停處聽完
9669,我想聽羅伯特清崎窮爸爸富爸爸,我想聽 [audiobook_author : 羅伯特清崎] [audiobook_name : 窮爸爸富爸爸]
9670,重播美國眾神,[player_setting : 重播] [audiobook_name : 美國眾神]
9671,開始播放富爸爸窮爸爸在我上次停止的地方,[player_setting : 開始播放] [audiobook_name : 富爸爸窮爸爸] 在我上次停止的地方
9672,繼續播放魷魚遊戲,[player_setting : 繼續播放] [audiobook_name : 魷魚遊戲]
9673,你可以播我最愛的哈利波特有聲書嗎,你可以播我最愛的 [audiobook_name : 哈利波特] 有聲書嗎
9674,你可以幫我播放我的最愛有聲書世界名畫背後的故事,你可以幫我播放我的最愛有聲書 [audiobook_name : 世界名畫背後的故事]
9675,你可以播放我的金剛最愛有聲書,你可以播放我的 [audiobook_name : 金剛] 最愛有聲書
