id,utt,annot_utt
7169,አበበ የእኔን ቴራፒስት በእያንዳንዱ ሐሙስ ​​ቀን በ ሁለት ፒ. ኤም. ማየት አለብኝ,አበበ የእኔን [relation : ቴራፒስት] [general_frequency : በእያንዳንዱ ሐሙስ] ​​ቀን በ [time : ሁለት ፒ. ኤም.] ማየት አለብኝ
7170,ዛሬ የእናቴ ልደት ነው በዚህ ቀን በየአመቱ ማሳወቂያ ላኪልኝ,[date : ዛሬ] [relation : የእናቴ] [event_name : ልደት] ነው በዚህ ቀን [general_frequency : በየአመቱ] ማሳወቂያ ላኪልኝ
7171,olly ላላተርፍ በማዲንጎ አፈወርቅን አጫውት,olly [song_name : ላላተርፍ] [artist_name : በማዲንጎ አፈወርቅን] አጫውት
7172,ልኡል በየሳምንቱ ቅዳሜ ማታ እሁዶች አስራ አንድ ሰዓት ላይ መገናኘት ይፈልጋል በየሳምንቱ ቅዳሜ ምሽት ታስታውሰኛለህ,[person : ልኡል] [general_frequency : በየሳምንቱ] [date : ቅዳሜ] [time : ማታ] [date : እሁዶች] [time : አስራ አንድ ሰዓት] ላይ [event_name : መገናኘት] ይፈልጋል በየሳምንቱ ቅዳሜ ምሽት ታስታውሰኛለህ
7173,መርኃ ግብሩን ሰርዝ,መርኃ ግብሩን ሰርዝ
7174,ሰርዝ,ሰርዝ
7175,አስወግድ,አስወግድ
7176,ከ አቶ ሀይሉ ጋር ቀጠሮ ለመያዝ እባኮትን የካቲት ሃያ አሥራ ሰባት መጀመሪያ ላይ ምልክት ያድርጉ እና አስታዋሹን በ አምስት ፒ. ኤም. አዘጋጅ,ከ [person : አቶ ሀይሉ] ጋር [event_name : ቀጠሮ] ለመያዝ እባኮትን የካቲት ሃያ አሥራ ሰባት መጀመሪያ ላይ ምልክት ያድርጉ እና አስታዋሹን በ [time : አምስት ፒ. ኤም.] አዘጋጅ
7177,እባክዎን ለአቶ ከበደ በየካቲት መጀመሪያ ሁለት ሺ አሥራ ሰባት አስራ አንድ ሰአት ከሰአት ላይ በቢሮዎ እንደምንገናኝ መልእክት ላኩ,እባክዎን [person : ለአቶ ከበደ] [date : በየካቲት መጀመሪያ ሁለት ሺ አሥራ ሰባት] [time : አስራ አንድ ሰአት ከሰአት] ላይ [place_name : በቢሮዎ] [event_name : እንደምንገናኝ] መልእክት ላኩ
7178,እባክህን ለአቶ ቸሬ ቢሮ በመጀመሪያው የካቲት ሃያ አሥራ ሰባት አምስት ፒ. ኤም. ላይ ለመገናኘት የድምጽ ቅጂ ላክ,እባክህን [person : ለአቶ ቸሬ] ቢሮ [date : በመጀመሪያው የካቲት ሃያ አሥራ ሰባት] [time : አምስት ፒ. ኤም.] ላይ [event_name : ለመገናኘት] የድምጽ ቅጂ ላክ
7179,እባክዎን የሚቀጥለው ቅዳሜ ስብሰባ በፊት የሁለት ሰዓት ማስጠንቀቂያ ይስጡኝ,እባክዎን [date : የሚቀጥለው ቅዳሜ] [event_name : ስብሰባ] በፊት የሁለት ሰዓት ማስጠንቀቂያ ይስጡኝ
7180,ሶስት ሰዓት ፒ. ኤም. ላይ ከአለቃ ጋር ለሚኖረኝ ስብሰባ ማክሰኞ ሁለት ሰዓት ፒ. ኤም. ላይ አስታውሰኝ,[time : ሶስት ሰዓት ፒ. ኤም.] ላይ [relation : ከአለቃ] ጋር ለሚኖረኝ [event_name : ስብሰባ] [date : ማክሰኞ] ሁለት ሰዓት ፒ. ኤም. ላይ አስታውሰኝ
7181,እኔ ለ ስብሰባ ጊዜ እንዲኖረኝ ሃሙስ ስድስት ሰዓት ኤ.ኤም. እኔን አንቃ,እኔ ለ [event_name : ስብሰባ] ጊዜ እንዲኖረኝ [date : ሃሙስ] [time : ስድስት ሰዓት ኤ.ኤም.] እኔን አንቃ
7182,ከ ፍራንሲን ጋር ነገ ከሰዓት ስምንት ሰዓት ቀጠሮ ያዝልኝ,ከ [person : ፍራንሲን] ጋር [date : ነገ] ከሰዓት ስምንት [time : ሰዓት] [event_name : ቀጠሮ] ያዝልኝ
7183,ቀን መቁጠርያው ላይ የከበደን ልደት ለቅዳሜ ማታ አራት ሰአት አስገባ,ቀን መቁጠርያው ላይ [person : የከበደን] [event_name : ልደት] [date : ለቅዳሜ] [time : ማታ አራት ሰአት] አስገባ
7184,ቅዳሜ አስር ሰዓት ፒ.ኤም. ላይ ወደ የህይወት ልደት መሄድ እፈልጋለሁ,[date : ቅዳሜ] [time : አስር ሰዓት ፒ.ኤም.] ላይ ወደ [person : የህይወት] [event_name : ልደት] መሄድ እፈልጋለሁ
7185,ከዶክተር አየለ ጋር ያለኝ ቀጣይ ቀጠሮ መቼ ነው,[person : ከዶክተር አየለ] ጋር ያለኝ ቀጣይ [event_name : ቀጠሮ] መቼ ነው
7186,ለ ነገ የታቀደ ነገር አለኝ,ለ [date : ነገ] የታቀደ ነገር አለኝ
7187,በዚህ አመት ልደቴ የሳምንቱ የየትኛው ቀን ነው,በዚህ አመት [event_name : ልደቴ] የሳምንቱ የየትኛው ቀን ነው
7188,ቀጣዩ ጉዳዬ ምንድን ነው,ቀጣዩ ጉዳዬ ምንድን ነው
7189,ምን የያዝኩት ቀጠሮ አለኝ,ምን የያዝኩት ቀጠሮ አለኝ
7190,ዛሬ የቀን መቁጠሪያው ላይ ምን አለ,[date : ዛሬ] የቀን መቁጠሪያው ላይ ምን አለ
7191,ነገ አስር ኤ. ኤም. መልካም የልደት ምኞት ማስታወሻ ፍጠር,[date : ነገ] [time : አስር ኤ. ኤም.] መልካም [event_name : የልደት ምኞት] ማስታወሻ ፍጠር
7192,ነገ በ አስር ኤ. ኤም. ለ ጓደኛ ምኞት ማሳሰቢያ አዘጋጅ,[date : ነገ] በ [time : አስር ኤ. ኤም.] ለ [relation : ጓደኛ] [event_name : ምኞት] ማሳሰቢያ አዘጋጅ
7194,ነገ ስብሰባ አደረጋለው አዘጋጀው,[date : ነገ] [event_name : ስብሰባ] አደረጋለው አዘጋጀው
7195,ነገ ከአለሙ ጋር ለሚኖረኝ ስብሰባ ማስታወሻ ሙላ,[date : ነገ] [person : ከአለሙ] ጋር ለሚኖረኝ [event_name : ስብሰባ] ማስታወሻ ሙላ
7196,በመጋቢት አስራ አምስት ከታደሰ ጋር እማደረገውን ስብሰባ አስታውሰኝ,[time : በመጋቢት አስራ አምስት] [person : ከታደሰ] ጋር እማደረገውን [event_name : ስብሰባ] አስታውሰኝ
7197,ነገ የእህቴ የልደት በዓል ከመጀመሩ አንድ ሰዓት በፊት አስታውሰኝ,[date : ነገ] [relation : የእህቴ] [event_name : የልደት በዓል] ከመጀመሩ አንድ ሰዓት በፊት አስታውሰኝ
7198,በሃያ አምስት የፍርድ ቤት ቀጠሮዬን እንዳልረሳ,[date : በሃያ አምስት] [event_name : የፍርድ ቤት ቀጠሮዬን] እንዳልረሳ
7199,የሚቀጥለው ሳምንት የእንግሊዝኛ ማጠቃለያ ፈተና ከመደረጉ በፊት ሶስት ሁለት እና አንድ ሰአታት ማሳወቂያ ያዘጋጁ,[date : የሚቀጥለው ሳምንት] [event_name : የእንግሊዝኛ ማጠቃለያ ፈተና] ከመደረጉ በፊት ሶስት ሁለት እና አንድ ሰአታት ማሳወቂያ ያዘጋጁ
7200,የእኔ የቀን መቁጠሪያን አጽዳ,የእኔ የቀን መቁጠሪያን አጽዳ
7201,በሚቀጥለው ሳምንት ምን ሊኖረኝ ይችላል,[date : በሚቀጥለው ሳምንት] ምን ሊኖረኝ ይችላል
7202,የቀጣዩን ወር ቀጠሮዬን ንገረኝ,[date : የቀጣዩን ወር] ቀጠሮዬን ንገረኝ
7203,ለ ሚቀጥሉት ሁለት ሳምንታት እኔ ምን አይነት የታቀደ ዝግጅት አለ,ለ [time : ሚቀጥሉት ሁለት ሳምንታት] እኔ ምን አይነት የታቀደ ዝግጅት አለ
7204,ከእኔ ጋር ስብሰባ ማዘጋጀት ትችላለህ,ከእኔ ጋር [event_name : ስብሰባ] ማዘጋጀት ትችላለህ
7205,በዚህ ወር ውስጥ ብዙ አስፈላጊ ጉዳዮች እንዳሉ ልብ ይበሉ,[date : በዚህ ወር] ውስጥ ብዙ አስፈላጊ ጉዳዮች እንዳሉ ልብ ይበሉ
7206,በዚህ ሳምንት ውስጥ አስፈላጊ የሆነውን ክስተትን አስታውስ,[date : በዚህ ሳምንት] ውስጥ አስፈላጊ የሆነውን ክስተትን አስታውስ
7207,በአንድ ሰዓት ውስጥ ልብሶቼን መፈተሽ እንዳለብኝ አስታውሰኝ,[time : በአንድ ሰዓት ውስጥ] [event_name : ልብሶቼን መፈተሽ] እንዳለብኝ አስታውሰኝ
7208,ለ አስር ደቂቃ timer ሙላልኝ,ለ [time : አስር ደቂቃ] timer ሙላልኝ
7209,ማክሰኞ ቆሻሻ ማውጣት አስታውሰኝ,[date : ማክሰኞ] [event_name : ቆሻሻ ማውጣት] አስታውሰኝ
7210,አበበ ማክሰኞ ቆሻሻ ማውጣት ታስታውሰኛለህ,አበበ [date : ማክሰኞ] [event_name : ቆሻሻ ማውጣት] ታስታውሰኛለህ
7211,የነገውን ከሳሮን ጋር ያለውን ቀጠሮ እንዳልረሳው አስታውሰኝ,[date : የነገውን] [person : ከሳሮን] ጋር ያለውን [event_name : ቀጠሮ] እንዳልረሳው አስታውሰኝ
7212,ከቀጣዩ የስራ ስብሰባዬ አንድ ሰአት በፊት አስታውሰኝ,ከቀጣዩ [event_name : የስራ] ስብሰባዬ አንድ ሰአት በፊት አስታውሰኝ
7214,አመለካከት,አመለካከት
7215,የሚጠበቁ,የሚጠበቁ
7216,ጥሩ የሆነ የመጀመሪያ ዕይታ,ጥሩ የሆነ የመጀመሪያ ዕይታ
7217,እባክህን ለዛሬ ስላስቀመጥኳቸው አስታዋሾች አረጋግጥና ንገረኝ,እባክህን [date : ለዛሬ] ስላስቀመጥኳቸው አስታዋሾች አረጋግጥና ንገረኝ
7218,ለ ነገ ምን ያህል ማስታወሻዎች አሉ,ለ [date : ነገ] ምን ያህል ማስታወሻዎች አሉ
7219,ለነገው ስብሰባ አስታዋሽ አስቀምጠዋል,[date : ለነገው] [event_name : ስብሰባ] አስታዋሽ አስቀምጠዋል
7220,በሚቀጥለው ረብኡ ሁለት ሰዓት ቀጠሮ አለኝ,በሚቀጥለው [date : ረብኡ] [time : ሁለት] ሰዓት [event_name : ቀጠሮ] አለኝ
7221,ዛሬ የእኔ ስብሰባ ሌላ ቀጠሮ ተይዞ ነበር።,[date : ዛሬ] የእኔ [event_name : ስብሰባ] ሌላ ቀጠሮ ተይዞ ነበር።
7222,አርብ የአበበ ፓርቲ ተሰርዟል,[date : አርብ] [person : የአበበ] [event_name : ፓርቲ] ተሰርዟል
7223,የእኔ ጓደኛ የብሩክ ንግድ ምረቃ ምን ቀን እንደሆነ ንገረኝ,የእኔ [relation : ጓደኛ] [person : የብሩክ] ንግድ [event_name : ምረቃ] ምን ቀን እንደሆነ ንገረኝ
7224,የ አባድር ጋብቻ የሚካሄድበት ቦታ የት ነው,የ አባድር [event_name : ጋብቻ] የሚካሄድበት ቦታ የት ነው
7225,የልጅ ልደት አስታውሰኝ,[relation : የልጅ] [event_name : ልደት] አስታውሰኝ
7226,ቀጣይ ወር አስታውስ የዋና ሃላፊዎች ስብሰባ አለ,[date : ቀጣይ ወር] አስታውስ [event_name : የዋና ሃላፊዎች ስብሰባ] አለ
7227,በ ሚያዚያ መጀመሪያ ላይ ፀጉር መቁረጥ በ ባህር ዳር ውስጥ ቀጠሮ መያዝ ይችላሉ,በ [date : ሚያዚያ መጀመሪያ] ላይ [event_name : ፀጉር መቁረጥ] በ [place_name : ባህር ዳር] ውስጥ ቀጠሮ መያዝ ይችላሉ
7228,ማክሰኞ ወደ የሸቀጣሸቀጥ መደብር እንድሄድ ታስታውሰኛለህ,[date : ማክሰኞ] ወደ [event_name : የሸቀጣሸቀጥ መደብር] እንድሄድ ታስታውሰኛለህ
7229,እባክህን ሚያዚያ ሁለት ኢትዮጵያ ውስጥ ለማሳልፈው የዕረፍት ጊዜ በካሌንደሬ ላይ ምልክት አድርግ,እባክህን [date : ሚያዚያ ሁለት] [place_name : ኢትዮጵያ] ውስጥ ለማሳልፈው [event_name : የዕረፍት ጊዜ] በካሌንደሬ ላይ ምልክት አድርግ
7230,ዛሬ ሰኞ ነው አደል,[date : ዛሬ ሰኞ] ነው አደል
7231,ዛሬ ጥር አስራ አምስት ነው ወይስ አይደለም,[date : ዛሬ ጥር አስራ አምስት] ነው ወይስ አይደለም
7232,ቀጣይ ሳምንት ምን ጉዳዮች አሉ,[date : ቀጣይ ሳምንት] ምን ጉዳዮች አሉ
7233,የሚቀጥለውን ወር ሁነቶች ዘርዝር,[date : የሚቀጥለውን ወር] ሁነቶች ዘርዝር
7234,የሚቀጥለው ቀን ፕሮግራም ይንገሩን,[date : የሚቀጥለው ቀን] ፕሮግራም ይንገሩን
7235,እባክህን የሚቀጥለውን ፀጉር መቆረጥ ሰርዝ,እባክህን [event_name : የሚቀጥለውን ፀጉር መቆረጥ] ሰርዝ
7236,እባኮትን መስከረም አንደኛ ቀጠሮ ያስወግዱት,እባኮትን [date : መስከረም አንደኛ] [event_name : ቀጠሮ] ያስወግዱት
7237,ሚያዚያ ሁለት የ ሄለን ሾው ከመርሃግብሬ አስወግድ,[date : ሚያዚያ ሁለት] የ [event_name : ሄለን ሾው] ከመርሃግብሬ አስወግድ
7238,ተደጋጋሚ ሆኖ የተያዘ ቀጠሮዬን ክፈት,ተደጋጋሚ ሆኖ የተያዘ ቀጠሮዬን ክፈት
7239,መድሃኒት ለመውሰድ ስምንት ሰዓት ፒ.ኤም. ላይ አስታውስ በለኝ,[event_name : መድሃኒት] ለመውሰድ [time : ስምንት ሰዓት ፒ.ኤም.] ላይ አስታውስ በለኝ
7241,ይህንን ክስተት የቀን መቁጠሪያዬ ላይ ማስታወሻ ያዝ,ይህንን ክስተት የቀን መቁጠሪያዬ ላይ ማስታወሻ ያዝ
7242,ይህ አስፈላጊ ክስተት ነው ካላንደሬ ላይ ማስታወሻ አስቀምጥ,ይህ አስፈላጊ ክስተት ነው ካላንደሬ ላይ ማስታወሻ አስቀምጥ
7244,ጨዋታው መቼ ይጀምራል,[event_name : ጨዋታው] መቼ ይጀምራል
7245,የቡድን ስብሰባ መቼ ይጀምራል,[event_name : የቡድን ስብሰባ] መቼ ይጀምራል
7246,አመታዊ በአል መቼ ነው,[event_name : አመታዊ በአል] መቼ ነው
7247,ዛሬ መጋቢት አምስት ነው,[date : ዛሬ መጋቢት አምስት] ነው
7248,ዛሬ የናቲ ልደት ነው,[date : ዛሬ] [person : የናቲ] [event_name : ልደት] ነው
7249,ዛሬ በአል ነው,[date : ዛሬ] [event_name : በአል] ነው
7251,የዮናስን ድግስ ሰርዝ,[person : የዮናስን] [event_name : ድግስ] ሰርዝ
7252,የ ሐሙስ ፓርቲ ሌላ ግዜ ቀጠሮ ያዝ,የ [date : ሐሙስ] [event_name : ፓርቲ] ሌላ ግዜ ቀጠሮ ያዝ
7254,ለዚያ ትኬት እንዴት መግዛት እችላለሁ,ለዚያ ትኬት እንዴት መግዛት እችላለሁ
7255,ለ ነገ ምን የተያዘ ቀጠሮ አለኝ መሰረዝ ያለብኝ,ለ [date : ነገ] ምን የተያዘ ቀጠሮ አለኝ መሰረዝ ያለብኝ
7256,የኔ ቀጣዩ ቀጠሮ መቼ ነው እና እኔ አዲስ ቀጠሮ ለመያዝ ማንን ነው የማገኘው,የኔ ቀጣዩ [event_name : ቀጠሮ] መቼ ነው እና እኔ አዲስ ቀጠሮ ለመያዝ ማንን ነው የማገኘው
7257,እባኮትን በግማሽ ሰዓት ውስጥ እናቴን እንድ ደውል አስታውሰኝ,እባኮትን [time : በግማሽ ሰዓት ውስጥ] [relation : እናቴን] እንድ [event_name : ደውል] አስታውሰኝ
7258,ከ አንድ ሰዓት በኋላ ለ አለቃ ኢሜል ይላኩ አስታውስ,ከ አንድ ሰዓት በኋላ ለ [relation : አለቃ] ኢሜል ይላኩ አስታውስ
7259,እባክዎን በአስር ደቂቃ ውስጥ ከምደጃው ላይ ቡናውን እንዳነሳ አስታውሰኝ,እባክዎን [time : በአስር ደቂቃ] ውስጥ [event_name : ከምደጃው ላይ ቡናውን እንዳነሳ] አስታውሰኝ
7260,ነገ ሦስት ሰዓት ላይ ስብሰባ አስታዋሽ ያዘጋጁ,[date : ነገ] [time : ሦስት ሰዓት] ላይ [event_name : ስብሰባ] አስታዋሽ ያዘጋጁ
7261,ከነገ ከሶስት ፒ. ኤም. ስብሰባዬ ሠላሳ ደቂቃ በፊት አስታውሰኝ,[date : ከነገ] [time : ከሶስት ፒ. ኤም.] [event_name : ስብሰባዬ] ሠላሳ ደቂቃ በፊት አስታውሰኝ
7262,ለ ነገ ስብሰባ የማሳወቂያ አስታዋሽ ይፍጠሩ,ለ [date : ነገ] [event_name : ስብሰባ] የማሳወቂያ አስታዋሽ ይፍጠሩ
7263,አንድ ጊዜ ጨረስኩት,አንድ ጊዜ ጨረስኩት
7264,በዝህ ሳምንት እኔ ስብሰባ አሉኝ,[date : በዝህ ሳምንት] እኔ [event_name : ስብሰባ] አሉኝ
7265,አጀንዳዬን አውጣ,አጀንዳዬን አውጣ
7266,በመጠባበቅ ላይ ያሉ ተግባሮቼ ምንድን ናቸው,በመጠባበቅ ላይ ያሉ ተግባሮቼ ምንድን ናቸው
7267,በአስራሁለት የሳራ የልደት ዝግጅት ላይ እንደምሄድ አረጋግጥ,[date : በአስራሁለት] [person : የሳራ] [event_name : የልደት ዝግጅት] ላይ እንደምሄድ አረጋግጥ
7268,የገነትን የልደት ድግስ በአስራ ሁለት ቀጠሮ ያዝ,[person : የገነትን] [event_name : የልደት ድግስ] [date : በአስራ ሁለት] ቀጠሮ ያዝ
7269,አሥራ ሁለተኛው ላይ የሳራ የልደት ቀን ዝግጅት ምልክት ያድርጉ,[date : አሥራ ሁለተኛው] ላይ [person : የሳራ] [event_name : የልደት ቀን ዝግጅት] ምልክት ያድርጉ
7270,በ አሥራ ሁለተኛው የ ሳራ የልደት ቀን ዝግጅት አካተኝ,በ [date : አሥራ ሁለተኛው] የ [person : ሳራ] [event_name : የልደት ቀን ዝግጅት] አካተኝ
7271,አጀንዳዬ ምንድን ነው,አጀንዳዬ ምንድን ነው
7272,ስለ ምሽት ስብሰባ አምስት ደቂቃ ቀድመህ አሳዉቀኝ,ስለ [timeofday : ምሽት] [event_name : ስብሰባ] አምስት ደቂቃ ቀድመህ አሳዉቀኝ
7273,ስለ ሁሉም የእኔ ፌስቡክ ጓደኞች የልደት ቀን አሳውቀኝ,ስለ ሁሉም የእኔ [media_type : ፌስቡክ] [relation : ጓደኞች] [event_name : የልደት ቀን] አሳውቀኝ
7274,ስለ አመታዊ በአል አስቀድመህ አስታውሰኝ,ስለ [event_name : አመታዊ በአል] አስቀድመህ አስታውሰኝ
7275,በመጠባበቅ ላይ ያሉ ስብሰባዎች ዝርዝርን አሳየኝ,በመጠባበቅ ላይ ያሉ [event_name : ስብሰባዎች] ዝርዝርን አሳየኝ
7276,ትላንት የልደት ቀን የጓደኞች ዝርዝር አሳየኝ እና አልተመኛዉላቸውም,[date : ትላንት] [event_name : የልደት ቀን] [relation : የጓደኞች] ዝርዝር አሳየኝ እና አልተመኛዉላቸውም
7277,ለስራ ወደ ሰባት ኤ.ኤም. ማንቂያውን ያዘጋጁ,[event_name : ለስራ] ወደ [time : ሰባት ኤ.ኤም.] ማንቂያውን ያዘጋጁ
7278,የሳራ ልደት ከሃያ አራት ሰዓት በፊት አስታውሰኝ,[person : የሳራ] [event_name : ልደት] [time : ከሃያ አራት ሰዓት በፊት] አስታውሰኝ
7279,ቀጣይ ሰኞ የልብስ ማጠቢያውን እንዳነሳ አስታውስ አስታውስ,ቀጣይ [date : ሰኞ] [event_name : የልብስ ማጠቢያውን እንዳነሳ] አስታውስ አስታውስ
7280,እኔ ዛሬ ምን እያደረግሁ ነው,እኔ [date : ዛሬ] ምን እያደረግሁ ነው
7281,እኔ ምን አደርጋለሁ ዛሬ ቀጠሮዎች አሉኝ,እኔ ምን አደርጋለሁ [date : ዛሬ] [event_name : ቀጠሮዎች] አሉኝ
7282,ዛሬ የእኔ ፕሮግራም ምን ያህል ስራ በዝቶብኛል,[date : ዛሬ] የእኔ ፕሮግራም ምን ያህል ስራ በዝቶብኛል
7283,አንድ ሰዓት ተኩል ላይ ያለኝን ቀጠሮ አንሳ,[time : አንድ ሰዓት ተኩል] ላይ ያለኝን ቀጠሮ አንሳ
7284,የጥርስ ሃኪም ቀጠሮ ሰርዝ,[event_name : የጥርስ ሃኪም ቀጠሮ] ሰርዝ
7285,ሁሉም መጪ የዮጋ ክፍለ ጊዜዎች ሰርዝ,ሁሉም [event_name : መጪ የዮጋ ክፍለ ጊዜዎች] ሰርዝ
7286,ስለሚቀጥለው ስብሰባ አስቀድመህ አስታውሰኝ,ስለሚቀጥለው [event_name : ስብሰባ] አስቀድመህ አስታውሰኝ
7287,ስለ ዓመታዊ በአሉ አንድ ቀን ቀደም ብለህ አስታውሰኝ,ስለ [event_name : ዓመታዊ በአሉ] [date : አንድ ቀን ቀደም ብለህ] አስታውሰኝ
7288,ስለ ሚስት ልደት አስቀድመህ አስጠነቀቀኝ,ስለ [relation : ሚስት] [event_name : ልደት] አስቀድመህ አስጠነቀቀኝ
7289,ሁሉንም ዝግጅቶች ከ ካሱ አስወግድ,ሁሉንም ዝግጅቶች ከ [person : ካሱ] አስወግድ
7290,ለዛሬ ሁሉም የእኔ ቀጠሮዎች አጥፋ,[date : ለዛሬ] ሁሉም የእኔ [event_name : ቀጠሮዎች] አጥፋ
7291,ከ አስር ነገ ጠዋት አንድ ሰዓት አግድ,ከ [time : አስር] [date : ነገ] [timeofday : ጠዋት] [time : አንድ ሰዓት] አግድ
7292,ነገ ከአራት ሰዓት እስከ ስድስት ሰዓት ማታ አልገኝም ካላንደሬ ላይ ምልክት አድርግ,[date : ነገ] [time : ከአራት ሰዓት] እስከ [time : ስድስት ሰዓት] [timeofday : ማታ] አልገኝም ካላንደሬ ላይ ምልክት አድርግ
7293,ቅዳሜ አንድ ሰዓት ቀጠሮ ይያዙ,[date : ቅዳሜ] [time : አንድ ሰዓት] ቀጠሮ ይያዙ
7294,ከአበበ አበራ ጋር ያለኝን ቀጠሮ ሰርዝ,[person : ከአበበ አበራ] ጋር ያለኝን [event_name : ቀጠሮ] ሰርዝ
7295,እባክህ ካላንደሬን አጽዳ,እባክህ ካላንደሬን [time : አጽዳ]
7296,ከቻልክ የታቀዱ የቀን መቁጠሪያ የእኔ ጉዳዮች አስወግድ,ከቻልክ የታቀዱ የቀን መቁጠሪያ የእኔ ጉዳዮች አስወግድ
7297,የቀን መቁጠሪያውን ወስደህ ነፃ አድርገው,የቀን መቁጠሪያውን ወስደህ [time : ነፃ አድርገው]
7298,እባክዎን አምስት ፒ. ኤም. ላይ ስብሰባ እንዳለኝ ይመዝገቡ,እባክዎን [time : አምስት ፒ. ኤም.] ላይ [event_name : ስብሰባ] እንዳለኝ ይመዝገቡ
7299,ነገ ዘጠኝ ሰዓት ኤ.ኤም. ላይ ስብሰባ አለ አስታውስ,[date : ነገ] [time : ዘጠኝ ሰዓት ኤ.ኤም.] ላይ [event_name : ስብሰባ] አለ አስታውስ
7300,ነገ አባቴን መጎብኘት እንዳለብኝ አስታዋሽ አዘጋጅ,[date : ነገ] አባቴን መጎብኘት እንዳለብኝ አስታዋሽ አዘጋጅ
7301,እባክዎን የኔ ድርጅት ሰራተኞች ጋር ስብሰባ ያዘጋጁ,እባክዎን የኔ [relation : ድርጅት ሰራተኞች] ጋር [event_name : ስብሰባ] ያዘጋጁ
7302,በዚህ ሳምንት ለአንድ ሰዓት ስብሰባ ጥሩ ጊዜን በተመለከተ ማንኛውንም አስተያየት,[date : በዚህ ሳምንት] [time : ለአንድ ሰዓት] [event_name : ስብሰባ] ጥሩ ጊዜን በተመለከተ ማንኛውንም አስተያየት
7303,ማክሰኞ በቀን መቁጠሪያ ላይ የሆነ ነገር እናገኝ,[date : ማክሰኞ] በቀን መቁጠሪያ ላይ የሆነ ነገር እናገኝ
7305,የዛሬ ከሰዓት የ መዋሃድ ዝግጅት ወደ ቀን ሰሌዳ ጨምር,የዛሬ [timeofday : ከሰዓት] የ [event_name : መዋሃድ] ዝግጅት ወደ ቀን ሰሌዳ ጨምር
7306,በየእለቱ አርብ ከሰዓት ላይ አዲስ ጉዳይ ይፍጠሩ,በየእለቱ [date : አርብ] [timeofday : ከሰዓት] ላይ አዲስ ጉዳይ ይፍጠሩ
7307,በዚህ ወር ሁሉንም ክስተቶች ያጽዱ,[date : በዚህ ወር] ሁሉንም ክስተቶች ያጽዱ
7308,የቀን መቁጠሪያዬን ሰርዝ,የቀን መቁጠሪያዬን ሰርዝ
7309,ዛሬ የኔ የመጀመሪያ ቀጠሮ ምንድን ነው,[date : ዛሬ] የኔ የመጀመሪያ [event_name : ቀጠሮ] ምንድን ነው
7310,የኔ የዛሬ እቅድ ምን አለ,የኔ [date : የዛሬ] እቅድ ምን አለ
7311,ለ ሐሙስ በ አንድ ላይ ምሳ ከ ሳምራዊት ጋር ጨምር,ለ [date : ሐሙስ] በ [time : አንድ] ላይ [meal_type : ምሳ] ከ [person : ሳምራዊት] ጋር ጨምር
7312,እዩኤል ነገ ምሳ እንድገናኝ አስታውሰኝ,[person : እዩኤል] [date : ነገ] [meal_type : ምሳ] እንድገናኝ አስታውሰኝ
7313,ቤተ ክርስቲያን እሁድ እለት ከእናቴ እና አባቴ ጋር,[event_name : ቤተ ክርስቲያን] [date : እሁድ] እለት [relation : ከእናቴ] እና [relation : አባቴ] ጋር
7314,ዛሬ ምንድነው,[date : ዛሬ] ምንድነው
7315,እኔ ለሆነ ነገር ተይዣለሁ,እኔ ለሆነ ነገር ተይዣለሁ
7316,ማንኛውም ቀጠሮ አለኝ,ማንኛውም [event_name : ቀጠሮ] አለኝ
7317,ለዚህ ፕሮግራም የእኔ እህቶች ቤት አድራሻን መሙላት ትችላለህ,ለዚህ ፕሮግራም የእኔ [relation : እህቶች] [place_name : ቤት] አድራሻን መሙላት ትችላለህ
7318,ለዚህ መጪ ዝግጅት ቢሾፍቱ ውስጥ መሆን አለብኝ ይህንን ማከል ትችላልህ,ለዚህ መጪ ዝግጅት [place_name : ቢሾፍቱ] ውስጥ መሆን አለብኝ ይህንን ማከል ትችላልህ
7319,ከሁለት አራት ፒ. ኤም. ጀምሮ ዛሬ ምን እየሆነ ነው,[time : ከሁለት አራት ፒ. ኤም.] ጀምሮ [date : ዛሬ] ምን እየሆነ ነው
7320,ዛሬ በ ሁለት አራት ፒ. ኤም. መካከል ምን ክስተቶች እየተከሰቱ ነው,[date : ዛሬ] በ [time : ሁለት አራት ፒ. ኤም.] መካከል ምን ክስተቶች እየተከሰቱ ነው
7321,ሁለት አራት ፒ. ኤም. መካከል በ ከተማ ምን አይነት ዝግጅት ዛሬ እየተካየድ ነው,[time : ሁለት አራት ፒ. ኤም.] መካከል በ [place_name : ከተማ] ምን አይነት ዝግጅት [date : ዛሬ] እየተካየድ ነው
7322,በሚቀጥለው ማክሰኞ በእኔ የቀን መቁጠሪያ ውስጥ የወርቁ ልደት ቀን አድርገው,በሚቀጥለው [date : ማክሰኞ] በእኔ የቀን መቁጠሪያ ውስጥ [person : የወርቁ] [event_name : ልደት] ቀን አድርገው
7323,ከ ሃኪም ዮሃንስ አርብ ምሽት አስራ ሁለት ሰአት ቀጠሮ ወደ ቀን መቁጠርያ አስገባ,ከ [person : ሃኪም ዮሃንስ] [date : አርብ] [time : ምሽት አስራ ሁለት ሰአት] [event_name : ቀጠሮ] ወደ ቀን መቁጠርያ አስገባ
