id,utt,annot_utt
7612,critakno acara ku dina iki,critakno acara ku [date : dina iki]
7613,apa acara sing bakal teka,apa acara sing bakal teka
7614,wai reti aku acara seng bakal teka,wai reti aku acara seng bakal teka
7615,kandani aku bab pertandingan arema selanjute dino jumat,kandani aku bab [event_name : pertandingan arema] selanjute dino [date : jumat]
7617,kapan pertandingan bal balan dino jumat diwiwiti,kapan [event_name : pertandingan bal balan] dino [date : jumat] diwiwiti
7618,ilingno aku rapat ku selanjute karo joe sak jam sadurunge,ilingno aku [event_name : rapat] ku selanjute karo [person : joe] sak jam sadurunge
7619,kapan aku bakal ketemu budi selanjute,kapan aku bakal ketemu [person : budi] selanjute
7620,tulung mbusake kabeh acara tanggalan ku,tulung mbusake kabeh acara tanggalan ku
7621,ilangono kabeh acara acara ing tanggalan ku,ilangono kabeh acara acara ing tanggalan ku
7622,mbusakna kabeh acara nang tanggalan aku,mbusakna kabeh acara nang tanggalan aku
7623,tambahno ulang taun saben taun,tambahno [event_name : ulang taun] [general_frequency : saben taun]
7624,ilingno aku mbayar tagihan listrik akhir minggu iki jam sanga esuk,ilingno aku [event_name : mbayar] tagihan [event_name : listrik] [time : akhir minggu] iki jam [time : sanga esuk]
7625,atur pangeling eling sabtu jam sanga esuk kanggo mbayar tagihan listrik,atur pangeling eling [date : sabtu] jam [time : sanga esuk] kanggo [event_name : mbayar tagihan listrik]
7626,gawena catetan mbayar listrik lan ilengna aku setu jam songo esuk,gawena catetan [event_name : mbayar listrik] lan ilengna aku [date : setu] jam [time : songo esuk]
7627,elingno aku kanggo nggawe pizza sesuk esuk,elingno aku kanggo [event_name : nggawe pizza] [date : sesuk] [timeofday : esuk]
7628,ilingno aku pas aku ing perpustakaan gawe njupuk kartu perpustakaan anyar,ilingno aku pas aku ing [place_name : perpustakaan] gawe [event_name : njupuk kartu perpustakaan anyar]
7629,elingke aku ketemuan sesuk,elingke aku [event_name : ketemuan] [date : sesuk]
7631,atur dunga rolas awan saben jumat,atur [event_name : dunga] [time : rolas awan] [general_frequency : saben jumat]
7632,opo kowe tulung iso atur dunga rolas awan saben jumat,opo kowe tulung iso atur [event_name : dunga] [time : rolas awan] [general_frequency : saben jumat]
7633,aku butuh kowe ngatur dunga rolas awan saben jumat,aku butuh kowe ngatur [event_name : dunga] [time : rolas awan] [general_frequency : saben jumat]
7634,telu minggu ngarep ngilingno aku aku nduwe kelas yoga wektu awan,[date : telu minggu ngarep] ngilingno aku aku nduwe [event_name : kelas yoga] wektu [timeofday : awan]
7635,nyetel acara kanggo minggu iki lan rong minggu ngarep aku yoga jam rolas awan,nyetel acara kanggo [date : minggu iki] lan [date : rong minggu ngarep] aku [event_name : yoga] jam [time : rolas awan]
7636,tambahno kelas yoga ing wayah awan kanggo jadwalku telung minggu ngarep,tambahno kelas [event_name : yoga] ing wayah [timeofday : awan] kanggo jadwalku [date : telung minggu ngarep]
7637,tambahno pangeling eling ulang taun tanggal papat september,tambahno pangeling eling [event_name : ulang taun] tanggal [date : papat september]
7638,tambahno janjian dokter untu kanggo jumat jam lima,tambahno [event_name : janjian dokter untu] kanggo [date : jumat] jam [time : lima]
7639,tambahno potong rambut nang janjian janjian ku dina sabtu awan jam papat,tambahno [event_name : potong rambut] nang janjian janjian ku dina [date : sabtu] [timeofday : awan] jam [time : papat]
7640,nang ngendi wae aku sasi iki selama limolas dina kepisan,nang ngendi wae aku [date : sasi iki] selama [date : limolas dina kepisan]
7641,kaya apa cuaca limang dina kepungkur,kaya apa cuaca [time : limang dina kepungkur]
7642,nuduhake ramalan cuaca telung dina ngarep,nuduhake ramalan cuaca [time : telung dina ngarep]
7643,acara opo mbesuk,acara opo mbesuk
7644,maca acara acara sing akan datang,maca acara acara sing akan datang
7645,elingno acara sing bakal teka,elingno acara sing bakal teka
7646,apa aku duwe pangeling sing ditundha,apa aku duwe pangeling sing ditundha
7647,kandani aku pekoro pangeling eling sing ditundha,kandani aku pekoro pangeling eling sing ditundha
7648,mbusak acara saka tanggalan,mbusak acara saka tanggalan
7649,busak kabeh acara saka tanggalan,busak kabeh acara saka tanggalan
7650,atur kabar sadurunge acara iki,atur kabar sadurunge acara iki
7651,atur iki sadurunge acara,atur iki sadurunge acara
7652,sadurunge acara iki atur notifikasi,sadurunge acara iki atur notifikasi
7653,ojo lali ilengna ulang taun kakang aku tanggal rongpuluh april,ojo lali ilengna [event_name : ulang taun] [relation : kakang] aku tanggal [date : rongpuluh april]
7654,tandhani rong puluh april ulang taun dulur ku,tandhani [date : rong puluh april] [event_name : ulang taun] [relation : dulur] ku
7655,tambahno pangeling eling kanggo rong puluh april minangka ulang taun kakang ku,tambahno pangeling eling kanggo [date : rong puluh april] minangka [event_name : ulang taun] [relation : kakang] ku
7656,alexa kekono aku dhaptar sing kudu ta lakokno dina iki,alexa kekono aku dhaptar sing kudu ta lakokno [date : dina iki]
7657,wenehi aku dhaptar tugas dina iki,wenehi aku dhaptar tugas [date : dina iki]
7658,asti ana opo nang tanggalan aku dino iki,asti ana opo nang tanggalan aku [date : dino iki]
7659,wenehi dhaptar kabeh janjian dina iki kirim telu sore,wenehi dhaptar kabeh [event_name : janjian] [date : dina iki] kirim [time : telu sore]
7660,batalna kabeh janji temu aku sawise jam telu sore iki lan kandani aku rincianne,batalna kabeh [event_name : janji temu] aku sawise jam [time : telu sore] [date : iki] lan kandani aku rincianne
7661,apa jadwalku sawise telu sore dina iki,apa jadwalku sawise [time : telu] [timeofday : sore] [date : dina iki]
7662,apa kowe isa dhaptarke rapat rapat ku dina iki,apa kowe isa dhaptarke [event_name : rapat rapat] ku [date : dina iki]
7663,waca ake rapat aku dina iki,waca ake [event_name : rapat] aku [date : dina iki]
7664,nambah mangan awan karo mike,nambah [meal_type : mangan awan] karo [person : mike]
7665,aku pengin nambah ketemuan mangan awan karo mike jim lan bob,aku pengin nambah ketemuan [meal_type : mangan awan] karo [person : mike jim] lan [person : bob]
7666,apa kowe bakal menehi tandha yen aku duwe rapat karo tom jam telu sesuk,apa kowe bakal menehi tandha yen aku duwe [event_name : rapat] karo [person : tom] jam [time : telu] [date : sesuk]
7667,baleni acara iki saben jumat ing tanggalan ku,baleni acara iki [general_frequency : saben jumat] ing tanggalan ku
7668,minggu ngarep mbalenana acara iki saben dina jam sepuluh esuk,[time : minggu] ngarep mbalenana acara [time : iki] [general_frequency : saben dina] jam [time : sepuluh esuk]
7669,kandhani kapan ulang taun ibu ku,kandhani kapan [event_name : ulang taun] [relation : ibu] ku
7670,elingno aku perayaan ku,elingno aku [event_name : perayaan] ku
7671,opo acara acara aku berikute,opo acara acara aku berikute
7672,dhaptar acara ku sing bakal teka,dhaptar acara ku sing bakal teka
7673,waca acara ku sing bakal teko,waca acara ku sing bakal teko
7674,setelno pangeling eling gawe acara rapat mbesuk,setelno pangeling eling gawe acara [event_name : rapat] mbesuk
7675,ilingno aku rapat mengko jam papat esuk dina iki,ilingno aku [event_name : rapat] mengko jam [time : papat esuk] [date : dina iki]
7676,dhaptar rapat seng ameh teko,dhaptar [event_name : rapat] seng ameh teko
7677,kandani aku maneh babagan acara iki,kandani aku maneh babagan acara iki
7678,opo tujuan e acara dijadwal,opo tujuan e acara dijadwal
7679,ngomong luwih akeh babagan acara kasebut,ngomong luwih akeh babagan acara kasebut
7680,ing tanggalan ku busak kabeh acara golf kanggo sasi saiki,ing tanggalan ku busak kabeh [event_name : acara golf] kanggo [date : sasi] saiki
7681,busek kabeh janjian janjian ku karo dokter smith minggu iki,busek kabeh [event_name : janjian janjian] ku karo [person : dokter smith] [date : minggu iki]
7682,golekno lan mbusakno kabeh acara akhir minggu iki karo evan parker,golekno lan mbusakno kabeh acara [time : akhir minggu iki] karo [person : evan parker]
7683,tambahno acara iki neng tanggalan ku,tambahno acara iki neng tanggalan ku
7684,catet acara iki nang kalenderku,catet acara iki nang kalenderku
7685,tambahno mike lan jack nggo festival tanggalan,tambahno [person : mike] lan [person : jack] nggo [event_name : festival] tanggalan
7686,leboke mike karo jack ning tanggalan festival,leboke [person : mike] karo [person : jack] ning tanggalan [event_name : festival]
7687,andi lan budi kudu ditambahke neng tanggalan festival,[person : andi] lan [person : budi] kudu ditambahke neng tanggalan [event_name : festival]
7688,opo aku ana pengeling sing ketundha,opo aku ana pengeling sing ketundha
7689,apa aku isa njaluk kowe ngelingake aku apa wae,apa aku isa njaluk kowe ngelingake aku apa wae
7690,opo seng aku due,opo seng aku due
7691,aku pengin rincian liyane babagan pesta teh taunan,aku pengin rincian liyane babagan [event_name : pesta teh] [general_frequency : taunan]
7692,ngerteni luwih akeh pesta teh taunan,ngerteni luwih akeh [event_name : pesta teh] [general_frequency : taunan]
7693,opo aku duwe rencana tanggal selikur,opo aku duwe rencana tanggal [date : selikur]
7694,opo ono sing menarik kedadeyan pas dino jumat mbesuk,opo ono sing menarik kedadeyan pas dino [date : jumat] mbesuk
7696,mbusak jadwal rapat tanggal papat oktober jam rolas awan,mbusak jadwal [event_name : rapat] tanggal [date : papat oktober] jam [time : rolas awan]
7697,nyetel pangeling eling kanggo iki,nyetel pangeling eling kanggo iki
7698,ilingno aku mengko iki,ilingno aku mengko iki
7699,pastekno elingno aku gawe acara iki,pastekno elingno aku gawe acara iki
7700,busek kabeh tanggalanku,busek kabeh tanggalanku
7701,mbusak kabeh acara ing tanggalan ku,mbusak kabeh acara ing tanggalan ku
7702,resik-resik jadwalku,resik-resik jadwalku
7703,hey olly tulung atur pangeling eling gawe sesuk esuk jam sepuluh esuk rapat,hey olly tulung atur pangeling eling gawe [date : sesuk] [timeofday : esuk] jam [time : sepuluh esuk] [event_name : rapat]
7704,setelna pangelingmu kanggo rapat sesuk jam sepuluh esuk,setelna pangelingmu kanggo rapat [date : sesuk] jam [time : sepuluh esuk]
7705,elingke ketemuan ku sesok jam sepuloh esuk,elingke [event_name : ketemuan] ku [date : sesok] jam [time : sepuloh] [timeofday : esuk]
7706,aku duwe rapat sesuk jam sepuluh esuk tulung dielingake,aku duwe [event_name : rapat] [date : sesuk] jam [time : sepuluh] [timeofday : esuk] tulung dielingake
7707,elingno aku yen aku duwe rapat karo cassy kanggo acara ola sesuk,elingno aku yen aku duwe [event_name : rapat] karo [person : cassy] kanggo acara ola [date : sesuk]
7708,atur weker kanggo rapat sesuk jam pitu esuk,atur weker kanggo [event_name : rapat] [date : sesuk] jam [time : pitu esuk]
7709,tulung atur weker kanggo rapat sesuk jam pitu isuk,tulung atur weker kanggo [event_name : rapat] [date : sesuk] jam [time : pitu isuk]
7711,batalna kabeh rapat aku liyane lan tandhai loro maret kuwi ulang taun janu lebokna nang acara tanggalanmu,batalna kabeh rapat aku liyane lan tandhai [date : loro maret] kuwi [event_name : ulang taun] [person : janu] lebokna nang acara tanggalanmu
7712,oko batalna kabeh rapat aku liyane terus tandhai nang tanggalanmu loro maret ulang taun andi,oko batalna kabeh rapat aku liyane terus tandhai nang tanggalanmu [date : loro maret] [event_name : ulang taun] [person : andi]
7713,busek kabeh acara acara ku sesuk,busek kabeh acara acara ku [date : sesuk]
7714,aku sesuk repot dadi busak kabeh acara acara neng tanggalan,aku [date : sesuk] repot dadi busak kabeh acara acara neng tanggalan
7715,temokake alamat tanjung perak,temokake alamat [event_name : tanjung perak]
7716,tambahna pesta ulang taun karo aminah lan astri nang tanggalan aku,tambahna [event_name : pesta ulang taun] karo [person : aminah] lan [person : astri] nang tanggalan aku
7717,isinen tanggalan rapat karo garvin lan trilly kanggo lima desember jam setengah enem sore,isinen tanggalan [event_name : rapat] karo [person : garvin] lan [person : trilly] kanggo [date : lima desember] jam [time : setengah enem sore]
7718,hei kirmno undangan rapat neng pak ross gawe dina jumat iki lan bloken tanggalanku gawe dino jumat awan,hei kirmno undangan [event_name : rapat] neng [person : pak ross] gawe dina [date : jumat iki] lan bloken tanggalanku gawe dino [date : jumat awan]
7719,hey jadwal rapat karo pak ross kanggo dina jumat iki awan,hey jadwal [event_name : rapat] karo [person : pak ross] kanggo dina [date : jumat iki] [timeofday : awan]
7720,tulung kabari aku pengeling seng tertunda,tulung kabari aku pengeling seng tertunda
7721,opo kuwe iso meriksa pengingat lan ngewehi reti aku opo seng ditunda,opo kuwe iso meriksa pengingat lan ngewehi reti aku opo seng ditunda
7722,kandani aku sopo sing ulang taun sasi februari,kandani aku sopo sing [event_name : ulang taun] sasi [date : februari]
7723,critakno rapat sing aku nduwe minggu iki,critakno [event_name : rapat] sing aku nduwe [date : minggu iki]
7724,aku arep nglakokno sesuatu lucu saben dina tulung atur pangeling eling,aku arep nglakokno sesuatu lucu [general_frequency : saben dina] tulung atur pangeling eling
7725,nyetelo pangeling kanggo seneng seneng saben rong dina,nyetelo pangeling kanggo seneng seneng [general_frequency : saben rong dina]
7726,aku butuh sesuatu saben senen kanggo pangeling iki,aku butuh sesuatu [general_frequency : saben senen] kanggo pangeling iki
7727,aku duwe ulang taun dina senen atur acara,aku duwe [event_name : ulang taun] dina [date : senen] atur acara
7728,aku butuh pangeling kanggo lungo nang toko sesuk,aku butuh pangeling kanggo lungo nang toko [date : sesuk]
7729,jadwal penerbangan aku tanggal limolas,jadwal penerbangan aku tanggal [date : limolas]
7730,aku kudu menehi tandha dina senen ngarep,aku kudu menehi tandha dina [date : senen] ngarep
7731,atur acara sore iki,atur acara [timeofday : sore] iki
7732,nyetel ulang taune bob kanggo saben telu juni,nyetel [event_name : ulang taune] [person : bob] kanggo [date : saben telu juni]
7733,tangikna aku saben dina minggu jam pitu isuk,tangikna aku saben dina minggu jam [time : pitu isuk]
7734,elingno aku menyang toko saben jumat,elingno aku menyang toko [date : saben jumat]
7735,aku kudu ngatur ketemuan karo jack,aku kudu ngatur [event_name : ketemuan] karo [person : jack]
7736,lebokne ketemuan karo jack dina selasa,lebokne [event_name : ketemuan] karo [person : jack] dina [date : selasa]
7737,busakno pesta ulang taun wyatt saka tanggalan ku,busakno [event_name : pesta ulang taun] [person : wyatt] saka tanggalan ku
7738,mbusak blanja saka jadwal dina setu,mbusak blanja saka jadwal dina [date : setu]
7739,aku wis gak arepe budhal nang pesta ulang taun budi,aku wis gak arepe budhal nang [event_name : pesta ulang taun budi]
7740,buseken acara pesta ulang taun budi soko tanggalan ku,buseken acara [event_name : pesta ulang taun] [person : budi] soko tanggalan ku
7741,mbusak tanggalan ku kanggo dina setu,mbusak tanggalan ku kanggo dina [date : setu]
7742,mbusak blanja sembako saka dhaptar sing kudu ditindakake dina minggu,mbusak blanja sembako saka dhaptar sing [list_name : kudu ditindakake] dina [date : minggu]
7743,apa sampeyan bisa narik wektu paling anyar supaya aku ora telat kanggo janjian ku,apa sampeyan bisa narik wektu paling anyar supaya aku ora telat kanggo [event_name : janjian] ku
7744,opo aku iso jam limo sore dina minggu,opo aku iso jam [time : limo sore] dina [date : minggu]
7745,apa pesta ulang taune wyatt jam sepuluh bengi,apa [event_name : pesta ulang taune] [person : wyatt] jam [time : sepuluh bengi]
7746,opo aku lagi liburan minggu iki,opo aku lagi [event_name : liburan] [date : minggu iki]
7747,busak kabeh data saka tanggalan ku,busak kabeh data saka tanggalan ku
7748,mbusak kabeh acara ku ing tanggalan ku,mbusak kabeh acara ku ing tanggalan ku
7749,atur acara belonjo bareng saben minggu,atur acara [event_name : belonjo bareng] [date : saben minggu]
7750,saben senen ilengna aku mbuang sampah,saben [date : senen] ilengna aku mbuang sampah
7751,elingno aku saben dina senen kanggo mbuang sampah,elingno aku [general_frequency : saben] dina [general_frequency : senen] kanggo mbuang sampah
7752,apa ing tanggalan ku dina iki,apa ing tanggalan ku [date : dina iki]
7753,apa sing kudu taklakoni ing dina senen,apa sing kudu taklakoni ing dina [date : senen]
7754,aturen ambalan acara neng tanggalan ku,aturen ambalan acara neng tanggalan ku
7755,ulangono acara iki neng tanggalan ku,ulangono acara iki neng tanggalan ku
7756,apa acara sabanjure ing tanggalan ku,apa acara sabanjure ing tanggalan ku
7757,opo selanjute nang tanggalan aku,opo selanjute nang tanggalan aku
7758,kapan acara ku selanjut e,kapan acara ku selanjut e
7759,tulung busakno acara iku saka tanggalan ku,tulung busakno acara iku saka tanggalan ku
7760,mbusak acara iku nang tanggalan aku,mbusak acara iku nang tanggalan aku
7761,ganti tanggalan ku kanggo dina iki,ganti tanggalan ku kanggo [date : dina iki]
7762,pangeling opo sing aku duwe,pangeling opo sing aku duwe
7763,ono opo ing tanggalan ku dina iki,ono opo ing tanggalan ku [date : dina iki]
7764,opo iso tulung busek ing tanggalan ku gawe kabeh acara acara,opo iso tulung busek ing tanggalan ku gawe kabeh acara acara
7765,opo ono cara gawe ngeresiki tanggalan ku,opo ono cara gawe ngeresiki tanggalan ku
7766,opo ana coro sing isa mbusak tanggalan aku sasi iki,opo ana coro sing isa mbusak tanggalan aku [date : sasi iki]
7767,tambahno acara wulangan neng tanggalan gawe tanggal papat februari neng taman king pas jam loro awan,tambahno acara wulangan neng tanggalan gawe tanggal [date : papat februari] neng [place_name : taman king] pas jam [time : loro awan]
7768,tambahna latian tanggal papat februari jam loro awan nang taman bunga,tambahna latian tanggal [date : papat februari] jam [time : loro awan] nang [place_name : taman bunga]
7769,tambahno latian ku ing taman king tanggal papat februari jam loro awan,tambahno latian ku ing [place_name : taman king] tanggal [date : papat februari] jam [time : loro awan]
7770,opo aku duwe pangeling sing disetel,opo aku duwe pangeling sing disetel
7771,apa jadwal ku dina iki,apa jadwal ku [date : dina iki]
7772,kandani bab rapat aku minggu iki,kandani bab [event_name : rapat] aku [date : minggu] iki
7773,piye jadwal ku saiki,piye jadwal ku saiki
7774,tambahake blanja menyang tanggalan ku kanggo sesuk,tambahake blanja menyang tanggalan ku kanggo [date : sesuk]
7775,tambahno acara yoga neng tanggalan ku gawe dina jumat,tambahno acara [event_name : yoga] neng tanggalan ku gawe dina [date : jumat]
7776,tambahke mlayu ning tanggalan ku dina kemis,tambahke [event_name : mlayu] ning tanggalan ku dina [date : kemis]
7777,opo aku duwe jadwal janjian dina iki,opo aku duwe jadwal [event_name : janjian] [date : dina iki]
7778,ilingno opo sing aku kudu ngerjakno dina minggu awan,ilingno opo sing aku kudu ngerjakno dina [date : minggu] [timeofday : awan]
7779,apa aku duwe janjian ing tanggal telung puluh maret,apa aku duwe [event_name : janjian] ing tanggal [date : telung puluh maret]
7780,tulung elingno aku ulang taune swatish,tulung elingno aku [event_name : ulang taune] [person : swatish]
7781,ngelingake yen aku kangen karo rutinitas mlaku mlaku sore,ngelingake yen aku kangen karo [event_name : rutinitas mlaku mlaku sore]
7782,kaya apa jadwal dina iki,kaya apa jadwal [date : dina iki]
7783,apa aku duwe dolanan bal balan akhir minggu iki,apa aku duwe dolanan [event_name : bal balan] [date : akhir minggu iki]
7784,njlèntrèhaké acara acara kang wis dijadwal,njlèntrèhaké acara acara kang wis dijadwal
7785,ilengna aku ulang taun sarah telung dina sadurunge,ilengna aku [event_name : ulang taun] [person : sarah] [date : telung dina] sadurunge
7786,ngelingi nalika wayah mangan awan,ngelingi nalika [time : wayah mangan awan]
7787,ilingno aku bengi sadurunge janjian dokter ku,ilingno aku [date : bengi sadurunge] [event_name : janjian dokter] ku
7789,elengke aku nelpon alex,elengke aku nelpon [person : alex]
7790,tulung ilingno aku jam sewelas awan ketemuan bisnis,tulung ilingno aku jam [time : sewelas awan] [event_name : ketemuan bisnis]
7791,aku duwe rapat penteng minggu jam loro awan ojo lali ilengna,aku duwe [event_name : rapat] penteng [date : minggu] jam [time : loro awan] ojo lali ilengna
7792,telpon sarah,telpon [person : sarah]
7793,ngirim email kanggo sarah bab mangan awan dina iki,ngirim email kanggo [person : sarah] bab [event_name : mangan awan] [date : dina iki]
7794,apa rapat senen jam wolu esuk karo chuck ingerman,apa [event_name : rapat] [date : senen] jam [time : wolu esuk] karo [person : chuck ingerman]
7795,ing ngendi rapat selasa esuk,ing ngendi [event_name : rapat] [date : selasa] [timeofday : esuk]
7796,jam pira janjian dokter dina jumat,jam pira [event_name : janjian] [relation : dokter] [date : dina jumat]
7797,buka tanggalan aku,buka tanggalan aku
7798,kapan iki arep kelakon,kapan iki arep kelakon
7799,duduhno aku bubar ditambahake acara acara,duduhno aku bubar ditambahake acara acara
7800,setelno pangeling eling,setelno pangeling eling
7801,nambahke catatan ge teko,nambahke catatan ge teko
7802,bukak pangeling eling ku,bukak pangeling eling ku
7803,gawe pangeling bola-bali kanggo latian yoga saben dina ing wayah awan,gawe pangeling bola-bali kanggo [event_name : latian yoga] [general_frequency : saben dina] ing wayah [timeofday : awan]
7804,gawena pangeling sing dibaleni kanggo tugas gawean ku saben dina jam wolu isuk,gawena pangeling sing dibaleni kanggo tugas gawean ku [general_frequency : saben dina] jam [time : wolu isuk]
7805,tulung aturke pangeling saben wulan kanggo mbayar sewa,tulung aturke pangeling [general_frequency : saben wulan] kanggo [event_name : mbayar sewa]
7806,saben rebo liyane ngelingi aku arep lunga blanja,[date : saben rebo liyane] ngelingi aku arep [event_name : lunga blanja]
7807,ojo sampek aku lali yen aku ono acara konferensi wali murid karo guru dina senen iki jam papat sore,ojo sampek aku lali yen aku ono acara [event_name : konferensi wali murid karo guru] dina [date : senen] iki jam [time : papat sore]
7808,elingno aku methuk ibu menyang salon rambut dina kemis jam sewelas awan,elingno aku methuk [relation : ibu] menyang [relation : salon rambut] dina [date : kemis] jam [time : sewelas awan]
7809,aku duwe jadwal rapat karo kepala departemen dina jumat jam sanga esuk,aku duwe jadwal rapat karo kepala departemen dina [date : jumat] jam [time : sanga esuk]
7810,tambahno acara,tambahno acara
7811,tambahno ning acara,tambahno ning acara
7812,ilengna aku janji temu dokter untu ku bengi sadurunge,ilengna aku [event_name : janji temu] [relation : dokter untu] ku [time : bengi] sadurunge
7813,kapan janjian dokter untu ku,kapan [event_name : janjian] [relation : dokter untu] ku
7814,duduhno aku acara ing daerah iki,duduhno aku acara ing daerah iki
7815,tudokne acara mbesuk ing surabaya,tudokne acara mbesuk ing [place_name : surabaya]
7816,duduhke acara ning kuto jogja,duduhke acara ning [place_name : kuto jogja]
7817,apa tanggal iki bener,apa tanggal iki bener
7818,apa aku sesuk rapat,apa aku [date : sesuk] [event_name : rapat]
7819,apa aku arep menyang pasar sesuk,apa aku arep menyang [place_name : pasar] [date : sesuk]
7820,busak kabeh acara acara neng tanggalan,busak kabeh acara acara neng tanggalan
7821,ilangono kabeh pangeling eling saka tanggalan,ilangono kabeh pangeling eling saka tanggalan
7822,rapat rapat apa wae kang ono tanggalan ku dina iki,[event_name : rapat rapat] apa wae kang ono tanggalan ku [date : dina iki]
7823,apa gawean ku dina iki,apa gawean ku [date : dina iki]
7824,ana apa dina iki,ana apa [date : dina iki]
7825,tulung jadwal janjian potong rambut jam siji awan dina setu,tulung jadwal [event_name : janjian potong rambut] jam [time : siji awan] dina [date : setu]
7826,tulung jadwal janjian karo dokter kanggo pamriksan prostat dina jumat,tulung jadwal [event_name : janjian] karo [relation : dokter] kanggo [event_name : pamriksan prostat] dina [date : jumat]
7827,tulung elingno aku nelpon duker jam siji awan dina kemis,tulung elingno aku nelpon [person : duker] jam [time : siji awan] dina [date : kemis]
7828,apa sing kudu dilakone sakteruse,apa sing kudu dilakone sakteruse
7829,opo maneh nang dhaptar,opo maneh nang dhaptar
7830,mbusak jadwal ku,mbusak jadwal ku
7831,mbusak kabeh janjian,mbusak kabeh [event_name : janjian]
7832,apa aku duwe janjian karo dokter dina kemis iki,apa aku duwe [event_name : janjian karo dokter] dina [date : kemis] iki
7833,apa aku duwe rapat rapat dijadwal akhir minggu sakwise sabanjuré,apa aku duwe [event_name : rapat] rapat dijadwal [date : akhir minggu sakwise] sabanjuré
7834,ing dina iki proyek siji wae amarga anak wedhok ku duwe pertunjukan,ing dina iki proyek siji wae amarga [relation : anak wedhok] ku duwe [event_name : pertunjukan]
7835,tulung tambahke acara kanggo jadwal ku,tulung tambahke acara kanggo jadwal ku
7836,mbusak kabeh acara,mbusak kabeh acara
7837,apus kabeh,apus kabeh
7838,apa sing kedadeyan sajrone jam wolu esuk lan jam lima sore dina iki,apa sing kedadeyan sajrone jam [time : wolu esuk] lan jam [time : lima sore] [date : dina iki]
7839,acara kedados antarane wolu isuk nganti lima sore dina iki,acara kedados antarane [time : wolu isuk] nganti [time : lima sore] [date : dina iki]
7840,opo aku nduwe wektu antarane wolu esuk lan limo sore dina iki,opo aku nduwe wektu antarane [time : wolu esuk] lan [time : limo sore] [date : dina iki]
7841,elingno aku njupuk panganan asu luwih akeh ning glory petshop sesuk setengah wolu bengi,elingno aku [event_name : njupuk panganan asu luwih akeh] ning [place_name : glory petshop] [date : sesuk] [time : setengah wolu bengi]
7842,ilingno aku yen aku kudu ketemu hannah pekoro proyek matematika e awak dhewe selasa ngarep jam sepuluh bengi,ilingno aku yen aku kudu ketemu [person : hannah] pekoro [event_name : proyek matematika] e awak dhewe [date : selasa] ngarep jam [time : sepuluh bengi]
7843,weruhi rong jam sakdurunge nek aku lunga gawe wulangan biola pas jam papat sore neng musicworkz,weruhi [time : rong jam] sakdurunge nek aku lunga gawe [event_name : wulangan biola] pas jam [time : papat sore] neng [place_name : musicworkz]
7844,pangeling eling apa sing tak nyetel,pangeling eling apa sing tak nyetel
7845,pinten pangeling eling ingkang sampun kula tindakaken,pinten pangeling eling ingkang sampun kula tindakaken
7846,pangeling eling apa sing bakal teka ing minggu iki,pangeling eling apa sing bakal teka ing [date : minggu iki]
7847,elingno aku nalika pendaftaran dibukak,elingno aku nalika [event_name : pendaftaran] dibukak
7848,kandani aku sedina sadurunge aku menyang jawa barat,kandani aku [date : sedina sadurunge] aku [event_name : menyang] [place_name : jawa barat]
7849,kandani aku kapan janjian dokter ku selanjute,kandani aku kapan [event_name : janjian dokter] ku selanjute
7850,ngabari aku nalika jatuh tempo sewa ku,ngabari aku nalika [event_name : jatuh tempo sewa] ku
7851,aku duwe rapat ing awan dina iki,aku duwe [event_name : rapat] ing [timeofday : awan] [date : dina iki]
7852,nambah acara latian baseball ljam lima sore bengi iki,nambah acara [event_name : latian baseball] ljam [time : lima sore] [timeofday : bengi iki]
7853,kelas bandminton mingguan mulaine sesuk lan marine tanggal siji mei,kelas bandminton mingguan mulaine [date : sesuk] lan marine [date : tanggal siji mei]
7854,jadwal rapat karo wakil presiden dina senen,jadwal [event_name : rapat] karo [relation : wakil presiden] dina [date : senen]
7855,atur rapat karo anak lanange guru ku dina jumat,atur [event_name : rapat] karo [relation : anak lanange guru] ku dina [date : jumat]
7856,setel rapat karo departemen kebudayaan kanggo akhir wulan,setel [event_name : rapat] karo [person : departemen kebudayaan] kanggo [date : akhir wulan]
7857,neng endi rolas awan ku rapat dina iki kedadeyan,neng endi [time : rolas awan] ku [event_name : rapat] [date : dina iki] kedadeyan
7858,ning ngendi latian baseball sesuk,ning ngendi [event_name : latian baseball] [date : sesuk]
7859,suwene aku bakal drive kanggo konser ungu sesuk,suwene aku bakal drive kanggo [event_name : konser ungu] [date : sesuk]
7860,aku ono latihan neng wrigley sesuk jam enem,aku ono latihan neng [place_name : wrigley] [date : sesuk] jam [time : enem]
7861,ilengna aku sesuk jam wolu esuk rapat mangan awan nang ruwang rapat,ilengna aku [date : sesuk] jam [time : wolu esuk] [event_name : rapat mangan awan] nang [place_name : ruwang rapat]
7862,aku budal menyang konser o. a. r. ing malang tanggal patlikur maret,aku budal menyang [event_name : konser o. a. r.] ing [place_name : malang] tanggal [date : patlikur maret]
7863,ilingno aku mulai mangan bengi awan iki jam limo,ilingno aku mulai [event_name : mangan bengi] [time : awan] iki [time : jam limo]
7864,kandani aku nek uwis jam loro,kandani aku nek uwis [time : jam loro]
7865,nyetel weker kanggo wolu wengi wengi iki,nyetel weker kanggo [time : wolu wengi] [timeofday : wengi iki]
7866,opo wae jadwal ku sesuk esuk,opo wae jadwal ku [date : sesuk] [timeofday : esuk]
