id,utt,annot_utt
8378,ঘটনাসূচীগুলো,ঘটনাসূচীগুলো
8379,কোন ঘটনা আসছে,কোন ঘটনা আসছে
8380,আরে সিরি আমার ক্যালেন্ডারে পরবর্তী যা কিছু নির্ধারিত আছে তা বাতিল করুন,আরে সিরি আমার ক্যালেন্ডারে পরবর্তী যা কিছু নির্ধারিত আছে তা বাতিল করুন
8381,উনিশশে মার্চ দুপুর দুইটার দিকে কী অনুষ্ঠান হয়,[date : উনিশশে মার্চ] [time : দুপুর দুইটার] দিকে কী অনুষ্ঠান হয়
8382,মার্চ মাসের উনিশ তারিখ দুপুর দুটোর ক্যালেন্ডার ইভেন্ট সম্পর্কে পড়ুন,[date : মার্চ মাসের উনিশ তারিখ] [time : দুপুর দুটোর] ক্যালেন্ডার ইভেন্ট সম্পর্কে পড়ুন
8383,আমার কি এই সপ্তাহান্তে কোন ঘটনা ঘটছে,আমার কি [date : এই সপ্তাহান্তে] কোন ঘটনা ঘটছে
8384,আজ সকালে কোন মুলতুবি অ্যাপয়েন্টমেন্ট আছে,আজ [timeofday : সকালে] কোন মুলতুবি [event_name : অ্যাপয়েন্টমেন্ট] আছে
8385,এই সপ্তাহ কি খেলার সপ্তাহ,[date : এই সপ্তাহ] কি খেলার সপ্তাহ
8386,রাত আটটায় আমাকে মনে করিয়ে দিন মি লন্ড্রি করতে,[time : রাত আটটায়] আমাকে মনে করিয়ে দিন মি লন্ড্রি করতে
8387,রাত আটটায় লন্ড্রির জন্য অনুস্মারক তৈরি করুন,রাত [time : আটটায়] লন্ড্রির জন্য অনুস্মারক তৈরি করুন
8388,আমি রাত আটটায় লন্ড্রি করতে চাই অনুস্মারক তৈরি করুন,আমি [time : রাত আটটায়] লন্ড্রি করতে চাই অনুস্মারক তৈরি করুন
8389,সোমবার দুপুর দু-টোয় রায়হানের সাথে একটি meeting করার জন্য আমাকে মনে করিয়ে দিন,[date : সোমবার] [time : দুপুর দু-টোয়] [person : রায়হানের] সাথে একটি [event_name : meeting] করার জন্য আমাকে মনে করিয়ে দিন
8390,আমার সভা মনে করিয়ে দিন,আমার [event_name : সভা] মনে করিয়ে দিন
8391,মিটিংয়ের জন্য reminder সেট করুন,[event_name : মিটিংয়ের] জন্য reminder সেট করুন
8392,মিটিং অনুস্মারক সেট করুন,[event_name : মিটিং] অনুস্মারক সেট করুন
8393,প্রতি শুক্রবার আমাকে আমার ছেলের কাবাডি খেলা যেতে মনে করিয়ে দিন,[general_frequency : প্রতি শুক্রবার] আমাকে আমার [relation : ছেলের] [sport_type : কাবাডি খেলা] যেতে মনে করিয়ে দিন
8394,প্রতিদিন দুপুরে আমাকে ওষুধ নেওয়ার জন্য একটি রিমাইন্ডয়ার সেট করুন,[general_frequency : প্রতিদিন] [timeofday : দুপুরে] আমাকে ওষুধ নেওয়ার জন্য একটি রিমাইন্ডয়ার সেট করুন
8395,আগামীকাল বিকেল তিনটায় আমার মিটিং সম্পর্কে আমাকে মনে করান,[date : আগামীকাল] [time : বিকেল তিনটায়] আমার [event_name : মিটিং] সম্পর্কে আমাকে মনে করান
8396,আপনি কি আমার বৈঠকের জন্য বুধবারের জন্য একটি অনুস্মারক সেট করতে পারেন,আপনি কি আমার বৈঠকের জন্য [date : বুধবারের] জন্য [time : একটি] অনুস্মারক সেট করতে পারেন
8397,আমাকে শুক্রবার দুপুরে মিটিং-এ যেতে হবে আপনি কি আমাকে মনে করিয়ে দিতে পারবেন,আমাকে [date : শুক্রবার] [timeofday : দুপুরে] মিটিং-এ যেতে হবে আপনি কি আমাকে মনে করিয়ে দিতে পারবেন
8398,ছাব্বিশে মার্চ দুপুর বারোটায় মলে কেনাকাটা যোগ করুন,[date : ছাব্বিশে মার্চ] [time : দুপুর বারোটায়] [place_name : মলে] কেনাকাটা যোগ করুন
8399,চৌঠা এপ্রিল বিকেল পাঁচটায় ডায়মন্ড প্লাজা নালেঝোলেতে রাজেশের সাথে দেখা যোগ করুন।,[date : চৌঠা এপ্রিল] [time : বিকেল পাঁচটায়] [place_name : ডায়মন্ড প্লাজা] [business_name : নালেঝোলেতে] [person : রাজেশের] সাথে দেখা যোগ করুন।
8400,আমি কি শুক্রবার বিকেলে ফ্রি আছি,আমি কি [date : শুক্রবার] [timeofday : বিকেলে] ফ্রি আছি
8401,আগামীকাল বিকেল তিনটায় bob সাথে আমার দেখা হবে,[date : আগামীকাল] [time : বিকেল তিনটায়] [person : bob] সাথে আমার দেখা হবে
8402,আমার ঘটনা সম্পর্কে আমাকে আরো বলুন,আমার ঘটনা সম্পর্কে আমাকে আরো বলুন
8403,আমাকে আরো তথ্য প্রদান করুন,আমাকে আরো তথ্য প্রদান করুন
8404,আমি এই ঘটনা সম্পর্কে আরো জানতে চাই,আমি এই ঘটনা সম্পর্কে আরো জানতে চাই
8405,আমার আগামীকাল কি ইভেন্টগুলি আছে,আমার [date : আগামীকাল] কি ইভেন্টগুলি আছে
8406,আগামীকালের জন্য সমস্ত ইভেন্ট মুছুন,[date : আগামীকালের] জন্য সমস্ত ইভেন্ট মুছুন
8407,আমি এই আগামী সপ্তাহের জন্য কি ঘটনা আছে,আমি [date : এই আগামী সপ্তাহের] জন্য কি ঘটনা আছে
8408,আগামীকালের জন্য আমার ডিনার ইভেন্ট সরিয়ে দিন,[date : আগামীকালের] জন্য আমার [meal_type : ডিনার] ইভেন্ট সরিয়ে দিন
8409,আগামীকাল আমার রাতের খাবার মুছে দিন,[date : আগামীকাল] আমার [meal_type : রাতের খাবার] মুছে দিন
8410,সোমবারের জন্য আমার ডিনার ইভেন্ট সরিয়ে দিন,[date : সোমবারের] জন্য আমার [meal_type : ডিনার] ইভেন্ট সরিয়ে দিন
8411,ক্যালেন্ডারে ইভেন্ট সেট করুন,ক্যালেন্ডারে ইভেন্ট সেট করুন
8412,অনুগ্রহ করে আমাকে মনে করিয়ে দিও,অনুগ্রহ করে আমাকে মনে করিয়ে দিও
8413,আমাকে সতর্ক করুন,আমাকে সতর্ক করুন
8414,শুক্রবার সন্ধ্যে পাঁচটায় রায়হানের সাথে ডিনারে যেতে আমাকে স্মরণ করাও,[date : শুক্রবার] [time : সন্ধ্যে পাঁচটায়] [person : রায়হানের] সাথে [meal_type : ডিনারে] যেতে আমাকে স্মরণ করাও
8415,মঙ্গলবার বিকেল তিনটেয় শুভমান রায়ের সাথে অফিসে একটি মিটিং যুক্ত করুন,[date : মঙ্গলবার] [time : বিকেল তিনটেয়] [person : শুভমান রায়ের] সাথে [place_name : অফিসে] একটি [event_name : মিটিং] যুক্ত করুন
8416,শুক্রবার শুভ মজুমদার সাথে একটি মিটিং করতে কর্মস্থলে আমাকে মনে করিয়ে দিন,[date : শুক্রবার] [person : শুভ মজুমদার] সাথে একটি [event_name : মিটিং] করতে কর্মস্থলে আমাকে মনে করিয়ে দিন
8417,আমার ক্যালেন্ডারে সমস্ত অ্যাপয়েন্টমেন্ট বাতিল করুন,আমার ক্যালেন্ডারে সমস্ত [event_name : অ্যাপয়েন্টমেন্ট] বাতিল করুন
8418,আমি কি অনুস্মারক সেট করেছি,আমি কি অনুস্মারক সেট করেছি
8419,আমার কি আজকের জন্য কোন অনুস্মারক আছে,আমার কি [date : আজকের] জন্য কোন অনুস্মারক আছে
8420,আমাকে সচেতন হতে হবে এমন কিছু আছে কি,আমাকে সচেতন হতে হবে এমন কিছু আছে কি
8421,শুক্রবার দুপুর দুইটায় একটি কাজের মিটিংয়ে যাওয়ার জন্য আমাকে একটি অনুস্মারক সেট করতে হবে,[date : শুক্রবার] [time : দুপুর দুইটায়] একটি [event_name : কাজের মিটিংয়ে] যাওয়ার জন্য আমাকে একটি অনুস্মারক সেট করতে হবে
8422,আগামীকাল আমার শপিং ট্রিপের জন্য একটি অনুস্মারক সেট করুন বিকালে পাঁচটায়,[date : আগামীকাল] আমার [event_name : শপিং ট্রিপের] জন্য একটি অনুস্মারক সেট করুন [time : বিকালে পাঁচটায়]
8423,একটি event সেট করুন যা পুরো মাস জুড়ে হয়,একটি event সেট করুন যা পুরো মাস জুড়ে হয়
8424,আমার ক্যালেন্ডারে একটি পুনরাবৃত্ত ঘটনা রাখুন,আমার ক্যালেন্ডারে একটি পুনরাবৃত্ত ঘটনা রাখুন
8425,আজকের সকাল ছয়টা পঁয়তাল্লিশ এ কি খবর,[date : আজকের] [time : সকাল ছয়টা পঁয়তাল্লিশ] এ কি খবর
8426,গতকাল এবং এই সকালবেলার মধ্যে বর্তমান ইভেন্টগুলি আমাকে বলুন,[date : গতকাল] এবং এই [timeofday : সকালবেলার] মধ্যে বর্তমান ইভেন্টগুলি আমাকে বলুন
8427,সাবরিনা সাথে লাঞ্চ অ্যাপয়েন্টমেন্ট যোগ করুন জানুয়ারী সেকেন্ডে দুপুর সাড়ে বারো টায়,[person : সাবরিনা] সাথে [event_name : লাঞ্চ অ্যাপয়েন্টমেন্ট] যোগ করুন [date : জানুয়ারী সেকেন্ডে] [time : দুপুর সাড়ে বারো টায়]
8428,দোসরা জানুয়ারি দুপুর সাড়ে বারোটায় lisa সাথে লাঞ্চের অ্যাপয়েন্টমেন্ট যোগ করুন,[date : দোসরা জানুয়ারি] [time : দুপুর সাড়ে বারোটায়] [person : lisa] সাথে [event_name : লাঞ্চের অ্যাপয়েন্টমেন্ট] যোগ করুন
8429,বারোই ফেব্রুয়ারী সন্ধ্যে ছ-টায় মাহবুব হাসানের সাথে dinner যোগ করুন,[date : বারোই ফেব্রুয়ারী] [time : সন্ধ্যে ছ-টায়] [person : মাহবুব হাসানের] সাথে [meal_type : dinner] যোগ করুন
8430,আমার সমস্ত অ্যাপয়েন্টমেন্ট বাতিল করুন,আমার সমস্ত [event_name : অ্যাপয়েন্টমেন্ট] বাতিল করুন
8431,আমার সমস্ত নির্ধারিত ঘটনা পরিত্রাণ পেতে,আমার সমস্ত নির্ধারিত ঘটনা পরিত্রাণ পেতে
8432,আজ দুপুর একটায় আমার মিটিং মুছে ফেলুন,আজ [time : দুপুর একটায়] আমার [event_name : মিটিং] মুছে ফেলুন
8433,মার্চের উনিশ দুপুর একটার মিটিং মুছে দিন,[date : মার্চের উনিশ] [time : দুপুর একটার] [event_name : মিটিং] মুছে দিন
8434,দুপুর একটায় আমার event মুছে ফেলুন,[time : দুপুর একটায়] আমার event মুছে ফেলুন
8435,দয়া করে ফেব্রুয়ারী মাসের প্রত্যেক বৃহস্পতিবার দুপুর বারোটায় কাজের মিটিং সেট করুন,দয়া করে [date : ফেব্রুয়ারী মাসের] [general_frequency : প্রত্যেক বৃহস্পতিবার] [time : দুপুর বারোটায়] [event_name : কাজের মিটিং] সেট করুন
8436,মার্চ মাসে প্রতি বুধবারের জন্য দুপুর বারোটা এ বিয়ের অনুষ্ঠান সেট করুন,[date : মার্চ] মাসে [general_frequency : প্রতি বুধবারের] জন্য [time : দুপুর বারোটা] এ [event_name : বিয়ের অনুষ্ঠান] সেট করুন
8437,দয়া করে এপ্রিল মাসে প্রত্যেক শুক্রবার সন্ধ্যা সাতটায় নৈশভোজের পরিকল্পনাটি সেট করুন,দয়া করে [date : এপ্রিল মাসে] [general_frequency : প্রত্যেক শুক্রবার] [time : সন্ধ্যা সাতটায়] [event_name : নৈশভোজের পরিকল্পনাটি] সেট করুন
8438,আমাকে জেল হত্যা দিবস সম্পর্কে আরও বলুন,আমাকে [event_name : জেল হত্যা দিবস] সম্পর্কে আরও বলুন
8439,কখন উৎসব শুরু হয়,কখন [event_name : উৎসব] শুরু হয়
8440,আমার ক্যালেন্ডার থেকে সব ঘটনা মুছে দিন,আমার ক্যালেন্ডার থেকে সব ঘটনা মুছে দিন
8441,আমার পুরো ক্যালেন্ডার মুছে ফেলুন,আমার পুরো ক্যালেন্ডার মুছে ফেলুন
8442,এই ইভেন্টের সাথে আমার ক্যালেন্ডার পরিবর্তন করুন,এই ইভেন্টের সাথে আমার ক্যালেন্ডার পরিবর্তন করুন
8443,আমার ক্যালেন্ডারে এই ঘটনাটি অন্তর্ভুক্ত করুন,আমার ক্যালেন্ডারে এই ঘটনাটি অন্তর্ভুক্ত করুন
8444,আমার ক্যালেন্ডারে কিছু আছে,আমার ক্যালেন্ডারে কিছু আছে
8445,আমাকে মনে করিয়ে দিন আমি আজ থেকে এক সপ্তাহ পাঁচটায় লাইব্রেরিতে থাকতে হবে,আমাকে মনে করিয়ে দিন আমি [date : আজ থেকে এক সপ্তাহ] [time : পাঁচটায়] [place_name : লাইব্রেরিতে] থাকতে হবে
8446,olly আমাকে মনে করাও আজ থেকে এক সপ্তাহ পাঁচটায় লাইব্রেরিতে থাকতে হবে,olly আমাকে মনে করাও [date : আজ থেকে এক সপ্তাহ] [time : পাঁচটায়] [place_name : লাইব্রেরিতে] থাকতে হবে
8447,পরের শনিবার এর জন্য একটি অনুস্মারক সেট করুন পাঁচটায় লাইব্রেরিতে যান,পরের [date : শনিবার] এর জন্য একটি অনুস্মারক সেট করুন [time : পাঁচটায়] [place_name : লাইব্রেরিতে] যান
8448,আমার জন্য পরের শনিবার লাইব্রেরিতে পাঁচটায় একটি অ্যাপয়েন্টমেন্ট করুন এবং একটি অনুস্মারক সেট করুন,আমার জন্য পরের [date : শনিবার] [place_name : লাইব্রেরিতে] [time : পাঁচটায়] একটি [event_name : অ্যাপয়েন্টমেন্ট] করুন এবং একটি অনুস্মারক সেট করুন
8449,আমার মেয়ের জন্মদিনের জন্য একটি রিমাইন্ডার সেট করুন,আমার [relation : মেয়ের] [event_name : জন্মদিনের] জন্য একটি রিমাইন্ডার সেট করুন
8450,আগামীকাল বিকেল পাঁচটার একটি reminder সেট করুন,[date : আগামীকাল] [time : বিকেল পাঁচটার] একটি reminder সেট করুন
8451,আমাকে আসন্ন জাতীয় ছুটির কথা মনে করিয়ে দিন,আমাকে [event_name : আসন্ন জাতীয় ছুটির] কথা মনে করিয়ে [event_name : দিন]
8452,প্রতি মঙ্গলবার আমার ক্যালেন্ডারে ইভেন্ট রাখুন,[general_frequency : প্রতি মঙ্গলবার] আমার ক্যালেন্ডারে ইভেন্ট রাখুন
8453,অনুগ্রহ করে আমার ক্যালেন্ডারে ইভেন্ট রাখুন এবং এটিকে পুনরাবৃত্তিমূলক ইভেন্ট হিসেবে চিহ্নিত করুন,অনুগ্রহ করে আমার ক্যালেন্ডারে ইভেন্ট রাখুন এবং এটিকে পুনরাবৃত্তিমূলক ইভেন্ট হিসেবে চিহ্নিত করুন
8454,আজকের জন্য আমার ক্যালেন্ডারে যোগ করুন মুহাম্মদ রায়হান রাত এক টায়,[date : আজকের] জন্য আমার ক্যালেন্ডারে যোগ করুন [person : মুহাম্মদ রায়হান] রাত [time : এক টায়]
8455,রেডিওহেড সঙ্গীতানুষ্ঠান কোথায়,[event_name : রেডিওহেড সঙ্গীতানুষ্ঠান] কোথায়
8456,খুলনা বাজার সবচেয়ে কাছের সঙ্গীত অনুষ্ঠান কখন,[place_name : খুলনা বাজার] সবচেয়ে কাছের [event_name : সঙ্গীত অনুষ্ঠান] কখন
8457,আজ রাতে বিগ রক ডে কনসার্ট এর সময় কত,[timeofday : আজ রাতে] [event_name : বিগ রক ডে কনসার্ট] এর সময় কত
8458,এই মাসের জন্য আমার অনুস্মারক কি,[date : এই মাসের] জন্য আমার অনুস্মারক কি
8459,আমাকে আমার ক্যালেন্ডার দেখান,আমাকে আমার ক্যালেন্ডার দেখান
8460,আমাকে আমার ঘটনা দেখান,আমাকে আমার ঘটনা দেখান
8461,মে মাসের জন্য আমার পরিকল্পনা কি,[date : মে মাসের] জন্য আমার পরিকল্পনা কি
8462,এই সপ্তাহে কোন দিন আমার পরিকল্পনা আছে,[date : এই সপ্তাহে] কোন দিন আমার পরিকল্পনা আছে
8463,আমার আজকে দুপুর একটায় যে event ছিল তা মুছে ফেলুন,আমার [date : আজকে] [time : দুপুর একটায়] যে event ছিল তা মুছে ফেলুন
8464,বুধবার সকাল ন-টায় আমার সাক্ষাতের কথা মনে করিয়ে দিন,[date : বুধবার] [time : সকাল ন-টায়] আমার [event_name : সাক্ষাতের] কথা মনে করিয়ে দিন
8465,আমাকে বুধবার সকাল নয়টায় বৈঠকের নোটিশ পাঠান,আমাকে [date : বুধবার] [time : সকাল নয়টায়] [event_name : বৈঠকের] নোটিশ পাঠান
8466,আমি বুধবার একটি সকাল ন-টায় মিটিং আছে আমাকে একটি অনুস্মারক পাঠান,আমি [date : বুধবার] একটি [time : সকাল ন-টায়] [event_name : মিটিং] আছে আমাকে একটি অনুস্মারক পাঠান
8467,আমার আসন্ন ইভেন্টগুলি সম্পর্কে আমাকে বলো,আমার আসন্ন ইভেন্টগুলি সম্পর্কে আমাকে বলো
8468,কি ইভেন্টগুলি আজকে আমার বাকি আছে,কি ইভেন্টগুলি [date : আজকে] আমার বাকি আছে
8469,আজ আমার ক্যালেন্ডারে কি নির্ধারিত হয়েছে,[date : আজ] আমার ক্যালেন্ডারে কি নির্ধারিত হয়েছে
8470,এই মাসে ক্যালেন্ডার থেকে সমস্ত ঘটনা মুছে ফেলুন,[date : এই মাসে] ক্যালেন্ডার থেকে সমস্ত ঘটনা মুছে ফেলুন
8471,ক্যালেন্ডার থেকে গত মাসের সমস্ত ঘটনা মুছে ফেলুন,ক্যালেন্ডার থেকে [date : গত মাসের] সমস্ত ঘটনা মুছে ফেলুন
8472,ক্যালেন্ডার থেকে সমস্ত ঘটনা মুছে ফেলুন,ক্যালেন্ডার থেকে সমস্ত ঘটনা মুছে ফেলুন
8473,আগামীকাল দুপুর দুটোর জন্য একটা একুশে রায়হানের জন্মদিনএর পার্টি ক্যালেন্ডারে যোগ করুন,[date : আগামীকাল] [time : দুপুর দুটোর জন্য একটা একুশে] [person : রায়হানের] [event_name : জন্মদিনএর পার্টি] ক্যালেন্ডারে যোগ করুন
8474,আগামীকাল দুপুর দুইটায় একটা তেইশে জেনের জন্মদিনের পার্টি যোগ করুন,[date : আগামীকাল] [time : দুপুর দুইটায়] [place_name : একটা তেইশে] [person : জেনের] [event_name : জন্মদিনের পার্টি] যোগ করুন
8475,আগামীকাল দুপুর দুইটায় তাহিরের জন্মদিনের পার্টি ক্যালেন্ডারে যোগ করুন,[date : আগামীকাল] [time : দুপুর দুইটায়] [person : তাহিরের] [event_name : জন্মদিনের পার্টি] ক্যালেন্ডারে যোগ করুন
8476,এই ঘটনা মুছে দিন,এই ঘটনা মুছে দিন
8477,আপনি এই ইভেন্ট মুছে দিতে পারেন,আপনি এই ইভেন্ট মুছে দিতে পারেন
8478,আমার বিকাল পাঁচটায় মিটিং সম্পর্কে আমাকে মনে করিয়ে দিন,আমার [time : বিকাল পাঁচটায়] [event_name : মিটিং] সম্পর্কে আমাকে মনে করিয়ে দিন
8479,আমার সাক্ষাতের জন্য একটি অনুস্মারক সেট সন্ধ্যা পাঁচটায়,আমার [event_name : সাক্ষাতের] জন্য একটি অনুস্মারক সেট [time : সন্ধ্যা পাঁচটায়]
8480,আমার বিকাল পাঁচটায় মিটিং আমাকে মনে করিয়ে দিন,আমার [time : বিকাল পাঁচটায়] মিটিং আমাকে মনে করিয়ে দিন
8481,আমার মেয়েকে তার বার্ষিকীর জন্য বৃহস্পতিবার কল করার জন্য আমাকে অনুস্মারক পাঠান,আমার [relation : মেয়েকে] তার [event_name : বার্ষিকীর] জন্য [date : বৃহস্পতিবার] কল করার জন্য আমাকে অনুস্মারক পাঠান
8482,আমার মেয়ের বার্ষিকী বৃহস্পতিবার আমাকে একটি অনুস্মারক পাঠান,আমার [relation : মেয়ের] [event_name : বার্ষিকী] [date : বৃহস্পতিবার] আমাকে একটি অনুস্মারক পাঠান
8483,আমাকে মনে করিয়ে দিন যে আমার মেয়েকে তার শুভ বার্ষিকীর শুভেচ্ছা জানাতে বৃহস্পতিবার প্রথম ফোন করতে,আমাকে মনে করিয়ে দিন যে আমার [relation : মেয়েকে] তার [event_name : শুভ বার্ষিকীর] শুভেচ্ছা জানাতে [date : বৃহস্পতিবার] প্রথম ফোন করতে
8484,শুক্রবার কোথায় একমে সভা অনুষ্ঠিত হচ্ছে,[date : শুক্রবার] কোথায় [event_name : একমে সভা] অনুষ্ঠিত হচ্ছে
8485,শুক্রবারে অ্যাকমে মিটিং কখন শুরু হয়,[date : শুক্রবারে] [event_name : অ্যাকমে মিটিং] কখন শুরু হয়
8486,ঢাকায় কবে এবং কটার সময় বসুন্ধরা মিটিং আছে,[place_name : ঢাকায়] কবে এবং কটার সময় [event_name : বসুন্ধরা মিটিং] আছে
8487,অনুগ্রহ করে বুধবার সকাল নয়টায় কাদের ভাইয়ের অফিসে একটি অ্যাপয়েন্টমেন্ট যোগ করুন,অনুগ্রহ করে [date : বুধবার] [time : সকাল নয়টায়] [relation : কাদের ভাইয়ের] [place_name : অফিসে] একটি অ্যাপয়েন্টমেন্ট যোগ করুন
8488,আমার বাড়িতে একটি গ্যারেজ বিক্রয় করার জন্য এখন থেকে এক মাস এবং দুই দিন সকাল দশটায় একটি ইভেন্ট সেট করুন৷,আমার বাড়িতে একটি [event_name : গ্যারেজ বিক্রয়] করার জন্য এখন থেকে [date : এক মাস এবং দুই দিন] [time : সকাল দশটায়] একটি ইভেন্ট সেট করুন৷
8489,আজ সকালে বৈরুতে কি ঘটেছে,আজ [timeofday : সকালে] বৈরুতে কি ঘটেছে
8490,দয়া করে আজ বিকেলে দু-শো মিটিং-য়ের মূল পয়েন্টগুলি আমাকে বলুন,দয়া করে [timeofday : আজ বিকেলে] [time : দু-শো] [event_name : মিটিং-য়ের] মূল পয়েন্টগুলি আমাকে বলুন
8491,এই সন্ধ্যার ফুটবল খেলার থেকে হাইলাইট কি ছিল,[timeofday : এই সন্ধ্যার] [sport_type : ফুটবল খেলার] থেকে হাইলাইট কি ছিল
8492,আমার আজকের সময়সূচী কেমন,আমার [date : আজকের] সময়সূচী কেমন
8493,আজকে আমার সময়সূচীতে কি আছে আমাকে বলুন,[date : আজকে] আমার সময়সূচীতে কি আছে আমাকে বলুন
8494,আমার আজকের সময়সূচী কেমন দেখাচ্ছে,আমার [date : আজকের] সময়সূচী কেমন দেখাচ্ছে
8495,আগামীকাল সকালের জন্য আমার সময়সূচী কি,[date : আগামীকাল] [timeofday : সকালের] জন্য আমার সময়সূচী কি
8496,আগামীকাল সকালের জন্য আমার মিটিং বলুন,[date : আগামীকাল] [timeofday : সকালের] জন্য আমার [event_name : মিটিং] বলুন
8497,আগামীকাল সকালের জন্য আমার সময়সূচীতে আমার কী আছে,[date : আগামীকাল] [timeofday : সকালের] জন্য আমার সময়সূচীতে আমার কী আছে
8498,সব বাকি থাকা অনুস্মারক দেখান,সব বাকি থাকা অনুস্মারক দেখান
8499,শুক্রবার সকাল নয়টার জন্য একটি সাপ্তাহিক মিটিং সেট করুন,[date : শুক্রবার] [time : সকাল নয়টার] জন্য একটি [event_name : সাপ্তাহিক মিটিং] সেট করুন
8500,গাড়ির ডিলারশিপে আমার দুপুর দু টায় অ্যাপয়েন্টমেন্টের এক ঘণ্টা আগে আমাকে অবহিত করুন,গাড়ির ডিলারশিপে আমার [time : দুপুর দু টায়] [event_name : অ্যাপয়েন্টমেন্টের] এক ঘণ্টা আগে আমাকে অবহিত করুন
8501,অনুগ্রহ করে আমাকে সন্ধ্যা পাঁচটা মনে করিয়ে দিন সকাল আজকে সকাল আটটা আমার একটা অনুষ্ঠান আছে,অনুগ্রহ করে আমাকে [time : সন্ধ্যা পাঁচটা] মনে করিয়ে দিন [timeofday : সকাল] [date : আজকে] [time : সকাল আটটা] আমার একটা অনুষ্ঠান আছে
8502,একটি নতুন ইভেন্ট সেট করুন,একটি নতুন ইভেন্ট সেট করুন
8503,আমার কত রিমাইন্ডারগুলি বাকি আছে,আমার কত রিমাইন্ডারগুলি বাকি আছে
8504,আমার কি মনে রাখা দরকার,আমার কি মনে রাখা দরকার
8505,এই মাসে আমার ক্যালেন্ডারে কি আছে,[date : এই মাসে] আমার ক্যালেন্ডারে কি আছে
8506,আমার পরবর্তী অ্যাপয়েন্টমেন্টটি কখন,আমার পরবর্তী [event_name : অ্যাপয়েন্টমেন্টটি] কখন
8507,এই সপ্তাহে আমি কতটা ব্যস্ত,[date : এই সপ্তাহে] আমি কতটা ব্যস্ত
8508,এই সপ্তাহন্তে আমার কি করা উচিত,[date : এই সপ্তাহন্তে] আমার কি করা উচিত
8509,এই সপ্তাহান্তে একটি মরিচ রান্না বন্ধ আছে,[date : এই সপ্তাহান্তে] একটি মরিচ রান্না বন্ধ আছে
8510,ব্রুনো মার্স কখন স্যাক্রামেন্টোতে আসছে,[person : ব্রুনো মার্স] কখন [place_name : স্যাক্রামেন্টোতে] আসছে
8511,গোল্ডেন ওয়ান সেন্টার এ কি কোনো এম. এম. এ. ইভেন্ট আসছে,[place_name : গোল্ডেন ওয়ান সেন্টার] এ কি কোনো [event_name : এম. এম. এ.] ইভেন্ট আসছে
8512,সাতাশ মার্চ রায়হান সাথে চলচ্চিত্রে যাওয়ার জন্য একটি অনুস্মারক সেট করুন,[date : সাতাশ মার্চ] রায়হান সাথে চলচ্চিত্রে যাওয়ার জন্য একটি অনুস্মারক সেট করুন
8514,আমার কি আগামীকালের জন্য আমার সময়সূচীতে কোন খোলা আছে,আমার কি [date : আগামীকালের] জন্য আমার সময়সূচীতে কোন খোলা আছে
8515,অলি আমি কি আগামীকালের জন্য আমার সময়সূচীতে কোন খোলা আছে,অলি আমি কি [date : আগামীকালের] জন্য আমার সময়সূচীতে কোন খোলা আছে
8516,ক্যালেন্ডার আইটেম ডিলিট কর,ক্যালেন্ডার আইটেম ডিলিট কর
8517,দন্ত বিষয়ক কাছে যেতে চৌঠা এপ্রিল একটি অনুস্মারক যোগ করুন,[relation : দন্ত বিষয়ক] কাছে যেতে [date : চৌঠা এপ্রিল] একটি অনুস্মারক যোগ করুন
8518,তিন ঘটিকায় জন্য অনুস্মারক সেট করুন,[time : তিন] ঘটিকায় জন্য অনুস্মারক সেট করুন
8519,এই সময়ে আমাকে মনে করিয়ে দিন,এই সময়ে আমাকে মনে করিয়ে দিন
8520,ক্যালেন্ডার অ্যাপে ইভেন্ট যোগ করুন,ক্যালেন্ডার অ্যাপে ইভেন্ট যোগ করুন
8521,ক্যালেন্ডারে অনুস্মারক সেট করুন,ক্যালেন্ডারে অনুস্মারক সেট করুন
8522,আমি আমার ক্যালেন্ডারে কিছু যোগ করতে চাই,আমি আমার ক্যালেন্ডারে কিছু যোগ করতে চাই
8523,আমার ক্যালেন্ডারে একটি নতুন ইভেন্ট তৈরি করুন,আমার ক্যালেন্ডারে একটি নতুন ইভেন্ট তৈরি করুন
8524,নিম্নলিখিত ঘটনা আমাকে মনে করিয়ে দিন,নিম্নলিখিত ঘটনা আমাকে মনে করিয়ে দিন
8525,তিনটা থেকে পাঁচটা পর্যন্ত মিটিং এর অনুস্মারক,[time : তিনটা থেকে পাঁচটা] পর্যন্ত [event_name : মিটিং] এর অনুস্মারক
8526,ক্যালেন্ডার অ্যাপ থেকে নমুনা মিটিং সরান,[app_name : ক্যালেন্ডার অ্যাপ] থেকে নমুনা [event_name : মিটিং] সরান
8527,তিনটায় মিটিং বাতিল করুন,[time : তিনটায়] [event_name : মিটিং] বাতিল করুন
8528,ক্যালেন্ডার থেকে ইভেন্ট পরিষ্কার করুন এবং রিফ্রেশ করুন,ক্যালেন্ডার থেকে ইভেন্ট পরিষ্কার করুন এবং রিফ্রেশ করুন
8529,আমাকে বিকাল তিনটায় বরিশালের জন্য আবহাওয়া দিন,আমাকে [time : বিকাল তিনটায়] [place_name : বরিশালের] জন্য আবহাওয়া দিন
8530,রাত একটা থেকে তিনটার মধ্যে আমার কী অ্যাপয়েন্টমেন্ট আছে,[time : রাত একটা থেকে তিনটার মধ্যে] আমার কী অ্যাপয়েন্টমেন্ট আছে
