id,utt,annot_utt
9114,tengeneza ukumbusho wa marudio ya hii kalenda ya matukio,tengeneza ukumbusho wa marudio ya hii kalenda ya matukio
9115,mkutano wa mradi upo saa ngapi,[event_name : mkutano wa mradi] upo saa ngapi
9116,unaweza kupanga upya mkutano yangu,unaweza kupanga upya [event_name : mkutano] yangu
9117,tafadhali unaweza kunijulisha kuhusu tukio katika kalenda yangu,tafadhali unaweza kunijulisha kuhusu tukio katika kalenda yangu
9118,nijulishe kuhusu mikutano yangu baada ya siku kadhaa,nijulishe kuhusu [event_name : mikutano] yangu [date : baada ya siku kadhaa]
9119,nikumbushe juu ya mikutano kwa baadhi ya siku kadhaa,nikumbushe juu ya [event_name : mikutano] kwa baadhi ya siku kadhaa
9120,niambie kuhusu mikutano kwa muda,niambie kuhusu [event_name : mikutano] kwa muda
9121,siku zipi ninazo zimehifadhiwa,siku zipi ninazo zimehifadhiwa
9122,unaeza ongeza mkutano wangu wa biashara kwa kalenda ya kazi,unaeza ongeza [event_name : mkutano] wangu [event_name : wa biashara] kwa kalenda ya [event_name : kazi]
9123,ongeza matembezi ya dadangu kwa kalenda ya familia yangu,ongeza [event_name : matembezi ya dadangu] kwa kalenda ya [event_name : familia] yangu
9124,nionyeshe matukio kwenye kalenda yangu ya kazi ya wiki ijayo,nionyeshe matukio kwenye kalenda yangu ya [event_name : kazi] ya [date : wiki ijayo]
9125,ni lini miadi yangu ijayo na daktari wa meno,ni lini [event_name : miadi] yangu ijayo [event_name : na daktari wa meno]
9126,miadi ya daktari wa macho iko saa ngapi tarehe ishirini na tatu,[event_name : miadi ya daktari wa macho] iko saa ngapi [date : tarehe ishirini na tatu]
9127,kituo cha mkutano kinapatikana wapi,[place_name : kituo cha mkutano] kinapatikana wapi
9128,ondoa tukio lifwatalo kwenye kalenda,ondoa tukio lifwatalo kwenye kalenda
9129,futa tukio linalofuata la kalenda,futa tukio linalofuata la kalenda
9130,ni nini inayofuata katika kalenda yangu,ni nini inayofuata katika kalenda yangu
9131,niambie matukio yangu yajayo ni yapi,niambie matukio yangu yajayo ni yapi
9132,ongeza tukio agosti tarehe ishirini na moja saa tatu asubuhi,ongeza tukio [date : agosti tarehe ishirini na moja] [time : saa tatu asubuhi]
9133,panga mkutano jumanne,panga mkutano [date : jumanne]
9135,ni ratiba gani iliyoko jumatatu ijayo,ni ratiba gani iliyoko [date : jumatatu] ijayo
9136,mikutano yoyote ijumaa,mikutano yoyote [date : ijumaa]
9137,ni saa ngapi mkahawa ya italian cafe hufungwa kati ya chakula cha mchana na chajio,ni saa ngapi mkahawa ya [business_name : italian cafe] hufungwa kati ya chakula cha mchana na chajio
9138,ni lini olimpiki huanza rasmi,ni lini [event_name : olimpiki] huanza rasmi
9139,tafadhali fungua vikumbusho ifikapo mwisho wa siku,tafadhali fungua vikumbusho [time : ifikapo mwisho wa siku]
9140,nataka habari kuhusu matukio kabla ya zamu kuisha,nataka habari kuhusu matukio [time : kabla ya zamu kuisha]
9141,nina mikutano gani alhamisi ijayo,nina [event_name : mikutano] gani [date : alhamisi] ijayo
9142,kuna mikutano ya timu kwenye ratiba mwezi huu,kuna [event_name : mikutano ya timu] kwenye ratiba [date : mwezi huu]
9144,nikumbushe nina miadi saa sita mchana jumamosi,nikumbushe nina [event_name : miadi] [time : saa sita mchana] [date : jumamosi]
9145,ningeiuliza kucheza ile sauti ya beep mfululizo,ningeiuliza kucheza ile sauti ya beep mfululizo
9146,ningependa kuweka tukio lijirudie,ningependa kuweka tukio [event_name : lijirudie]
9147,nataka kuondoa tamasha la harusi jumamosi kwenye kalenda,nataka kuondoa [event_name : tamasha la harusi] [date : jumamosi] kwenye kalenda
9148,nini changu kilichopangwa ijumaa,nini changu kilichopangwa [date : ijumaa]
9149,tamasha la women in manufacturing gala night linafaa kuanza lini,tamasha la [event_name : women in manufacturing gala night] linafaa kuanza lini
9150,ni lini nastahili kukutana na barbara kwa chakula cha mchana hii wiki,ni lini nastahili [event_name : kukutana na barbara] kwa [meal_type : chakula cha mchana] [date : hii wiki]
9151,nikumbushe kuhusu tarehe yangu ya chakula cha mchana siku ya jumatatu,nikumbushe kuhusu tarehe yangu ya [meal_type : chakula cha mchana] siku ya [date : jumatatu]
9152,tafadhali niambie kama dakika sitini kabla alhamisi kuhusu miadi yangu ya nywele,tafadhali niambie kama dakika sitini kabla [date : alhamisi] kuhusu [event_name : miadi] yangu [event_name : ya nywele]
9153,tafadhali ongeza chajio na mary kwenye kalenda yangu siku ya jumamosi,tafadhali ongeza [event_name : chajio na mary] kwenye kalenda yangu siku ya [date : jumamosi]
9154,ongeza tukio la mazoezi ya besiboli jumamosi saa nane mchana,ongeza tukio la [event_name : mazoezi ya besiboli] [date : jumamosi] [time : saa nane mchana]
9155,weka tukio la miadi ya kumwona daktari wa meno ijumaa saa tisa jion,weka tukio la [event_name : miadi ya] kumwona [event_name : daktari wa meno] [date : ijumaa] [time : saa tisa] jion
9156,kumbusha,kumbusha
9157,kitahadharishi,kitahadharishi
9158,weka tukio kwa kalenda yangu,weka tukio kwa kalenda yangu
9159,olly unda tukio kwenye kalenda yangu,olly unda tukio kwenye kalenda yangu
9160,fungua kalenda na uongeze tukio la ukumbusho,fungua kalenda na uongeze tukio la ukumbusho
9161,nina miadi ya januari tarehe tatu,nina miadi ya [date : januari tarehe tatu]
9162,je yapo matukio yoyote ya kalenda wiki hii,je yapo matukio yoyote ya kalenda wiki hii
9163,olly kuna matukio yoyote kwenye kalenda yangu ya wiki hii,olly kuna matukio yoyote kwenye kalenda yangu ya [date : wiki hii]
9164,nina matukio yoyote mwezi huu,nina matukio yoyote [date : mwezi huu]
9165,olly weka ukumbusho wa mkutano wangu wa leo,olly weka ukumbusho wa [event_name : mkutano] wangu wa [date : leo]
9166,weka ukumbusho wa mkutano wangu wa leo,weka ukumbusho wa [event_name : mkutano] wangu wa [date : leo]
9167,nijulishe masaa mawili kabla ya mkutano wangu,nijulishe [time : masaa mawili] kabla ya [event_name : mkutano] wangu
9168,nikumbushe mkutano wangu ujao masaa machache kabla ya wakati,nikumbushe [event_name : mkutano] wangu ujao masaa machache kabla ya wakati
9169,nikumbushe kuhusu mkutano wangu ujao masaa chache kabla ya wakati,nikumbushe kuhusu [event_name : mkutano] wangu ujao masaa chache kabla ya wakati
9170,weka tukio tupu la kalenda jumamosi ijayo saa nne asubuhi,weka tukio tupu la kalenda [date : jumamosi] ijayo [time : saa nne asubuhi]
9171,olly eka kiingilio kwa kalenda cha jumamosi ijayo saa nne asubuhi tafadhali,olly eka kiingilio kwa kalenda cha [date : jumamosi] ijayo [time : saa nne asubuhi] tafadhali
9172,weka ingizo la kalenda jumamosi ijayo saa nne asubuhi tafadhali,weka ingizo la kalenda [date : jumamosi] ijayo [time : saa nne asubuhi] tafadhali
9173,nikumbushe kuhusu mkutano na daktari wa meno tarehe ishirini na tatu mei,nikumbushe kuhusu [event_name : mkutano] na [relation : daktari wa meno] [date : tarehe ishirini na tatu mei]
9174,niko na mipango yoyote siku ya leo,niko na mipango yoyote siku ya [date : leo]
9175,je kalenda yangu imesasishwa dakika kumi za mwisho,je kalenda yangu imesasishwa [time : dakika kumi za mwisho]
9176,toa sherehe ya tukio kwa kalenda,toa [event_name : sherehe] ya tukio kwa kalenda
9177,ondoa tukio la safari,ondoa tukio la [event_name : safari]
9178,ondoa matukio yote kwenye kalenda tarehe ishirini na sita desemba,ondoa matukio yote kwenye kalenda [date : tarehe ishirini na sita desemba]
9179,nikumbushe mkutano tarehe ishirini na mbili januari,nikumbushe [event_name : mkutano] [date : tarehe ishirini] na mbili [date : januari]
9180,tega ukumbusho wa mkutano na john jumatano saa tatu asubuhi,tega ukumbusho wa [event_name : mkutano] na [person : john] [date : jumatano] [time : saa tatu asubuhi]
9181,futa ukumbusho wangu wa siku ya kuzaliwa ya wiki ijayo,futa ukumbusho wangu wa [event_name : siku ya kuzaliwa] ya [date : wiki ijayo]
9182,ghairi mipango yangu ya kuwachukua wazazi wangu kutoka uwanja wa ndege,ghairi mipango yangu ya [event_name : kuwachukua] wazazi wangu kutoka [place_name : uwanja wa ndege]
9184,tafuta matukio kwenye mwezi wa machi,tafuta matukio kwenye mwezi wa [date : machi]
9185,tafuta matukio ya eneo la meru,tafuta matukio ya [place_name : eneo la meru]
9186,nataka kujua matukio ya wikendi,nataka kujua matukio ya [time : wikendi]
9187,kutafiti wateja watakaohudhuria mkutano huo,kutafiti wateja watakaohudhuria [event_name : mkutano] huo
9188,tafadhali kumbusha kupata donati za mkutano,tafadhali kumbusha [event_name : kupata donati za mkutano]
9189,nikumbushe kuhusu mkutano ndani ya saa moja,nikumbushe kuhusu [event_name : mkutano] ndani ya [time : saa moja]
9190,nikumbushe baada ya saa moja kuhusu mkutano wangu,nikumbushe baada ya [time : saa moja] kuhusu [event_name : mkutano] wangu
9191,weka ukumbusho wa saa moja wa mkutano,weka ukumbusho wa [time : saa moja] wa [event_name : mkutano]
9192,eka hii siku ukumusho wa kurudia,eka hii siku ukumusho wa kurudia
9193,tafadhali panga tarehe hii ijirudie,tafadhali panga tarehe hii ijirudie
9194,ondoa hili tukio kwenye kalenda yangu,ondoa hili tukio kwenye kalenda yangu
9195,ondoa tukio hili kwenye arifa yangu ya kalenda,ondoa tukio hili kwenye arifa yangu ya kalenda
9196,tafadhali futa tukio hili la kalenda,tafadhali futa tukio hili la kalenda
9197,nimepanga nini wiki hii,nimepanga nini [date : wiki hii]
9198,tafadhali anagalia vikumbusho vyangu,tafadhali anagalia vikumbusho vyangu
9199,cheza redio b. b. c.,cheza redio [radio_name : b. b. c.]
9200,weka baadhi ya redio,weka baadhi ya redio
9201,tafadhali anzisha redio,tafadhali anzisha redio
9202,cheza kituo cha redio changu,cheza kituo cha redio changu
9203,washa baadhi ya kituo cha redio,washa baadhi ya kituo cha redio
9204,kuanza b.b.c redio,kuanza [radio_name : b.b.c] redio
9205,kucheza redio yangu ninayoipenda,kucheza redio yangu ninayoipenda
9206,washa redio,washa redio
9207,washa radio olly,washa radio olly
9208,cheza baadhi ya redio,cheza baadhi ya redio
9209,nichezee redio ya muziki,nichezee redio ya muziki
9210,cheza redio,cheza redio
9211,onyesha redio,onyesha redio
9212,yeyote acheze redio,yeyote acheze redio
9213,cheza kituo changu cha bongo kwenye pandora,cheza kituo changu cha [music_genre : bongo] kwenye [app_name : pandora]
9214,fungua pandora na ucheze kituo cha rock,fungua [app_name : pandora] na ucheze kituo cha [music_genre : rock]
9215,fungua iheartradio rov the rock,fungua [app_name : iheartradio] rov the [music_genre : rock]
9216,cheza kituo changu,cheza kituo changu
9218,ni vituo gani vipya vya redio vya rock,ni vituo gani vipya vya redio vya [music_genre : rock]
9219,chagua menyu ya redio,chagua menyu ya redio
9220,chagua kituo unataka,chagua kituo unataka
9223,geuza stesheni ya radio iwe tisini na nane nukta saba,geuza stesheni ya radio iwe [radio_name : tisini na nane nukta saba]
9224,nakuhitaji uwashe redio,nakuhitaji uwashe redio
9225,washa redio,washa redio
9226,nichezee kituo cha redio cha redio citizen,nichezee kituo cha redio cha [radio_name : redio citizen]
9228,weka kituo cha redio wa vicheshi nzuri,weka kituo cha redio wa [radio_name : vicheshi nzuri]
9229,cheza kituo cha redio milele f.m.,cheza kituo cha redio [radio_name : milele f.m.]
9230,alexa ally tafadhali cheza redio ya pandora,alexa ally tafadhali cheza redio ya [app_name : pandora]
9231,ally cheza redio ya pandora,ally cheza redio ya [app_name : pandora]
9232,weka kituo mia moja na mbili nukta saba kameme f. m.,weka kituo [radio_name : mia moja na mbili nukta saba] kameme f. m.
9233,fungua pandora,fungua [app_name : pandora]
9236,enda kituo mia moja na sita nukta tisa,enda kituo [radio_name : mia moja na sita nukta tisa]
9237,washa redio na ucheze kituo cha mia moja na sita nukta tisa,washa redio na ucheze kituo cha [radio_name : mia moja na sita nukta tisa]
9238,cheza spotify,cheza [app_name : spotify]
9239,cheza soundcloud,cheza [radio_name : soundcloud]
9240,unaweza kucheza muziki wa akustisk bila matangazo,unaweza kucheza [radio_name : muziki wa akustisk] bila matangazo
9241,nataka kusikia nyimbo bora zaidi za country kutoka miaka ya tisini,nataka kusikia nyimbo bora zaidi za [music_genre : country] kutoka [time : miaka ya tisini]
9242,cheza kituo cha redio,cheza kituo cha redio
9243,cheza milele f.m.,cheza [radio_name : milele f.m.]
9244,cheza kituo cha redio jambo,cheza kituo cha [radio_name : redio jambo]
9245,tafuta kituo cha redio maisha,tafuta kituo cha [radio_name : redio maisha]
9246,maina kageni ako hewani kama yuko muweke,[person : maina kageni] ako hewani kama yuko muweke
9247,nataka kusikia baadhi ya redio pop tafadhali,nataka kusikia baadhi ya redio [music_genre : pop] tafadhali
9248,weka mia tisa na thelathini na tano kwa redio,weka [radio_name : mia tisa na thelathini na tano] kwa redio
9249,anza redio,anza redio
9250,nataka kusikiza redio,nataka kusikiza redio
9251,kwa redio ni wakati wa muziki tamu,kwa redio ni wakati wa [media_type : muziki] tamu
9253,redio mseto,[radio_name : redio mseto]
9254,tafadhali weka mia tisa na thelathini na nane f. m. redio mirchi,tafadhali weka [radio_name : mia tisa na thelathini na nane f. m.] redio mirchi
9255,washa redio,washa redio
9256,washa redio,washa redio
9257,cheza redio,cheza redio
9258,anza redio,anza redio
9259,anza radio olly,anza radio olly
9260,nataka kusikiza redio olly,nataka kusikiza redio olly
9261,nataka kusikia redio,nataka kusikia redio
9262,fungua redio,fungua redio
9263,fungua programu ya redio,fungua programu ya redio
9264,washa redio tafadhali,washa redio tafadhali
9265,redio,redio
9266,weka stesheni ya redio yangu ninayoipenda zaidi,weka stesheni ya redio yangu ninayoipenda zaidi
9267,cheza bendi ya muziki wa redio,cheza bendi ya muziki wa redio
9268,cheza bendi ya redio iliyo na filamu,cheza bendi ya redio iliyo na filamu
9269,weka mia nane na tisini na saba f. m.,weka [radio_name : mia nane na tisini na saba f. m.]
9270,cheza tu mia tisa na thelathini na saba f.m.,cheza tu [radio_name : mia tisa na thelathini na saba f.m.]
9271,tafadhali sikiliza mia tisa na sabini na tano f. m.,tafadhali sikiliza [radio_name : mia tisa na sabini na tano f. m.]
9272,weka baadhi muziki,weka baadhi muziki
9273,nataka kusikia redio iwashe tafadhali,nataka kusikia redio iwashe tafadhali
9274,cheza redio mia tisa na tisini ya tisa f.m. pekee,cheza redio [radio_name : mia tisa na tisini ya tisa f.m.] pekee
9275,mia tisa na tisini na tisa f.m. ichezwe kwenye redio pekee,[radio_name : mia tisa na tisini na tisa f.m.] ichezwe kwenye redio pekee
9276,redio inapaswa kucheza tu mia tisa na tisini na tisa f.m.,redio inapaswa kucheza tu [radio_name : mia tisa na tisini na tisa f.m.]
9277,anza redio na enda kwa masafa iko elfu moja na arobaini na nane,anza redio na enda kwa masafa iko [radio_name : elfu moja na arobaini na nane]
9278,anza redio na uende kwa masafa kwenye mia tisa na arobaini na tatu,anza redio na uende kwa masafa kwenye [radio_name : mia tisa na arobaini na tatu]
9279,anza redio na uende kwa masafa ya mia tisa na ishirini na saba,anza redio na uende kwa masafa ya [radio_name : mia tisa na ishirini na saba]
9280,tafadhali rekebisha kituo cha redio,tafadhali rekebisha kituo cha redio
9281,naomba kusikiza hio radio channel,naomba kusikiza hio radio channel
9282,tafuta kituo cha redio kinachoitwa mdundo kwenye bendi ya kwanza,tafuta kituo cha redio kinachoitwa [radio_name : mdundo] kwenye bendi ya kwanza
9283,nipatie kituo cha redio kinachocheza taarab,nipatie kituo cha redio kinachocheza [music_genre : taarab]
9284,cheza fm,cheza fm
9285,cheza teamo,cheza teamo
9286,cheza nakupenda malaika,cheza nakupenda malaika
9287,washa redio,washa redio
9288,nahitaji tisini na tisa nukta tano tafadhali,nahitaji [radio_name : tisini na tisa nukta tano] tafadhali
9289,ningependa kusikiliza tisini na tisa nukta tano,ningependa kusikiliza [radio_name : tisini na tisa nukta tano]
9290,tafadhali washa radio citizen,tafadhali washa [radio_name : radio citizen]
9291,weka,weka
9292,wakati wangu wa gidi na ghost tafadhali,wakati wangu wa [radio_name : gidi na ghost] tafadhali
9293,nitafutie baadhi ya redio ya kuongea,nitafutie baadhi ya redio ya kuongea
9294,cheza radia,cheza [radio_name : radia]
9295,fungua redio,fungua [radio_name : redio]
9296,fungua f. m.,fungua [radio_name : f. m.]
9297,redio elfu moja na ishirini na saba,redio [radio_name : elfu moja na ishirini na saba]
9298,tafadhali fungulia f.m mia nane na tisini kituo cha radio,tafadhali fungulia [radio_name : f.m mia nane na tisini] kituo cha radio
9299,unaweza anza chaneli cha radio cha classic fm,unaweza anza chaneli cha radio cha [radio_name : classic fm]
9300,nahitaji uanze kituo cha redio f. m. mia nane na tisini,nahitaji uanze kituo cha redio [radio_name : f. m. mia nane na tisini]
9301,cheza stesheni ya muusyi f.m,cheza stesheni ya muusyi f.m
9302,tafuta kituo kinachofuata,tafuta [radio_name : kituo kinachofuata]
9303,cheza kameme,cheza [radio_name : kameme]
9304,nataka kuskiza stesheni ya rap,nataka kuskiza [radio_name : stesheni ya rap]
9305,weka milele f.m.,weka [radio_name : milele f.m.]
9306,anza kituo cha redio kwa ajili yangu,anza kituo cha redio kwa ajili yangu
9307,washa redio,washa redio
9308,wacha redio kwenye kituo hii,wacha redio kwenye kituo hii
9309,nataka kuskiza kituo hiki cha radio sasa,nataka kuskiza kituo hiki cha radio sasa
9310,cheza ngoma,cheza [media_type : ngoma]
9311,niwashie redio,niwashie redio
9312,washa redio kwa kiss f. m.,washa redio kwa [radio_name : kiss f. m.]
9313,nitafutie kituo cha kiss f. m.,nitafutie kituo cha [radio_name : kiss f. m.]
9314,nichezee redio,nichezee redio
9315,washa redio kwa kiss f. m.,washa redio kwa [radio_name : kiss f. m.]
9316,nichezee kiss f. m.,nichezee [radio_name : kiss f. m.]
9317,anzisha redio sahii,anzisha redio sahii
9318,cheza kituo cha redio ninayopenda zaidi,cheza [device_type : kituo cha redio] ninayopenda zaidi
9319,tafadhali unaeza washa muusyi f.m,tafadhali unaeza washa [radio_name : muusyi f.m]
9320,nimechoka na pandora tafadhali washa redio,nimechoka na [app_name : pandora] tafadhali washa redio
9321,fanya redio iwake sasa,fanya redio iwake sasa
9322,washa redio yangu,washa redio yangu
9323,anza pandora,anza [app_name : pandora]
9324,fungua programu ya pandora,fungua programu ya [app_name : pandora]
9325,igeuze hadi mia tisa na tisini f.m.,igeuze hadi [radio_name : mia tisa na tisini f.m.]
9326,tafadhali cheza k.b.c. sasa hivi,tafadhali cheza [radio_name : k.b.c.] sasa hivi
9327,tafadhali tambaza dial ya a.m. ya redio sasa hivi,tafadhali tambaza dial ya a.m. ya redio [date : sasa hivi]
9328,fungua pandora na utafute kituo cha genge,fungua [app_name : pandora] na utafute kituo cha [music_genre : genge]
9329,cheza kituo cha ghetto radio,cheza kituo cha ghetto radio
9330,cheza,cheza
9331,cheza benga yoyote,cheza [radio_name : benga] yoyote
9332,badili kwa,badili kwa
9333,washa radio hadi elfu moja na hamsini na tatu,washa radio hadi [radio_name : elfu moja na hamsini na tatu]
9336,cheza kituo cha hot ninety seven,cheza kituo cha [radio_name : hot ninety seven]
9337,cheza sirius kwenye redio ya satellite,cheza [app_name : sirius] kwenye [device_type : redio ya satellite]
9338,nataka kusikiliza mia tisa na arobaini na moja tafadhali,nataka kusikiliza [radio_name : mia tisa na arobaini na moja] tafadhali
9339,unaweza chezea kxly kwa ajili yangu,unaweza chezea [music_genre : kxly] kwa ajili yangu
9340,washa kituo mia tisa na hamsini na moja,washa kituo [radio_name : mia tisa na hamsini na moja]
9341,alexa badilisha kituo cha redio,alexa badilisha kituo cha redio
9342,badilisha kituo cha redio,badilisha kituo cha redio
9343,tafadhali cheza redio,tafadhali cheza redio
9344,tafadhali weka mbaitu fm,tafadhali weka [radio_name : mbaitu fm]
9345,tafadhali washa redio,tafadhali washa redio
9346,nichezee kituo cha redio hiki,nichezee kituo cha redio hiki
9347,niambie jina la kituo cha redio ninacho taka ichezwe,niambie jina la kituo cha redio ninacho taka ichezwe
9348,anza redio kituo cah kumi,anza redio kituo cah [radio_name : kumi]
9349,cheza kituo mpya ya redio,cheza kituo mpya ya redio
9351,nataka kusikiliza baadhi ya muziki cheza kituo cha redio,nataka kusikiliza baadhi ya muziki cheza kituo cha redio
9352,cheza redio tafadhali,cheza redio tafadhali
9353,anza baadhi ya muziki cheza redio,anza baadhi ya muziki cheza redio
9354,tafadhali anza redio,tafadhali anza redio
9355,redio imewashwa,redio imewashwa
9356,olly washa redio,olly washa redio
9357,cheza mia nane na themanini na tisa,cheza [radio_name : mia nane na themanini na tisa]
9358,anza kituo cha redio mia nane na thamnini na tisa,anza kituo cha redio [radio_name : mia nane na thamnini na tisa]
9360,pata redio,pata redio
9361,sikiliza redio,sikiliza redio
9362,vituo vya redio,vituo vya redio
9363,hebu tucheze vibao kwenye redio,hebu tucheze vibao kwenye redio
9364,wacha tucheze ngoma,wacha tucheze ngoma
9365,enda kwa redio,enda kwa redio
9366,tafadhali cheza baadhi ya muziki,tafadhali cheza baadhi ya muziki
9367,tafadhali nichezee baadhi ya nyimbo za watoto,tafadhali nichezee baadhi ya nyimbo za [relation : watoto]
9368,cheza kituo cha redio ya mwisho,cheza kituo cha redio ya mwisho
9369,enda kwa kituo cha redio ninayopenda zaidi,enda kwa kituo cha redio ninayopenda zaidi
9370,nipeleke kwa kituo cha redio kinachopendwa zaidi,nipeleke kwa kituo cha redio kinachopendwa zaidi
9371,cheza wimbo itanifanya ni tabasamu,cheza wimbo itanifanya ni tabasamu
9372,cheza stesheni ya michezo,cheza [radio_name : stesheni ya michezo]
9373,nataka kusikia baadhi redio ya hot seat,nataka kusikia baadhi redio ya hot seat
9374,nitafutie oldies channel,nitafutie [radio_name : oldies channel]
9375,cheza mia tisa na sabini na moja,cheza [radio_name : mia tisa na sabini na moja]
9376,washa redio,washa redio
9377,washa kituo b. b. c. radio one tafadhali,washa kituo [media_type : b. b. c. radio one] tafadhali
9378,tafadhali badili kituo hadi classic f. m.,tafadhali badili kituo hadi [radio_name : classic f. m.]
9379,tafadhali cheza sulwe f.m. kwenye redio,tafadhali cheza [radio_name : sulwe f.m.] kwenye redio
9380,nataka uende hadi milele f. m. kwenye redio,nataka uende hadi [radio_name : milele f. m.] kwenye redio
9381,tafadhali enda kwa danadana michezoni kwenye redio,tafadhali enda kwa [radio_name : danadana michezoni] kwenye redio
9382,cheza b.b.c. redio nne tafadhali,cheza b.b.c. redio nne tafadhali
9383,cheza b. b. c. radio one,cheza [radio_name : b. b. c. radio one]
9384,cheza c. n. n. radio,cheza [radio_name : c. n. n. radio]
9385,nataka kusikiliza redio,nataka kusikiliza redio
9386,nahitaji utafute vipindi vizuri za kusikiliza,nahitaji utafute vipindi vizuri za kusikiliza
9387,tafuta mulembe f.m bora zaidi karibu na eneo langu na uiwashe,tafuta [radio_name : mulembe f.m] bora zaidi karibu na eneo langu na uiwashe
9388,tafuta stesheni ya rock ile ya karibu zaidi,tafuta [radio_name : stesheni ya rock] ile ya karibu zaidi
9389,kuna nini kwenye redio,kuna nini kwenye redio
9390,washa redio na ucheze kituo nambari mbili,washa redio na ucheze [radio_name : kituo nambari mbili]
9391,tafadhali fungua f. m. radio yangu na ucheze mia tisa na themanini na saba,tafadhali fungua [radio_name : f. m. radio] yangu na ucheze [radio_name : mia tisa na themanini na saba]
9392,unaweza pata kituo cha redio kwenye spotify ambacho mimi nilisikiliza jana,unaweza pata kituo cha redio kwenye [app_name : spotify] ambacho mimi nilisikiliza [date : jana]
9393,hujambo olly washa redio,hujambo olly washa redio
9394,olly cheza radio,olly cheza radio
9395,jambo olly ni nini kiko kwa redio sasa,jambo olly ni nini kiko kwa redio sasa
9396,cheza ghetto redio,cheza [radio_name : ghetto redio]
9397,cheza maria kwa ajili yangu sasa,cheza [radio_name : maria] kwa ajili yangu sasa
9398,cheza npr kwa redio ya gari,cheza [radio_name : npr] kwa redio ya gari
9400,redio cheza mia tisa na themanini na tisa tafadhali,redio cheza [radio_name : mia tisa na themanini na tisa] tafadhali
9401,amilisha redio na uweke mia tisa na themanini na tisa,amilisha redio na uweke [radio_name : mia tisa na themanini na tisa]
9402,cheza mia tisa na themanini na tisa kwa kituo cha redio,cheza [radio_name : mia tisa na themanini na tisa] kwa kituo cha redio
9403,tafadhali weka redio yangu magnet radio hadi c. n. n.,tafadhali weka redio yangu magnet radio hadi [radio_name : c. n. n.]
9404,ningependa kusikiliza kipindi cha asubuhi ninayopenda sanandani ya gari nikienda kazi tafadhali,ningependa kusikiliza [radio_name : kipindi cha asubuhi] ninayopenda sanandani ya gari nikienda kazi tafadhali
9405,nataka kusikiliza redio iwashe kwa ajili yangu,nataka kusikiliza redio iwashe kwa ajili yangu
9406,anza milele f. m.,anza [radio_name : milele f. m.]
9407,cheza ghetto radio,cheza [radio_name : ghetto radio]
9408,anza kucheza radio,anza kucheza radio
9409,nichezee redio ya muziki,nichezee redio ya muziki
9410,anza kucheza redio,anza kucheza redio
9411,cheza mbuzi na lion kwenye radio mseto kwa redio,cheza mbuzi na lion kwenye [radio_name : radio mseto] kwa redio
9412,nataka kusikiliza the peter moss show,nataka kusikiliza [radio_name : the peter moss show]
9413,je unaweza weka pm show,je unaweza weka [radio_name : pm show]
9415,akisha radio,akisha radio
9416,nichezee podikasti ya karibuni kuhusu utafiti mtandaoni,nichezee podikasti ya karibuni kuhusu utafiti mtandaoni
9417,weka k.t.n.,weka [radio_name : k.t.n.]
9418,zikiza k.b.c redio,zikiza [radio_name : k.b.c redio]
9419,cheza baadhi ya muziki ya bongo,cheza baadhi ya muziki ya [music_genre : bongo]
9420,sikiliza mjadala wa spoti,sikiliza [radio_name : mjadala wa spoti]
9421,anza kucheza orodha ya muziki ya bonga na jalas kwa google play,anza kucheza orodha ya muziki ya [playlist_name : bonga na jalas] kwa [app_name : google play]
9422,cheza taarab kwenye sirius,cheza [radio_name : taarab] kwenye [app_name : sirius]
9423,fungau programu ya sirius na ucheze zilizopendwa,fungau programu ya [app_name : sirius] na ucheze [radio_name : zilizopendwa]
9424,fungua spotify na ucheze kituo binafsi,fungua [app_name : spotify] na ucheze kituo binafsi
9425,olly naitaji kuskiza kituo kinachocheza r n b,olly naitaji kuskiza [radio_name : kituo kinachocheza r n b]
9426,nataka kusikia kituo kinachocheza r. n. b.,nataka kusikia [radio_name : kituo kinachocheza r. n. b.]
9427,tafadhali nitaftie kituo cha rumba,tafadhali nitaftie [radio_name : kituo cha rumba]
9428,cheza mchezo wa soka kwenye redio,cheza mchezo wa soka kwenye redio
9429,cheza mchezo wa baseball wa chuo kikuu,cheza mchezo wa baseball wa chuo kikuu
9430,nicheze mchezo wa gor mahia vna wazito f.c,nicheze mchezo wa gor mahia vna wazito f.c
9431,cheza podikasti yangu mpya zaidi kutoka kameme,cheza podikasti yangu mpya zaidi kutoka [podcast_name : kameme]
9432,ni podikasti zangu ngapi za michezo ambazo zina vipindi mpya ambazo sijasikiliza,ni podikasti zangu ngapi za michezo ambazo zina vipindi mpya ambazo sijasikiliza
9433,cheza orodha ya muziki wa swahili,cheza orodha ya muziki wa [music_genre : swahili]
9434,cheza programu ya kuongea kuhusu afya ya mtoto,cheza programu ya kuongea kuhusu [radio_name : afya ya mtoto]
9435,cheza programu kwenye radio maisha,cheza programu kwenye [radio_name : radio maisha]
9438,unaweza kunichezea wimbo wa rap kwenye redio,unaweza kunichezea wimbo wa [music_genre : rap] kwenye redio
9439,nataka kusikiliza ngoma za leo,nataka kusikiliza ngoma za leo
9440,tafadhali cheza ngoma za juu za zilizopendwa kwenye pandora,tafadhali cheza ngoma za juu za zilizopendwa kwenye [app_name : pandora]
9441,fungua kicheza media na ucheze muziki ya juu,fungua kicheza media na ucheze muziki ya juu
